symbol,event_id,event_family,side,timestamp_utc,funding_rate,delta_log_oi,z_mad,funding_side,oi_side,qualification_reason
SOLUSDT,SOLUSDT-O000556,OI,INSUFFICIENT_HISTORY,2023-07-06T19:00:00Z,,-0.03772988099,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000557,OI,INSUFFICIENT_HISTORY,2023-07-06T19:15:00Z,,0.01706959815,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000558,OI,INSUFFICIENT_HISTORY,2023-07-06T19:30:00Z,,0.01537079079,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000559,OI,INSUFFICIENT_HISTORY,2023-07-06T19:45:00Z,,0.01692109783,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000560,OI,INSUFFICIENT_HISTORY,2023-07-06T20:00:00Z,,0.008026941808,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000561,OI,INSUFFICIENT_HISTORY,2023-07-06T20:15:00Z,,0.02429024071,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000562,OI,INSUFFICIENT_HISTORY,2023-07-06T20:30:00Z,,-0.008211861412,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000563,OI,INSUFFICIENT_HISTORY,2023-07-06T20:45:00Z,,-0.002360774794,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000564,OI,INSUFFICIENT_HISTORY,2023-07-06T21:00:00Z,,-0.003381974312,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000565,OI,INSUFFICIENT_HISTORY,2023-07-06T21:15:00Z,,-0.003466770771,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000566,OI,INSUFFICIENT_HISTORY,2023-07-06T21:30:00Z,,-0.0008039801839,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000567,OI,INSUFFICIENT_HISTORY,2023-07-06T21:45:00Z,,-0.008547066643,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000568,OI,INSUFFICIENT_HISTORY,2023-07-06T22:00:00Z,,-0.001484451855,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000569,OI,INSUFFICIENT_HISTORY,2023-07-06T22:15:00Z,,-0.003745052826,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000570,OI,INSUFFICIENT_HISTORY,2023-07-06T22:30:00Z,,0.0106296769,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000571,OI,INSUFFICIENT_HISTORY,2023-07-06T22:45:00Z,,-0.001597671654,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000572,OI,INSUFFICIENT_HISTORY,2023-07-06T23:00:00Z,,0.0009722226672,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000573,OI,INSUFFICIENT_HISTORY,2023-07-06T23:15:00Z,,0.005274140532,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000574,OI,INSUFFICIENT_HISTORY,2023-07-06T23:30:00Z,,-0.02636094603,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000575,OI,INSUFFICIENT_HISTORY,2023-07-06T23:45:00Z,,-0.005648340816,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000576,OI,INSUFFICIENT_HISTORY,2023-07-07T00:00:00Z,,-0.01270850828,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000577,OI,INSUFFICIENT_HISTORY,2023-07-07T00:15:00Z,,-0.1409565463,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000578,OI,INSUFFICIENT_HISTORY,2023-07-07T00:30:00Z,,0.006660279172,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000579,OI,INSUFFICIENT_HISTORY,2023-07-07T00:45:00Z,,-0.01194246742,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000580,OI,INSUFFICIENT_HISTORY,2023-07-07T01:00:00Z,,-0.002652001889,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000581,OI,INSUFFICIENT_HISTORY,2023-07-07T01:15:00Z,,-0.01056768439,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000582,OI,INSUFFICIENT_HISTORY,2023-07-07T01:30:00Z,,-0.005823306061,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000583,OI,INSUFFICIENT_HISTORY,2023-07-07T01:45:00Z,,0.01638495617,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000584,OI,INSUFFICIENT_HISTORY,2023-07-07T02:00:00Z,,0.005527276438,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000585,OI,INSUFFICIENT_HISTORY,2023-07-07T02:15:00Z,,0.0003030062139,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000586,OI,INSUFFICIENT_HISTORY,2023-07-07T02:30:00Z,,0.01106775705,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000587,OI,INSUFFICIENT_HISTORY,2023-07-07T02:45:00Z,,-0.002983505101,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000588,OI,INSUFFICIENT_HISTORY,2023-07-07T03:00:00Z,,0.01341655258,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000589,OI,INSUFFICIENT_HISTORY,2023-07-07T03:15:00Z,,0.005821300948,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000590,OI,INSUFFICIENT_HISTORY,2023-07-07T03:30:00Z,,0.03295762605,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000591,OI,INSUFFICIENT_HISTORY,2023-07-07T03:45:00Z,,-0.003199130342,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000592,OI,INSUFFICIENT_HISTORY,2023-07-07T04:00:00Z,,-0.0001943599029,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000593,OI,INSUFFICIENT_HISTORY,2023-07-07T04:15:00Z,,0.0006832323986,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000594,OI,INSUFFICIENT_HISTORY,2023-07-07T04:30:00Z,,-0.04519458521,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000595,OI,INSUFFICIENT_HISTORY,2023-07-07T04:45:00Z,,-0.007396038473,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000596,OI,INSUFFICIENT_HISTORY,2023-07-07T05:00:00Z,,0.001086851796,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000597,OI,INSUFFICIENT_HISTORY,2023-07-07T05:15:00Z,,0.008198374531,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000598,OI,INSUFFICIENT_HISTORY,2023-07-07T05:30:00Z,,-0.00854073782,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000599,OI,INSUFFICIENT_HISTORY,2023-07-07T05:45:00Z,,-0.0004121922784,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000600,OI,INSUFFICIENT_HISTORY,2023-07-07T06:00:00Z,,0.03616876507,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000601,OI,INSUFFICIENT_HISTORY,2023-07-07T06:15:00Z,,0.004920689639,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000602,OI,INSUFFICIENT_HISTORY,2023-07-07T06:30:00Z,,0.007554561886,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000603,OI,INSUFFICIENT_HISTORY,2023-07-07T06:45:00Z,,0.008347958241,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000604,OI,INSUFFICIENT_HISTORY,2023-07-07T07:00:00Z,,-0.00942283116,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000605,OI,INSUFFICIENT_HISTORY,2023-07-07T07:15:00Z,,-0.007716136537,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000606,OI,INSUFFICIENT_HISTORY,2023-07-07T07:30:00Z,,0.007078821553,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000607,OI,INSUFFICIENT_HISTORY,2023-07-07T07:45:00Z,,-0.000896759128,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000608,OI,INSUFFICIENT_HISTORY,2023-07-07T08:00:00Z,,-0.06738001625,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000609,OI,INSUFFICIENT_HISTORY,2023-07-07T08:15:00Z,,0.02295179834,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000610,OI,INSUFFICIENT_HISTORY,2023-07-07T08:30:00Z,,0.008780134055,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000611,OI,INSUFFICIENT_HISTORY,2023-07-07T08:45:00Z,,0.007836937474,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000612,OI,INSUFFICIENT_HISTORY,2023-07-07T09:00:00Z,,-0.01067613426,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000613,OI,INSUFFICIENT_HISTORY,2023-07-07T09:15:00Z,,0.01107423546,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000614,OI,INSUFFICIENT_HISTORY,2023-07-07T09:30:00Z,,-0.009901855033,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000615,OI,INSUFFICIENT_HISTORY,2023-07-07T09:45:00Z,,0.01109837098,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000616,OI,INSUFFICIENT_HISTORY,2023-07-07T10:00:00Z,,0.01565139249,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000617,OI,INSUFFICIENT_HISTORY,2023-07-07T10:15:00Z,,-0.01320507359,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000618,OI,INSUFFICIENT_HISTORY,2023-07-07T10:30:00Z,,0.01709491591,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000619,OI,INSUFFICIENT_HISTORY,2023-07-07T10:45:00Z,,0.02241090508,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000620,OI,INSUFFICIENT_HISTORY,2023-07-07T11:00:00Z,,0.01908018292,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000621,OI,INSUFFICIENT_HISTORY,2023-07-07T11:15:00Z,,0.01311679849,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000622,OI,INSUFFICIENT_HISTORY,2023-07-07T11:30:00Z,,0.01134107309,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000623,OI,INSUFFICIENT_HISTORY,2023-07-07T11:45:00Z,,-0.003665429027,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000624,OI,INSUFFICIENT_HISTORY,2023-07-07T12:00:00Z,,0.01276155099,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000625,OI,INSUFFICIENT_HISTORY,2023-07-07T12:15:00Z,,0.0598074955,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000626,OI,INSUFFICIENT_HISTORY,2023-07-07T12:30:00Z,,0.04572943647,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000627,OI,INSUFFICIENT_HISTORY,2023-07-07T12:45:00Z,,0.06679928461,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000628,OI,INSUFFICIENT_HISTORY,2023-07-07T13:00:00Z,,0.02684200309,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000629,OI,INSUFFICIENT_HISTORY,2023-07-07T13:15:00Z,,0.02543079131,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000630,OI,INSUFFICIENT_HISTORY,2023-07-07T13:30:00Z,,0.01397506062,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000631,OI,INSUFFICIENT_HISTORY,2023-07-07T13:45:00Z,,-0.01225279412,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000632,OI,INSUFFICIENT_HISTORY,2023-07-07T14:00:00Z,,0.004691966846,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000633,OI,INSUFFICIENT_HISTORY,2023-07-07T14:15:00Z,,0.03092236004,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000634,OI,INSUFFICIENT_HISTORY,2023-07-07T14:30:00Z,,-0.008594656314,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000635,OI,INSUFFICIENT_HISTORY,2023-07-07T14:45:00Z,,0.01578156238,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000636,OI,INSUFFICIENT_HISTORY,2023-07-07T15:00:00Z,,0.004868930873,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000637,OI,INSUFFICIENT_HISTORY,2023-07-07T15:15:00Z,,-0.01625699769,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000638,OI,INSUFFICIENT_HISTORY,2023-07-07T15:30:00Z,,-0.01058970605,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000639,OI,INSUFFICIENT_HISTORY,2023-07-07T15:45:00Z,,-0.003609428389,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000640,OI,INSUFFICIENT_HISTORY,2023-07-07T16:00:00Z,,-0.01255768788,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000641,OI,INSUFFICIENT_HISTORY,2023-07-07T16:15:00Z,,-0.004390105649,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000642,OI,INSUFFICIENT_HISTORY,2023-07-07T16:30:00Z,,0.001731126427,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000643,OI,INSUFFICIENT_HISTORY,2023-07-07T16:45:00Z,,0.009448163993,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000644,OI,INSUFFICIENT_HISTORY,2023-07-07T17:00:00Z,,-0.007087548916,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000645,OI,INSUFFICIENT_HISTORY,2023-07-07T17:15:00Z,,-0.01119529573,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000646,OI,INSUFFICIENT_HISTORY,2023-07-07T17:30:00Z,,-0.006020069379,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000647,OI,INSUFFICIENT_HISTORY,2023-07-07T17:45:00Z,,0.007882995487,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000648,OI,INSUFFICIENT_HISTORY,2023-07-07T18:00:00Z,,0.00778499303,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000649,OI,INSUFFICIENT_HISTORY,2023-07-07T18:15:00Z,,-0.004032250067,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000650,OI,INSUFFICIENT_HISTORY,2023-07-07T18:30:00Z,,0.0101328616,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000651,OI,INSUFFICIENT_HISTORY,2023-07-07T18:45:00Z,,0.004075445471,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000652,OI,INSUFFICIENT_HISTORY,2023-07-07T19:00:00Z,,-0.000125694551,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000653,OI,INSUFFICIENT_HISTORY,2023-07-07T19:15:00Z,,-0.0004496572109,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000654,OI,INSUFFICIENT_HISTORY,2023-07-07T19:30:00Z,,0.005180432829,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000655,OI,INSUFFICIENT_HISTORY,2023-07-07T19:45:00Z,,0.01176288726,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000656,OI,INSUFFICIENT_HISTORY,2023-07-07T20:00:00Z,,0.009149078442,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000657,OI,INSUFFICIENT_HISTORY,2023-07-07T20:15:00Z,,0.001499304853,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000658,OI,INSUFFICIENT_HISTORY,2023-07-07T20:30:00Z,,0.00365991806,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000659,OI,INSUFFICIENT_HISTORY,2023-07-07T20:45:00Z,,-0.005378292928,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000660,OI,INSUFFICIENT_HISTORY,2023-07-07T21:00:00Z,,-0.001840005912,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000661,OI,INSUFFICIENT_HISTORY,2023-07-07T21:15:00Z,,-0.0003262301694,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000662,OI,INSUFFICIENT_HISTORY,2023-07-07T21:30:00Z,,0.001971439275,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000663,OI,INSUFFICIENT_HISTORY,2023-07-07T21:45:00Z,,0.001548134453,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000664,OI,INSUFFICIENT_HISTORY,2023-07-07T22:00:00Z,,-0.002223909989,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000665,OI,INSUFFICIENT_HISTORY,2023-07-07T22:15:00Z,,0.006804187177,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000666,OI,INSUFFICIENT_HISTORY,2023-07-07T22:30:00Z,,-0.02512396276,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000667,OI,INSUFFICIENT_HISTORY,2023-07-07T22:45:00Z,,0.007256996836,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000668,OI,INSUFFICIENT_HISTORY,2023-07-07T23:00:00Z,,0.001540128979,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000669,OI,INSUFFICIENT_HISTORY,2023-07-07T23:15:00Z,,0.006816495093,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000670,OI,INSUFFICIENT_HISTORY,2023-07-07T23:30:00Z,,4.154924389e-06,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000671,OI,INSUFFICIENT_HISTORY,2023-07-07T23:45:00Z,,0.001263348608,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000672,OI,INSUFFICIENT_HISTORY,2023-07-08T00:00:00Z,,-0.0002423147528,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000673,OI,INSUFFICIENT_HISTORY,2023-07-08T00:15:00Z,,-0.003256271067,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000674,OI,INSUFFICIENT_HISTORY,2023-07-08T00:30:00Z,,-0.007171359694,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000675,OI,INSUFFICIENT_HISTORY,2023-07-08T00:45:00Z,,-0.007542871443,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000676,OI,INSUFFICIENT_HISTORY,2023-07-08T01:00:00Z,,0.008956095218,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000677,OI,INSUFFICIENT_HISTORY,2023-07-08T01:15:00Z,,0.0005518883558,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000678,OI,INSUFFICIENT_HISTORY,2023-07-08T01:30:00Z,,0.002941823796,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000679,OI,INSUFFICIENT_HISTORY,2023-07-08T01:45:00Z,,-0.00851759251,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000680,OI,INSUFFICIENT_HISTORY,2023-07-08T02:00:00Z,,0.004949996711,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000681,OI,INSUFFICIENT_HISTORY,2023-07-08T02:15:00Z,,0.002168694258,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000682,OI,INSUFFICIENT_HISTORY,2023-07-08T02:30:00Z,,0.009337179655,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000683,OI,INSUFFICIENT_HISTORY,2023-07-08T02:45:00Z,,0.003633989308,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000684,OI,INSUFFICIENT_HISTORY,2023-07-08T03:00:00Z,,5.759218306e-05,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000685,OI,INSUFFICIENT_HISTORY,2023-07-08T03:15:00Z,,0.002190961,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000686,OI,INSUFFICIENT_HISTORY,2023-07-08T03:30:00Z,,0.001614452469,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000687,OI,INSUFFICIENT_HISTORY,2023-07-08T03:45:00Z,,0.01242377253,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000688,OI,INSUFFICIENT_HISTORY,2023-07-08T04:00:00Z,,-0.002799581195,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000689,OI,INSUFFICIENT_HISTORY,2023-07-08T04:15:00Z,,0.0003020838955,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000690,OI,INSUFFICIENT_HISTORY,2023-07-08T04:30:00Z,,-0.01215914233,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000691,OI,INSUFFICIENT_HISTORY,2023-07-08T04:45:00Z,,0.003903663554,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000692,OI,INSUFFICIENT_HISTORY,2023-07-08T05:00:00Z,,0.0100075229,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000693,OI,INSUFFICIENT_HISTORY,2023-07-08T05:15:00Z,,-0.01157612937,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000694,OI,INSUFFICIENT_HISTORY,2023-07-08T05:30:00Z,,0.009532692787,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000695,OI,INSUFFICIENT_HISTORY,2023-07-08T05:45:00Z,,-0.001250668537,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000696,OI,INSUFFICIENT_HISTORY,2023-07-08T06:00:00Z,,0.005321591661,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000697,OI,INSUFFICIENT_HISTORY,2023-07-08T06:15:00Z,,0.003711746986,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000698,OI,INSUFFICIENT_HISTORY,2023-07-08T06:30:00Z,,-0.007086724777,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
SOLUSDT,SOLUSDT-O000699,OI,INSUFFICIENT_HISTORY,2023-07-08T06:45:00Z,,0.002930476201,,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
