symbol,episode_id,event_id,control_timestamp,calendar_month,utc_hour,chronological_third,available_history_status,source_excluded,non_overlapping,control_status,tie_break
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00041,BTCUSDT-F000868,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00042,BTCUSDT-F000869,2024-04-06T16:30:00Z,4,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00043,BTCUSDT-F000871,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00044,BTCUSDT-F000872,2024-04-06T16:00:00Z,4,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00045,BTCUSDT-F000873,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00046,BTCUSDT-F000874,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00047,BTCUSDT-F000875,2024-04-06T16:15:00Z,4,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00048,BTCUSDT-F000877,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00049,BTCUSDT-F000878,2024-04-06T16:15:00Z,4,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00050,BTCUSDT-F000879,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00051,BTCUSDT-F000882,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00052,BTCUSDT-F000883,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00053,BTCUSDT-F000884,2024-04-06T16:30:00Z,4,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00054,BTCUSDT-F000885,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00055,BTCUSDT-F000890,2024-04-06T16:30:00Z,4,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00056,BTCUSDT-F000891,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00057,BTCUSDT-F000892,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00058,BTCUSDT-F000898,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00059,BTCUSDT-F000900,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00060,BTCUSDT-F000901,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00061,BTCUSDT-F000910,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00062,BTCUSDT-F000920,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00063,BTCUSDT-F000921,,5,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00064,BTCUSDT-F000922,,5,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00065,BTCUSDT-F000923,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00066,BTCUSDT-F000924,,5,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00067,BTCUSDT-F000959,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00068,BTCUSDT-F001072,2024-06-09T08:15:00Z,6,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00069,BTCUSDT-F001078,2024-06-09T08:30:00Z,6,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00070,BTCUSDT-F001079,2024-06-09T16:45:00Z,6,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00071,BTCUSDT-F001080,2024-06-02T00:45:00Z,6,0,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00072,BTCUSDT-F001081,2024-06-09T08:30:00Z,6,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00073,BTCUSDT-F001083,2024-06-02T00:45:00Z,6,0,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00074,BTCUSDT-F001084,2024-06-09T08:30:00Z,6,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00075,BTCUSDT-F001093,2024-06-09T08:15:00Z,6,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00076,BTCUSDT-F001097,2024-06-09T16:45:00Z,6,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00077,BTCUSDT-F001099,,7,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00078,BTCUSDT-F001186,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00079,BTCUSDT-F001278,,8,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00080,BTCUSDT-F001612,2024-12-08T08:30:00Z,12,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00081,BTCUSDT-F001613,2024-12-08T16:30:00Z,12,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00082,BTCUSDT-F001614,2024-12-08T00:15:00Z,12,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00083,BTCUSDT-F001617,2024-12-08T00:45:00Z,12,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00084,BTCUSDT-F001618,2024-12-08T08:30:00Z,12,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00085,BTCUSDT-F001619,2024-12-08T16:00:00Z,12,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00086,BTCUSDT-F001624,2024-12-08T08:15:00Z,12,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00087,BTCUSDT-F001637,2024-12-08T16:15:00Z,12,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00088,BTCUSDT-F001639,2024-12-08T08:45:00Z,12,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00089,BTCUSDT-F001642,2024-12-08T08:45:00Z,12,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00090,BTCUSDT-F001644,2024-12-08T00:30:00Z,12,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00091,BTCUSDT-F001645,2024-12-08T08:30:00Z,12,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00092,BTCUSDT-F001646,2024-12-08T16:15:00Z,12,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|FUNDING|FUNDING_LOW|8H|00093,BTCUSDT-F001648,2024-12-08T08:00:00Z,12,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00001,BTCUSDT-O001022,2023-07-02T15:15:00Z,7,15,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00002,BTCUSDT-O001082,2023-07-07T06:00:00Z,7,6,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00003,BTCUSDT-O001117,2023-07-10T15:00:00Z,7,15,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00004,BTCUSDT-O001191,2023-07-09T09:15:00Z,7,9,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00005,BTCUSDT-O001450,2023-07-02T02:15:00Z,7,2,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00006,BTCUSDT-O001498,2023-07-08T14:30:00Z,7,14,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00007,BTCUSDT-O001611,2023-07-07T18:15:00Z,7,18,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00008,BTCUSDT-O001690,2023-07-06T14:00:00Z,7,14,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00009,BTCUSDT-O001784,2023-07-01T14:00:00Z,7,14,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00010,BTCUSDT-O001846,2023-07-08T05:30:00Z,7,5,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00011,BTCUSDT-O001993,2023-07-03T18:15:00Z,7,18,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00012,BTCUSDT-O002110,2023-07-05T23:45:00Z,7,23,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00013,BTCUSDT-O002184,2023-07-02T18:15:00Z,7,18,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00014,BTCUSDT-O002295,2023-07-05T21:45:00Z,7,21,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00015,BTCUSDT-O002379,2023-07-01T18:00:00Z,7,18,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00016,BTCUSDT-O002413,2023-07-03T03:15:00Z,7,3,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00017,BTCUSDT-O002473,2023-07-09T18:15:00Z,7,18,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00018,BTCUSDT-O002566,2023-07-06T17:45:00Z,7,17,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00019,BTCUSDT-O002649,2023-07-05T14:45:00Z,7,14,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00020,BTCUSDT-O002844,2023-07-05T15:30:00Z,7,15,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00021,BTCUSDT-O002943,2023-07-03T15:30:00Z,7,15,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00022,BTCUSDT-O003039,,8,15,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00023,BTCUSDT-O003129,,8,14,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00024,BTCUSDT-O003230,,8,15,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00025,BTCUSDT-O003274,,8,2,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00026,BTCUSDT-O003338,,8,18,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00027,BTCUSDT-O003540,,8,21,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00028,BTCUSDT-O003615,,8,15,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00029,BTCUSDT-O003672,,8,6,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00030,BTCUSDT-O003789,,8,11,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00031,BTCUSDT-O003899,,8,14,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00032,BTCUSDT-O003997,,8,15,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00033,BTCUSDT-O004232,,8,2,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00034,BTCUSDT-O004294,,8,17,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00035,BTCUSDT-O004397,,8,19,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00036,BTCUSDT-O004481,,8,16,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00037,BTCUSDT-O004762,,8,14,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00038,BTCUSDT-O004861,,8,15,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00039,BTCUSDT-O004937,,8,10,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00040,BTCUSDT-O005044,,8,13,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00041,BTCUSDT-O005154,,8,16,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00042,BTCUSDT-O005242,,8,14,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00043,BTCUSDT-O005313,,8,8,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00044,BTCUSDT-O005529,,8,14,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00045,BTCUSDT-O005572,,8,1,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00046,BTCUSDT-O005723,,8,14,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00047,BTCUSDT-O005814,,8,13,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00048,BTCUSDT-O005902,,8,11,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00049,BTCUSDT-O006014,2023-09-09T15:30:00Z,9,15,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00050,BTCUSDT-O006069,,9,5,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00051,BTCUSDT-O006107,2023-09-09T14:45:00Z,9,14,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00052,BTCUSDT-O006195,2023-09-09T12:00:00Z,9,12,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00053,BTCUSDT-O006303,2023-09-09T15:30:00Z,9,15,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00054,BTCUSDT-O006501,,9,17,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00055,BTCUSDT-O006574,2023-09-09T11:00:00Z,9,11,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00056,BTCUSDT-O006663,,9,9,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00057,BTCUSDT-O006884,,9,17,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00058,BTCUSDT-O006969,2023-09-09T14:30:00Z,9,14,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00059,BTCUSDT-O007135,,9,7,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00060,BTCUSDT-O007254,2023-09-09T13:00:00Z,9,13,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00061,BTCUSDT-O007343,2023-09-09T11:00:00Z,9,11,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00062,BTCUSDT-O007387,,9,22,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00063,BTCUSDT-O007492,,9,1,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00064,BTCUSDT-O007525,,9,9,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00065,BTCUSDT-O007594,,9,2,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00066,BTCUSDT-O007654,,9,17,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00067,BTCUSDT-O007736,2023-09-09T14:30:00Z,9,14,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00068,BTCUSDT-O007852,,9,19,1,INSUFFICIENT_HISTORY,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00069,BTCUSDT-O008040,2023-09-23T18:15:00Z,9,18,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00070,BTCUSDT-O008234,2023-09-23T18:15:00Z,9,18,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
BTCUSDT,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00071,BTCUSDT-O008318,2023-09-09T15:15:00Z,9,15,1,INSUFFICIENT_HISTORY,1,1,MATCHED,SHA256(episode_id|timestamp)
