trade_id,direction,entry_time,entry_price,exit_variant,exit_time,exit_price,mfe_price,mfe_delta,realized_delta,capture,stored_capture,original_exp006b_capture,manual_check_status
EA_0055,LONG,2024-12-06 16:00:00,1.2078036,EXIT_R2,2024-12-09 08:00:00,1.1337328500000001,1.2392,0.03139639999999999,-0.07407074999999996,-2.359211565657209,-2.359211565657209,-2.359211565657209,OK
EA_0055,LONG,2024-12-06 16:00:00,1.2078036,EXIT_R5,2024-12-08 20:00:00,1.18310815,1.2392,0.03139639999999999,-0.024695450000000063,-0.7865694793033619,-0.7865694793033619,-0.7865694793033619,OK
EA_0056,SHORT,2024-12-21 12:00:00,0.9587204000000001,EXIT_R0,2024-12-24 20:00:00,0.9258626999999999,0.8581,0.10062040000000017,0.03285770000000021,0.3265510771175642,0.3265510771175642,0.3265510771175642,OK
EA_0056,SHORT,2024-12-21 12:00:00,0.9587204000000001,EXIT_R2,2024-12-24 00:00:00,0.9266631,0.8581,0.10062040000000017,0.03205730000000018,0.3185964277621648,0.3185964277621648,0.3185964277621648,OK
EA_0056,SHORT,2024-12-21 12:00:00,0.9587204000000001,EXIT_R5,2024-12-23 04:00:00,0.90895425,0.8581,0.10062040000000017,0.049766150000000176,0.49459304475036964,0.49459304475036964,0.49459304475036964,OK
EA_0057,SHORT,2024-12-24 04:00:00,0.9107444,EXIT_R0,2024-12-24 12:00:00,0.94277115,0.8912,0.019544400000000017,-0.03202674999999999,-1.6386663187409163,-1.6386663187409163,-1.6386663187409163,OK
EA_0057,SHORT,2024-12-24 04:00:00,0.9107444,EXIT_R2,2024-12-24 12:00:00,0.94277115,0.8912,0.019544400000000017,-0.03202674999999999,-1.6386663187409163,-1.6386663187409163,-1.6386663187409163,OK
EA_0057,SHORT,2024-12-24 04:00:00,0.9107444,EXIT_R5,2024-12-24 12:00:00,0.94277115,0.8912,0.019544400000000017,-0.03202674999999999,-1.6386663187409163,-1.6386663187409163,-1.6386663187409163,OK
EA_0058,SHORT,2024-12-27 16:00:00,0.8733631000000001,EXIT_R0,2024-12-29 04:00:00,0.892446,0.8643,0.009063100000000102,-0.019082899999999903,-2.105559907757797,-2.105559907757797,-2.105559907757797,OK
EA_0058,SHORT,2024-12-27 16:00:00,0.8733631000000001,EXIT_R2,2024-12-30 20:00:00,0.8694345,0.829,0.0443631000000001,0.00392860000000006,0.08855557884818804,0.08855557884818804,0.08855557884818804,OK
EA_0058,SHORT,2024-12-27 16:00:00,0.8733631000000001,EXIT_R5,2024-12-29 04:00:00,0.892446,0.8643,0.009063100000000102,-0.019082899999999903,-2.105559907757797,-2.105559907757797,-2.105559907757797,OK
EA_0059,LONG,2025-01-18 12:00:00,1.07123535,EXIT_R0,2025-01-19 08:00:00,1.0475759500000001,1.1518,0.0805646499999999,-0.023659399999999886,-0.29366974225047726,-0.29366974225047726,-0.29366974225047726,OK
EA_0059,LONG,2025-01-18 12:00:00,1.07123535,EXIT_R2,2025-01-19 04:00:00,1.08815565,1.1518,0.0805646499999999,0.0169203,0.21002139275724552,0.21002139275724552,0.21002139275724552,OK
EA_0059,LONG,2025-01-18 12:00:00,1.07123535,EXIT_R5,2025-01-19 04:00:00,1.08815565,1.1518,0.0805646499999999,0.0169203,0.21002139275724552,0.21002139275724552,0.21002139275724552,OK
EA_0060,LONG,2025-01-19 16:00:00,1.07463705,EXIT_R0,2025-01-19 20:00:00,1.00539705,1.0895,0.01486294999999993,-0.06923999999999997,-4.658563744075052,-4.658563744075052,-4.658563744075052,OK
EA_0060,LONG,2025-01-19 16:00:00,1.07463705,EXIT_R2,2025-01-19 20:00:00,1.00539705,1.0895,0.01486294999999993,-0.06923999999999997,-4.658563744075052,-4.658563744075052,-4.658563744075052,OK
EA_0060,LONG,2025-01-19 16:00:00,1.07463705,EXIT_R5,2025-01-19 20:00:00,1.00539705,1.0895,0.01486294999999993,-0.06923999999999997,-4.658563744075052,-4.658563744075052,-4.658563744075052,OK
EA_0061,SHORT,2025-01-26 12:00:00,0.98560695,EXIT_R0,2025-01-26 12:00:00,0.9947971499999999,0.9838,0.0018069499999999739,-0.009190199999999926,-5.086028943800359,-5.086028943800359,-5.086028943800359,OK
EA_0061,SHORT,2025-01-26 12:00:00,0.98560695,EXIT_R2,2025-01-26 12:00:00,0.9947971499999999,0.9838,0.0018069499999999739,-0.009190199999999926,-5.086028943800359,-5.086028943800359,-5.086028943800359,OK
EA_0061,SHORT,2025-01-26 12:00:00,0.98560695,EXIT_R5,2025-01-26 12:00:00,0.9947971499999999,0.9838,0.0018069499999999739,-0.009190199999999926,-5.086028943800359,-5.086028943800359,-5.086028943800359,OK
EA_0062,SHORT,2025-01-28 16:00:00,0.9581207,EXIT_R0,2025-01-30 00:00:00,0.9682839,0.9012,0.056920700000000046,-0.010163199999999928,-0.17855015837823357,-0.17855015837823357,-0.17855015837823357,OK
EA_0062,SHORT,2025-01-28 16:00:00,0.9581207,EXIT_R2,2025-01-29 04:00:00,0.9398696999999999,0.9027,0.0554207000000001,0.018251000000000128,0.32931738502040026,0.32931738502040026,0.32931738502040026,OK
EA_0062,SHORT,2025-01-28 16:00:00,0.9581207,EXIT_R5,2025-01-29 04:00:00,0.9398696999999999,0.9027,0.0554207000000001,0.018251000000000128,0.32931738502040026,0.32931738502040026,0.32931738502040026,OK
EA_0063,SHORT,2025-02-23 00:00:00,0.7734131000000001,EXIT_R0,2025-02-23 04:00:00,0.7849923,0.7646,0.00881310000000013,-0.0115791999999999,-1.313862318593881,-1.313862318593881,-1.313862318593881,OK
EA_0063,SHORT,2025-02-23 00:00:00,0.7734131000000001,EXIT_R2,2025-02-23 04:00:00,0.7849923,0.7646,0.00881310000000013,-0.0115791999999999,-1.313862318593881,-1.313862318593881,-1.313862318593881,OK
EA_0063,SHORT,2025-02-23 00:00:00,0.7734131000000001,EXIT_R5,2025-02-23 04:00:00,0.7849923,0.7646,0.00881310000000013,-0.0115791999999999,-1.313862318593881,-1.313862318593881,-1.313862318593881,OK
EA_0064,SHORT,2025-02-23 12:00:00,0.7730133,EXIT_R0,2025-03-02 04:00:00,0.67223595,0.5798,0.19321330000000003,0.10077734999999999,0.5215859881281463,0.5215859881281463,0.5215859881281463,OK
EA_0064,SHORT,2025-02-23 12:00:00,0.7730133,EXIT_R2,2025-02-24 08:00:00,0.7456726499999999,0.7252,0.04781330000000006,0.027340650000000077,0.5718210205110302,0.5718210205110302,0.5718210205110302,OK
EA_0064,SHORT,2025-02-23 12:00:00,0.7730133,EXIT_R5,2025-03-02 04:00:00,0.67223595,0.5798,0.19321330000000003,0.10077734999999999,0.5215859881281463,0.5215859881281463,0.5215859881281463,OK
EA_0065,LONG,2025-03-04 08:00:00,0.8082038999999999,EXIT_R0,2025-03-07 08:00:00,0.8741627000000001,1.0275,0.21929610000000022,0.0659588000000002,0.3007750707832932,0.3007750707832932,0.3007750707832932,OK
EA_0065,LONG,2025-03-04 08:00:00,0.8082038999999999,EXIT_R2,2025-03-06 20:00:00,0.9017489000000001,1.0275,0.21929610000000022,0.09354500000000021,0.4265693735547514,0.4265693735547514,0.4265693735547514,OK
EA_0065,LONG,2025-03-04 08:00:00,0.8082038999999999,EXIT_R5,2025-03-06 20:00:00,0.9017489000000001,1.0275,0.21929610000000022,0.09354500000000021,0.4265693735547514,0.4265693735547514,0.4265693735547514,OK
EA_0066,SHORT,2025-04-01 20:00:00,0.67756105,EXIT_R0,2025-04-02 12:00:00,0.6945471,0.6628,0.014761050000000053,-0.016986049999999975,-1.1507345344673932,-1.1507345344673932,-1.1507345344673932,OK
EA_0066,SHORT,2025-04-01 20:00:00,0.67756105,EXIT_R2,2025-04-02 12:00:00,0.6945471,0.6628,0.014761050000000053,-0.016986049999999975,-1.1507345344673932,-1.1507345344673932,-1.1507345344673932,OK
EA_0066,SHORT,2025-04-01 20:00:00,0.67756105,EXIT_R5,2025-04-02 12:00:00,0.6945471,0.6628,0.014761050000000053,-0.016986049999999975,-1.1507345344673932,-1.1507345344673932,-1.1507345344673932,OK
EA_0067,SHORT,2025-04-03 00:00:00,0.63918025,EXIT_R0,2025-04-10 00:00:00,0.6315156,0.5107,0.12848024999999996,0.007664650000000051,0.05965625066887754,0.05965625066887754,0.05965625066887754,OK
EA_0067,SHORT,2025-04-03 00:00:00,0.63918025,EXIT_R2,2025-04-07 12:00:00,0.54217095,0.5107,0.12848024999999996,0.09700929999999997,0.7550522356548963,0.7550522356548963,0.7550522356548963,OK
EA_0067,SHORT,2025-04-03 00:00:00,0.63918025,EXIT_R5,2025-04-03 16:00:00,0.6283139999999999,0.6123,0.02688025000000005,0.010866250000000077,0.4042466122896944,0.4042466122896944,0.4042466122896944,OK
EA_0068,SHORT,2025-04-05 16:00:00,0.6470763,EXIT_R0,2025-04-10 00:00:00,0.6315156,0.5107,0.1363763,0.015560700000000094,0.11410120380154098,0.11410120380154098,0.11410120380154098,OK
EA_0068,SHORT,2025-04-05 16:00:00,0.6470763,EXIT_R2,2025-04-07 12:00:00,0.54217095,0.5107,0.1363763,0.10490535000000001,0.7692344637594656,0.7692344637594656,0.7692344637594656,OK
EA_0068,SHORT,2025-04-05 16:00:00,0.6470763,EXIT_R5,2025-04-08 00:00:00,0.5860928999999999,0.5107,0.1363763,0.06098340000000013,0.44717007280590637,0.44717007280590637,0.44717007280590637,OK
EA_0069,LONG,2025-04-27 20:00:00,0.7159578,EXIT_R0,2025-04-28 00:00:00,0.68955505,0.7167,0.0007422000000000262,-0.02640275000000003,-35.57363244408394,-35.57363244408394,-35.57363244408394,OK
EA_0069,LONG,2025-04-27 20:00:00,0.7159578,EXIT_R2,2025-04-28 00:00:00,0.68955505,0.7167,0.0007422000000000262,-0.02640275000000003,-35.57363244408394,-35.57363244408394,-35.57363244408394,OK
EA_0069,LONG,2025-04-27 20:00:00,0.7159578,EXIT_R5,2025-04-28 00:00:00,0.68955505,0.7167,0.0007422000000000262,-0.02640275000000003,-35.57363244408394,-35.57363244408394,-35.57363244408394,OK
EA_0070,LONG,2025-04-28 20:00:00,0.70665315,EXIT_R0,2025-04-30 04:00:00,0.7021487500000001,0.7179,0.01124685000000003,-0.004504399999999853,-0.40050325202166304,-0.40050325202166304,-0.40050325202166304,OK
EA_0070,LONG,2025-04-28 20:00:00,0.70665315,EXIT_R2,2025-04-30 12:00:00,0.6812592000000001,0.7179,0.01124685000000003,-0.025393949999999887,-2.257872204217165,-2.257872204217165,-2.257872204217165,OK
