instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,parent_magnitude_atr,parent_duration_bars,counter_magnitude_atr,counter_duration_bars,balance_range_atr,balance_duration_bars,reassertion_magnitude_atr,reassertion_duration_bars,balance_end_time,counter_parent_ratio,balance_counter_ratio,reassertion_counter_ratio,reassertion_parent_ratio,counter_speed_ratio,reassertion_counter_speed_ratio,balance_time_ratio,transition_symmetry,invalid_ratio_flags,mechanical_redundancy
ADAUSDT,1H_FALLBACK,DOWN,2024-05-09 08:00:00,2024-05-10 16:00:00,2024-05-11 04:00:00,2024-05-11 08:00:00,2024-05-11 08:00:00,0.4688,1,1,1,1,1,1,0.685914,0.10582,0.238095,0.774687,0.666667,8,4,0.473214,0.5,1.0,0,,ADA_1892,0.17901382562135407,8,0.16931216931216836,3,0.437130801687768,1,0.6859142607174099,1,2024-05-11 04:00:00,0.9458049886621247,2.5818037974683943,4.051181102362225,3.8316272965879183,2.522146636432333,12.153543307086675,0.3333333333333333,1.3432895945715644,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-10 16:00:00,2024-05-12 00:00:00,2024-05-12 12:00:00,2024-05-12 16:00:00,2024-05-12 16:00:00,0.4511,1,1,1,1,1,1,0.536036,0.173658,0.192982,0.736214,0.666667,8,4,0.515152,0.5,1.0,0,,ADA_1900,1.0421836228287855,8,0.015787099684256293,3,0.5496535796766776,1,0.536036036036039,1,2024-05-12 12:00:00,0.015148098030369709,34.81662817552361,33.95405405405793,0.5143393393393415,0.04039492808098589,101.86216216217379,0.3333333333333333,0.664872038091477,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-11 00:00:00,2024-05-12 08:00:00,2024-05-12 20:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,0.4511,1,1,1,1,0,1,1.343173,-0.483909,0.591837,0.489823,0.333333,8,4,1.293706,0.5,1.0,0,,ADA_1902,1.0830188679245345,8,0.40047675804529476,3,1.0040595399188155,1,1.343173431734314,1,2024-05-12 20:00:00,0.3697781912264896,2.507160577356787,3.3539360393603626,1.240212402124011,0.9860751766039723,10.061808118081087,0.3333333333333333,0.2152826569836327,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-12 16:00:00,2024-05-14 00:00:00,2024-05-14 12:00:00,2024-05-14 16:00:00,2024-05-14 16:00:00,0.4532,1,1,0,1,0,1,0.521036,0.118664,0.104167,0.747279,1.0,8,4,0.380783,0.5,1.0,0,,ADA_1912,0.2066148372644556,8,0.22546194270215433,3,0.9754098360655739,1,0.5210355987055004,1,2024-05-14 12:00:00,1.0912185479379464,4.326272648835176,2.3109691704990434,2.5217724225613267,2.909916127834524,6.93290751149713,0.3333333333333333,0.9249619965803045,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-21 12:00:00,2024-05-22 20:00:00,2024-05-23 08:00:00,2024-05-23 12:00:00,2024-05-23 12:00:00,0.5106,1,1,1,1,0,1,1.621951,0.157924,0.32,0.536012,0.333333,8,4,0.791667,0.5,1.0,0,,ADA_1965,1.4145281956399318,8,0.1677946982515543,3,1.1500789889415486,1,1.6219512195121883,1,2024-05-23 08:00:00,0.11862237795524752,6.8540841929187435,9.666284074605224,1.146637602920611,0.3163263412139934,28.99885222381567,0.3333333333333333,0.13683383610580968,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-25 04:00:00,2024-05-26 12:00:00,2024-05-27 00:00:00,2024-05-27 04:00:00,2024-05-27 04:00:00,0.4647,1,1,0,1,0,1,0.711864,0.56825,0.490909,0.679474,0.666667,8,4,1.253333,0.5,1.0,0,,ADA_1987,0.15016501650165276,8,0.2946482260974167,3,1.438202247191002,1,0.7118644067796663,1,2024-05-27 00:00:00,1.9621629122530926,4.8810823205686065,2.41598062953995,4.740547588005168,5.232434432674914,7.247941888619851,0.3333333333333333,1.5561526539301034,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-05-26 08:00:00,2024-05-27 16:00:00,2024-05-28 04:00:00,2024-05-28 08:00:00,2024-05-28 08:00:00,0.455,1,1,1,1,1,1,0.595142,1.421875,0.551515,0.633377,0.666667,8,4,1.232955,0.5,1.0,0,,ADA_1994,2.2343126586869797,8,0.5781250000000061,3,1.1531151003167948,1,0.595141700404856,1,2024-05-28 04:00:00,0.2587484780844182,1.9945774708182185,1.0294342925921725,0.2663645564961343,0.6899959415584485,3.088302877776518,0.3333333333333333,1.322889395353014,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-27 12:00:00,2024-05-28 20:00:00,2024-05-29 08:00:00,2024-05-29 12:00:00,2024-05-29 12:00:00,0.475,1,1,1,1,1,1,0.601307,0.349798,0.40625,0.637308,1.0,8,4,0.404348,0.5,1.0,0,,ADA_2001,2.2295442064799595,8,0.21526042667691628,3,1.2341232227488141,1,0.6013071895424839,1,2024-05-29 08:00:00,0.09654907314745417,5.7331635071090234,2.7933940242763895,0.26969960397952253,0.2574641950598778,8.38018207282917,0.3333333333333333,1.3104465172115665,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-28 20:00:00,2024-05-30 04:00:00,2024-05-30 16:00:00,2024-05-30 20:00:00,2024-05-30 20:00:00,0.4642,1,1,1,1,1,1,0.773481,0.837004,1.0,0.682335,0.333333,8,4,0.873239,0.5,1.0,0,,ADA_2009,0.43574468085106205,8,0.6901615271659387,3,0.8306364617044246,1,0.7734806629834263,1,2024-05-30 16:00:00,1.5838667859765259,1.203539213661081,1.1207241095568268,1.775077693370175,4.223644762604069,3.3621723286704803,0.3333333333333333,0.5738441928822353,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-05-29 12:00:00,2024-05-30 20:00:00,2024-05-31 08:00:00,2024-05-31 12:00:00,2024-05-31 12:00:00,0.4637,1,1,1,1,1,1,0.645291,0.668506,0.633803,0.763254,1.0,8,4,0.556098,0.5,1.0,0,,ADA_2013,0.5772470144563167,8,0.28225806451613084,3,0.7966280295047434,1,0.6452905811623225,1,2024-05-31 08:00:00,0.48897275767112836,2.822339304531073,2.2861723446893567,1.117875995894224,1.3039273537896754,6.85851703406807,0.3333333333333333,0.11143045256537154,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-02 00:00:00,2024-06-03 08:00:00,2024-06-03 20:00:00,2024-06-04 00:00:00,2024-06-04 00:00:00,0.4406,1,1,0,1,0,1,0.56,-0.667645,0.261745,0.708,1.0,8,4,1.013158,0.5,1.0,0,,ADA_2034,0.22187004754358225,8,1.5235999021765667,3,1.0672645739910365,1,0.5600000000000057,1,2024-06-03 20:00:00,6.867082416238649,0.700488738852225,0.3675505617977577,2.5240000000000187,18.312219776636397,1.102651685393273,0.3333333333333333,0.925844944678974,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-02 12:00:00,2024-06-03 20:00:00,2024-06-04 08:00:00,2024-06-04 12:00:00,2024-06-04 12:00:00,0.4406,1,1,1,1,1,1,0.700701,0.192674,0.149425,0.666956,0.666667,8,4,0.479638,0.5,1.0,0,,ADA_2037,2.3587659338629203,8,0.08892652974803995,3,0.6861313868613113,1,0.7007007007007013,1,2024-06-04 08:00:00,0.0377004468613832,7.715710809871498,7.87954621287969,0.297062413290484,0.10053452496368853,23.638638638639073,0.3333333333333333,1.2138130164977592,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-04 16:00:00,2024-06-06 00:00:00,2024-06-06 12:00:00,2024-06-06 16:00:00,2024-06-06 16:00:00,0.4656,1,1,1,1,1,1,1.386792,0.153125,0.411765,0.544232,0.333333,8,4,1.0,0.5,1.0,0,,ADA_2050,0.2774184670427999,8,0.10937500000000017,3,0.9767441860465206,1,1.386792452830183,1,2024-06-06 12:00:00,0.3942599826388843,8.930232558139602,12.679245283018796,4.998919025157146,1.0513599537036915,38.03773584905639,0.3333333333333333,1.6092216940920283,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 00:00:00,2024-06-09 08:00:00,2024-06-09 20:00:00,2024-06-10 00:00:00,2024-06-10 00:00:00,0.4493,1,1,1,1,0,1,0.531646,0.383761,0.552239,0.665018,0.666667,8,4,0.56,0.5,1.0,0,,ADA_2070,0.806504065040653,8,0.4563639057638186,3,0.29302325581395144,1,0.5316455696202542,1,2024-06-09 20:00:00,0.5658544396063458,0.6420824524312827,1.1649597238204812,0.6591976316864018,1.5089451722835887,3.494879171461444,0.3333333333333333,0.41673189310206404,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 04:00:00,2024-06-09 12:00:00,2024-06-10 00:00:00,2024-06-10 04:00:00,2024-06-10 04:00:00,0.4476,1,1,1,1,0,1,0.908201,0.177126,0.168539,0.485018,0.333333,8,4,0.71519,0.5,1.0,0,,ADA_2071,0.44676281067812057,8,0.5313765182186241,3,0.8683544303797408,1,0.9082007343941205,1,2024-06-10 00:00:00,1.1893929071940261,1.6341603375527294,1.7091472868216953,2.032847660295638,3.1717144191840694,5.127441860465086,0.3333333333333333,0.7094375983883066,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-08 08:00:00,2024-06-09 16:00:00,2024-06-10 04:00:00,2024-06-10 08:00:00,2024-06-10 08:00:00,0.4318,1,1,1,1,1,1,1.658696,1.202979,1.0,0.489894,0.333333,8,4,1.188406,0.5,1.0,0,,ADA_2072,0.41826080329242854,8,0.4945579530265471,3,1.285189718482254,1,1.6586956521739091,1,2024-06-10 04:00:00,1.1824152517604551,2.598663535016021,3.353895417156244,3.9656970940550367,3.1531073380278802,10.061686251468732,0.3333333333333333,1.3776816515013168,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-10 16:00:00,2024-06-12 00:00:00,2024-06-12 12:00:00,2024-06-12 16:00:00,2024-06-12 16:00:00,0.4479,1,1,0,1,0,1,0.773006,1.776368,0.898876,0.519714,1.0,8,4,0.85755,0.5,1.0,0,,ADA_2086,2.461393818310026,8,0.06661379857256028,3,1.9459053343350872,1,0.773006134969323,1,2024-06-12 12:00:00,0.027063445953681965,29.21174555472129,11.60429447852778,0.3140521964502466,0.07216918920981857,34.812883435583345,0.3333333333333333,1.1581960761554115,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-11 00:00:00,2024-06-12 08:00:00,2024-06-12 20:00:00,2024-06-13 00:00:00,2024-06-13 00:00:00,0.4419,1,1,1,1,1,1,0.705794,1.375309,0.468635,0.686176,1.0,8,4,0.687285,0.5,1.0,0,,ADA_2088,1.0808202653799805,8,0.8879950495049546,3,0.8647380766223628,1,0.7057938299473328,1,2024-06-12 20:00:00,0.8215936339727725,0.9738095692137504,0.7948173025748324,0.6530168359668932,2.1909163572607264,2.384451907724497,0.3333333333333333,0.42615236754665486,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-12 12:00:00,2024-06-13 20:00:00,2024-06-14 08:00:00,2024-06-14 12:00:00,2024-06-14 12:00:00,0.4445,1,1,1,1,1,1,1.026359,0.188775,0.666667,0.748675,0.666667,8,4,0.503937,0.5,1.0,0,,ADA_2097,1.7676364327818976,8,0.12978257205460855,3,0.3864648263579684,1,1.0263591433278376,1,2024-06-14 08:00:00,0.0734215303824426,2.9777867724439595,7.908297139433921,0.5806392786963316,0.19579074768651358,23.724891418301766,0.3333333333333333,0.5436255777743977,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-12 16:00:00,2024-06-14 00:00:00,2024-06-14 12:00:00,2024-06-14 16:00:00,2024-06-14 16:00:00,0.4445,1,1,1,1,0,1,0.960366,-0.801793,0.633028,0.565049,0.333333,8,4,0.976378,0.5,1.0,0,,ADA_2098,1.3235972328977743,8,0.23240371845949545,3,1.3723228995057621,1,0.9603658536585375,1,2024-06-14 12:00:00,0.17558492317990873,5.904909390444791,4.132317073170734,0.7255725758477086,0.4682264618130899,12.396951219512202,0.3333333333333333,0.3207941760336832,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-14 00:00:00,2024-06-15 08:00:00,2024-06-15 20:00:00,2024-06-16 00:00:00,2024-06-16 00:00:00,0.4248,1,1,1,1,1,1,0.53717,0.417465,1.0,0.784524,0.333333,8,4,0.233871,0.5,1.0,0,,ADA_2106,1.049042306882757,8,0.3876464323748656,3,0.5334872979214731,1,0.5371702637889657,1,2024-06-15 20:00:00,0.3695241172176955,1.3762213537040244,1.3857221914775837,0.5120577695147245,0.9853976459138547,4.15716657443275,0.3333333333333333,0.6693178292241309,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-15 20:00:00,2024-06-17 04:00:00,2024-06-17 16:00:00,2024-06-17 20:00:00,2024-06-17 20:00:00,0.4193,1,1,0,1,0,1,1.500949,0.381755,0.097345,0.605947,0.666667,8,4,3.0,0.5,1.0,0,,ADA_2117,0.301122884706623,8,1.7699553792761502,3,4.432377049180327,1,1.50094876660342,1,2024-06-17 16:00:00,5.877850768468083,2.504230954676956,0.8480150314395245,4.984505804219295,15.674268715914888,2.5440450943185735,0.3333333333333333,1.606334261933609,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 00:00:00,2024-06-17 08:00:00,2024-06-17 20:00:00,2024-06-18 00:00:00,2024-06-18 00:00:00,0.4193,1,1,1,1,0,1,2.129604,-0.502358,0.123675,0.499789,0.666667,8,4,4.847328,0.5,1.0,0,,ADA_2118,0.07368421052631792,8,1.119540701250773,3,1.593927893738142,1,2.129604365620735,1,2024-06-17 20:00:00,15.19376665983148,1.4237337614946686,1.9022125441634226,28.901773533423427,40.516711092883945,5.706637632490268,0.3333333333333333,3.3639029611739786,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-19 08:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,1.0,0,,ADA_2126,3.523939808481529,8,1.4269713261648742,3,0.40021574973031065,1,0.5306994127068871,1,2024-06-19 04:00:00,0.4049363507090543,0.28046516590205767,0.37190615044325664,0.1505983193667449,1.0798302685574783,1.1157184513297698,0.3333333333333333,1.8931391232619799,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-18 16:00:00,2024-06-20 00:00:00,2024-06-20 12:00:00,2024-06-20 16:00:00,2024-06-20 16:00:00,0.3674,1,1,0,1,0,1,0.627512,0.643956,0.355556,0.525143,0.666667,8,4,0.664474,0.5,1.0,0,,ADA_2134,0.7963551014772909,8,0.5835848785395974,3,1.4777169663799854,1,0.6275115919629083,1,2024-06-20 12:00:00,0.7328199159608687,2.532137176134387,1.0752704791344767,0.7879796221545302,1.9541864425623166,3.22581143740343,0.3333333333333333,0.23828304966862593,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-25 04:00:00,2024-06-26 12:00:00,2024-06-27 00:00:00,2024-06-27 04:00:00,2024-06-27 04:00:00,0.3974,1,1,1,1,0,1,0.513904,-0.862339,0.623762,0.471864,0.333333,8,4,1.62069,0.5,1.0,0,,ADA_2173,0.11794439764111214,8,0.4517012123582284,3,0.7014028056112235,1,0.5139043381535082,1,2024-06-27 00:00:00,3.8297809933515476,1.5528025748466787,1.137708565072322,4.357174638487241,10.212749315604128,3.4131256952169657,0.3333333333333333,1.4718238286104899,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-06-26 04:00:00,2024-06-27 12:00:00,2024-06-28 00:00:00,2024-06-28 04:00:00,2024-06-28 04:00:00,0.3965,1,1,1,1,1,1,0.724919,0.846154,1.0,0.663359,0.333333,8,4,0.851064,0.5,1.0,0,,ADA_2179,1.371983020012129,8,0.7846153846153844,3,1.0209944751381217,1,0.7249190938511283,1,2024-06-28 00:00:00,0.571884180176259,1.3012674683132928,0.923916492163203,0.5283732256720783,1.525024480470024,2.7717494764896093,0.3333333333333333,0.6379523781853668,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-27 00:00:00,2024-06-28 08:00:00,2024-06-28 20:00:00,2024-06-29 00:00:00,2024-06-29 00:00:00,0.3777,1,1,1,1,1,1,1.835252,0.614634,0.405405,0.613571,0.666667,8,4,1.027322,0.5,1.0,0,,ADA_2184,0.7551947158387261,8,0.4507317073170766,3,1.3248780487804863,1,1.8352524357838838,1,2024-06-28 20:00:00,0.5968417122946761,2.9393939393939137,4.071718066403607,2.4301711827334964,1.5915778994524696,12.21515419921082,0.3333333333333333,0.8879617004406245,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-30 00:00:00,2024-07-01 08:00:00,2024-07-01 20:00:00,2024-07-02 00:00:00,2024-07-02 00:00:00,0.3785,1,1,0,1,0,1,0.739326,-0.62514,0.625,0.67128,0.666667,8,4,0.53112,0.5,1.0,0,,ADA_2202,2.167404989508045,8,0.8126814020986809,3,0.7876004592422536,1,0.739325842696627,1,2024-07-01 20:00:00,0.374955952409772,0.9691380376225445,0.9097363872082967,0.34111107350751196,0.999882539759392,2.72920916162489,0.3333333333333333,1.0755471259756837,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-30 08:00:00,2024-07-01 16:00:00,2024-07-02 04:00:00,2024-07-02 08:00:00,2024-07-02 08:00:00,0.3834,1,1,1,1,1,1,1.331858,-0.409449,0.382353,0.717523,1.0,8,4,0.696078,0.5,1.0,0,,ADA_2204,2.4721951219512217,8,0.5511811023622059,3,0.5779816513761462,1,1.3318584070796553,1,2024-07-02 04:00:00,0.22295210336277052,1.048623853211006,2.4163716814159413,0.5387351488779185,0.5945389423007215,7.249115044247823,0.3333333333333333,0.6185312038319798,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-06-30 16:00:00,2024-07-02 00:00:00,2024-07-02 12:00:00,2024-07-02 16:00:00,2024-07-02 16:00:00,0.3841,1,1,0,1,0,1,0.623236,-0.812681,0.433333,0.719435,1.0,8,4,0.673469,0.5,1.0,0,,ADA_2206,2.357289527720745,8,1.203393614646134,3,1.192825112107624,1,0.623235613463626,1,2024-07-02 12:00:00,0.510498859174796,0.9912177508590009,0.5178983882566908,0.2643865363735062,1.3613302911327891,1.5536951647700723,0.3333333333333333,1.3303430937326657,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-07-10 12:00:00,2024-07-11 20:00:00,2024-07-12 08:00:00,2024-07-12 12:00:00,2024-07-12 12:00:00,0.3805,1,1,1,1,1,1,1.327913,-0.325763,0.757576,0.696091,0.666667,8,4,0.795918,0.5,1.0,0,,ADA_2265,1.3611111111111125,8,0.3778853313477306,3,0.6597549481621117,1,1.3279132791327921,1,2024-07-12 08:00:00,0.27763003935751607,1.745913094348201,3.5140641061582896,0.9756097560975605,0.7403467716200428,10.54219231847487,0.3333333333333333,0.02469261259037192,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-07-10 16:00:00,2024-07-12 00:00:00,2024-07-12 12:00:00,2024-07-12 16:00:00,2024-07-12 16:00:00,0.3827,1,1,1,1,0,1,0.798617,-1.393098,0.931624,0.661397,0.666667,8,4,1.116592,0.5,1.0,0,,ADA_2266,1.3497228247770485,8,0.05112287748767008,3,1.7199638663053294,1,0.7986171132238535,1,2024-07-12 12:00:00,0.03787657476720431,33.643721770554755,15.621521175455463,0.5916897147796042,0.1010041993792115,46.86456352636638,0.3333333333333333,0.5247729119423621,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-07-11 04:00:00,2024-07-12 12:00:00,2024-07-13 00:00:00,2024-07-13 04:00:00,2024-07-13 04:00:00,0.3874,1,1,0,1,0,1,1.380126,-0.368046,0.256198,0.647472,0.666667,8,4,1.636364,0.5,1.0,0,,ADA_2269,0.7492533747461467,8,0.9023066485753045,3,0.7275775356244741,1,1.3801261829653007,1,2024-07-13 00:00:00,1.2042743869936035,0.8063528477522375,1.5295533787149285,1.8420019575259154,3.211398365316276,4.588660136144785,0.3333333333333333,0.6108530005502026,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-07-11 12:00:00,2024-07-12 20:00:00,2024-07-13 08:00:00,2024-07-13 12:00:00,2024-07-13 12:00:00,0.3902,1,1,1,1,1,1,1.461596,-0.384553,0.157407,0.657171,1.0,8,4,1.003584,0.5,1.0,0,,ADA_2271,2.8694748990190413,8,0.9048311520439494,3,0.7138157894736821,1,1.461595824011932,1,2024-07-13 08:00:00,0.31532987180103056,0.7888939144736815,1.6153243847874719,0.509360031172112,0.8408796581360815,4.845973154362416,0.3333333333333333,0.6746001820747825,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-07-11 16:00:00,2024-07-13 00:00:00,2024-07-13 12:00:00,2024-07-13 16:00:00,2024-07-13 16:00:00,0.3902,1,1,1,1,0,1,1.109875,-2.374535,0.70418,0.545638,0.666667,8,4,1.250896,0.5,1.0,0,,ADA_2272,2.6630261660978345,8,0.8565675340768295,3,1.910514541387022,1,1.109874826147423,1,2024-07-13 12:00:00,0.32165194055602114,2.230430719565025,1.2957236668368441,0.4167720318624343,0.8577385081493897,3.887171000510532,0.3333333333333333,0.8752158928519228,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-07-14 12:00:00,2024-07-15 20:00:00,2024-07-16 08:00:00,2024-07-16 12:00:00,2024-07-16 12:00:00,0.4248,1,1,1,1,0,1,1.451923,1.339167,0.449477,0.509629,0.666667,8,4,1.393617,0.5,1.0,0,,ADA_2289,0.5043681887778025,8,1.4637401749962928,3,0.8491281273692202,1,1.4519230769230778,1,2024-07-16 08:00:00,2.902126279104287,0.5801085068744326,0.9919267788948644,2.8786967719780536,7.7390034109447665,2.975780336684593,0.3333333333333333,1.0573376820045879,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-07-15 20:00:00,2024-07-17 04:00:00,2024-07-17 16:00:00,2024-07-17 20:00:00,2024-07-17 20:00:00,0.4526,1,1,1,1,0,1,0.561783,-0.559645,0.677419,0.601108,0.666667,8,4,0.828244,0.5,1.0,0,,ADA_2297,0.3298527443105782,8,0.1776649746192895,3,0.8337468982630271,1,0.5617834394904434,1,2024-07-17 16:00:00,0.5386190586063646,4.692803970223319,3.1620382165604926,1.7031340474811605,1.4363174896169721,9.486114649681479,0.3333333333333333,0.532470111137878,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-07-16 12:00:00,2024-07-17 20:00:00,2024-07-18 08:00:00,2024-07-18 12:00:00,2024-07-18 12:00:00,0.457,1,1,1,1,0,1,1.313946,0.363798,0.518987,0.719633,0.333333,8,4,0.922794,0.5,1.0,0,,ADA_2301,0.44880601897285066,8,0.5323868677905949,3,0.640813731722826,1,1.313945803040316,1,2024-07-18 08:00:00,1.1862293402593609,1.2036617927527073,2.4680282000440585,2.9276474634797616,3.163278240691629,7.404084600132176,0.3333333333333333,1.074199187033163,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-07-18 08:00:00,2024-07-19 16:00:00,2024-07-20 04:00:00,2024-07-20 08:00:00,2024-07-20 08:00:00,0.4429,1,1,1,1,1,1,0.734601,-0.14416,0.583333,0.496294,0.666667,8,4,0.408451,0.5,1.0,0,,ADA_2312,0.809592652436432,8,0.19564577817005124,3,0.49500384319753943,1,0.7346007604562752,1,2024-07-20 04:00:00,0.24165952788882686,2.5301023504186855,3.7547488493095695,0.9073708342652664,0.6444254077035383,11.264246547928709,0.3333333333333333,0.09720405436134039,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-07-21 16:00:00,2024-07-23 00:00:00,2024-07-23 12:00:00,2024-07-23 16:00:00,2024-07-23 16:00:00,0.4504,1,1,1,1,0,1,0.605108,-1.019081,0.466063,0.505892,0.666667,8,4,0.792899,0.5,1.0,0,,ADA_2332,0.15514000197882188,8,0.06925795053003878,3,1.031988873435328,1,0.6051080550098233,1,2024-07-23 12:00:00,0.44642226148413455,14.900655672560372,8.737019365702627,3.900399943867646,1.1904593639576921,26.211058097107884,0.3333333333333333,1.3610790975873917,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-07-22 12:00:00,2024-07-23 20:00:00,2024-07-24 08:00:00,2024-07-24 12:00:00,2024-07-24 12:00:00,0.4389,1,1,1,1,0,1,0.840237,0.989095,0.938776,0.539729,0.333333,8,4,0.443213,0.5,1.0,0,,ADA_2337,2.0680958385876456,8,1.0213484871755512,3,0.6820809248554939,1,0.8402366863905331,1,2024-07-24 08:00:00,0.4938593599574455,0.6678238949976107,0.8226738443742481,0.40628517823639726,1.3169582932198547,2.468021533122744,0.3333333333333333,0.9006999565052101,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
