timeframe,model,state,start_pos,end_pos,duration_bars
1H,BACKBONE_C,FLATTENING,2406,2413,8
1H,BACKBONE_C,TRANSITION,2414,2415,2
1H,BACKBONE_C,FLATTENING,2416,2430,15
1H,BACKBONE_C,ACTIVE,2431,2697,267
1H,BACKBONE_C,FLATTENING,2698,2705,8
1H,BACKBONE_C,ACTIVE,2706,2999,294
1H,BACKBONE_C,FLATTENING,3000,3009,10
1H,BACKBONE_C,LOST,3010,3017,8
1H,BACKBONE_C,TRANSITION,3018,3019,2
1H,BACKBONE_C,FLATTENING,3020,3028,9
1H,BACKBONE_C,ACTIVE,3029,3033,5
1H,BACKBONE_C,FLATTENING,3034,3035,2
1H,BACKBONE_C,TRANSITION,3036,3036,1
1H,BACKBONE_C,LOST,3037,3042,6
1H,BACKBONE_C,FLATTENING,3043,3046,4
1H,BACKBONE_C,ACTIVE,3047,3086,40
1H,BACKBONE_C,FLATTENING,3087,3096,10
1H,BACKBONE_C,TRANSITION,3097,3098,2
1H,BACKBONE_C,FLATTENING,3099,3109,11
1H,BACKBONE_C,ACTIVE,3110,3113,4
1H,BACKBONE_C,FLATTENING,3114,3117,4
1H,BACKBONE_C,TRANSITION,3118,3118,1
1H,BACKBONE_C,LOST,3119,3124,6
1H,BACKBONE_C,FLATTENING,3125,3135,11
1H,BACKBONE_C,ACTIVE,3136,3185,50
1H,BACKBONE_C,FLATTENING,3186,3191,6
1H,BACKBONE_C,TRANSITION,3192,3194,3
1H,BACKBONE_C,FLATTENING,3195,3211,17
1H,BACKBONE_C,TRANSITION,3212,3212,1
1H,BACKBONE_C,LOST,3213,3216,4
1H,BACKBONE_C,FLATTENING,3217,3229,13
1H,BACKBONE_C,ACTIVE,3230,3321,92
1H,BACKBONE_C,FLATTENING,3322,3328,7
1H,BACKBONE_C,TRANSITION,3329,3330,2
1H,BACKBONE_C,FLATTENING,3331,3342,12
1H,BACKBONE_C,ACTIVE,3343,3354,12
1H,BACKBONE_C,FLATTENING,3355,3359,5
1H,BACKBONE_C,TRANSITION,3360,3360,1
1H,BACKBONE_C,LOST,3361,3365,5
1H,BACKBONE_C,FLATTENING,3366,3387,22
1H,BACKBONE_C,TRANSITION,3388,3388,1
1H,BACKBONE_C,LOST,3389,3391,3
1H,BACKBONE_C,FLATTENING,3392,3401,10
1H,BACKBONE_C,ACTIVE,3402,3423,22
1H,BACKBONE_C,FLATTENING,3424,3429,6
1H,BACKBONE_C,TRANSITION,3430,3431,2
1H,BACKBONE_C,FLATTENING,3432,3444,13
1H,BACKBONE_C,ACTIVE,3445,3816,372
1H,BACKBONE_C,FLATTENING,3817,3823,7
1H,BACKBONE_C,TRANSITION,3824,3825,2
1H,BACKBONE_C,FLATTENING,3826,3839,14
1H,BACKBONE_C,TRANSITION,3840,3840,1
1H,BACKBONE_C,LOST,3841,3845,5
1H,BACKBONE_C,FLATTENING,3846,3862,17
1H,BACKBONE_C,TRANSITION,3863,3863,1
1H,BACKBONE_C,LOST,3864,3868,5
1H,BACKBONE_C,FLATTENING,3869,3872,4
1H,BACKBONE_C,TRANSITION,3873,3873,1
1H,BACKBONE_C,LOST,3874,3880,7
1H,BACKBONE_C,FLATTENING,3881,3882,2
1H,BACKBONE_C,ACTIVE,3883,3984,102
1H,BACKBONE_C,FLATTENING,3985,3995,11
1H,BACKBONE_C,ACTIVE,3996,4016,21
1H,BACKBONE_C,FLATTENING,4017,4033,17
1H,BACKBONE_C,TRANSITION,4034,4035,2
1H,BACKBONE_C,FLATTENING,4036,4042,7
1H,BACKBONE_C,TRANSITION,4043,4043,1
1H,BACKBONE_C,LOST,4044,4048,5
1H,BACKBONE_C,FLATTENING,4049,4052,4
1H,BACKBONE_C,ACTIVE,4053,4086,34
1H,BACKBONE_C,FLATTENING,4087,4091,5
1H,BACKBONE_C,ACTIVE,4092,4096,5
1H,BACKBONE_C,FLATTENING,4097,4099,3
1H,BACKBONE_C,LOST,4100,4101,2
1H,BACKBONE_C,TRANSITION,4102,4103,2
1H,BACKBONE_C,FLATTENING,4104,4114,11
1H,BACKBONE_C,ACTIVE,4115,4172,58
1H,BACKBONE_C,FLATTENING,4173,4174,2
1H,BACKBONE_C,TRANSITION,4175,4177,3
1H,BACKBONE_C,FLATTENING,4178,4186,9
1H,BACKBONE_C,ACTIVE,4187,4198,12
1H,BACKBONE_C,FLATTENING,4199,4210,12
1H,BACKBONE_C,TRANSITION,4211,4212,2
1H,BACKBONE_C,FLATTENING,4213,4217,5
1H,BACKBONE_C,ACTIVE,4218,4391,174
1H,BACKBONE_C,FLATTENING,4392,4395,4
1H,BACKBONE_C,TRANSITION,4396,4396,1
1H,BACKBONE_C,LOST,4397,4399,3
1H,BACKBONE_C,FLATTENING,4400,4409,10
1H,BACKBONE_C,ACTIVE,4410,4440,31
1H,BACKBONE_C,FLATTENING,4441,4453,13
1H,BACKBONE_C,LOST,4454,4462,9
1H,BACKBONE_C,TRANSITION,4463,4464,2
1H,BACKBONE_C,FLATTENING,4465,4475,11
1H,BACKBONE_C,ACTIVE,4476,4801,326
1H,BACKBONE_C,FLATTENING,4802,4806,5
1H,BACKBONE_C,TRANSITION,4807,4808,2
1H,BACKBONE_C,FLATTENING,4809,4828,20
1H,BACKBONE_C,ACTIVE,4829,4835,7
1H,BACKBONE_C,FLATTENING,4836,4846,11
1H,BACKBONE_C,ACTIVE,4847,4895,49
1H,BACKBONE_C,FLATTENING,4896,4903,8
1H,BACKBONE_C,LOST,4904,4904,1
1H,BACKBONE_C,TRANSITION,4905,4906,2
1H,BACKBONE_C,FLATTENING,4907,4919,13
1H,BACKBONE_C,TRANSITION,4920,4920,1
1H,BACKBONE_C,LOST,4921,4926,6
1H,BACKBONE_C,FLATTENING,4927,4929,3
1H,BACKBONE_C,ACTIVE,4930,4977,48
1H,BACKBONE_C,FLATTENING,4978,4990,13
1H,BACKBONE_C,TRANSITION,4991,4992,2
1H,BACKBONE_C,FLATTENING,4993,5007,15
1H,BACKBONE_C,ACTIVE,5008,5063,56
1H,BACKBONE_C,FLATTENING,5064,5069,6
1H,BACKBONE_C,TRANSITION,5070,5070,1
1H,BACKBONE_C,LOST,5071,5072,2
1H,BACKBONE_C,FLATTENING,5073,5079,7
1H,BACKBONE_C,ACTIVE,5080,5386,307
1H,BACKBONE_C,FLATTENING,5387,5396,10
1H,BACKBONE_C,LOST,5397,5399,3
1H,BACKBONE_C,TRANSITION,5400,5401,2
1H,BACKBONE_C,FLATTENING,5402,5407,6
1H,BACKBONE_C,TRANSITION,5408,5408,1
1H,BACKBONE_C,LOST,5409,5414,6
1H,BACKBONE_C,TRANSITION,5415,5417,3
1H,BACKBONE_C,LOST,5418,5421,4
1H,BACKBONE_C,TRANSITION,5422,5423,2
1H,BACKBONE_C,FLATTENING,5424,5430,7
1H,BACKBONE_C,ACTIVE,5431,5469,39
1H,BACKBONE_C,FLATTENING,5470,5477,8
1H,BACKBONE_C,LOST,5478,5488,11
1H,BACKBONE_C,FLATTENING,5489,5492,4
1H,BACKBONE_C,ACTIVE,5493,5512,20
1H,BACKBONE_C,TRANSITION,5513,5515,3
1H,BACKBONE_C,FLATTENING,5516,5522,7
1H,BACKBONE_C,ACTIVE,5523,5709,187
1H,BACKBONE_C,FLATTENING,5710,5724,15
1H,BACKBONE_C,ACTIVE,5725,5726,2
1H,BACKBONE_C,FLATTENING,5727,5730,4
1H,BACKBONE_C,ACTIVE,5731,5824,94
1H,BACKBONE_C,FLATTENING,5825,5831,7
1H,BACKBONE_C,TRANSITION,5832,5833,2
1H,BACKBONE_C,FLATTENING,5834,5839,6
1H,BACKBONE_C,TRANSITION,5840,5840,1
1H,BACKBONE_C,LOST,5841,5846,6
1H,BACKBONE_C,FLATTENING,5847,5849,3
1H,BACKBONE_C,ACTIVE,5850,5930,81
1H,BACKBONE_C,FLATTENING,5931,5934,4
1H,BACKBONE_C,TRANSITION,5935,5935,1
1H,BACKBONE_C,LOST,5936,5937,2
1H,BACKBONE_C,FLATTENING,5938,5952,15
1H,BACKBONE_C,ACTIVE,5953,6172,220
1H,BACKBONE_C,FLATTENING,6173,6183,11
1H,BACKBONE_C,TRANSITION,6184,6185,2
1H,BACKBONE_C,FLATTENING,6186,6195,10
1H,BACKBONE_C,ACTIVE,6196,6225,30
1H,BACKBONE_C,FLATTENING,6226,6235,10
1H,BACKBONE_C,TRANSITION,6236,6238,3
1H,BACKBONE_C,FLATTENING,6239,6270,32
1H,BACKBONE_C,ACTIVE,6271,6276,6
1H,BACKBONE_C,FLATTENING,6277,6285,9
1H,BACKBONE_C,TRANSITION,6286,6287,2
1H,BACKBONE_C,FLATTENING,6288,6291,4
1H,BACKBONE_C,ACTIVE,6292,6295,4
1H,BACKBONE_C,FLATTENING,6296,6297,2
1H,BACKBONE_C,ACTIVE,6298,6303,6
1H,BACKBONE_C,FLATTENING,6304,6309,6
1H,BACKBONE_C,TRANSITION,6310,6310,1
1H,BACKBONE_C,LOST,6311,6313,3
1H,BACKBONE_C,FLATTENING,6314,6334,21
1H,BACKBONE_C,ACTIVE,6335,6514,180
1H,BACKBONE_C,FLATTENING,6515,6519,5
1H,BACKBONE_C,TRANSITION,6520,6520,1
1H,BACKBONE_C,LOST,6521,6523,3
1H,BACKBONE_C,FLATTENING,6524,6533,10
1H,BACKBONE_C,ACTIVE,6534,6549,16
1H,BACKBONE_C,FLATTENING,6550,6552,3
1H,BACKBONE_C,TRANSITION,6553,6553,1
1H,BACKBONE_C,LOST,6554,6555,2
1H,BACKBONE_C,FLATTENING,6556,6566,11
1H,BACKBONE_C,ACTIVE,6567,6799,233
1H,BACKBONE_C,FLATTENING,6800,6809,10
1H,BACKBONE_C,TRANSITION,6810,6811,2
1H,BACKBONE_C,FLATTENING,6812,6821,10
1H,BACKBONE_C,ACTIVE,6822,6901,80
1H,BACKBONE_C,FLATTENING,6902,6904,3
1H,BACKBONE_C,TRANSITION,6905,6906,2
1H,BACKBONE_C,FLATTENING,6907,6917,11
1H,BACKBONE_C,ACTIVE,6918,7106,189
1H,BACKBONE_C,FLATTENING,7107,7113,7
1H,BACKBONE_C,ACTIVE,7114,7119,6
1H,BACKBONE_C,FLATTENING,7120,7122,3
1H,BACKBONE_C,TRANSITION,7123,7124,2
1H,BACKBONE_C,FLATTENING,7125,7134,10
1H,BACKBONE_C,ACTIVE,7135,7154,20
1H,BACKBONE_C,FLATTENING,7155,7167,13
1H,BACKBONE_C,LOST,7168,7172,5
1H,BACKBONE_C,TRANSITION,7173,7174,2
1H,BACKBONE_C,FLATTENING,7175,7182,8
1H,BACKBONE_C,TRANSITION,7183,7184,2
1H,BACKBONE_C,FLATTENING,7185,7196,12
1H,BACKBONE_C,TRANSITION,7197,7199,3
1H,BACKBONE_C,FLATTENING,7200,7203,4
1H,BACKBONE_C,ACTIVE,7204,7240,37
1H,BACKBONE_C,FLATTENING,7241,7258,18
1H,BACKBONE_C,LOST,7259,7264,6
1H,BACKBONE_C,FLATTENING,7265,7269,5
1H,BACKBONE_C,TRANSITION,7270,7271,2
1H,BACKBONE_C,FLATTENING,7272,7279,8
1H,BACKBONE_C,ACTIVE,7280,7288,9
1H,BACKBONE_C,FLATTENING,7289,7289,1
1H,BACKBONE_C,TRANSITION,7290,7290,1
1H,BACKBONE_C,LOST,7291,7295,5
1H,BACKBONE_C,FLATTENING,7296,7299,4
1H,BACKBONE_C,ACTIVE,7300,7408,109
1H,BACKBONE_C,FLATTENING,7409,7416,8
1H,BACKBONE_C,TRANSITION,7417,7419,3
1H,BACKBONE_C,FLATTENING,7420,7434,15
1H,BACKBONE_C,ACTIVE,7435,7599,165
1H,BACKBONE_C,FLATTENING,7600,7602,3
1H,BACKBONE_C,TRANSITION,7603,7605,3
1H,BACKBONE_C,FLATTENING,7606,7616,11
1H,BACKBONE_C,ACTIVE,7617,7696,80
1H,BACKBONE_C,FLATTENING,7697,7709,13
1H,BACKBONE_C,ACTIVE,7710,7868,159
1H,BACKBONE_C,FLATTENING,7869,7871,3
1H,BACKBONE_C,TRANSITION,7872,7873,2
1H,BACKBONE_C,FLATTENING,7874,7890,17
1H,BACKBONE_C,ACTIVE,7891,7941,51
1H,BACKBONE_C,FLATTENING,7942,7950,9
1H,BACKBONE_C,ACTIVE,7951,7964,14
1H,BACKBONE_C,FLATTENING,7965,7969,5
1H,BACKBONE_C,TRANSITION,7970,7970,1
1H,BACKBONE_C,LOST,7971,7976,6
1H,BACKBONE_C,FLATTENING,7977,7979,3
1H,BACKBONE_C,ACTIVE,7980,8386,407
1H,BACKBONE_C,FLATTENING,8387,8396,10
1H,BACKBONE_C,LOST,8397,8399,3
1H,BACKBONE_C,TRANSITION,8400,8401,2
1H,BACKBONE_C,FLATTENING,8402,8415,14
1H,BACKBONE_C,TRANSITION,8416,8416,1
1H,BACKBONE_C,LOST,8417,8421,5
1H,BACKBONE_C,FLATTENING,8422,8431,10
1H,BACKBONE_C,ACTIVE,8432,8442,11
1H,BACKBONE_C,FLATTENING,8443,8450,8
1H,BACKBONE_C,TRANSITION,8451,8451,1
1H,BACKBONE_C,LOST,8452,8453,2
1H,BACKBONE_C,TRANSITION,8454,8456,3
1H,BACKBONE_C,LOST,8457,8458,2
1H,BACKBONE_C,TRANSITION,8459,8462,4
1H,BACKBONE_C,FLATTENING,8463,8480,18
1H,BACKBONE_C,ACTIVE,8481,8490,10
1H,BACKBONE_C,FLATTENING,8491,8495,5
1H,BACKBONE_C,TRANSITION,8496,8496,1
1H,BACKBONE_C,LOST,8497,8499,3
1H,BACKBONE_C,FLATTENING,8500,8511,12
1H,BACKBONE_C,ACTIVE,8512,8520,9
1H,BACKBONE_C,TRANSITION,8521,8521,1
1H,BACKBONE_C,LOST,8522,8523,2
1H,BACKBONE_C,FLATTENING,8524,8530,7
1H,BACKBONE_C,ACTIVE,8531,8595,65
1H,BACKBONE_C,FLATTENING,8596,8603,8
1H,BACKBONE_C,TRANSITION,8604,8605,2
1H,BACKBONE_C,FLATTENING,8606,8615,10
1H,BACKBONE_C,ACTIVE,8616,8700,85
1H,BACKBONE_C,FLATTENING,8701,8708,8
1H,BACKBONE_C,ACTIVE,8709,8721,13
1H,BACKBONE_C,FLATTENING,8722,8733,12
1H,BACKBONE_C,LOST,8734,8736,3
1H,BACKBONE_C,TRANSITION,8737,8738,2
1H,BACKBONE_C,FLATTENING,8739,8745,7
1H,BACKBONE_C,ACTIVE,8746,8948,203
1H,BACKBONE_C,FLATTENING,8949,8963,15
1H,BACKBONE_C,LOST,8964,8968,5
1H,BACKBONE_C,FLATTENING,8969,8972,4
1H,BACKBONE_C,ACTIVE,8973,9044,72
1H,BACKBONE_C,FLATTENING,9045,9052,8
1H,BACKBONE_C,TRANSITION,9053,9054,2
1H,BACKBONE_C,FLATTENING,9055,9066,12
1H,BACKBONE_C,ACTIVE,9067,9149,83
1H,BACKBONE_C,FLATTENING,9150,9157,8
1H,BACKBONE_C,LOST,9158,9158,1
1H,BACKBONE_C,TRANSITION,9159,9160,2
1H,BACKBONE_C,FLATTENING,9161,9172,12
1H,BACKBONE_C,TRANSITION,9173,9173,1
1H,BACKBONE_C,LOST,9174,9180,7
1H,BACKBONE_C,FLATTENING,9181,9183,3
1H,BACKBONE_C,ACTIVE,9184,9196,13
1H,BACKBONE_C,FLATTENING,9197,9200,4
1H,BACKBONE_C,TRANSITION,9201,9201,1
1H,BACKBONE_C,LOST,9202,9204,3
1H,BACKBONE_C,TRANSITION,9205,9206,2
1H,BACKBONE_C,FLATTENING,9207,9212,6
1H,BACKBONE_C,ACTIVE,9213,9456,244
1H,BACKBONE_C,FLATTENING,9457,9467,11
1H,BACKBONE_C,ACTIVE,9468,9509,42
1H,BACKBONE_C,FLATTENING,9510,9511,2
1H,BACKBONE_C,TRANSITION,9512,9513,2
1H,BACKBONE_C,LOST,9514,9514,1
1H,BACKBONE_C,TRANSITION,9515,9516,2
1H,BACKBONE_C,FLATTENING,9517,9523,7
1H,BACKBONE_C,ACTIVE,9524,9684,161
1H,BACKBONE_C,FLATTENING,9685,9702,18
1H,BACKBONE_C,ACTIVE,9703,9720,18
1H,BACKBONE_C,FLATTENING,9721,9722,2
1H,BACKBONE_C,TRANSITION,9723,9723,1
1H,BACKBONE_C,LOST,9724,9726,3
1H,BACKBONE_C,FLATTENING,9727,9732,6
1H,BACKBONE_C,ACTIVE,9733,9884,152
1H,BACKBONE_C,FLATTENING,9885,9896,12
1H,BACKBONE_C,LOST,9897,9899,3
1H,BACKBONE_C,TRANSITION,9900,9901,2
1H,BACKBONE_C,FLATTENING,9902,9912,11
1H,BACKBONE_C,ACTIVE,9913,10182,270
1H,BACKBONE_C,FLATTENING,10183,10191,9
1H,BACKBONE_C,TRANSITION,10192,10193,2
1H,BACKBONE_C,FLATTENING,10194,10203,10
1H,BACKBONE_C,ACTIVE,10204,10260,57
1H,BACKBONE_C,FLATTENING,10261,10267,7
1H,BACKBONE_C,ACTIVE,10268,10362,95
1H,BACKBONE_C,FLATTENING,10363,10366,4
1H,BACKBONE_C,TRANSITION,10367,10368,2
1H,BACKBONE_C,FLATTENING,10369,10378,10
1H,BACKBONE_C,ACTIVE,10379,10441,63
1H,BACKBONE_C,FLATTENING,10442,10446,5
1H,BACKBONE_C,TRANSITION,10447,10447,1
1H,BACKBONE_C,LOST,10448,10450,3
1H,BACKBONE_C,FLATTENING,10451,10460,10
1H,BACKBONE_C,ACTIVE,10461,10715,255
1H,BACKBONE_C,FLATTENING,10716,10725,10
1H,BACKBONE_C,LOST,10726,10726,1
1H,BACKBONE_C,TRANSITION,10727,10728,2
1H,BACKBONE_C,FLATTENING,10729,10744,16
1H,BACKBONE_C,ACTIVE,10745,10874,130
1H,BACKBONE_C,FLATTENING,10875,10895,21
1H,BACKBONE_C,ACTIVE,10896,10985,90
1H,BACKBONE_C,FLATTENING,10986,10996,11
1H,BACKBONE_C,LOST,10997,10999,3
1H,BACKBONE_C,TRANSITION,11000,11001,2
1H,BACKBONE_C,FLATTENING,11002,11015,14
1H,BACKBONE_C,ACTIVE,11016,11032,17
1H,BACKBONE_C,FLATTENING,11033,11035,3
1H,BACKBONE_C,TRANSITION,11036,11036,1
1H,BACKBONE_C,LOST,11037,11040,4
1H,BACKBONE_C,FLATTENING,11041,11045,5
1H,BACKBONE_C,TRANSITION,11046,11046,1
1H,BACKBONE_C,LOST,11047,11053,7
1H,BACKBONE_C,FLATTENING,11054,11055,2
1H,BACKBONE_C,ACTIVE,11056,11105,50
1H,BACKBONE_C,FLATTENING,11106,11117,12
1H,BACKBONE_C,TRANSITION,11118,11119,2
1H,BACKBONE_C,FLATTENING,11120,11127,8
1H,BACKBONE_C,ACTIVE,11128,11162,35
1H,BACKBONE_C,FLATTENING,11163,11173,11
1H,BACKBONE_C,LOST,11174,11186,13
1H,BACKBONE_C,FLATTENING,11187,11188,2
1H,BACKBONE_C,ACTIVE,11189,11196,8
1H,BACKBONE_C,TRANSITION,11197,11198,2
1H,BACKBONE_C,FLATTENING,11199,11206,8
1H,BACKBONE_C,ACTIVE,11207,11268,62
1H,BACKBONE_C,FLATTENING,11269,11273,5
1H,BACKBONE_C,TRANSITION,11274,11274,1
1H,BACKBONE_C,LOST,11275,11277,3
1H,BACKBONE_C,FLATTENING,11278,11290,13
1H,BACKBONE_C,ACTIVE,11291,11399,109
1H,BACKBONE_C,FLATTENING,11400,11410,11
1H,BACKBONE_C,TRANSITION,11411,11412,2
1H,BACKBONE_C,FLATTENING,11413,11423,11
1H,BACKBONE_C,ACTIVE,11424,11465,42
1H,BACKBONE_C,FLATTENING,11466,11472,7
1H,BACKBONE_C,TRANSITION,11473,11473,1
1H,BACKBONE_C,LOST,11474,11475,2
1H,BACKBONE_C,FLATTENING,11476,11484,9
1H,BACKBONE_C,TRANSITION,11485,11485,1
1H,BACKBONE_C,LOST,11486,11494,9
1H,BACKBONE_C,ACTIVE,11495,11519,25
1H,BACKBONE_C,FLATTENING,11520,11523,4
1H,BACKBONE_C,TRANSITION,11524,11526,3
1H,BACKBONE_C,FLATTENING,11527,11536,10
1H,BACKBONE_C,ACTIVE,11537,11596,60
1H,BACKBONE_C,FLATTENING,11597,11597,1
1H,BACKBONE_C,TRANSITION,11598,11600,3
1H,BACKBONE_C,FLATTENING,11601,11612,12
1H,BACKBONE_C,ACTIVE,11613,12391,779
1H,BACKBONE_C,FLATTENING,12392,12395,4
1H,BACKBONE_C,TRANSITION,12396,12397,2
1H,BACKBONE_C,FLATTENING,12398,12406,9
1H,BACKBONE_C,ACTIVE,12407,12460,54
1H,BACKBONE_C,FLATTENING,12461,12465,5
1H,BACKBONE_C,LOST,12466,12466,1
1H,BACKBONE_C,TRANSITION,12467,12468,2
1H,BACKBONE_C,FLATTENING,12469,12487,19
1H,BACKBONE_C,TRANSITION,12488,12488,1
1H,BACKBONE_C,LOST,12489,12494,6
1H,BACKBONE_C,FLATTENING,12495,12505,11
1H,BACKBONE_C,TRANSITION,12506,12506,1
1H,BACKBONE_C,LOST,12507,12514,8
1H,BACKBONE_C,TRANSITION,12515,12516,2
1H,BACKBONE_C,FLATTENING,12517,12524,8
1H,BACKBONE_C,ACTIVE,12525,12570,46
1H,BACKBONE_C,FLATTENING,12571,12580,10
1H,BACKBONE_C,ACTIVE,12581,12588,8
1H,BACKBONE_C,FLATTENING,12589,12597,9
1H,BACKBONE_C,ACTIVE,12598,12934,337
