source_row_id,status,reason,tolerance,absolute_difference,key_section,key_episode_view,key_symbol,key_event_family,key_side,key_scale,key_representation,key_field,key_metric,committed_value,reconstructed_value,committed_event_n,reconstructed_event_n,committed_control_n,reconstructed_control_n
EXP027_TRANSFER_07497,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,efficiency,equal_symbol_mean_contrast,0.008842280063,0.008842280063,4,4,,
EXP027_TRANSFER_07498,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,close_location,mean_event_minus_control,0.620860979,0.620860979,1,1,1,1
EXP027_TRANSFER_07499,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,close_location,mean_event_minus_control,0.0459558824,0.0459558824,1,1,1,1
EXP027_TRANSFER_07500,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,close_location,mean_event_minus_control,-0.2066310847,-0.2066310847,4,4,4,4
EXP027_TRANSFER_07501,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,close_location,mean_event_minus_control,0.05336641682,0.05336641682,3,3,3,3
EXP027_TRANSFER_07502,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,close_location,equal_symbol_mean_contrast,0.1283880484,0.1283880484,4,4,,
EXP027_TRANSFER_07503,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,recent_slope_atr,mean_event_minus_control,0.5575778086,0.5575778086,1,1,1,1
EXP027_TRANSFER_07504,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,recent_slope_atr,mean_event_minus_control,0,0,1,1,1,1
EXP027_TRANSFER_07505,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,recent_slope_atr,mean_event_minus_control,-0.4836294684,-0.4836294684,4,4,4,4
EXP027_TRANSFER_07506,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,recent_slope_atr,mean_event_minus_control,0.6899717296,0.6899717296,3,3,3,3
EXP027_TRANSFER_07507,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,recent_slope_atr,equal_symbol_mean_contrast,0.1909800174,0.1909800174,4,4,,
EXP027_TRANSFER_07508,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,age_bars,mean_event_minus_control,2,2,1,1,1,1
EXP027_TRANSFER_07509,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,age_bars,mean_event_minus_control,0,0,1,1,1,1
EXP027_TRANSFER_07510,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,age_bars,mean_event_minus_control,-0.25,-0.25,4,4,4,4
EXP027_TRANSFER_07511,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,age_bars,mean_event_minus_control,0,0,3,3,3,3
EXP027_TRANSFER_07512,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,age_bars,equal_symbol_mean_contrast,0.4375,0.4375,4,4,,
EXP027_TRANSFER_07513,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,origin_disagreement_bars,mean_event_minus_control,2,2,1,1,1,1
EXP027_TRANSFER_07514,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,origin_disagreement_bars,mean_event_minus_control,0,0,1,1,1,1
EXP027_TRANSFER_07515,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,origin_disagreement_bars,mean_event_minus_control,-0.25,-0.25,4,4,4,4
EXP027_TRANSFER_07516,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,origin_disagreement_bars,mean_event_minus_control,0,0,3,3,3,3
EXP027_TRANSFER_07517,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,origin_disagreement_bars,equal_symbol_mean_contrast,0.4375,0.4375,4,4,,
EXP027_TRANSFER_07518,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_displacement_atr,mean_event_minus_control,4.487850369,4.487850369,1,1,1,1
EXP027_TRANSFER_07519,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_displacement_atr,mean_event_minus_control,1.490629244,1.490629244,1,1,1,1
EXP027_TRANSFER_07520,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_displacement_atr,mean_event_minus_control,0.0273306066,0.0273306066,4,4,4,4
EXP027_TRANSFER_07521,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_displacement_atr,mean_event_minus_control,1.578219903,1.578219903,3,3,3,3
EXP027_TRANSFER_07522,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_displacement_atr,equal_symbol_mean_contrast,1.896007531,1.896007531,4,4,,
EXP027_TRANSFER_07523,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_displacement_atr,mean_event_minus_control,1.416189051,1.416189051,1,1,1,1
EXP027_TRANSFER_07524,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_displacement_atr,mean_event_minus_control,2.203772144,2.203772144,1,1,1,1
EXP027_TRANSFER_07525,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_displacement_atr,mean_event_minus_control,1.054943014,1.054943014,4,4,4,4
EXP027_TRANSFER_07526,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_displacement_atr,mean_event_minus_control,3.043385493,3.043385493,3,3,3,3
EXP027_TRANSFER_07527,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_displacement_atr,equal_symbol_mean_contrast,1.929572425,1.929572425,4,4,,
EXP027_TRANSFER_07528,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_displacement_atr,mean_event_minus_control,3.326362273,3.326362273,1,1,1,1
EXP027_TRANSFER_07529,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_displacement_atr,mean_event_minus_control,2.145408564,2.145408564,1,1,1,1
EXP027_TRANSFER_07530,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_displacement_atr,mean_event_minus_control,0.9258364451,0.9258364451,4,4,4,4
EXP027_TRANSFER_07531,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_displacement_atr,mean_event_minus_control,5.649098502,5.649098502,3,3,3,3
EXP027_TRANSFER_07532,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_displacement_atr,equal_symbol_mean_contrast,3.011676446,3.011676446,4,4,,
EXP027_TRANSFER_07533,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_range_atr,mean_event_minus_control,1.827881821,1.827881821,1,1,1,1
EXP027_TRANSFER_07534,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_range_atr,mean_event_minus_control,1.611215781,1.611215781,1,1,1,1
EXP027_TRANSFER_07535,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_range_atr,mean_event_minus_control,1.054125819,1.054125819,4,4,4,4
EXP027_TRANSFER_07536,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_range_atr,mean_event_minus_control,1.885105792,1.885105792,3,3,3,3
EXP027_TRANSFER_07537,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w4_range_atr,equal_symbol_mean_contrast,1.594582303,1.594582303,4,4,,
EXP027_TRANSFER_07538,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_range_atr,mean_event_minus_control,0.652083642,0.652083642,1,1,1,1
EXP027_TRANSFER_07539,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_range_atr,mean_event_minus_control,1.591742034,1.591742034,1,1,1,1
EXP027_TRANSFER_07540,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_range_atr,mean_event_minus_control,1.125770588,1.125770588,4,4,4,4
EXP027_TRANSFER_07541,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_range_atr,mean_event_minus_control,2.430887777,2.430887777,3,3,3,3
EXP027_TRANSFER_07542,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w8_range_atr,equal_symbol_mean_contrast,1.45012101,1.45012101,4,4,,
EXP027_TRANSFER_07543,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_range_atr,mean_event_minus_control,-1.698931449,-1.698931449,1,1,1,1
EXP027_TRANSFER_07544,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_range_atr,mean_event_minus_control,2.12082699,2.12082699,1,1,1,1
EXP027_TRANSFER_07545,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_range_atr,mean_event_minus_control,0.9353176435,0.9353176435,4,4,4,4
EXP027_TRANSFER_07546,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_range_atr,mean_event_minus_control,-0.084325841,-0.084325841,3,3,3,3
EXP027_TRANSFER_07547,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,15m,HYBRID_ORIGIN,w32_range_atr,equal_symbol_mean_contrast,0.3182218359,0.3182218359,4,4,,
EXP027_TRANSFER_07548,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,displacement_atr,mean_event_minus_control,-0.570568297,-0.570568297,1,1,1,1
EXP027_TRANSFER_07549,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,displacement_atr,mean_event_minus_control,1.616320662,1.616320662,1,1,1,1
EXP027_TRANSFER_07550,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,displacement_atr,mean_event_minus_control,0.7570466696,0.7570466696,6,6,6,6
EXP027_TRANSFER_07551,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,displacement_atr,mean_event_minus_control,1.520077597,1.520077597,3,3,3,3
EXP027_TRANSFER_07552,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,displacement_atr,equal_symbol_mean_contrast,0.8307191579,0.8307191579,4,4,,
EXP027_TRANSFER_07553,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,range_atr,mean_event_minus_control,-1.355816269,-1.355816269,1,1,1,1
EXP027_TRANSFER_07554,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,range_atr,mean_event_minus_control,1.517526135,1.517526135,1,1,1,1
EXP027_TRANSFER_07555,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,range_atr,mean_event_minus_control,0.9482164857,0.9482164857,6,6,6,6
EXP027_TRANSFER_07556,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,range_atr,mean_event_minus_control,0.6111168933,0.6111168933,3,3,3,3
EXP027_TRANSFER_07557,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,range_atr,equal_symbol_mean_contrast,0.4302608113,0.4302608113,4,4,,
EXP027_TRANSFER_07558,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,efficiency,mean_event_minus_control,0.0258662226,0.0258662226,1,1,1,1
EXP027_TRANSFER_07559,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,efficiency,mean_event_minus_control,0.2289503018,0.2289503018,1,1,1,1
EXP027_TRANSFER_07560,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,efficiency,mean_event_minus_control,0.08522256839,0.08522256839,6,6,6,6
EXP027_TRANSFER_07561,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,efficiency,mean_event_minus_control,0.1426746797,0.1426746797,3,3,3,3
EXP027_TRANSFER_07562,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,efficiency,equal_symbol_mean_contrast,0.1206784431,0.1206784431,4,4,,
EXP027_TRANSFER_07563,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,close_location,mean_event_minus_control,0.1886208268,0.1886208268,1,1,1,1
EXP027_TRANSFER_07564,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,close_location,mean_event_minus_control,0.0147202248,0.0147202248,1,1,1,1
EXP027_TRANSFER_07565,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,close_location,mean_event_minus_control,0.0129113637,0.0129113637,6,6,6,6
EXP027_TRANSFER_07566,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,close_location,mean_event_minus_control,0.2545659325,0.2545659325,3,3,3,3
EXP027_TRANSFER_07567,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,close_location,equal_symbol_mean_contrast,0.117704587,0.117704587,4,4,,
EXP027_TRANSFER_07568,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,recent_slope_atr,mean_event_minus_control,0.3641823297,0.3641823297,1,1,1,1
EXP027_TRANSFER_07569,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,recent_slope_atr,mean_event_minus_control,0.0360229265,0.0360229265,1,1,1,1
EXP027_TRANSFER_07570,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,recent_slope_atr,mean_event_minus_control,0.3187812904,0.3187812904,6,6,6,6
EXP027_TRANSFER_07571,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,recent_slope_atr,mean_event_minus_control,0.5525044887,0.5525044887,3,3,3,3
EXP027_TRANSFER_07572,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,recent_slope_atr,equal_symbol_mean_contrast,0.3178727588,0.3178727588,4,4,,
EXP027_TRANSFER_07573,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,age_bars,mean_event_minus_control,0,0,1,1,1,1
EXP027_TRANSFER_07574,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,age_bars,mean_event_minus_control,0,0,1,1,1,1
EXP027_TRANSFER_07575,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,age_bars,mean_event_minus_control,0,0,6,6,6,6
EXP027_TRANSFER_07576,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,age_bars,mean_event_minus_control,0,0,3,3,3,3
EXP027_TRANSFER_07577,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,24H,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,age_bars,equal_symbol_mean_contrast,0,0,4,4,,
EXP027_TRANSFER_07578,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,BTCUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,1,1,1,1
EXP027_TRANSFER_07579,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,ETHUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,1,1,1,1
EXP027_TRANSFER_07580,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,SOLUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,6,6,6,6
EXP027_TRANSFER_07581,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,24H,XRPUSDT,JOINT,FUNDING_HIGH|OI_EXPANSION_SHOCK,1H,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,3,3,3,3
