trade_id,combo_id,entry,stop_kind,exit,direction,signal_time,entry_time,entry_regime,entry_raw,entry_price,stop_price,scope,exit_time,exit_price,exit_reason,bars,gross_return,net_return,mfe,mae,mfe_capture,exit_delay_bars,best_time,worst_time
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0014,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-03-21 16:00:00,2025-03-21 20:00:00,BEAR_REGIME,0.7102,0.7098449000000001,0.7275,TEMPORAL_TEST,2025-03-24 04:00:00,0.7193594999999999,EMA27_CLOSE,15,-0.013403773134102698,-0.015403773134102699,0.026407036241297303,-0.01994111671436938,-0.5833207859204254,3,2025-03-23 16:00:00,2025-03-24 00:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0015,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-03-28 04:00:00,2025-03-28 08:00:00,BEAR_REGIME,0.701,0.7006495,0.7462,TEMPORAL_TEST,2025-04-01 16:00:00,0.69164565,EMA27_CLOSE,27,0.012850719225518658,0.010850719225518658,0.10226154446695535,-0.015486345169731778,0.10610752343003135,8,2025-03-31 08:00:00,2025-03-29 00:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0016,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-04-02 20:00:00,2025-04-03 00:00:00,BEAR_REGIME,0.6395,0.63918025,0.7098,TEMPORAL_TEST,2025-04-05 12:00:00,0.6611304,EMA27_CLOSE,16,-0.034341095489104995,-0.036341095489104996,0.042054256213329574,-0.05040792483810316,-0.8641478594879125,12,2025-04-03 12:00:00,2025-04-04 12:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0017,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-04-05 12:00:00,2025-04-05 16:00:00,BEAR_REGIME,0.6474,0.6470763,0.6684,TEMPORAL_TEST,2025-04-09 20:00:00,0.63221595,EMA27_CLOSE,26,0.02296537518063956,0.02096537518063956,0.21075768035392425,-0.013945341530820967,0.09947620957600461,16,2025-04-07 04:00:00,2025-04-05 20:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0018,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-04-15 20:00:00,2025-04-16 00:00:00,BEAR_REGIME,0.6086,0.6082957000000001,0.6486,TEMPORAL_TEST,2025-04-18 20:00:00,0.6273135,EMA27_CLOSE,18,-0.03126407107595838,-0.033264071075958385,0.023172447216049944,-0.03485854001598209,-1.435500996757851,13,2025-04-16 16:00:00,2025-04-17 16:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0019,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,LONG,2025-04-27 16:00:00,2025-04-27 20:00:00,BULL_REGIME,0.7156,0.7159578,0.6899,TEMPORAL_TEST,2025-04-28 00:00:00,0.68955505,STOP,2,-0.03687752266963225,-0.03887752266963225,0.0010366532776094153,-0.04798858256729656,-37.502917811909256,1,2025-04-27 20:00:00,2025-04-28 00:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0020,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,LONG,2025-04-28 04:00:00,2025-04-28 08:00:00,BULL_REGIME,0.7248,0.7251624,0.6816,TEMPORAL_TEST,2025-04-28 16:00:00,0.68935515,EMA27_CLOSE,3,-0.04937824961691334,-0.05137824961691334,0.005292055958775574,-0.05703880951356555,-9.708561288305189,2,2025-04-28 08:00:00,2025-04-28 12:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0021,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,LONG,2025-04-29 04:00:00,2025-04-29 08:00:00,BULL_REGIME,0.7116,0.7119557999999999,0.6838,TEMPORAL_TEST,2025-04-30 00:00:00,0.6949523500000001,EMA27_CLOSE,5,-0.023882732607838592,-0.02588273260783859,0.008349113807345999,-0.03322650085862057,-3.1000574677836554,3,2025-04-29 12:00:00,2025-04-29 20:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0022,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,LONG,2025-05-03 12:00:00,2025-05-03 16:00:00,BULL_REGIME,0.7212,0.7215605999999999,0.6881,TEMPORAL_TEST,2025-05-04 00:00:00,0.6986505,EMA27_CLOSE,3,-0.0317507635533314,-0.033750763553331405,0.004212258817901278,-0.03251369323657616,-8.012509442652775,2,2025-05-03 16:00:00,2025-05-03 20:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0023,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-05-07 12:00:00,2025-05-07 16:00:00,BEAR_REGIME,0.6649,0.6645675500000001,0.6887,TEMPORAL_TEST,2025-05-08 00:00:00,0.68904435,STOP,3,-0.03683116938225445,-0.03883116938225445,0.014998550561188486,-0.05903455562944633,-2.5889947981198436,2,2025-05-07 16:00:00,2025-05-08 00:00:00
