trade_id,mfe_3b_atr,mae_3b_atr,mfe_6b_atr,mae_6b_atr,mfe_12b_atr,mae_12b_atr,mfe_24b_atr,mae_24b_atr,plus1_before_minus1,plus2_before_minus1
ENTRY_T2_DEVELOPMENT_0009,0.718858938547486,-0.4934315642458129,0.718858938547486,-0.5911969273743046,0.718858938547486,-1.1191298882681557,0.718858938547486,-1.5884036312849183,False,False
ENTRY_T2_DEVELOPMENT_0010,0.347677037037041,-0.9589896296296255,0.347677037037041,-1.1249155555555446,0.472121481481489,-1.622693333333325,0.472121481481489,-1.622693333333325,False,False
ENTRY_T2_DEVELOPMENT_0011,0.10826136363636689,-1.255374999999992,0.10826136363636689,-1.8008295454545404,0.4946250000000049,-1.8008295454545404,0.7673522727272791,-1.8008295454545404,False,False
ENTRY_T2_DEVELOPMENT_0012,0.8946619718309888,-0.31660563380281226,1.3171971830985945,-0.31660563380281226,1.542549295774657,-0.31660563380281226,2.1622676056338057,-0.31660563380281226,True,True
ENTRY_T2_DEVELOPMENT_0013,0.6102802359882008,-0.711253687315638,0.8993657817109173,-1.6198082595870165,0.8993657817109173,-2.5696607669616465,0.8993657817109173,-4.7171533923303945,False,False
ENTRY_T2_DEVELOPMENT_0014,1.69089244851259,-0.10315789473683873,1.69089244851259,-0.8399999999999966,1.69089244851259,-2.9864530892448458,1.69089244851259,-6.254187643020608,True,False
ENTRY_T2_DEVELOPMENT_0015,0.16191525423728703,-1.8041864406779695,0.16191525423728703,-2.9228305084745707,0.16191525423728703,-6.210966101694928,0.16191525423728703,-8.48215254237289,False,False
ENTRY_T2_DEVELOPMENT_0016,0.4329731499672579,-0.3921741977734111,1.038081204977081,-0.3921741977734111,2.954256712508191,-1.299836280288143,3.751899148657502,-1.299836280288143,True,True
ENTRY_T2_DEVELOPMENT_0017,1.2551721311475386,-0.37597540983606603,1.812549180327869,-0.37597540983606603,1.812549180327869,-0.37597540983606603,1.812549180327869,-2.851385245901641,True,False
ENTRY_T2_DEVELOPMENT_0018,1.1858485466598674,-0.1706022437531887,1.1858485466598674,-0.6275119836817978,1.1858485466598674,-1.0201687914329418,1.1858485466598674,-2.876364609892913,True,False
ENTRY_T2_DEVELOPMENT_0019,0.05019672131148103,-1.7858688524590092,0.05019672131148103,-1.8432459016393399,0.32068852459017166,-2.203901639344259,1.9928196721311535,-2.203901639344259,False,False
ENTRY_T2_DEVELOPMENT_0020,0.8578754499640057,-0.19036069114470758,2.2387249820014414,-0.19036069114470758,2.2387249820014414,-1.389784737221018,2.2387249820014414,-2.2666745860331172,True,True
ENTRY_T2_DEVELOPMENT_0021,0.42680058939096394,-0.8659302554027449,0.4405530451866479,-0.8659302554027449,0.4405530451866479,-2.076146365422396,0.4405530451866479,-3.300114931237716,False,False
ENTRY_T2_DEVELOPMENT_0022,1.1518790931989928,-0.5643257766582694,2.7035163727959683,-0.5643257766582694,5.842055415617126,-0.5643257766582694,20.11241645675901,-0.5643257766582694,True,True
ENTRY_T2_DEVELOPMENT_0023,3.0316415247364215,-0.26114030819139916,4.360108678021091,-0.26114030819139916,6.369841038118414,-0.26114030819139916,28.386061638280616,-0.26114030819139916,True,True
ENTRY_T2_DEVELOPMENT_0024,0.3424293212036382,-0.617682645206437,0.3424293212036382,-1.1124342197340789,0.48938523442967063,-1.1124342197340789,0.84697795661302,-2.268487403778864,False,False
ENTRY_T2_DEVELOPMENT_0025,0.19857948969578415,-3.139987733071639,0.6244872423945079,-3.139987733071639,1.22900147203141,-4.08110647693818,4.1210525024533915,-4.08110647693818,False,False
ENTRY_T2_DEVELOPMENT_0026,0.1948296089385508,-1.7437178770949728,0.1948296089385508,-3.6878519553072606,1.0328184357541943,-3.6878519553072606,2.982539106145252,-3.6878519553072606,False,False
ENTRY_T2_DEVELOPMENT_0027,-0.004351714677639948,-1.1220471879286702,0.003330041152263189,-1.1873421124828554,0.003330041152263189,-1.3832268861454067,0.003330041152263189,-1.8594957475994525,False,False
ENTRY_T2_DEVELOPMENT_0028,0.25137007874016487,-1.0163464566929057,0.3143622047244186,-11.819496062992117,0.3143622047244186,-11.819496062992117,0.3143622047244186,-11.819496062992117,False,False
ENTRY_T2_DEVELOPMENT_0029,1.4767427055702942,-0.5232572944297065,1.598758620689656,-0.5232572944297065,2.081517241379311,-3.3614535809018546,2.081517241379311,-4.820339522546416,True,True
ENTRY_T2_DEVELOPMENT_0030,1.02644523630908,-0.8220168792198002,1.02644523630908,-4.361401725431355,1.02644523630908,-5.805512753188292,1.02644523630908,-5.805512753188292,True,False
ENTRY_T2_DEVELOPMENT_0031,0.30215048025613744,-0.7138580576307327,0.30215048025613744,-0.743740661686234,1.9158110992529425,-0.743740661686234,4.799482390608333,-0.743740661686234,True,True
