trade_id,entry_variant,scope,signal_time,entry_time,direction,context,entry_price,stop_price,distance_to_ema27_atr,move5_atr,exit_time,exit_price,exit_reason,bars,gross_return,net_return,mfe_atr,mae_atr,mfe_price,mae_price,mfe_time,mae_time,mfe_capture,failure_type,period_after_2024
ENTRY_A_DEVELOPMENT_0001,ENTRY_A,DEVELOPMENT,2023-09-04 04:00:00,2023-09-04 08:00:00,SHORT,SHORT_CONTEXT,0.25677155,0.2598,0.17712615619722366,-0.9698795180723057,2023-09-04 16:00:00,0.25562775,MFE_50_GIVEBACK,3,0.004454543347968371,0.002454543347968371,1.337400602409657,-0.4336837349397444,0.2536,0.2578,2023-09-04 12:00:00,2023-09-04 08:00:00,0.3606438492219955,MIXED,1900-01-01
ENTRY_A_DEVELOPMENT_0002,ENTRY_A,DEVELOPMENT,2023-09-13 16:00:00,2023-09-13 20:00:00,SHORT,SHORT_CONTEXT,0.24727630000000003,0.25,0.12186963745581647,-0.41481481481481514,2023-09-14 00:00:00,0.250125,STOP_A,2,-0.011520311489616892,-0.013520311489616892,0.347677037037041,-0.9589896296296255,0.2456,0.2519,2023-09-14 00:00:00,2023-09-14 00:00:00,-1.699397482550809,BAD_ENTRY,1900-01-01
ENTRY_A_DEVELOPMENT_0003,ENTRY_A,DEVELOPMENT,2023-11-17 00:00:00,2023-11-17 04:00:00,LONG,LONG_CONTEXT,0.37538759999999993,0.3583,0.147551597643795,-1.7704918032786896,2023-11-17 12:00:00,0.37271355,EMA27_HYSTERESIS,3,-0.007123437215294081,-0.009123437215294081,0.05019672131148103,-0.9907868852458953,0.376,0.3633,2023-11-17 04:00:00,2023-11-17 08:00:00,-4.36650881776556,BAD_ENTRY,1900-01-01
ENTRY_A_DEVELOPMENT_0004,ENTRY_A,DEVELOPMENT,2023-12-13 04:00:00,2023-12-13 08:00:00,LONG,LONG_CONTEXT,0.55857915,0.5424,0.041998332182511124,-1.1084281402368257,2023-12-15 20:00:00,0.6155920500000001,MFE_50_GIVEBACK,16,0.10206771949866018,0.10006771949866018,4.008571859763178,-0.015574878105409286,0.6819,0.5581,2023-12-14 00:00:00,2023-12-13 08:00:00,0.46231355038503275,MIXED,1900-01-01
ENTRY_A_DEVELOPMENT_0005,ENTRY_A,DEVELOPMENT,2023-12-28 16:00:00,2023-12-28 20:00:00,LONG,LONG_CONTEXT,0.6269133,0.6105,0.2021327797907771,-0.29574759945130064,2023-12-29 00:00:00,0.6101947500000001,STOP_A,2,-0.02666804165743475,-0.02866804165743475,0.0,-1.1220471879286702,0.6269133,0.5977,2023-12-28 20:00:00,2023-12-29 00:00:00,,BAD_ENTRY,1900-01-01
ENTRY_A_DEVELOPMENT_0006,ENTRY_A,DEVELOPMENT,2024-01-09 00:00:00,2024-01-09 04:00:00,SHORT,SHORT_CONTEXT,0.5265366,0.5444,0.1671438052259948,-1.9787798408488095,2024-01-10 00:00:00,0.5126561999999999,MFE_50_GIVEBACK,6,0.026361700212293174,0.024361700212293176,1.598758620689656,-0.5232572944297065,0.4964,0.5364,2024-01-09 20:00:00,2024-01-09 04:00:00,0.46058281292515146,MIXED,1900-01-01
ENTRY_A_DEVELOPMENT_0007,ENTRY_A,DEVELOPMENT,2024-03-08 08:00:00,2024-03-08 12:00:00,LONG,LONG_CONTEXT,0.73686825,0.7269,0.16520146683587428,-0.3453194650817227,2024-03-08 12:00:00,0.7265365500000001,STOP_A,1,-0.014021095358634252,-0.016021095358634253,0.28007280832095255,-1.5921411589895995,0.7436,0.6986,2024-03-08 12:00:00,2024-03-08 12:00:00,-1.53477179039624,BAD_ENTRY,1900-01-01
ENTRY_A_DEVELOPMENT_0008,ENTRY_A,DEVELOPMENT,2024-03-09 04:00:00,2024-03-09 08:00:00,LONG,LONG_CONTEXT,0.7374685499999999,0.6986,0.3091166328156972,0.029882604055492975,2024-03-10 16:00:00,0.71574195,EMA27_HYSTERESIS,9,-0.02946105294930873,-0.03146105294930873,0.48466844539310283,-1.447739950195653,0.7472,0.7084,2024-03-09 20:00:00,2024-03-10 12:00:00,-2.2326169275904144,BAD_ENTRY,1900-01-01
ENTRY_A_DEVELOPMENT_0009,ENTRY_A,DEVELOPMENT,2024-03-23 16:00:00,2024-03-23 20:00:00,SHORT,SHORT_CONTEXT,0.6302847,0.6399,0.16631660333847892,-0.9808917197452275,2024-03-24 08:00:00,0.64021995,STOP_A,4,-0.0157631146686568,-0.0177631146686568,0.48310191082802517,-0.688872611464966,0.6227,0.6411,2024-03-23 20:00:00,2024-03-24 08:00:00,-1.309906786029764,BAD_ENTRY,1900-01-01
ENTRY_A_DEVELOPMENT_0010,ENTRY_A,DEVELOPMENT,2024-05-22 12:00:00,2024-05-22 16:00:00,LONG,LONG_CONTEXT,0.48434204999999997,0.4748,0.0831119146200615,-1.0762155059132783,2024-05-23 12:00:00,0.4745626,STOP_A,6,-0.020191205781120942,-0.022191205781120944,0.428457950065706,-2.809386990801582,0.489,0.4538,2024-05-23 12:00:00,2024-05-23 12:00:00,-2.0995180283171613,BAD_ENTRY,1900-01-01
ENTRY_A_DEVELOPMENT_0011,ENTRY_A,DEVELOPMENT,2024-06-02 04:00:00,2024-06-02 08:00:00,SHORT,SHORT_CONTEXT,0.45177400000000006,0.4545,0.041447421711061604,-0.7368421052631624,2024-06-03 00:00:00,0.44692334999999994,MFE_50_GIVEBACK,5,0.010736894996170922,0.008736894996170922,2.494992025518354,-0.4300478468899354,0.4406,0.4537,2024-06-02 16:00:00,2024-06-02 08:00:00,0.43410148559156,MIXED,1900-01-01
ENTRY_A_DEVELOPMENT_0012,ENTRY_A,DEVELOPMENT,2024-06-23 16:00:00,2024-06-23 20:00:00,SHORT,SHORT_CONTEXT,0.385807,0.3931,0.06456753259426444,-0.2394526795895099,2024-06-25 00:00:00,0.3777888,MFE_50_GIVEBACK,8,0.02078293032526634,0.018782930325266338,4.023922462941853,-0.06273660205244781,0.3606,0.3862,2024-06-24 08:00:00,2024-06-23 20:00:00,0.3180941801880438,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0001,ENTRY_T1,DEVELOPMENT,2023-08-12 08:00:00,2023-08-12 12:00:00,SHORT,SHORT_CONTEXT,0.29395295,0.2949,0.621882090436239,-0.0,2023-08-13 20:00:00,0.2931465,MFE_50_GIVEBACK,9,0.002743466258800989,0.0007434662588009888,2.0780433333333366,-0.20862333333333521,0.2895,0.2944,2023-08-13 04:00:00,2023-08-12 12:00:00,0.1811046609550999,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0002,ENTRY_T1,DEVELOPMENT,2023-08-25 16:00:00,2023-08-25 20:00:00,SHORT,SHORT_CONTEXT,0.25957015,0.2705,0.8705977169554134,1.302325581395349,2023-08-27 12:00:00,0.2631315,EMA27_HYSTERESIS,11,-0.013720183156653486,-0.015720183156653487,0.42762945736434155,-0.9832232558139531,0.2576,0.2641,2023-08-26 08:00:00,2023-08-27 08:00:00,-1.8076542395249153,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0003,ENTRY_T1,DEVELOPMENT,2023-08-28 08:00:00,2023-08-28 12:00:00,SHORT,SHORT_CONTEXT,0.2600699,0.264,0.7671772267543091,1.4347826086956676,2023-08-28 12:00:00,0.264132,STOP_A,1,-0.015619262359850014,-0.017619262359850014,0.0,-2.926130434782601,0.2600699,0.2668,2023-08-28 12:00:00,2023-08-28 12:00:00,,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0004,ENTRY_T1,DEVELOPMENT,2023-09-04 04:00:00,2023-09-04 08:00:00,SHORT,SHORT_CONTEXT,0.25677155,0.2598,0.17712615619722366,-0.9698795180723057,2023-09-04 16:00:00,0.25562775,MFE_50_GIVEBACK,3,0.004454543347968371,0.002454543347968371,1.337400602409657,-0.4336837349397444,0.2536,0.2578,2023-09-04 12:00:00,2023-09-04 08:00:00,0.3606438492219955,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0005,ENTRY_T1,DEVELOPMENT,2023-09-04 16:00:00,2023-09-04 20:00:00,SHORT,SHORT_CONTEXT,0.25557215,0.2598,0.47179155192153105,-0.07567567567566796,2023-09-05 12:00:00,0.2571285,EMA27_HYSTERESIS,5,-0.006089669786007529,-0.008089669786007529,0.9732459459459522,-0.8051324324324339,0.253,0.2577,2023-09-04 20:00:00,2023-09-05 04:00:00,-0.6050774643780444,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0006,ENTRY_T1,DEVELOPMENT,2023-09-09 20:00:00,2023-09-10 00:00:00,SHORT,SHORT_CONTEXT,0.25297345,0.2558,0.9753327001078517,0.7202572347266821,2023-09-10 08:00:00,0.24932459999999998,MFE_50_GIVEBACK,3,0.014423845664436363,0.012423845664436363,5.299945337620563,-0.05696784565916523,0.2412,0.2531,2023-09-10 04:00:00,2023-09-10 00:00:00,0.30992190054741914,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0007,ENTRY_T1,DEVELOPMENT,2023-09-12 04:00:00,2023-09-12 08:00:00,SHORT,SHORT_CONTEXT,0.24547720000000003,0.2497,0.6650287879189541,-0.4978662873399721,2023-09-12 08:00:00,0.24982485,STOP_A,1,-0.01771101348719943,-0.019711013487199433,0.11494736842105818,-1.4383954480796484,0.2449,0.2527,2023-09-12 08:00:00,2023-09-12 08:00:00,-7.532311157310715,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0008,ENTRY_T1,DEVELOPMENT,2023-09-12 12:00:00,2023-09-12 16:00:00,SHORT,SHORT_CONTEXT,0.2484757,0.2527,0.05888411769423763,-2.223529411764703,2023-09-13 12:00:00,0.24842414999999998,MFE_50_GIVEBACK,6,0.00020746495532565683,-0.0017925350446743433,1.065585294117649,-0.5402970588235291,0.2433,0.2511,2023-09-13 00:00:00,2023-09-12 16:00:00,0.00996000540989842,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0009,ENTRY_T1,DEVELOPMENT,2023-09-13 16:00:00,2023-09-13 20:00:00,SHORT,SHORT_CONTEXT,0.24727630000000003,0.25,0.12186963745581647,-0.41481481481481514,2023-09-14 00:00:00,0.250125,STOP_A,2,-0.011520311489616892,-0.013520311489616892,0.347677037037041,-0.9589896296296255,0.2456,0.2519,2023-09-14 00:00:00,2023-09-14 00:00:00,-1.699397482550809,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0010,ENTRY_T1,DEVELOPMENT,2023-09-14 04:00:00,2023-09-14 08:00:00,SHORT,SHORT_CONTEXT,0.24717635000000002,0.2519,0.15106727878893103,0.22727272727272751,2023-09-14 12:00:00,0.25202595,STOP_A,2,-0.019620000052593952,-0.02162000005259395,0.10826136363636689,-1.0735568181818174,0.2467,0.2519,2023-09-14 08:00:00,2023-09-14 12:00:00,-10.180749448934264,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0011,ENTRY_T1,DEVELOPMENT,2023-09-21 12:00:00,2023-09-21 16:00:00,SHORT,SHORT_CONTEXT,0.24817585,0.2529,0.8492065724451778,0.7323943661971877,2023-09-22 04:00:00,0.24612299999999998,MFE_50_GIVEBACK,4,0.008271755692586619,0.006271755692586619,1.4298169014084472,-0.11947887323943206,0.2431,0.2486,2023-09-22 00:00:00,2023-09-21 16:00:00,0.40443472521844137,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0012,ENTRY_T1,DEVELOPMENT,2023-09-26 16:00:00,2023-09-26 20:00:00,SHORT,SHORT_CONTEXT,0.24437775,0.2478,0.46053231196827854,0.5368731563421812,2023-09-27 08:00:00,0.24792389999999997,STOP_A,4,-0.01451093644981988,-0.01651093644981988,0.6102802359882008,-1.6198082595870165,0.2429,0.2483,2023-09-26 20:00:00,2023-09-27 08:00:00,-2.399695482997781,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0013,ENTRY_T1,DEVELOPMENT,2023-10-18 08:00:00,2023-10-18 12:00:00,SHORT,SHORT_CONTEXT,0.24647670000000002,0.2483,0.42719799774366146,0.21585903083699803,2023-10-19 16:00:00,0.24522255,MFE_50_GIVEBACK,8,0.005088310578647026,0.0030883105786470256,2.428938325991197,-0.09969603524228189,0.2386,0.2468,2023-10-19 00:00:00,2023-10-18 12:00:00,0.15922277095738155,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0014,ENTRY_T1,DEVELOPMENT,2023-10-19 16:00:00,2023-10-19 20:00:00,SHORT,SHORT_CONTEXT,0.24457765,0.2465,0.3997224229779975,-0.6440677966101745,2023-10-19 20:00:00,0.24662325,STOP_A,1,-0.0083638059323899,-0.0103638059323899,0.16191525423728703,-0.7872372881355945,0.2441,0.2469,2023-10-19 20:00:00,2023-10-19 20:00:00,-4.282633727624824,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0015,ENTRY_T1,DEVELOPMENT,2023-11-07 12:00:00,2023-11-07 16:00:00,LONG,LONG_CONTEXT,0.34067025,0.3375,0.17675928786046455,-2.5370370370370363,2023-11-07 16:00:00,0.33733125,STOP_A,1,-0.009801266767497253,-0.011801266767497253,1.1694212962962964,-0.6453935185185198,0.3533,0.3337,2023-11-07 16:00:00,2023-11-07 16:00:00,-0.2643757794097256,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0016,ENTRY_T1,DEVELOPMENT,2023-11-07 20:00:00,2023-11-08 00:00:00,LONG,LONG_CONTEXT,0.3515757,0.3337,0.992650654126995,-0.5048293625241465,2023-11-09 20:00:00,0.36191895,MFE_50_GIVEBACK,12,0.029419695388503888,0.02741969538850389,3.229492594977467,-0.9533792659368936,0.3874,0.341,2023-11-09 12:00:00,2023-11-09 16:00:00,0.2887216219158509,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0017,ENTRY_T1,DEVELOPMENT,2023-11-11 08:00:00,2023-11-11 12:00:00,LONG,LONG_CONTEXT,0.37948965,0.3667,0.9990324777757351,0.8424273329933732,2023-11-12 00:00:00,0.38450765000000003,MFE_50_GIVEBACK,4,0.013223022024447893,0.011223022024447893,1.1858485466598674,-0.1706022437531887,0.3961,0.3771,2023-11-11 16:00:00,2023-11-11 12:00:00,0.3021007985984656,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0018,ENTRY_T1,DEVELOPMENT,2023-11-17 00:00:00,2023-11-17 04:00:00,LONG,LONG_CONTEXT,0.37538759999999993,0.3583,0.147551597643795,-1.7704918032786896,2023-11-17 12:00:00,0.37271355,EMA27_HYSTERESIS,3,-0.007123437215294081,-0.009123437215294081,0.05019672131148103,-0.9907868852458953,0.376,0.3633,2023-11-17 04:00:00,2023-11-17 08:00:00,-4.36650881776556,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0019,ENTRY_T1,DEVELOPMENT,2023-11-19 12:00:00,2023-11-19 16:00:00,LONG,LONG_CONTEXT,0.37748865,0.369,0.6264686943163432,0.34269258459323393,2023-11-20 20:00:00,0.3854072,MFE_50_GIVEBACK,8,0.020976922087591308,0.01897692208759131,2.2387249820014414,-0.19036069114470758,0.3997,0.3756,2023-11-20 08:00:00,2023-11-19 16:00:00,0.3565091721124568,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0020,ENTRY_T1,DEVELOPMENT,2023-11-21 08:00:00,2023-11-21 12:00:00,LONG,LONG_CONTEXT,0.37898940000000003,0.3782,0.015387655155343712,-1.6564417177914053,2023-11-21 12:00:00,0.3780109,STOP_A,1,-0.0025818664057624006,-0.004581866405762401,0.13626993865030199,-1.8760000000000003,0.3801,0.3637,2023-11-21 12:00:00,2023-11-21 12:00:00,-0.8810552854313728,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0021,ENTRY_T1,DEVELOPMENT,2023-11-24 20:00:00,2023-11-25 00:00:00,LONG,LONG_CONTEXT,0.3863931,0.3829,0.5240699048645624,-1.1174887892376706,2023-11-26 04:00:00,0.39120430000000006,MFE_50_GIVEBACK,8,0.012451568105124215,0.010451568105124215,1.2690278026905868,-0.2502547085201756,0.3965,0.3844,2023-11-25 20:00:00,2023-11-25 00:00:00,0.47603122619201305,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0022,ENTRY_T1,DEVELOPMENT,2023-12-05 04:00:00,2023-12-05 08:00:00,LONG,LONG_CONTEXT,0.3997998,0.397,0.5106052997318294,-0.5205696202531623,2023-12-17 00:00:00,0.6082957000000001,EMA27_HYSTERESIS,71,0.5215007611309463,0.5195007611309463,31.24527531645568,-0.2436487341772122,0.6819,0.3976,2023-12-14 00:00:00,2023-12-05 08:00:00,0.739084552226479,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0023,ENTRY_T1,DEVELOPMENT,2023-12-22 08:00:00,2023-12-22 12:00:00,LONG,LONG_CONTEXT,0.61940955,0.5977,0.7643493646483019,1.033589923023094,2023-12-23 04:00:00,0.59740115,STOP_A,5,-0.035531257146422635,-0.037531257146422636,0.3424293212036382,-1.1124342197340789,0.6264,0.5967,2023-12-22 20:00:00,2023-12-23 04:00:00,-3.1483523950532493,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0024,ENTRY_T1,DEVELOPMENT,2023-12-24 16:00:00,2023-12-24 20:00:00,LONG,LONG_CONTEXT,0.61880925,0.6025,0.6046687147667142,0.32973503434740176,2023-12-24 20:00:00,0.6021987500000001,STOP_A,1,-0.026842682135084214,-0.028842682135084216,0.19857948969578415,-3.139987733071639,0.6217,0.5731,2023-12-24 20:00:00,2023-12-24 20:00:00,-5.746086655712032,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0025,ENTRY_T1,DEVELOPMENT,2023-12-25 20:00:00,2023-12-26 00:00:00,LONG,LONG_CONTEXT,0.62541255,0.6002,0.8131315657823084,1.1452513966480429,2023-12-26 04:00:00,0.5998999,STOP_A,2,-0.04079331314985591,-0.04279331314985591,0.1948296089385508,-1.7437178770949728,0.6289,0.5942,2023-12-26 00:00:00,2023-12-26 04:00:00,-7.315560079714257,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0026,ENTRY_T1,DEVELOPMENT,2023-12-28 16:00:00,2023-12-28 20:00:00,LONG,LONG_CONTEXT,0.6269133,0.6105,0.2021327797907771,-0.29574759945130064,2023-12-29 00:00:00,0.6101947500000001,STOP_A,2,-0.02666804165743475,-0.02866804165743475,0.0,-1.1220471879286702,0.6269133,0.5977,2023-12-28 20:00:00,2023-12-29 00:00:00,,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0027,ENTRY_T1,DEVELOPMENT,2024-01-02 16:00:00,2024-01-02 20:00:00,LONG,LONG_CONTEXT,0.6155075999999999,0.6079,0.1554065769936939,-0.708661417322835,2024-01-02 20:00:00,0.60759605,STOP_A,1,-0.012853699938067181,-0.014853699938067181,0.22774803149606426,-1.0163464566929057,0.6184,0.6026,2024-01-02 20:00:00,2024-01-02 20:00:00,-2.7352890333286655,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0028,ENTRY_T1,DEVELOPMENT,2024-01-09 00:00:00,2024-01-09 04:00:00,SHORT,SHORT_CONTEXT,0.5265366,0.5444,0.1671438052259948,-1.9787798408488095,2024-01-10 00:00:00,0.5126561999999999,MFE_50_GIVEBACK,6,0.026361700212293174,0.024361700212293176,1.598758620689656,-0.5232572944297065,0.4964,0.5364,2024-01-09 20:00:00,2024-01-09 04:00:00,0.46058281292515146,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0029,ENTRY_T1,DEVELOPMENT,2024-01-10 00:00:00,2024-01-10 04:00:00,SHORT,SHORT_CONTEXT,0.51284345,0.5304,0.5605701441667068,0.8023909985935296,2024-01-10 16:00:00,0.5064531,MFE_50_GIVEBACK,4,0.012460625167387804,0.010460625167387804,1.2574131504922632,-0.4753575949367083,0.4873,0.5225,2024-01-10 12:00:00,2024-01-10 08:00:00,0.25017568104543425,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0030,ENTRY_T1,DEVELOPMENT,2024-01-17 20:00:00,2024-01-18 00:00:00,SHORT,SHORT_CONTEXT,0.52803585,0.5367,0.7948377917909141,0.660738714090289,2024-01-18 16:00:00,0.5206601999999999,MFE_50_GIVEBACK,5,0.01396808568963654,0.01196808568963654,1.6696436388508815,-0.04444664842681225,0.5106,0.5285,2024-01-18 12:00:00,2024-01-18 00:00:00,0.4230163714416046,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0031,ENTRY_T1,DEVELOPMENT,2024-01-20 08:00:00,2024-01-20 12:00:00,SHORT,SHORT_CONTEXT,0.51604185,0.518,0.005008894268561989,-2.083018867924528,2024-01-21 00:00:00,0.518259,STOP_A,4,-0.004296453863189586,-0.006296453863189586,0.7050452830188676,-0.32136981132075215,0.5067,0.5203,2024-01-20 16:00:00,2024-01-21 00:00:00,-0.23733521732847399,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0032,ENTRY_T1,DEVELOPMENT,2024-01-21 16:00:00,2024-01-21 20:00:00,SHORT,SHORT_CONTEXT,0.5114441500000001,0.5207,0.37950373059520986,0.4362606232294581,2024-01-25 12:00:00,0.47953965,MFE_50_GIVEBACK,23,0.062381200371536376,0.060381200371536374,6.439221671388116,-0.15426274787534572,0.4465,0.513,2024-01-23 12:00:00,2024-01-21 20:00:00,0.4912605677339694,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0033,ENTRY_T1,DEVELOPMENT,2024-02-01 12:00:00,2024-02-01 16:00:00,SHORT,SHORT_CONTEXT,0.4927535,0.5131,0.6752182596332759,1.601659751037344,2024-02-02 04:00:00,0.50695335,EMA27_HYSTERESIS,4,-0.028817349851396203,-0.030817349851396204,0.48576763485477303,-1.6387136929460544,0.4869,0.5125,2024-02-01 16:00:00,2024-02-02 00:00:00,-2.425873409071484,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0034,ENTRY_T1,DEVELOPMENT,2024-02-05 04:00:00,2024-02-05 08:00:00,SHORT,SHORT_CONTEXT,0.50164905,0.5086,0.5231392330047107,0.6003649635036546,2024-02-06 04:00:00,0.49454715,MFE_50_GIVEBACK,6,0.014157108440651983,0.012157108440651983,1.896776459854019,-0.5685520072992644,0.4868,0.5061,2024-02-05 20:00:00,2024-02-05 12:00:00,0.47827302083298495,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0035,ENTRY_T1,DEVELOPMENT,2024-02-12 00:00:00,2024-02-12 04:00:00,LONG,LONG_CONTEXT,0.53876925,0.533,0.3198426525964881,-2.0173448965977387,2024-02-12 04:00:00,0.5327335000000001,STOP_A,1,-0.011202847972485244,-0.013202847972485244,0.02155103402268715,-0.7162741827885224,0.539,0.5311,2024-02-12 04:00:00,2024-02-12 04:00:00,-26.15709642469511,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0036,ENTRY_T1,DEVELOPMENT,2024-02-12 08:00:00,2024-02-12 12:00:00,LONG,LONG_CONTEXT,0.5354675999999999,0.5308,0.0007471766591767231,-0.7333781061114873,2024-02-13 04:00:00,0.5499249,MFE_50_GIVEBACK,5,0.026999392680341665,0.024999392680341667,2.8801450638012214,-0.1944016118200086,0.5661,0.5334,2024-02-12 16:00:00,2024-02-12 12:00:00,0.47196106083754663,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0037,ENTRY_T1,DEVELOPMENT,2024-03-01 04:00:00,2024-03-01 08:00:00,LONG,LONG_CONTEXT,0.6648322499999999,0.637,0.8003027549382932,-0.8637614678899093,2024-03-03 08:00:00,0.71174395,MFE_50_GIVEBACK,13,0.0705617093635276,0.0685617093635276,3.2131846330275264,-0.07167775229357591,0.7649,0.6626,2024-03-02 00:00:00,2024-03-01 08:00:00,0.4687993884143498,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0038,ENTRY_T1,DEVELOPMENT,2024-03-07 16:00:00,2024-03-07 20:00:00,LONG,LONG_CONTEXT,0.75327645,0.7177,0.5020105766130725,0.3944939271255056,2024-03-08 12:00:00,0.7173411500000001,STOP_A,5,-0.047705327838139494,-0.049705327838139496,0.05267967611336178,-1.2396280161943323,0.7556,0.6986,2024-03-08 00:00:00,2024-03-08 12:00:00,-15.465688278710989,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0039,ENTRY_T1,DEVELOPMENT,2024-03-09 04:00:00,2024-03-09 08:00:00,LONG,LONG_CONTEXT,0.7374685499999999,0.6986,0.3091166328156972,0.029882604055492975,2024-03-10 16:00:00,0.71574195,EMA27_HYSTERESIS,9,-0.02946105294930873,-0.03146105294930873,0.48466844539310283,-1.447739950195653,0.7472,0.7084,2024-03-09 20:00:00,2024-03-10 12:00:00,-2.2326169275904144,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0040,ENTRY_T1,DEVELOPMENT,2024-03-12 04:00:00,2024-03-12 08:00:00,LONG,LONG_CONTEXT,0.75307635,0.729,0.5838179303761083,0.6811840762164043,2024-03-12 16:00:00,0.7286355,STOP_A,3,-0.0324546774042233,-0.034454677404223304,0.28217454916638585,-2.3758724055801244,0.759,0.7032,2024-03-12 12:00:00,2024-03-12 16:00:00,-4.1259780709528275,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0041,ENTRY_T1,DEVELOPMENT,2024-03-12 20:00:00,2024-03-13 00:00:00,LONG,LONG_CONTEXT,0.7493744999999999,0.7032,0.26010122790390805,-0.39391329313810036,2024-03-13 12:00:00,0.7593201500000001,MFE_50_GIVEBACK,4,0.013271935460841195,0.011271935460841195,1.0179643985070381,-0.1316192937123152,0.7747,0.7461,2024-03-13 08:00:00,2024-03-13 00:00:00,0.3927128783242224,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0042,ENTRY_T1,DEVELOPMENT,2024-03-13 16:00:00,2024-03-13 20:00:00,LONG,LONG_CONTEXT,0.75327645,0.7366,0.2845709282521714,0.17169811320754774,2024-03-14 16:00:00,0.7474261000000001,MFE_50_GIVEBACK,6,-0.007766537769765527,-0.009766537769765528,2.5853135220125805,-0.5272650943396235,0.812,0.7413,2024-03-14 08:00:00,2024-03-14 12:00:00,-0.0996252781039274,GOOD_ENTRY_BAD_EXIT,1900-01-01
ENTRY_T1_DEVELOPMENT_0043,ENTRY_T1,DEVELOPMENT,2024-03-21 16:00:00,2024-03-21 20:00:00,SHORT,SHORT_CONTEXT,0.6326835000000001,0.649,0.43089181094072704,0.2885304659498215,2024-03-22 16:00:00,0.6186091499999999,MFE_50_GIVEBACK,6,0.022245482931039173,0.02024548293103917,1.4043279569892515,-0.43557646356033203,0.5991,0.6431,2024-03-22 12:00:00,2024-03-22 08:00:00,0.4190852650855355,MIXED,1900-01-01
ENTRY_T1_DEVELOPMENT_0044,ENTRY_T1,DEVELOPMENT,2024-03-23 00:00:00,2024-03-23 04:00:00,SHORT,SHORT_CONTEXT,0.6168914,0.6431,0.9942985781112421,1.366863905325444,2024-03-24 12:00:00,0.6369183,EMA27_HYSTERESIS,9,-0.0324642230382853,-0.0344642230382853,0.01132544378697945,-1.4324615384615398,0.6167,0.6411,2024-03-23 04:00:00,2024-03-24 08:00:00,-104.63375130619131,BAD_ENTRY,1900-01-01
ENTRY_T1_DEVELOPMENT_0045,ENTRY_T1,DEVELOPMENT,2024-03-31 12:00:00,2024-03-31 16:00:00,SHORT,SHORT_CONTEXT,0.6466765000000001,0.6544,0.2868943747060599,0.3563636363636347,2024-04-01 08:00:00,0.63161565,MFE_50_GIVEBACK,5,0.023289620080519585,0.021289620080519586,2.6961878787878866,-0.5195696969696925,0.6149,0.6528,2024-04-01 04:00:00,2024-04-01 00:00:00,0.4739618900760021,MIXED,1900-01-01
