dt,open,high,low,close,ema27,ema200,ema27_slope_pct,ema27_angle_deg,ema27_angle_change_deg,ema27_speed_pct,ema27_speed_change_pct,ema200_slope_pct,ema200_angle_deg,ema200_angle_change_deg,ema200_speed_pct,ema200_speed_change_pct,ema27_gt_ema200,ema_relation,ema_distance_pct,ema_distance_change_pct,ema_distance_change_state,price_to_ema27_pct,price_to_ema200_pct,abs_price_to_ema27_pct,abs_price_to_ema200_pct,main_direction,active_correction_id,active_correction_duration,active_correction_depth_pct,last_correction_duration,last_correction_depth_pct,last_correction_updated_extreme,last_correction_bars_to_update_extreme,state
2023-07-03 00:00:00,0.2916,0.2965,0.2902,0.2951,0.28846045834111333,0.2864313357804932,0.17736914834096673,10.057900936710851,4.482984131455286,0.17736914834096673,0.07976026529594726,0.03042570771356612,1.7427270121464804,0.6857155380882238,0.03042570771356612,0.011975284067822223,True,EMA27_GT_EMA200,0.7084150046261611,0.14772239605334947,INCREASING,2.3017163936677854,3.0264371025906294,2.3017163936677854,3.0264371025906294,1,,0,0.0,1.0,0.4819277108433587,1.0,1.0,1
2023-07-03 04:00:00,0.2951,0.2962,0.2908,0.2942,0.2888704256024624,0.28650863592198084,0.14212251610037363,8.08884892603525,-1.9690520106756004,0.14212251610037363,-0.0352466322405931,0.02698732011181537,1.5458843184942892,-0.1968426936521912,0.02698732011181537,-0.0034383876017507475,True,EMA27_GT_EMA200,0.8243345520393676,0.11591954741320643,INCREASING,1.844970590680013,2.6845138727733207,1.844970590680013,2.6845138727733207,1,4.0,1,0.30498136225006994,1.0,0.4819277108433587,1.0,1.0,1
2023-07-03 08:00:00,0.2943,0.2958,0.2921,0.2948,0.28929396663085793,0.28659113705708555,0.14661972665155343,8.341258736625903,0.2524098105906525,0.14661972665155343,0.004497210551179798,0.028795339742293535,1.6493956602939255,0.10351134179963628,0.028795339742293535,0.0018080196304781637,True,EMA27_GT_EMA200,0.9430960083158499,0.11876145627648238,INCREASING,1.9032658832348985,2.8643115161231743,1.9032658832348985,2.8643115161231743,1,,0,0.0,1.0,0.4819277108433587,1.0,1.0,1
2023-07-03 12:00:00,0.2947,0.2956,0.2908,0.2954,0.28973011187151093,0.28667878743462705,0.1507619552983952,8.573456989271477,0.23219825264557414,0.1507619552983952,0.004142228646841772,0.030583771166670104,1.7517749614150095,0.10237930112108407,0.030583771166670104,0.0017884314243765687,True,EMA27_GT_EMA200,1.064370497792654,0.12127448947680408,INCREASING,1.956955075143704,3.0421548254112434,1.956955075143704,3.0421548254112434,1,,0,0.0,1.0,0.30498136225006994,1.0,3.0,1
2023-07-03 16:00:00,0.2954,0.2993,0.2914,0.2984,0.29034938959497447,0.28679541641537704,0.2137429621875686,12.065021620519717,3.49156463124824,0.2137429621875686,0.06298100688917341,0.040682808028336126,2.3296684945196784,0.5778935331046688,0.040682808028336126,0.010099036861666022,True,EMA27_GT_EMA200,1.2392015270042105,0.17483102921155647,INCREASING,2.7727319889515867,4.046293253102619,2.7727319889515867,4.046293253102619,1,,0,0.0,1.0,0.30498136225006994,1.0,3.0,1
2023-07-03 20:00:00,0.2983,0.2991,0.2947,0.2967,0.29080300462390485,0.2868939694858708,0.15623074998130093,8.879582488157192,-3.185439132362525,0.15623074998130093,-0.05751221220626768,0.03436354448254075,1.9681116281211912,-0.36155686639848716,0.03436354448254075,-0.006319263545795373,True,EMA27_GT_EMA200,1.3625365304956503,0.12333500349143978,INCREASING,2.027831653157005,3.4179981307038734,2.027831653157005,3.4179981307038734,1,5.0,1,0.5697050938337732,1.0,0.30498136225006994,1.0,3.0,1
2023-07-04 00:00:00,0.2966,0.3002,0.2947,0.2998,0.2914456471507688,0.28702238769994176,0.22098895700719545,12.461454476658506,3.581871988501314,0.22098895700719545,0.06475820702589452,0.04476155922730207,2.5629376435228575,0.5948260154016662,0.04476155922730207,0.01039801474476132,True,EMA27_GT_EMA200,1.5410851697921237,0.17854863929647347,INCREASING,2.8665217445877222,4.451782455874554,2.8665217445877222,4.451782455874554,1,,0,0.0,1.0,0.30498136225006994,1.0,3.0,1
2023-07-04 04:00:00,0.2998,0.3016,0.2945,0.295,0.2916995294971425,0.287101766926808,0.08711138727091061,4.9785471615224886,-7.482907315136018,0.08711138727091061,-0.13387756973628484,0.027656109860396683,1.5841745642929415,-0.978763079229916,0.027656109860396683,-0.01710544936690539,True,EMA27_GT_EMA200,1.6014400118640277,0.060354842071904,INCREASING,1.1314624019267776,2.751022105414459,1.1314624019267776,2.751022105414459,1,6.0,1,1.601067378252177,1.0,0.5697050938337732,1.0,1.0,1
2023-07-04 08:00:00,0.2951,0.2988,0.2922,0.2968,0.2920638488187752,0.28719826675838206,0.12489540941691413,7.119115867810556,2.140568706288067,0.12489540941691413,0.037784022146003515,0.03361171636351301,1.9250847548798204,0.340910190586879,0.03361171636351301,0.0059556065031163286,True,EMA27_GT_EMA200,1.6941543956066056,0.0927143837425779,INCREASING,1.621614999726859,3.343242057131153,1.621614999726859,3.343242057131153,1,,0,0.0,1.0,0.5697050938337732,1.0,1.0,1
2023-07-04 12:00:00,0.2968,0.297,0.2924,0.2936,0.2921735739031484,0.2872619655966071,0.037568868867898786,2.1515257724774615,-4.967590095333094,0.037568868867898786,-0.08732654054901534,0.022179395072274843,1.2705774139469814,-0.654507340932839,0.022179395072274843,-0.011432321291238168,True,EMA27_GT_EMA200,1.7098011205000665,0.01564672489346086,FLAT,0.4882118796015616,2.20636045228947,0.4882118796015616,2.20636045228947,1,7.0,1,1.0781671159029584,1.0,1.601067378252177,0.0,21.0,1
2023-07-04 16:00:00,0.2937,0.2952,0.289,0.292,0.29216117576720924,0.28730911021753636,-0.004243414547577817,-0.24312828500571207,-2.3946540574831734,-0.004243414547577817,-0.0418122834154766,0.016411717030240247,0.9402377105198994,-0.3303397034270821,0.016411717030240247,-0.005767678042034596,True,EMA27_GT_EMA200,1.6887962745069702,-0.021004845993096266,FLAT,-0.055166730071512654,1.6326978907532426,0.055166730071512654,1.6326978907532426,0,7.0,2,1.617250673854456,1.0,1.601067378252177,0.0,21.0,1
2023-07-04 20:00:00,0.2919,0.2967,0.2916,0.2924,0.29217823464098003,0.2873597658372624,0.005838857173956491,0.334538071563083,0.5776663565687951,0.005838857173956491,0.010082271721534308,0.017631052383859647,1.0100802361470922,0.06984252562719284,0.017631052383859647,0.0012193353536193996,True,EMA27_GT_EMA200,1.676807046970663,-0.011989227536307157,FLAT,0.0759007115271485,1.7539804669774,0.0759007115271485,1.7539804669774,1,,0,0.0,1.0,1.601067378252177,0.0,21.0,1
2023-07-05 00:00:00,0.2924,0.2943,0.291,0.2942,0.2923226464523386,0.28742782786873244,0.04942593055776712,2.8295945584089743,2.4950564868458915,0.04942593055776712,0.043587073383810626,0.023685303080522857,1.3568142195909054,0.34673398344381323,0.023685303080522857,0.00605425069666321,True,EMA27_GT_EMA200,1.7029730975949837,0.026166050624320647,FLAT,0.6422196742008264,2.356129600074912,0.6422196742008264,2.356129600074912,1,,0,0.0,2.0,1.617250673854456,0.0,21.0,1
2023-07-05 04:00:00,0.2942,0.2963,0.293,0.2951,0.29252102884860015,0.2875041678899391,0.06786419002056121,3.882378809569382,1.0527842511604075,0.06786419002056121,0.018438259462794093,0.026559718233509777,1.5214020853143997,0.16458786572349426,0.026559718233509777,0.00287441515298692,True,EMA27_GT_EMA200,1.7449698192137448,0.04199672161876111,FLAT,0.8816361550316503,2.6419902590659734,0.8816361550316503,2.6419902590659734,1,,0,0.0,2.0,1.617250673854456,0.0,21.0,1
2023-07-05 08:00:00,0.2952,0.2957,0.283,0.286,0.2920552410737001,0.2874892010452631,-0.1592322359638354,-9.047380177211533,-12.929758986780914,-0.1592322359638354,-0.2270964259843966,-0.005205783549455667,-0.2982667321009697,-1.8196688174153695,-0.005205783549455667,-0.031765501782965444,True,EMA27_GT_EMA200,1.5882474930660555,-0.15672232614768933,DECREASING,-2.0733204620601575,-0.5180024292559977,2.0733204620601575,0.5180024292559977,0,8.0,1,3.083700440528634,2.0,1.617250673854456,0.0,21.0,1
2023-07-05 12:00:00,0.286,0.2869,0.2797,0.2826,0.291379866711293,0.28744055227864357,-0.23124884180273364,-13.020704314349468,-3.9733241371379346,-0.23124884180273364,-0.07201660583889824,-0.016921945743575417,-0.9694635432997074,-0.6711968111987376,-0.016921945743575417,-0.01171616219411975,True,EMA27_GT_EMA200,1.3704797049063173,-0.21776778815973818,DECREASING,-3.0132029403364102,-1.6840185701950436,3.0132029403364102,1.6840185701950436,0,,0,0.0,2.0,1.617250673854456,0.0,21.0,1
2023-07-05 16:00:00,0.2826,0.2884,0.2812,0.2826,0.2907527333747721,0.2873923875793536,-0.21522878145260327,-12.146408637460029,0.8742956768894388,-0.21522878145260327,0.016020060350130372,-0.0167564036835266,-0.95998137069269,0.009482172607017447,-0.0167564036835266,0.00016554206004881777,True,EMA27_GT_EMA200,1.169253585219146,-0.2012261196871714,DECREASING,-2.804009193703237,-1.6675415865113408,2.804009193703237,1.6675415865113408,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-05 20:00:00,0.2825,0.2852,0.2815,0.2839,0.29026325241943124,0.2873576374541859,-0.16834956275713076,-9.556113348980016,2.5902952884800126,-0.16834956275713076,0.04687921869547251,-0.012091525965729488,-0.6927596453839853,0.2672217253087047,-0.012091525965729488,0.004664877717797111,True,EMA27_GT_EMA200,1.0111493785191554,-0.15810420669999048,DECREASING,-2.1922349337684452,-1.2032523251577691,2.1922349337684452,1.2032523251577691,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-06 00:00:00,0.2839,0.2854,0.2813,0.2849,0.2898801629609004,0.28733318335016417,-0.13198000619701888,-7.518444380157063,2.0376689688229535,-0.13198000619701888,0.03636955656011187,-0.008509989237936999,-0.4875746972231621,0.20518494816082317,-0.008509989237936999,0.003581536727792489,True,EMA27_GT_EMA200,0.8864202808181463,-0.12472909770100915,DECREASING,-1.7180075069752734,-0.8468159931249343,1.7180075069752734,0.8468159931249343,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-06 04:00:00,0.2849,0.2919,0.2833,0.288,0.2897458656065504,0.2873398183417048,-0.04632857694650827,-2.652535269947647,4.865909110209415,-0.04632857694650827,0.08565142925051061,0.002309162994418301,0.13230505862779535,0.6198797558509574,0.002309162994418301,0.0108191522323553,True,EMA27_GT_EMA200,0.837352539140377,-0.04906774167776928,DECREASING,-0.6025506534478622,0.2297564124962623,0.6025506534478622,0.2297564124962623,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-06 08:00:00,0.2881,0.2937,0.2864,0.2878,0.2896068752060825,0.2873443972636779,-0.04796976142418252,-2.746359617380921,-0.09382434743327384,-0.04796976142418252,-0.0016411844776742512,0.001593556368040261,0.09130397701851585,-0.0410010816092795,0.001593556368040261,-0.0007156066263780403,True,EMA27_GT_EMA200,0.7873749980684347,-0.0499775410719423,DECREASING,-0.6239061848227062,0.15855633193503188,0.6239061848227062,0.15855633193503188,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-06 12:00:00,0.2877,0.2889,0.2761,0.2824,0.28909209840564803,0.28729519928095476,-0.17775020018712118,-10.079066309082767,-7.332706691701846,-0.17775020018712118,-0.12978043876293865,-0.017121608491976748,-0.9809000624438301,-1.072204039462346,-0.017121608491976748,-0.01871516486001701,True,EMA27_GT_EMA200,0.6254539335117923,-0.16192106455664235,DECREASING,-2.314867283663297,-1.703891778632754,2.314867283663297,1.703891778632754,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-06 16:00:00,0.2825,0.2879,0.2802,0.2838,0.28871409137667314,0.28726042117865674,-0.13075661045722775,-7.449538134267732,2.629528174815036,-0.13075661045722775,0.046993589729893426,-0.012105354487323972,-0.6935518453521456,0.28734821709168445,-0.012105354487323972,0.005016254004652776,True,EMA27_GT_EMA200,0.5060461138544087,-0.11940781965738367,DECREASING,-1.7020614938610452,-1.204628596051733,1.7020614938610452,1.204628596051733,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-06 20:00:00,0.2838,0.2848,0.2784,0.2784,0.28797737056405365,0.28717225778384425,-0.2551731400108004,-14.314865975934383,-6.865327841666652,-0.2551731400108004,-0.12441652955357263,-0.030691104068825137,-1.7579189166660363,-1.0643670713138906,-0.030691104068825137,-0.018585749581501165,True,EMA27_GT_EMA200,0.2803588293739034,-0.2256872844805053,DECREASING,-3.3257372082031043,-3.0547023767341717,3.3257372082031043,3.0547023767341717,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-07 00:00:00,0.2783,0.2828,0.2761,0.2819,0.2875432726666213,0.2871197975073881,-0.15074028094017589,-8.572242735041632,5.742623240892751,-0.15074028094017589,0.1044328590706245,-0.018267877566247037,-1.0465558783119102,0.7113630383541261,-0.018267877566247037,0.0124232265025781,True,EMA27_GT_EMA200,0.14749075574361672,-0.13286807363028666,DECREASING,-1.9625820539241488,-1.817985925283953,1.9625820539241488,1.817985925283953,0,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-07 04:00:00,0.2819,0.2824,0.2788,0.2796,0.2869758960475769,0.2870449736515932,-0.1973186900818935,-11.162137610653343,-2.5898948756117104,-0.1973186900818935,-0.046578409141717625,-0.026060152049578456,-1.4927988515022383,-0.44624297319032813,-0.026060152049578456,-0.007792274483331418,False,EMA27_LT_EMA200,0.024065080512489408,-0.12342567523112732,DECREASING,-2.570214484617918,-2.59366104094534,2.570214484617918,2.59366104094534,-1,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-07 08:00:00,0.2795,0.2835,0.2785,0.2822,0.28663476061560716,0.28699676495854254,-0.1188725034639071,-6.779081196686407,4.383056413966935,-0.1188725034639071,0.07844618661798641,-0.016794822231991358,-0.9621819720786081,0.5306168794236302,-0.016794822231991358,0.009265329817587098,False,EMA27_LT_EMA200,0.12613533918672087,0.10207025867423147,INCREASING,-1.5471817186731285,-1.6713655149511661,1.5471817186731285,1.6713655149511661,-1,9.0,1,0.9298998569384804,1.0,3.083700440528634,0.0,21.0,1
2023-07-07 12:00:00,0.2822,0.2854,0.2809,0.2841,0.286453706285921,0.28696794142661675,-0.06316551743317245,-3.614315764890982,3.1647654317954252,-0.06316551743317245,0.05570698603073465,-0.010043155688521654,-0.5754110881901954,0.38677088388841274,-0.010043155688521654,0.006751666543469703,False,EMA27_LT_EMA200,0.17919602382737315,0.05306068464065228,INCREASING,-0.8216707392054601,-0.9993943617392241,0.8216707392054601,0.9993943617392241,-1,9.0,2,1.6094420600858381,1.0,3.083700440528634,0.0,21.0,1
2023-07-07 16:00:00,0.2841,0.2855,0.2811,0.283,0.2862070129797838,0.2869284594223718,-0.08611978156461975,-4.922155409648242,-1.3078396447572596,-0.08611978156461975,-0.0229542641314473,-0.013758332742219714,-0.7882446657133492,-0.2128335775231538,-0.013758332742219714,-0.00371517705369806,False,EMA27_LT_EMA200,0.2514377430668105,0.07224171923943734,INCREASING,-1.1205221515694817,-1.369142479027822,1.1205221515694817,1.369142479027822,-1,,0,0.0,1.0,3.083700440528634,0.0,21.0,1
2023-07-07 20:00:00,0.283,0.2852,0.2826,0.2844,0.286077940624085,0.2869033006221492,-0.04509755171789864,-2.5821498120714885,2.340005597576753,-0.04509755171789864,0.0410222298467211,-0.008768318163077105,-0.502374749675991,0.2858699160373581,-0.008768318163077105,0.00499001457914261,False,EMA27_LT_EMA200,0.28767880894866704,0.03624106588185655,FLAT,-0.5865326842134464,-0.8725241629220735,0.5865326842134464,0.8725241629220735,-1,10.0,1,0.494699646643114,2.0,1.6094420600858381,1.0,15.0,1
2023-07-08 00:00:00,0.2844,0.2866,0.283,0.2833,0.2858795162937932,0.28686744688461535,-0.0693602344378208,-3.967694191294374,-1.3855443792228854,-0.0693602344378208,-0.024262682719922157,-0.01249680204309378,-0.7159767446544221,-0.21360199497843102,-0.01249680204309378,-0.0037284838800166753,False,EMA27_LT_EMA200,0.34438574385176146,0.05670693490309442,INCREASING,-0.902308891254137,-1.2435872119189124,0.902308891254137,1.2435872119189124,-1,,0,0.0,2.0,1.6094420600858381,1.0,15.0,1
2023-07-08 04:00:00,0.2832,0.288,0.2817,0.2847,0.28579526512995085,0.2868458802489475,-0.029470864136971198,-1.6880675333276556,2.2796266579667184,-0.029470864136971198,0.0398893703008496,-0.007517979436855171,-0.43074037716941593,0.28523636748500614,-0.007517979436855171,0.004978822606238609,False,EMA27_LT_EMA200,0.36626467079982866,0.0218789269480672,FLAT,-0.38323417620401223,-0.7480951956099748,0.38323417620401223,0.7480951956099748,-1,11.0,1,0.4941757853865204,1.0,0.494699646643114,1.0,13.0,1
2023-07-08 08:00:00,0.2846,0.2873,0.2841,0.286,0.28580988904924004,0.2868374635300525,0.005116921472625435,0.29317544577280646,1.981242979100462,0.005116921472625435,0.03458778560959663,-0.00293423035663265,-0.1681185330715106,0.26262184409790534,-0.00293423035663265,0.004583749080222521,False,EMA27_LT_EMA200,0.35824277211432515,-0.008021898685503515,FLAT,0.0665165755433968,-0.2919644873950705,0.0665165755433968,0.2919644873950705,0,11.0,2,0.9530533003882741,1.0,0.494699646643114,1.0,13.0,1
2023-07-08 12:00:00,0.2861,0.2905,0.2849,0.289,0.2860377541171515,0.2868589813058729,0.07972609648654316,4.558327205222115,4.265151759449308,0.07972609648654316,0.07460917501391773,0.007501731313452886,0.42980948077410536,0.597928013845616,0.007501731313452886,0.010435961670085536,False,EMA27_LT_EMA200,0.2862825437721772,-0.07196022834214794,DECREASING,1.0356136000268181,0.7463662752968335,1.0356136000268181,0.7463662752968335,0,,0,0.0,1.0,0.494699646643114,1.0,13.0,1
2023-07-08 16:00:00,0.289,0.2931,0.2865,0.2896,0.2862922002516407,0.2868862551237249,0.08895543711513465,5.083390879603778,0.5250636743816628,0.08895543711513465,0.009229340628591487,0.009507744093584236,0.5447371954098165,0.11492771463571111,0.009507744093584236,0.00200601278013135,False,EMA27_LT_EMA200,0.2070698269695759,-0.07921271680260131,DECREASING,1.1553928976939924,0.9459306006503428,1.1553928976939924,0.9459306006503428,0,,0,0.0,2.0,0.9530533003882741,1.0,10.0,1
2023-07-08 20:00:00,0.2896,0.2908,0.2878,0.2907,0.28660704309080925,0.2869242028339366,0.10997255213094359,6.275744639439803,1.192353759836025,0.10997255213094359,0.02101711501580894,0.013227441027230391,0.7578323485853026,0.2130951531754861,0.013227441027230391,0.003719696933646155,False,EMA27_LT_EMA200,0.11053781451504516,-0.09653201245453075,DECREASING,1.4280726897189113,1.3159563148629647,1.4280726897189113,1.3159563148629647,0,,0,0.0,2.0,0.9530533003882741,1.0,10.0,1
2023-07-09 00:00:00,0.2907,0.2918,0.2895,0.29,0.2868493971557514,0.2869548077808626,0.08455970318403949,4.833415799398876,-1.4423288400409273,0.08455970318403949,-0.0254128489469041,0.010666561629757432,0.6111257869495772,-0.14670656163572537,0.010666561629757432,-0.0025608793974729593,False,EMA27_LT_EMA200,0.036734225129852485,-0.07380358938519267,DECREASING,1.0983473821065313,1.061209687576628,1.0983473821065313,1.061209687576628,0,,0,0.0,2.0,0.9530533003882741,1.0,10.0,1
2023-07-09 04:00:00,0.29,0.2903,0.2853,0.2862,0.28680301164462635,0.28694729725567986,-0.016170684542138325,-0.9264312305771695,-5.759847029976045,-0.016170684542138325,-0.10073038772617782,-0.0026173198632961636,-0.14996103937405475,-0.7610868263236319,-0.0026173198632961636,-0.013283881493053595,False,EMA27_LT_EMA200,0.050282965699078856,0.013548740569226371,FLAT,-0.21025289838083094,-0.2604301426871356,0.21025289838083094,0.2604301426871356,-1,,0,0.0,2.0,0.9530533003882741,1.0,10.0,1
2023-07-09 08:00:00,0.2863,0.2871,0.2854,0.2865,0.28678136795572445,0.28694284653671787,-0.007546534737479238,-0.43237638255919414,0.49405484801797533,-0.007546534737479238,0.008624149804659087,-0.0015510579833177829,-0.08886900495777691,0.061092034416277835,-0.0015510579833177829,0.0010662618799783807,False,EMA27_LT_EMA200,0.05627552069772527,0.005992554998646413,FLAT,-0.09811235567016201,-0.1543326631288651,0.09811235567016201,0.1543326631288651,-1,12.0,1,0.10482180293499893,2.0,0.9530533003882741,1.0,10.0,1
2023-07-09 12:00:00,0.2865,0.2888,0.2847,0.2863,0.2867469845303156,0.28693645005376545,-0.011989420949465313,-0.6869103068861687,-0.2545339243269746,-0.011989420949465313,-0.004442886211986075,-0.00222918362650093,-0.12772260199619379,-0.03885359703841687,-0.00222918362650093,-0.0006781256431831473,False,EMA27_LT_EMA200,0.06603048285233097,0.009754962154605702,FLAT,-0.1558811615919023,-0.22180871536055832,0.1558811615919023,0.22180871536055832,-1,,0,0.0,2.0,0.9530533003882741,1.0,10.0,1
2023-07-09 16:00:00,0.2863,0.2866,0.2839,0.2853,0.2866436284924359,0.28692016696865336,-0.03604433296796605,-2.0642944909728467,-1.377384184086678,-0.03604433296796605,-0.02405491201850074,-0.005674805382527293,-0.3251389078123923,-0.1974163058161985,-0.005674805382527293,-0.0034456217560263624,False,EMA27_LT_EMA200,0.09638167966340952,0.03035119681107855,FLAT,-0.4687452846946386,-0.5646751797793165,0.4687452846946386,0.5646751797793165,-1,,0,0.0,1.0,0.10482180293499893,1.0,1.0,1
2023-07-09 20:00:00,0.2852,0.2857,0.283,0.2844,0.2864833693144048,0.2868950906804081,-0.055908857585273974,-3.2000101540757546,-1.135715663102908,-0.055908857585273974,-0.01986452461730792,-0.00873981376430244,-0.5007416930758773,-0.17560278526348505,-0.00873981376430244,-0.0030650083817751472,False,EMA27_LT_EMA200,0.14350938004090968,0.047127700377500165,INCREASING,-0.727221729970097,-0.8696874786148039,0.727221729970097,0.8696874786148039,-1,,0,0.0,1.0,0.10482180293499893,1.0,1.0,1
2023-07-10 00:00:00,0.2843,0.2865,0.2781,0.2842,0.28632027150623307,0.28686827385771746,-0.056930986452052856,-3.258387990470159,-0.058377836394404525,-0.056930986452052856,-0.001022128866778882,-0.009347257433722778,-0.5355428043283122,-0.0348011112524349,-0.009347257433722778,-0.0006074436694203378,False,EMA27_LT_EMA200,0.19102926375057785,0.04751988370966817,INCREASING,-0.7405244117292286,-0.9301390571481867,0.7405244117292286,0.9301390571481867,-1,,0,0.0,1.0,0.10482180293499893,1.0,1.0,1
