correction_id,direction,start_i,end_i,start_time,end_time,duration_bars,max_depth_pct,min_abs_distance_to_ema27_pct,min_abs_distance_to_ema200_pct,changed_ema27_slope,changed_ema200_slope,bars_to_update_extreme,updated_extreme
319,DOWN_TREND_PULLBACK,1586,1587,2024-03-21 08:00:00+00:00,2024-03-21 12:00:00+00:00,2,0.8083689966714207,1.1929331636357734,4.402897000372721,False,False,1.0,True
320,DOWN_TREND_PULLBACK,1590,1591,2024-03-22 00:00:00+00:00,2024-03-22 04:00:00+00:00,2,1.2662234884457118,0.25286368600337755,3.6579023899243057,False,False,1.0,True
321,DOWN_TREND_PULLBACK,1595,1599,2024-03-22 20:00:00+00:00,2024-03-23 12:00:00+00:00,5,3.2458000326211107,0.007478082240865962,4.210828412120482,True,False,,False
322,DOWN_TREND_PULLBACK,1602,1603,2024-03-24 00:00:00+00:00,2024-03-24 04:00:00+00:00,2,2.3267008985879443,0.7428622160877142,3.319799887245952,True,False,,False
323,DOWN_TREND_PULLBACK,1622,1622,2024-03-27 08:00:00+00:00,2024-03-27 08:00:00+00:00,1,1.3261372397841253,0.9260964715846842,0.2546240354757164,True,False,1.0,True
324,DOWN_TREND_PULLBACK,1624,1625,2024-03-27 16:00:00+00:00,2024-03-27 20:00:00+00:00,2,2.2088987062164738,0.24083892185393924,1.5932023952281442,False,False,,False
325,DOWN_TREND_PULLBACK,1627,1627,2024-03-28 04:00:00+00:00,2024-03-28 04:00:00+00:00,1,1.7818068146295662,0.3605199145652866,1.0387291718156306,True,False,6.0,True
326,DOWN_TREND_PULLBACK,1634,1634,2024-03-29 08:00:00+00:00,2024-03-29 08:00:00+00:00,1,2.226403261210409,0.4794726938624199,0.8276297522919781,True,False,17.0,True
327,DOWN_TREND_PULLBACK,1637,1637,2024-03-29 20:00:00+00:00,2024-03-29 20:00:00+00:00,1,2.5154320987654293,2.204991285811859,1.0589716973718768,True,True,6.0,True
328,DOWN_TREND_PULLBACK,1640,1640,2024-03-30 08:00:00+00:00,2024-03-30 08:00:00+00:00,1,1.183704842428907,1.092609078064733,0.13896391645273684,True,True,1.0,True
329,DOWN_TREND_PULLBACK,1644,1645,2024-03-31 00:00:00+00:00,2024-03-31 04:00:00+00:00,2,1.0410192666252391,0.028627036732597453,0.9947900446858683,True,False,6.0,True
330,DOWN_TREND_PULLBACK,1648,1649,2024-03-31 16:00:00+00:00,2024-03-31 20:00:00+00:00,2,0.5724009900990156,0.0885007208587963,0.9714622991547772,True,False,1.0,True
331,DOWN_TREND_PULLBACK,1654,1655,2024-04-01 16:00:00+00:00,2024-04-01 20:00:00+00:00,2,2.020036130727538,3.0202279494905175,5.111945955324164,False,False,1.0,True
332,DOWN_TREND_PULLBACK,1657,1657,2024-04-02 04:00:00+00:00,2024-04-02 04:00:00+00:00,1,0.06714789323484235,6.036720773910033,8.783828589490847,False,False,1.0,True
333,DOWN_TREND_PULLBACK,1660,1660,2024-04-02 16:00:00+00:00,2024-04-02 16:00:00+00:00,1,0.9292720702116799,6.071421465029142,9.970954926002804,False,False,2.0,True
334,DOWN_TREND_PULLBACK,1662,1663,2024-04-03 00:00:00+00:00,2024-04-03 04:00:00+00:00,2,1.2398828999483353,4.65601034822897,9.483659825389207,False,False,3.0,True
335,DOWN_TREND_PULLBACK,1669,1671,2024-04-04 04:00:00+00:00,2024-04-04 12:00:00+00:00,3,3.850909733262662,1.9176516689387815,8.711002978118698,False,False,4.0,True
336,DOWN_TREND_PULLBACK,1677,1677,2024-04-05 12:00:00+00:00,2024-04-05 12:00:00+00:00,1,2.628774422735353,2.2208483791333813,9.726812014213797,False,False,,False
337,DOWN_TREND_PULLBACK,1680,1681,2024-04-06 00:00:00+00:00,2024-04-06 04:00:00+00:00,2,1.3063926145270772,1.020823570461804,8.784861610431054,False,False,,False
338,DOWN_TREND_PULLBACK,1683,1683,2024-04-06 12:00:00+00:00,2024-04-06 12:00:00+00:00,1,0.6027208541415634,0.4597153580588436,8.219884146989829,False,False,,False
339,DOWN_TREND_PULLBACK,1685,1686,2024-04-06 20:00:00+00:00,2024-04-07 00:00:00+00:00,2,1.325529351007065,0.3697849610774092,7.304263135434767,True,False,6.0,True
340,DOWN_TREND_PULLBACK,1691,1691,2024-04-07 20:00:00+00:00,2024-04-07 20:00:00+00:00,1,0.9076896728891886,0.33458586609516505,6.882051961145849,True,False,1.0,True
341,DOWN_TREND_PULLBACK,1693,1693,2024-04-08 04:00:00+00:00,2024-04-08 04:00:00+00:00,1,2.216494845360829,1.2707016752482896,5.850799955501142,True,False,11.0,True
342,DOWN_TREND_PULLBACK,1705,1705,2024-04-10 04:00:00+00:00,2024-04-10 04:00:00+00:00,1,0.3261802575107318,1.7760231993443485,7.019386500465437,False,False,1.0,True
343,DOWN_TREND_PULLBACK,1708,1711,2024-04-10 16:00:00+00:00,2024-04-11 04:00:00+00:00,4,3.28212290502794,0.09047363845804218,5.479140259955172,True,False,9.0,True
344,DOWN_TREND_PULLBACK,1713,1716,2024-04-11 12:00:00+00:00,2024-04-12 00:00:00+00:00,4,1.581571256661507,0.28993843437611566,5.287143151636466,True,False,2.0,True
345,DOWN_TREND_PULLBACK,1718,1718,2024-04-12 08:00:00+00:00,2024-04-12 08:00:00+00:00,1,0.5673027333677101,0.577060976492819,6.112061045705984,False,False,1.0,True
346,DOWN_TREND_PULLBACK,1721,1724,2024-04-12 20:00:00+00:00,2024-04-13 08:00:00+00:00,4,5.704210744658801,9.051332956562645,17.34837450671317,False,False,2.0,True
347,DOWN_TREND_PULLBACK,1728,1729,2024-04-14 00:00:00+00:00,2024-04-14 04:00:00+00:00,2,6.1811643065857425,10.882933430021415,22.44236930626579,False,False,,False
348,DOWN_TREND_PULLBACK,1733,1733,2024-04-14 20:00:00+00:00,2024-04-14 20:00:00+00:00,1,3.637170104235966,8.643107186905235,22.523250496278507,False,False,16.0,True
349,DOWN_TREND_PULLBACK,1735,1735,2024-04-15 04:00:00+00:00,2024-04-15 04:00:00+00:00,1,5.700712589073629,3.39972335257247,18.50335250735436,False,False,3.0,True
350,DOWN_TREND_PULLBACK,1739,1739,2024-04-15 20:00:00+00:00,2024-04-15 20:00:00+00:00,1,1.185250219490785,7.135873041272683,22.57394113763463,False,False,10.0,True
351,DOWN_TREND_PULLBACK,1741,1741,2024-04-16 04:00:00+00:00,2024-04-16 04:00:00+00:00,1,3.8781770376862514,3.672464155842623,20.027711539988683,False,False,1.0,True
352,DOWN_TREND_PULLBACK,1744,1745,2024-04-16 16:00:00+00:00,2024-04-16 20:00:00+00:00,2,3.570621468926549,4.9654881840225835,21.97414068456158,False,False,4.0,True
353,DOWN_TREND_PULLBACK,1750,1750,2024-04-17 16:00:00+00:00,2024-04-17 16:00:00+00:00,1,3.351826167360151,5.179486259240761,22.990983368686095,False,False,8.0,True
354,DOWN_TREND_PULLBACK,1752,1752,2024-04-18 00:00:00+00:00,2024-04-18 00:00:00+00:00,1,1.4639639639639652,3.779484022862901,22.05093788439882,False,False,1.0,True
355,DOWN_TREND_PULLBACK,1754,1755,2024-04-18 08:00:00+00:00,2024-04-18 12:00:00+00:00,2,3.438852197677068,2.1619806416689755,20.885089853478284,False,False,3.0,True
356,DOWN_TREND_PULLBACK,1757,1757,2024-04-18 20:00:00+00:00,2024-04-18 20:00:00+00:00,1,0.8366358432408688,1.1067255651215193,19.89719192583345,False,False,1.0,True
357,DOWN_TREND_PULLBACK,1759,1760,2024-04-19 04:00:00+00:00,2024-04-19 08:00:00+00:00,2,5.863708399366094,1.0459239307541752,17.722946844144616,True,False,,False
358,DOWN_TREND_PULLBACK,1792,1792,2024-04-24 16:00:00+00:00,2024-04-24 16:00:00+00:00,1,0.6710002096875731,3.281377982252546,12.603303399013214,False,False,1.0,True
359,DOWN_TREND_PULLBACK,1797,1798,2024-04-25 12:00:00+00:00,2024-04-25 16:00:00+00:00,2,1.022364217252402,2.802786516855127,12.954392363031289,False,False,2.0,True
360,DOWN_TREND_PULLBACK,1800,1800,2024-04-26 00:00:00+00:00,2024-04-26 00:00:00+00:00,1,0.5313496280552609,2.624402926155324,12.961660600942745,False,False,1.0,True
361,DOWN_TREND_PULLBACK,1809,1812,2024-04-27 12:00:00+00:00,2024-04-28 00:00:00+00:00,4,4.857584455729733,0.45163618538696904,11.135516018197311,True,False,7.0,True
362,DOWN_TREND_PULLBACK,1816,1816,2024-04-28 16:00:00+00:00,2024-04-28 16:00:00+00:00,1,0.4065040650406531,0.5661602721963573,11.765147690151007,False,False,1.0,True
363,DOWN_TREND_PULLBACK,1820,1821,2024-04-29 08:00:00+00:00,2024-04-29 12:00:00+00:00,2,1.4196983141082558,2.020800617484834,13.428021346288613,False,False,5.0,True
364,DOWN_TREND_PULLBACK,1823,1823,2024-04-29 20:00:00+00:00,2024-04-29 20:00:00+00:00,1,0.8828073273008173,1.7098297056087075,13.209383597435517,False,False,3.0,True
