open_time,close_time,open,high,low,close,ema27,ema200,ema_gap,ema_gap_pct,ema27_change_1,ema27_change_2,ema27_slope_3,ema200_slope_6,ema_gap_change_1,ema_gap_change_3,depth,long_context,core_trigger,raw_event_id,section_id
2023-11-01 12:00:00,2023-11-01 15:59:59.999,0.288,0.294,0.2863,0.2886,0.2920492065511633,0.26844649225949807,0.023602714291665217,8.792334775173474,-0.000265323580858734,-0.0006049028217834929,-0.001147741113761147,0.0008181950396636642,-0.0004678713973462201,-0.0016036697762312202,0.14613601251705513,True,True,RC001,LC001
2023-11-01 16:00:00,2023-11-01 19:59:59.999,0.2886,0.302,0.2884,0.3009,0.2926814060832231,0.2687694127345279,0.02391199334869515,8.89684324767781,0.0006321995320597851,0.0003668759512010511,3.1090981243764304e-05,0.0008626340183206885,0.00030927905702993197,-0.0006957198782961971,-0.34370174819513355,True,False,RC001,LC001
2023-11-01 20:00:00,2023-11-01 23:59:59.999,0.3009,0.3087,0.3009,0.3071,0.2937113056487071,0.26915081161279136,0.02456049403591576,9.125179258700971,0.0010298995654840493,0.0016620990975438343,0.0015927769265685991,0.0009406048538692277,0.00064850068722061,0.0004899083469043219,-0.5451313125751485,True,False,RC001,LC001
2023-11-02 00:00:00,2023-11-02 03:59:59.999,0.3072,0.3124,0.3056,0.3098,0.2948604981023709,0.26955528114898253,0.025305216953388388,9.387765227794686,0.0011491924536637943,0.0021790920191478436,0.0032086962152787133,0.0010599101366326098,0.0007447229174726289,0.0017025026617231709,-0.5903724091813681,True,False,RC001,LC001
2023-11-02 04:00:00,2023-11-02 07:59:59.999,0.3098,0.3104,0.303,0.3069,0.29572046252363016,0.2699268703912812,0.02579359213234894,9.555770455515972,0.0008599644212592406,0.002009156874923035,0.0034611655964949715,0.001169246737606951,0.0004883751789605539,0.0018815987836537929,-0.4334230540285652,True,False,,
2023-11-02 08:00:00,2023-11-02 11:59:59.999,0.307,0.3117,0.3036,0.3104,0.2967690009147994,0.2703295880988307,0.026439412815968732,9.78043617123504,0.0010485383911692514,0.001908502812428492,0.003470182235964551,0.0012958625280126885,0.0006458206836197911,0.0018789187800529739,-0.5155560443069985,True,False,,
2023-11-02 12:00:00,2023-11-02 15:59:59.999,0.3104,0.3125,0.3001,0.3003,0.29702121513517094,0.2706278011525736,0.026393413982597314,9.752661725879864,0.0002522142203715272,0.0013007526115407786,0.0024426432688290736,0.0013542791307096975,-4.599883337141897e-05,0.001088197029208926,-0.12422738744563196,True,False,,
2023-11-02 16:00:00,2023-11-02 19:59:59.999,0.3003,0.3295,0.2981,0.3242,0.2989625569112302,0.27116085785752314,0.027801699053707052,10.252843744990283,0.0019413417760592577,0.002193555996430785,0.0036544584029711835,0.0014829596236814273,0.0014082850711097383,0.0020081069213581104,-0.9077662138567988,True,False,,
2023-11-02 20:00:00,2023-11-02 23:59:59.999,0.3242,0.3276,0.3187,0.323,0.30067951713185664,0.2716766702171498,0.029002846914706837,10.675501467065613,0.0017169602206264512,0.003658301996685709,0.004392323327799226,0.0015640912674094916,0.001201147860999785,0.0025634340987381043,-0.7695962721792335,True,False,,
2023-11-03 00:00:00,2023-11-03 03:59:59.999,0.3231,0.3269,0.3142,0.3164,0.30180240876529546,0.2721216784736956,0.029680730291599844,10.907153909264492,0.0011228916334388162,0.0028398518540652673,0.005365715069599375,0.0015868095242985714,0.000677883376893007,0.0032873163090025304,-0.49182048727540656,True,False,,
2023-11-03 04:00:00,2023-11-03 07:59:59.999,0.3164,0.3258,0.3114,0.323,0.30331652242491725,0.27262793042918126,0.03068859199573598,11.256583999821599,0.0015141136596217852,0.0026370052930606014,0.0048545271116563855,0.0016677727279643302,0.001007861704136137,0.002886892942028929,-0.641393960916085,True,False,,
2023-11-03 08:00:00,2023-11-03 11:59:59.999,0.3229,0.3236,0.3147,0.3183,0.3043867708231375,0.2730823788826222,0.031304391940515264,11.463351120861113,0.0010702483982202304,0.0025843620578420157,0.004109861696648398,0.001697181826051238,0.0006157999447792828,0.002301545025808427,-0.44444975015967497,True,False,,
2023-11-03 12:00:00,2023-11-03 15:59:59.999,0.3183,0.3221,0.3156,0.3206,0.3055448586214848,0.2735551910330439,0.031989667588440907,11.69404516420847,0.001158087798347307,0.0022283361965675375,0.0041334437670660735,0.0018028388485359,0.0006852756479256428,0.0023089372968410626,-0.47062512721936545,True,False,,
2023-11-03 16:00:00,2023-11-03 19:59:59.999,0.3207,0.3248,0.3143,0.3227,0.30677022586280733,0.274044194107342,0.032726031755465346,11.941881075811697,0.0012253672413225503,0.0023834550396698573,0.0037954888513587934,0.0017722175886055735,0.0007363641670244392,0.0020374397597293648,-0.4867615559449041,True,False,,
2023-11-03 20:00:00,2023-11-03 23:59:59.999,0.3228,0.3296,0.3223,0.3292,0.30837235258689255,0.27459300809632364,0.03377934449056891,12.30160400832914,0.0016021267240852177,0.002827493965407768,0.004364602479248229,0.0017890984632840852,0.001053312735103562,0.002474952550053644,-0.6165793838575659,True,False,,
2023-11-04 00:00:00,2023-11-04 03:59:59.999,0.3291,0.3303,0.3249,0.3263,0.309652898830686,0.275107505528201,0.03454539330248496,12.557052282582578,0.0012805462437934234,0.002882672967878641,0.004481655304489222,0.001828732812500511,0.0007660488119160536,0.002555725714044055,-0.48189062499735746,True,False,,
2023-11-04 04:00:00,2023-11-04 07:59:59.999,0.3263,0.3274,0.324,0.3252,0.31076340605706554,0.2756059383090149,0.03515746774805062,12.756426063879422,0.0011105072263795646,0.002391053470172988,0.004338948022120019,0.0018205568514480335,0.0006120744455656579,0.0024314359925852735,-0.41062667102168976,True,False,,
2023-11-04 08:00:00,2023-11-04 11:59:59.999,0.3252,0.3281,0.324,0.3254,0.31180887705298943,0.27610140160942276,0.03570747544356667,12.932739651238357,0.0010454709959238917,0.0021559782223034563,0.0037146914947339127,0.001842559217938522,0.0005500076955160527,0.0019281309529977642,-0.380624022790143,True,False,,
2023-11-04 12:00:00,2023-11-04 15:59:59.999,0.3254,0.3256,0.3208,0.3218,0.3125225286920616,0.27655611403121955,0.03596641466084205,13.00510559559783,0.0007136516390721659,0.0017591226349960576,0.003089082294198834,0.0018283470737313252,0.00025893921727537794,0.0014210213583570885,-0.25794818292074856,True,False,,
2023-11-04 16:00:00,2023-11-04 19:59:59.999,0.3219,0.3262,0.3212,0.3241,0.3133494909283429,0.27702918752344624,0.03632030340489667,13.110641419984931,0.0008269622362813145,0.0015406138753534804,0.0027739054007777466,0.0018153966162449315,0.0003538887440546201,0.0011628356568460507,-0.2959917198876625,True,False,,
2023-11-04 20:00:00,2023-11-04 23:59:59.999,0.3241,0.3306,0.3238,0.3278,0.314381670147747,0.2775343697371433,0.03684730041060369,13.276662074503523,0.0010321792194040724,0.001859141455685387,0.002750395390785402,0.0017852855887890613,0.0005269970057070195,0.0011398249670370175,-0.36416045959208326,True,False,,
2023-11-05 00:00:00,2023-11-05 03:59:59.999,0.3278,0.332,0.326,0.3315,0.3156044079943365,0.27807134118254484,0.03753306681179164,13.497639365558491,0.0012227378465894945,0.002254917065993567,0.0032871009493543233,0.0017955620952939306,0.0006857664011879483,0.0015666521509495879,-0.42350901101078353,True,False,,
2023-11-05 04:00:00,2023-11-05 07:59:59.999,0.3313,0.3363,0.331,0.335,0.31698980742331245,0.2786377954991365,0.03835201192417598,13.764109730869167,0.0013853994289759752,0.0026081372755654697,0.003872477431067519,0.0018334493617491177,0.0008189451123843394,0.002031708519279307,-0.4696022887220285,True,False,,
2023-11-05 08:00:00,2023-11-05 11:59:59.999,0.335,0.3445,0.3322,0.3431,0.3188548211787901,0.2792792104692943,0.03957561070949578,14.170625390623897,0.0018650137554776514,0.0032504131844536266,0.004742803048855586,0.0019182619388793398,0.0012235987853198016,0.0027283102988920893,-0.6126293034157151,True,False,,
2023-11-05 12:00:00,2023-11-05 15:59:59.999,0.3432,0.3458,0.3347,0.3416,0.3204794768088765,0.2798993178278088,0.040580158981067704,14.498127146573541,0.0016246556300864023,0.0034896693855640537,0.005148923452961289,0.0020147832736107096,0.0010045482715719256,0.0030470921692760666,-0.5204642791315108,True,False,,
2023-11-05 16:00:00,2023-11-05 19:59:59.999,0.3415,0.35,0.3402,0.3447,0.32220951417967103,0.2805441007349948,0.041665413444676225,14.851644834276467,0.0017300373707945238,0.003354693000880926,0.005488827121170011,0.00211464674111946,0.0010852544636085204,0.0033134015205002476,-0.5397878950653419,True,False,,
2023-11-05 20:00:00,2023-11-05 23:59:59.999,0.3447,0.3463,0.3401,0.3419,0.3236159774525517,0.28115460719534313,0.042461370257208586,15.102498472559937,0.001406463272880687,0.0031365006436752108,0.004977350147589525,0.002174047525254038,0.0007959568125323613,0.0028857595477128073,-0.4306036860490676,True,False,,
2023-11-06 00:00:00,2023-11-06 03:59:59.999,0.3419,0.3496,0.3414,0.3456,0.3251862647773695,0.2817958548849417,0.04339040989242782,15.397816944519743,0.0015702873248177873,0.0029767505976984743,0.004895568784788844,0.0022323490119224485,0.0009290396352192309,0.0028102509113601126,-0.4704665218245143,True,False,,
2023-11-06 04:00:00,2023-11-06 07:59:59.999,0.3457,0.3465,0.3373,0.3449,0.3265943887218431,0.28242375682638504,0.04417063189545806,15.639842905500037,0.0014081239444735938,0.002978411269291381,0.004536256016871206,0.002264565556912679,0.0007802220030302398,0.002505218450781832,-0.4144294634833875,True,False,,
2023-11-06 08:00:00,2023-11-06 11:59:59.999,0.345,0.3543,0.3413,0.3517,0.32838764667028286,0.2831130726788588,0.04527457399142404,15.991693199833252,0.0017932579484397637,0.0032013818929133575,0.004914950177772326,0.002287950592003226,0.0011039420959659818,0.0028132037342154526,-0.514910495549511,True,False,,
2023-11-06 12:00:00,2023-11-06 15:59:59.999,0.3517,0.3559,0.3502,0.352,0.3300742433366912,0.28379851474175577,0.04627572859493545,16.30583889314725,0.0016865966664083576,0.0034798546148481213,0.005010439747681339,0.0023217854097246824,0.0010011546035114116,0.0028853187025076332,-0.4738068384666855,True,False,,
2023-11-06 16:00:00,2023-11-06 19:59:59.999,0.352,0.3679,0.3494,0.3678,0.3327689402412133,0.2846343504159672,0.0481345898252461,16.911026288605637,0.002694696904522065,0.004381293570930422,0.006301957139695391,0.0024299505082304718,0.0018588612303106489,0.003963957929788042,-0.727773102169727,True,False,,
2023-11-06 20:00:00,2023-11-06 23:59:59.999,0.3678,0.3757,0.3617,0.3624,0.33488544450969804,0.28540813797401726,0.049477306535680776,17.335632714223813,0.0021165042684847535,0.004811201173006818,0.006595658013022347,0.0025214660485827953,0.001342716710434677,0.004202732544256738,-0.5561045541244191,True,False,,
2023-11-07 00:00:00,2023-11-07 03:59:59.999,0.3624,0.3655,0.3545,0.3566,0.33643648418757677,0.28611651471059424,0.05031996947698253,17.587229988412584,0.0015510396778787294,0.003667543946363483,0.006425060401128964,0.0025554313821830967,0.0008426629413017528,0.004044240882047079,-0.40070604219357575,True,False,,
2023-11-07 04:00:00,2023-11-07 07:59:59.999,0.3566,0.3575,0.35,0.353,0.3376195924598927,0.2867820220269068,0.050837570432985923,17.72690284895759,0.0011831082723159358,0.0027341479501946653,0.0048588791722001074,0.002571942040509071,0.0005176009560033945,0.0027029806077398244,-0.30254017666681626,True,False,,
2023-11-07 08:00:00,2023-11-07 11:59:59.999,0.3531,0.3544,0.3429,0.3452,0.33816105014132897,0.2873632954395744,0.05079775470175457,17.67718964387925,0.0005414576814362637,0.0017245659537521996,0.0032604240099941193,0.0025020761260388102,-3.981573123135185e-05,0.0013204481660737954,-0.13856812963483034,True,False,,
2023-11-07 12:00:00,2023-11-07 15:59:59.999,0.3451,0.3477,0.3374,0.3401,0.33829954655980543,0.28788803876853386,0.05041150779127157,17.51080316046168,0.00013849641847646366,0.0006799540999127274,0.0018458782561663334,0.0024016592842868167,-0.0003862469104830013,9.153831428904136e-05,-0.035715127737288584,True,False,,
2023-11-07 16:00:00,2023-11-07 19:59:59.999,0.3403,0.3529,0.3335,0.3515,0.33924243609124793,0.2885209936066579,0.05072144248459004,17.579809999454955,0.0009428895314425034,0.001081385949918967,0.0016022407739345972,0.0022758105765114203,0.0003099346933184699,-0.00011612794839588325,-0.241664339741049,True,False,,
2023-11-07 20:00:00,2023-11-07 23:59:59.999,0.3516,0.3561,0.3475,0.3512,0.34009654779901594,0.2891446653120643,0.05095188248695165,17.621588291093307,0.0008541117077680016,0.001797001239210505,0.0019078657510260832,0.0021819789749578287,0.00023044000236160933,0.00015412778519707793,-0.21792035267445864,True,False,,
2023-11-08 00:00:00,2023-11-08 03:59:59.999,0.3512,0.3559,0.3486,0.3547,0.3411396515276577,0.28979695719950643,0.05134269432815125,17.716781716519243,0.0010431037286417477,0.0018972154364097493,0.002798412429392346,0.0021439065903127905,0.0003908118411996009,0.0009311865368796801,-0.26411446944472444,True,False,,
2023-11-08 04:00:00,2023-11-08 07:59:59.999,0.3547,0.3587,0.3519,0.3562,0.3422153907042536,0.2904576839935412,0.05175770671071239,17.819362186976367,0.0010757391765959246,0.0021188429052376723,0.0029211701295982126,0.002136153178091941,0.0004150123825611418,0.001036264226122352,-0.27019375827275566,True,False,,
2023-11-08 08:00:00,2023-11-08 11:59:59.999,0.3562,0.3594,0.3536,0.3553,0.34315000565394976,0.29110288116773486,0.0520471244862149,17.87928868221167,0.0009346149496961553,0.00201035412629208,0.00299273630257324,0.002168907087014523,0.0002894177755025096,0.0010952419992632523,-0.23344218275244513,True,False,,
2023-11-08 12:00:00,2023-11-08 15:59:59.999,0.3552,0.3572,0.3508,0.3553,0.34401786239295334,0.29174165846954847,0.052276203923404874,17.91866276404999,0.0008678567390035807,0.001802471688699736,0.002812348601134218,0.0022309712932724324,0.0002290794371899718,0.0009335095952536232,-0.2158178436899752,True,False,,
2023-11-08 16:00:00,2023-11-08 19:59:59.999,0.3552,0.3593,0.3544,0.3573,0.3449665865077424,0.29239398027582164,0.05257260623192078,17.980057654513917,0.000948724114789079,0.0018165808537926598,0.002679789666801232,0.0022372645058680307,0.00029640230851590843,0.0008148995212083898,-0.23459771877866387,True,False,,
2023-11-08 20:00:00,2023-11-08 23:59:59.999,0.3572,0.3603,0.3537,0.3577,0.3458761160429037,0.29304379141735576,0.05283232462554793,18.02881554665106,0.0009095295351612687,0.0018582536499503477,0.0026481231182056883,0.002247505933338075,0.00025971839362715077,0.000785200139333031,-0.22380018371136928,True,False,,
2023-11-09 00:00:00,2023-11-09 03:59:59.999,0.3577,0.3659,0.356,0.3657,0.3472921077541249,0.29376673876643683,0.05352536898768806,18.220363956943444,0.0014159917112211984,0.002325521246382467,0.003172553636601109,0.0022830821536182397,0.0006930443621401272,0.0012491650642831864,-0.34390967487042134,True,False,,
2023-11-09 04:00:00,2023-11-09 07:59:59.999,0.3657,0.37,0.3644,0.3661,0.3486355286288303,0.29448647270905937,0.05414905591977093,18.387620803644854,0.0013434208747054033,0.0027594125859266017,0.003545214971137023,0.002311747366045299,0.0006236869320828675,0.0015764496878501455,-0.3225258700178566,True,False,,
2023-11-09 08:00:00,2023-11-09 11:59:59.999,0.366,0.3745,0.3659,0.3737,0.3504258480124853,0.2952746670104618,0.055151181002023486,18.677925052090377,0.0017903193836549813,0.0031337402583603846,0.004384741393955431,0.0023884945338409715,0.0010021250822525585,0.002318856376475553,-0.4220064115519263,True,False,,
2023-11-09 12:00:00,2023-11-09 15:59:59.999,0.3737,0.3864,0.3714,0.3774,0.3523525731544506,0.296091834502895,0.05626073865155562,19.001111174177122,0.0019267251419653464,0.0037170445256203277,0.004857069200382795,0.0024851759008107654,0.0011095576495321335,0.0027353696638675595,-0.44520259502239623,True,False,,
2023-11-09 16:00:00,2023-11-09 19:59:59.999,0.3774,0.3804,0.3417,0.3617,0.3530202465005613,0.2967446520700304,0.05627559443053087,18.96431630291018,0.0006676733461106754,0.002594398488076022,0.004192265285350105,0.0024799141385108228,1.4855778975253475e-05,0.0021265385107599455,-0.15423654938293727,True,False,,
2023-11-09 20:00:00,2023-11-09 23:59:59.999,0.3617,0.3687,0.3508,0.3684,0.3541188003219498,0.29745764060664703,0.05666115971530278,19.048480180151277,0.0010985538213885149,0.0017662271674991903,0.0035128233551737775,0.0025103467573583207,0.0003855652847719049,0.001509978713279292,-0.252045664963564,True,False,,
2023-11-10 00:00:00,2023-11-10 03:59:59.999,0.3685,0.3763,0.3661,0.372,0.35539602887038196,0.2981993556254864,0.05719667324489558,19.1806830450465,0.0012772285484321522,0.002375782369820667,0.00287917647247915,0.0025148166181455656,0.0005355135295928015,0.0009359345933399599,-0.29029609918964694,True,False,,
2023-11-10 04:00:00,2023-11-10 07:59:59.999,0.372,0.3755,0.3699,0.3753,0.3568177410939261,0.2989665262162776,0.057851214877648494,19.35039872517297,0.001421712223544147,0.0026989407719762992,0.003585719356523039,0.0025355174302829817,0.0006545416327529141,0.0015756204471176205,-0.3194791837157209,True,False,,
2023-11-10 08:00:00,2023-11-10 11:59:59.999,0.3752,0.3803,0.3677,0.3784,0.35835933101578854,0.29975690903999624,0.058602421975792296,19.54998207163026,0.0015415899218624296,0.0029633021454065767,0.0039916271883742764,0.0025299845253208644,0.0007512070981438024,0.001941262260489518,-0.34197680417526,True,False,,
2023-11-10 12:00:00,2023-11-10 15:59:59.999,0.3784,0.3786,0.3626,0.3674,0.35900509308608936,0.30042997462168786,0.0585751184644015,19.497095300880474,0.0006457620703008149,0.0021873519921632445,0.003385016453502828,0.0024418888631158042,-2.730351139079712e-05,0.0013784452195059194,-0.14331865020490872,True,False,,
2023-11-10 16:00:00,2023-11-10 19:59:59.999,0.3674,0.3757,0.3663,0.3734,0.36003330072279727,0.3011560445259497,0.05887725619684758,19.55041489853753,0.0010282076367079118,0.0016739697070087267,0.0030039235334478054,0.002477659060939145,0.0003021377324460839,0.0010260413191990891,-0.22702653181583596,True,False,,
2023-11-10 20:00:00,2023-11-10 23:59:59.999,0.3735,0.3886,0.3711,0.3859,0.3618809220997403,0.30199926796350246,0.05988165413623786,19.828410360078998,0.0018476213769430538,0.0028758290136509657,0.003275661028061464,0.0025446913761082435,0.001004397939390278,0.0012792321604455648,-0.4011091251022133,True,False,,
2023-11-11 00:00:00,2023-11-11 03:59:59.999,0.386,0.3888,0.374,0.3742,0.36276085623547316,0.3027176832076467,0.06004317302782647,19.834709486277465,0.0008799341357328405,0.0027275555126758944,0.003487195791660828,0.002525339451009708,0.00016151889158860788,0.0014680545634249698,-0.19051531069528,True,False,,
2023-11-11 04:00:00,2023-11-11 07:59:59.999,0.3742,0.3807,0.3694,0.3783,0.3638707950757965,0.303469746061302,0.0604010490144945,19.903482900168,0.0011099388403233434,0.001989872976056184,0.003552906861018279,0.002510437039009661,0.00035787598666803255,0.0015237928176469184,-0.2388899722708612,True,False,,
2023-11-11 08:00:00,2023-11-11 11:59:59.999,0.3785,0.385,0.3751,0.3791,0.36495859542752535,0.3042222859014881,0.06073630952603726,19.964451107209356,0.0010878003517288404,0.002197739192052184,0.0028348858605453664,0.002482776724976173,0.0003352605115427565,0.0008546553897993969,-0.23283279281913433,True,False,,
2023-11-11 12:00:00,2023-11-11 15:59:59.999,0.379,0.39,0.3766,0.3876,0.3665758386112735,0.3050519148974932,0.06152392371378029,20.168345356708944,0.0016172431837481738,0.002705043535477014,0.003505507195925276,0.002564069648079944,0.0007876141877430354,0.0014807506859538244,-0.3417233511720488,True,False,,
2023-11-11 16:00:00,2023-11-11 19:59:59.999,0.3876,0.3951,0.3866,0.3905,0.3682847072818969,0.3059021446000057,0.062382562681891185,20.39297984113905,0.0017088686706233647,0.0033261118543715384,0.004043479412503122,0.002626600705473048,0.0008586389681108919,0.0019815136673966838,-0.356113820321651,True,False,,
2023-11-11 20:00:00,2023-11-11 23:59:59.999,0.3905,0.3906,0.3803,0.3844,0.36943579961890427,0.30668321778806534,0.06275258183083893,20.46169408402528,0.0011510923370073867,0.0028599610076307513,0.004089234822317452,0.0025849675376966585,0.00037001914894774224,0.0020162723048016695,-0.23846350133345096,True,False,,
2023-11-12 00:00:00,2023-11-12 03:59:59.999,0.3844,0.3854,0.3705,0.3808,0.37024752821755397,0.3074206982080846,0.06282683000946937,20.43675991098804,0.0008117285986496969,0.0019628209356570836,0.0033387266876709156,0.0025893295201676603,7.424817863044275e-05,0.001302906295689077,-0.16796123218146727,True,False,,
2023-11-12 04:00:00,2023-11-12 07:59:59.999,0.3807,0.3889,0.3769,0.3879,0.37150841905915727,0.308221487280641,0.06328693177851624,20.53293958733396,0.0012608908416033016,0.0020726194402529985,0.0029177714175289506,0.0026096732216919585,0.0004601017690468723,0.0009043690966250573,-0.25900419692027377,True,False,,
2023-11-12 08:00:00,2023-11-12 11:59:59.999,0.3879,0.3914,0.3839,0.3867,0.3725935319835032,0.30900236800421677,0.06359116397928644,20.57950700831479,0.0010851129243459323,0.002346003765949234,0.0028491485014503493,0.0026187442122920603,0.00030423220077019364,0.0008385821484475087,-0.22183063076328796,True,False,,
2023-11-12 12:00:00,2023-11-12 15:59:59.999,0.3868,0.3874,0.3797,0.3858,0.37353685112753865,0.3097665235464634,0.06377032758107526,20.58657819152948,0.0009433191440354483,0.0020284320683813806,0.0029613728288028587,0.002575850436558428,0.00017916360178882318,0.0009434975716058891,-0.19230180144316192,True,False,,
2023-11-12 16:00:00,2023-11-12 19:59:59.999,0.3858,0.3867,0.378,0.3806,0.3740413617612859,0.3104713342574439,0.063570027503842,20.475329117221982,0.0005045106337472349,0.0014478297777826832,0.0022726651422357858,0.0024894614928862393,-0.00020030007723326193,0.0002830957253257549,-0.10317186410400284,True,False,,
2023-11-12 20:00:00,2023-11-12 23:59:59.999,0.3806,0.3883,0.3794,0.3834,0.37470983592119406,0.31119699262304146,0.0635128432981526,20.409208573261132,0.0006684741599081723,0.0011729847936554072,0.001893308888486489,0.002453006105959258,-5.718420568939786e-05,-7.832068113383661e-05,-0.13682530378952085,True,False,,
2023-11-13 00:00:00,2023-11-13 03:59:59.999,0.3835,0.3885,0.3753,0.3766,0.37484484764110876,0.311847768815847,0.06299707882526173,20.201228010857726,0.00013501171991470162,0.0008034858798228739,0.0011672177364578928,0.002400115234902985,-0.0005157644728908672,-0.000773248755813527,-0.02786085310018246,True,False,,
2023-11-13 04:00:00,2023-11-13 07:59:59.999,0.3766,0.3796,0.3719,0.3771,0.37500592995245813,0.31249704474802764,0.06250888520443049,20.003032430221094,0.0001610823113493698,0.0002960940312640714,0.0008595913801531611,0.0023119507907061556,-0.0004881936208312454,-0.0010611422994115105,-0.03350035824016647,True,False,,
2023-11-13 08:00:00,2023-11-13 11:59:59.999,0.3771,0.3799,0.3649,0.3679,0.37449836352728255,0.3130483179346144,0.061450045592668145,19.629572200896813,-0.0005075664251755763,-0.0003464841138262065,-0.00018812102382422444,0.002182264792192153,-0.001058839611762341,-0.0020627977054844537,0.10737768318384819,True,True,RC002,LC002
2023-11-13 12:00:00,2023-11-13 15:59:59.999,0.3678,0.372,0.3601,0.3696,0.37414848041819093,0.3136110212387476,0.06053745917944331,19.303358325968077,-0.0003498831090916199,-0.0008574495342671962,-0.0006192492950083764,0.0020684921276995136,-0.0009125864132248362,-0.0024596196458184227,0.07513497394577594,True,True,RC002,LC002
2023-11-13 16:00:00,2023-11-13 19:59:59.999,0.3695,0.3734,0.3622,0.3679,0.37370216038832016,0.31415121008214314,0.05955095030617702,18.956142263658908,-0.00044632002987077257,-0.0007962031389623925,-0.0011588879534991658,0.001975424362177384,-0.0009865088732662897,-0.002957934898253467,0.09743186898762748,True,True,RC002,LC002
2023-11-13 20:00:00,2023-11-13 23:59:59.999,0.3679,0.3711,0.3529,0.3568,0.37249486321772585,0.31457557615097753,0.057919287066748315,18.411883012478537,-0.0012072971705943125,-0.001653617200465085,-0.00178327464565875,0.001809455965206282,-0.0016316632394287045,-0.0035307585259198304,0.27097818382395666,True,True,RC002,LC002
2023-11-14 00:00:00,2023-11-14 03:59:59.999,0.3568,0.3599,0.35,0.3588,0.37151665870217404,0.3150156201693758,0.05650103853279825,17.935948224541722,-0.000978204515551806,-0.0021855016861461185,-0.0023447212838026976,0.0016930543630084838,-0.0014182485339500617,-0.004036420646645056,0.22506946832122648,True,True,RC002,LC002
2023-11-14 04:00:00,2023-11-14 07:59:59.999,0.3588,0.3684,0.3572,0.3676,0.3712368973663045,0.315538847829382,0.05569804953692248,17.651724952434222,-0.0002797613358695439,-0.0012579658514213499,-0.002198955285187506,0.0016223103185967942,-0.0008029889958757752,-0.0038529007692545414,0.0652966736993833,True,True,RC002,LC002
2023-11-14 08:00:00,2023-11-14 11:59:59.999,0.3675,0.3696,0.3546,0.3567,0.3701985475544256,0.31594841153257225,0.05425013602185336,17.170567738796976,-0.0010383498118788914,-0.0013181111477484353,-0.002054896939574724,0.0015440074432661044,-0.0014479135150691214,-0.0036691510448949582,0.2488205292054572,True,True,RC002,LC002
2023-11-14 12:00:00,2023-11-14 15:59:59.999,0.3568,0.3719,0.3547,0.3636,0.3697272227291095,0.31642255669145214,0.05330466603765738,16.84603859946542,-0.00047132482531608844,-0.0015096746371949799,-0.001605523315621619,0.0014941733879967334,-0.000945469984195979,-0.0031963724951408756,0.11494721165274589,True,True,RC002,LC002
2023-11-14 16:00:00,2023-11-14 19:59:59.999,0.3636,0.3684,0.34,0.3497,0.3682967068198874,0.31675367553034317,0.05154303128954424,16.272275673911388,-0.0014305159092221076,-0.001901840734538196,-0.0026399948992821276,0.0013806862028424478,-0.001761634748113139,-0.004155018247378239,0.36079963391015835,True,True,RC002,LC002
2023-11-14 20:00:00,2023-11-14 23:59:59.999,0.3496,0.3598,0.3489,0.3579,0.3675540849041812,0.31716309169422036,0.05039099320996082,15.888038214277216,-0.0007426219157062319,-0.0021731378249283395,-0.0023811210387093182,0.0013709029665211296,-0.0011520380795834173,-0.0038591428118925353,0.1915835408116713,True,True,RC002,LC002
2023-11-15 00:00:00,2023-11-15 03:59:59.999,0.3579,0.3606,0.3537,0.3538,0.36657165026816824,0.31752763804552164,0.049044012222646594,15.445588461063508,-0.000982434636012941,-0.001725056551719173,-0.0028449554761378706,0.0013290440829543855,-0.001346980987314228,-0.004260653815010784,0.26041201951806847,True,True,RC002,LC002
2023-11-15 04:00:00,2023-11-15 07:59:59.999,0.3537,0.3639,0.3534,0.3628,0.3663022466775848,0.3179781093087503,0.04832413736883451,15.197315775568923,-0.0002694035905834169,-0.001251838226596358,-0.0018051208037527244,0.0012884105481507646,-0.0007198748538120858,-0.003218893920709731,0.07247406510030116,True,True,RC002,LC002
2023-11-15 08:00:00,2023-11-15 11:59:59.999,0.3628,0.3732,0.3618,0.3722,0.366723514772043,0.3185176306091608,0.04820588416288224,15.134447682123318,0.0004212680944581937,0.0001518645038747768,-0.0007532407394816495,0.00135529461076996,-0.00011825320595226785,-0.0021851090470785817,-0.1136061566561571,True,False,RC002,LC002
2023-11-15 12:00:00,2023-11-15 15:59:59.999,0.3721,0.3723,0.3661,0.3715,0.36706469228832567,0.3190448183642935,0.048019873924032175,15.051137382586125,0.0003411775162826536,0.0007624456107408473,0.0004483361982091279,0.0013812024550651596,-0.00018601023885006507,-0.0010241382986144187,-0.09236400159423622,True,False,RC002,LC002
2023-11-15 16:00:00,2023-11-15 19:59:59.999,0.3715,0.3767,0.367,0.3757,0.3676814999820167,0.31960855151489753,0.04807294846711918,15.04119593773711,0.000616807693691046,0.0009579852099736996,0.0012551140639930718,0.0015021535686862524,5.30745430870061e-05,-0.0002511889017153268,-0.16679858992771662,True,False,RC002,LC002
2023-11-15 20:00:00,2023-11-15 23:59:59.999,0.3757,0.3794,0.3724,0.3788,0.3684756785547298,0.32019752115156525,0.048278157403164546,15.077617474843635,0.0007941785727130779,0.001410986266404124,0.0015926292443831553,0.0015945683975687741,0.0002052089360453646,7.227324028230564e-05,-0.2138507764298704,True,False,RC002,LC002
