entry_variant,signal_time,entry_time,direction,scope,executed,blocked,block_reason,move_id,zone,signal_number_in_move
ENTRY_T1,2024-05-23 08:00:00,2024-05-23 12:00:00,LONG,DEVELOPMENT,False,False,,M08,ZONE_3_EARLY_CONTINUATION,9.0
ENTRY_T2,2024-05-23 08:00:00,2024-05-23 12:00:00,LONG,DEVELOPMENT,False,False,,M08,ZONE_3_EARLY_CONTINUATION,10.0
ENTRY_T4,2024-05-23 08:00:00,2024-05-23 12:00:00,LONG,DEVELOPMENT,True,False,,M08,ZONE_3_EARLY_CONTINUATION,11.0
ENTRY_A,2024-05-27 16:00:00,2024-05-27 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,12.0
ENTRY_A,2024-05-28 00:00:00,2024-05-28 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,13.0
ENTRY_T1,2024-05-28 08:00:00,2024-05-28 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,14.0
ENTRY_T1,2024-05-28 12:00:00,2024-05-28 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,15.0
ENTRY_T2,2024-05-28 12:00:00,2024-05-28 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,16.0
ENTRY_T4,2024-05-28 12:00:00,2024-05-28 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,17.0
ENTRY_T1,2024-05-28 16:00:00,2024-05-28 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,18.0
ENTRY_T2,2024-05-28 16:00:00,2024-05-28 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,19.0
ENTRY_T4,2024-05-28 16:00:00,2024-05-28 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,20.0
ENTRY_T1,2024-05-28 20:00:00,2024-05-29 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,21.0
ENTRY_T2,2024-05-28 20:00:00,2024-05-29 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,22.0
ENTRY_T4,2024-05-28 20:00:00,2024-05-29 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,23.0
ENTRY_T1,2024-05-29 00:00:00,2024-05-29 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,24.0
ENTRY_T1,2024-05-29 04:00:00,2024-05-29 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,25.0
ENTRY_T2,2024-05-29 04:00:00,2024-05-29 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,26.0
ENTRY_T4,2024-05-29 04:00:00,2024-05-29 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,27.0
ENTRY_T1,2024-05-29 08:00:00,2024-05-29 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,28.0
ENTRY_T2,2024-05-29 16:00:00,2024-05-29 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,29.0
ENTRY_T2,2024-05-29 20:00:00,2024-05-30 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,30.0
ENTRY_T4,2024-05-29 20:00:00,2024-05-30 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,31.0
ENTRY_T1,2024-05-30 00:00:00,2024-05-30 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,32.0
ENTRY_T1,2024-05-30 16:00:00,2024-05-30 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,33.0
ENTRY_T1,2024-05-31 00:00:00,2024-05-31 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,34.0
ENTRY_T2,2024-05-31 04:00:00,2024-05-31 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,35.0
ENTRY_T4,2024-05-31 04:00:00,2024-05-31 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,36.0
ENTRY_T1,2024-05-31 16:00:00,2024-05-31 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,37.0
ENTRY_T2,2024-05-31 20:00:00,2024-06-01 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,38.0
ENTRY_T4,2024-05-31 20:00:00,2024-06-01 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,39.0
ENTRY_T1,2024-06-01 00:00:00,2024-06-01 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,40.0
ENTRY_T1,2024-06-01 04:00:00,2024-06-01 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,41.0
ENTRY_T1,2024-06-01 08:00:00,2024-06-01 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,42.0
ENTRY_T1,2024-06-01 12:00:00,2024-06-01 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,43.0
ENTRY_T1,2024-06-01 16:00:00,2024-06-01 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,44.0
ENTRY_T1,2024-06-01 20:00:00,2024-06-02 00:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_3_EARLY_CONTINUATION,45.0
ENTRY_A,2024-06-02 04:00:00,2024-06-02 08:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_3_EARLY_CONTINUATION,46.0
ENTRY_T1,2024-06-02 04:00:00,2024-06-02 08:00:00,SHORT,DEVELOPMENT,False,False,,M08,ZONE_3_EARLY_CONTINUATION,47.0
ENTRY_T2,2024-06-02 04:00:00,2024-06-02 08:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_3_EARLY_CONTINUATION,48.0
ENTRY_A,2024-06-02 12:00:00,2024-06-02 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_3_EARLY_CONTINUATION,49.0
ENTRY_T1,2024-06-03 00:00:00,2024-06-03 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_4_MATURE_MOVE,50.0
ENTRY_T3,2024-06-06 16:00:00,2024-06-06 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,51.0
ENTRY_T3,2024-06-07 16:00:00,2024-06-07 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,52.0
ENTRY_T1,2024-06-07 20:00:00,2024-06-08 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,53.0
ENTRY_T2,2024-06-08 00:00:00,2024-06-08 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,54.0
ENTRY_T4,2024-06-08 00:00:00,2024-06-08 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,55.0
ENTRY_T2,2024-06-08 04:00:00,2024-06-08 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,56.0
ENTRY_T4,2024-06-08 04:00:00,2024-06-08 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,57.0
ENTRY_T2,2024-06-08 16:00:00,2024-06-08 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,58.0
ENTRY_T4,2024-06-08 16:00:00,2024-06-08 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,59.0
ENTRY_T2,2024-06-09 00:00:00,2024-06-09 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,60.0
ENTRY_T4,2024-06-09 00:00:00,2024-06-09 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,61.0
ENTRY_A,2024-06-10 16:00:00,2024-06-10 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,62.0
ENTRY_T1,2024-06-10 20:00:00,2024-06-11 00:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_4_MATURE_MOVE,63.0
ENTRY_T2,2024-06-10 20:00:00,2024-06-11 00:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_4_MATURE_MOVE,64.0
ENTRY_T2,2024-06-11 04:00:00,2024-06-11 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_4_MATURE_MOVE,65.0
ENTRY_T2,2024-06-11 08:00:00,2024-06-11 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_4_MATURE_MOVE,66.0
ENTRY_T4,2024-06-11 08:00:00,2024-06-11 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_4_MATURE_MOVE,67.0
ENTRY_T2,2024-06-11 20:00:00,2024-06-12 00:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_4_MATURE_MOVE,68.0
ENTRY_T4,2024-06-11 20:00:00,2024-06-12 00:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_4_MATURE_MOVE,69.0
ENTRY_T2,2024-06-12 08:00:00,2024-06-12 12:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_4_MATURE_MOVE,70.0
ENTRY_T4,2024-06-12 08:00:00,2024-06-12 12:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_4_MATURE_MOVE,71.0
ENTRY_A,2024-06-12 16:00:00,2024-06-12 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,72.0
ENTRY_A,2024-06-13 00:00:00,2024-06-13 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,73.0
ENTRY_T1,2024-06-13 04:00:00,2024-06-13 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,74.0
ENTRY_T1,2024-06-13 08:00:00,2024-06-13 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,75.0
ENTRY_T2,2024-06-13 08:00:00,2024-06-13 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,76.0
ENTRY_T4,2024-06-13 08:00:00,2024-06-13 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_4_MATURE_MOVE,77.0
ENTRY_T2,2024-06-13 20:00:00,2024-06-14 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,78.0
ENTRY_T4,2024-06-13 20:00:00,2024-06-14 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,79.0
ENTRY_T2,2024-06-14 00:00:00,2024-06-14 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,80.0
ENTRY_T4,2024-06-14 00:00:00,2024-06-14 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,81.0
ENTRY_T1,2024-06-14 08:00:00,2024-06-14 12:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_5_LATE_MOVE,82.0
ENTRY_T1,2024-06-16 20:00:00,2024-06-17 00:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_5_LATE_MOVE,83.0
ENTRY_T2,2024-06-17 04:00:00,2024-06-17 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_5_LATE_MOVE,84.0
ENTRY_T1,2024-06-17 16:00:00,2024-06-17 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_5_LATE_MOVE,85.0
ENTRY_T2,2024-06-18 08:00:00,2024-06-18 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,86.0
ENTRY_T4,2024-06-18 08:00:00,2024-06-18 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,87.0
ENTRY_T2,2024-06-18 16:00:00,2024-06-18 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,88.0
ENTRY_T4,2024-06-18 16:00:00,2024-06-18 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,89.0
ENTRY_T1,2024-06-19 00:00:00,2024-06-19 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,90.0
ENTRY_T1,2024-06-19 04:00:00,2024-06-19 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,91.0
ENTRY_T2,2024-06-19 08:00:00,2024-06-19 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,92.0
ENTRY_T4,2024-06-19 08:00:00,2024-06-19 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_5_LATE_MOVE,93.0
ENTRY_T1,2024-06-20 08:00:00,2024-06-20 12:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,94.0
ENTRY_T1,2024-06-20 16:00:00,2024-06-20 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,95.0
ENTRY_T2,2024-06-20 20:00:00,2024-06-21 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,96.0
ENTRY_T1,2024-06-21 00:00:00,2024-06-21 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,97.0
ENTRY_T1,2024-06-21 04:00:00,2024-06-21 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,98.0
ENTRY_T2,2024-06-21 04:00:00,2024-06-21 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,99.0
ENTRY_T4,2024-06-21 04:00:00,2024-06-21 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,100.0
ENTRY_T1,2024-06-21 08:00:00,2024-06-21 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,101.0
ENTRY_T2,2024-06-21 08:00:00,2024-06-21 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,102.0
ENTRY_T4,2024-06-21 08:00:00,2024-06-21 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,103.0
ENTRY_T2,2024-06-21 16:00:00,2024-06-21 20:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,104.0
ENTRY_T2,2024-06-21 20:00:00,2024-06-22 00:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,105.0
ENTRY_T4,2024-06-21 20:00:00,2024-06-22 00:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,106.0
ENTRY_T2,2024-06-22 00:00:00,2024-06-22 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,107.0
ENTRY_T4,2024-06-22 00:00:00,2024-06-22 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,108.0
ENTRY_T1,2024-06-22 12:00:00,2024-06-22 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,109.0
ENTRY_T1,2024-06-22 16:00:00,2024-06-22 20:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,110.0
ENTRY_T2,2024-06-22 16:00:00,2024-06-22 20:00:00,SHORT,DEVELOPMENT,False,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,111.0
ENTRY_T1,2024-06-22 20:00:00,2024-06-23 00:00:00,SHORT,DEVELOPMENT,False,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,112.0
ENTRY_T2,2024-06-22 20:00:00,2024-06-23 00:00:00,SHORT,DEVELOPMENT,False,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,113.0
ENTRY_T4,2024-06-22 20:00:00,2024-06-23 00:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,114.0
ENTRY_A,2024-06-23 16:00:00,2024-06-23 20:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,115.0
ENTRY_T1,2024-06-23 16:00:00,2024-06-23 20:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,116.0
ENTRY_T2,2024-06-23 16:00:00,2024-06-23 20:00:00,SHORT,DEVELOPMENT,True,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,117.0
ENTRY_T1,2024-06-24 00:00:00,2024-06-24 04:00:00,SHORT,DEVELOPMENT,False,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,118.0
ENTRY_T2,2024-06-24 00:00:00,2024-06-24 04:00:00,SHORT,DEVELOPMENT,False,False,,M08,ZONE_6_EXHAUSTION_OR_CHOP,119.0
ENTRY_T2,2024-06-24 08:00:00,2024-06-24 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,M08,ZONE_6_EXHAUSTION_OR_CHOP,120.0
ENTRY_T4,2024-07-05 16:00:00,2024-07-05 20:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK,M09,ZONE_2_FIRST_PULLBACK,1.0
ENTRY_T1,2024-07-06 20:00:00,2024-07-07 00:00:00,SHORT,VALIDATION,True,False,,M09,ZONE_3_EARLY_CONTINUATION,2.0
ENTRY_T1,2024-07-07 00:00:00,2024-07-07 04:00:00,SHORT,VALIDATION,False,False,,M09,ZONE_3_EARLY_CONTINUATION,3.0
ENTRY_T4,2024-07-07 00:00:00,2024-07-07 04:00:00,SHORT,VALIDATION,True,False,,M09,ZONE_3_EARLY_CONTINUATION,4.0
ENTRY_T1,2024-07-07 08:00:00,2024-07-07 12:00:00,SHORT,VALIDATION,False,False,,M09,ZONE_3_EARLY_CONTINUATION,5.0
ENTRY_T1,2024-07-18 04:00:00,2024-07-18 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,1.0
ENTRY_T1,2024-07-18 08:00:00,2024-07-18 12:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,2.0
ENTRY_T1,2024-07-19 20:00:00,2024-07-20 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,3.0
ENTRY_T1,2024-07-20 00:00:00,2024-07-20 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,4.0
ENTRY_T1,2024-07-20 04:00:00,2024-07-20 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,5.0
ENTRY_T4,2024-07-20 04:00:00,2024-07-20 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,6.0
ENTRY_T1,2024-07-20 12:00:00,2024-07-20 16:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,7.0
ENTRY_T1,2024-07-20 16:00:00,2024-07-20 20:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,8.0
ENTRY_T4,2024-07-20 16:00:00,2024-07-20 20:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,9.0
ENTRY_T1,2024-07-20 20:00:00,2024-07-21 00:00:00,LONG,VALIDATION,True,False,,M10,ZONE_3_EARLY_CONTINUATION,10.0
ENTRY_T4,2024-07-20 20:00:00,2024-07-21 00:00:00,LONG,VALIDATION,True,False,,M10,ZONE_3_EARLY_CONTINUATION,11.0
ENTRY_T1,2024-07-21 00:00:00,2024-07-21 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,12.0
ENTRY_T1,2024-07-22 00:00:00,2024-07-22 04:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,13.0
ENTRY_T1,2024-07-22 04:00:00,2024-07-22 08:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M10,ZONE_3_EARLY_CONTINUATION,14.0
ENTRY_T1,2024-10-27 16:00:00,2024-10-27 20:00:00,SHORT,VALIDATION,True,False,,M11,ZONE_3_EARLY_CONTINUATION,1.0
ENTRY_T1,2024-10-27 20:00:00,2024-10-28 00:00:00,SHORT,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,2.0
ENTRY_T1,2024-10-28 04:00:00,2024-10-28 08:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,3.0
ENTRY_T1,2024-10-28 08:00:00,2024-10-28 12:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,4.0
ENTRY_T1,2024-10-31 20:00:00,2024-11-01 00:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,5.0
ENTRY_T4,2024-11-01 00:00:00,2024-11-01 04:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,6.0
ENTRY_T1,2024-11-01 04:00:00,2024-11-01 08:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,7.0
ENTRY_T1,2024-11-01 08:00:00,2024-11-01 12:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,8.0
ENTRY_T4,2024-11-03 08:00:00,2024-11-03 12:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,9.0
ENTRY_T4,2024-11-03 12:00:00,2024-11-03 16:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,10.0
ENTRY_T4,2024-11-04 00:00:00,2024-11-04 04:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,11.0
ENTRY_T4,2024-11-04 04:00:00,2024-11-04 08:00:00,SHORT,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,12.0
ENTRY_T1,2024-11-05 20:00:00,2024-11-06 00:00:00,SHORT,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_3_EARLY_CONTINUATION,13.0
ENTRY_T1,2024-11-13 16:00:00,2024-11-13 20:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,14.0
ENTRY_T1,2024-11-13 20:00:00,2024-11-14 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,15.0
ENTRY_T1,2024-11-14 00:00:00,2024-11-14 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,16.0
ENTRY_T1,2024-11-14 04:00:00,2024-11-14 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,17.0
ENTRY_T4,2024-11-14 04:00:00,2024-11-14 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,18.0
ENTRY_T1,2024-11-14 08:00:00,2024-11-14 12:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,19.0
ENTRY_T1,2024-11-14 20:00:00,2024-11-15 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,20.0
