dt,backbone_state,direction,updates_directional_extreme_h5,forward_mfe_pct_h5,forward_mae_pct_h5,updates_directional_extreme_h10,forward_mfe_pct_h10,forward_mae_pct_h10,updates_directional_extreme_h20,forward_mfe_pct_h20,forward_mae_pct_h20
2023-11-01 08:00:00,1,LONG,1.0,8.509899270580071,-0.5557485237929803,1.0,14.449461618617585,-0.5557485237929803,1.0,14.727335880514067,-0.5557485237929803
2023-11-01 12:00:00,1,LONG,1.0,8.246708246708241,-0.0693000693000809,1.0,14.171864171864168,-0.0693000693000809,1.0,14.553014553014545,-0.0693000693000809
2023-11-01 16:00:00,1,LONG,1.0,3.85510136257893,-0.26586905948820966,1.0,9.50481887670323,-0.9305417082087155,1.0,10.335659687603862,-0.9305417082087155
2023-11-01 20:00:00,1,LONG,1.0,7.294041028980798,-2.930641484858355,1.0,7.294041028980798,-2.930641484858355,1.0,9.5083034842071,-2.930641484858355
2023-11-02 00:00:00,1,LONG,1.0,6.358941252420915,-3.776630083925127,1.0,6.358941252420915,-3.776630083925127,1.0,11.200774693350533,-3.776630083925127
2023-11-02 04:00:00,1,LONG,1.0,7.363962202671883,-2.8673835125448126,1.0,7.396546106223524,-2.8673835125448126,1.0,12.67513848159009,-2.8673835125448126
2023-11-02 08:00:00,1,LONG,1.0,6.153350515463919,-3.9626288659793922,1.0,6.411082474226795,-3.9626288659793922,1.0,12.757731958762877,-3.9626288659793922
2023-11-02 12:00:00,1,LONG,1.0,9.723609723609725,-0.7326007326007443,1.0,9.99000999000998,-0.7326007326007443,1.0,16.550116550116538,-0.7326007326007443
2023-11-02 16:00:00,1,LONG,0.0,1.048735348550282,-3.9481801357186854,1.0,1.8815545959284377,-3.9481801357186854,1.0,7.958050586057985,-3.9481801357186854
2023-11-02 20:00:00,1,LONG,0.0,1.2074303405572802,-3.591331269349845,1.0,2.2600619195046354,-3.591331269349845,1.0,8.359133126934974,-3.591331269349845
2023-11-03 00:00:00,2,LONG,1.0,4.171934260429832,-1.5802781289506966,1.0,4.3931731984829225,-1.5802781289506966,1.0,11.978508217446267,-1.5802781289506966
2023-11-03 04:00:00,2,LONG,1.0,2.2600619195046354,-2.6934984520123795,1.0,2.352941176470587,-2.6934984520123795,1.0,10.185758513931884,-2.6934984520123795
2023-11-03 08:00:00,2,LONG,1.0,3.77002827521205,-1.2566760917373556,1.0,4.304115614200437,-1.2566760917373556,1.0,15.582783537543191,-1.2566760917373556
2023-11-03 12:00:00,2,LONG,1.0,3.025577043044288,-1.9650655021833976,1.0,4.897067997504676,-1.9650655021833976,1.0,17.18652526512788,-1.9650655021833976
2023-11-03 16:00:00,2,LONG,1.0,2.3551286024171043,-0.5887821506042804,1.0,6.7555004648280095,-0.5887821506042804,1.0,16.423923148435076,-0.5887821506042804
2023-11-03 20:00:00,2,LONG,1.0,0.33414337788578063,-2.5516403402187176,1.0,5.042527339003646,-2.5516403402187176,1.0,14.125151883353581,-2.5516403402187176
2023-11-04 00:00:00,2,LONG,1.0,1.3178057002758279,-1.6855654305853525,1.0,7.26325467361324,-1.6855654305853525,1.0,15.139442231075698,-1.6855654305853525
2023-11-04 04:00:00,2,LONG,1.0,2.091020910209111,-1.3530135301353061,1.0,7.626076260762604,-1.3530135301353061,1.0,15.528905289052888,-1.3530135301353061
2023-11-04 08:00:00,2,LONG,1.0,3.349723417332503,-1.4136447449293326,1.0,7.559926244621989,-1.4136447449293326,1.0,15.45789797172709,-1.4136447449293326
2023-11-04 12:00:00,2,LONG,1.0,7.0540708514605335,-0.18645121193287428,1.0,8.763206960845247,-0.18645121193287428,1.0,16.749533871970172,-0.18645121193287428
2023-11-04 16:00:00,2,LONG,1.0,6.695464362850971,-0.09256402344955954,1.0,9.318111693921631,-0.09256402344955954,1.0,15.921012033323043,-0.09256402344955954
2023-11-04 20:00:00,2,LONG,1.0,6.772422208663819,-0.5491153142159757,1.0,8.572300183038443,-0.5491153142159757,1.0,14.612568639414278,-0.5491153142159757
2023-11-05 00:00:00,2,LONG,1.0,5.580693815987922,-0.1508295625942686,1.0,10.980392156862742,-0.1508295625942686,1.0,13.333333333333321,-0.1508295625942686
2023-11-05 04:00:00,2,LONG,1.0,4.477611940298495,-0.8358208955223955,1.0,12.14925373134327,-0.8358208955223955,1.0,12.14925373134327,-0.8358208955223955
2023-11-05 08:00:00,2,LONG,1.0,2.01107548819585,-2.448265811716706,1.0,9.501603031186232,-2.448265811716706,1.0,9.501603031186232,-2.798018070533371
2023-11-05 12:00:00,2,LONG,1.0,3.7177985948477716,-1.25878220140516,1.0,9.982435597189685,-1.25878220140516,1.0,9.982435597189685,-2.3711943793910994
2023-11-05 16:00:00,2,LONG,1.0,3.2492022048157785,-2.1467943138961467,1.0,8.99332753118653,-2.1467943138961467,1.0,8.99332753118653,-3.2492022048157785
2023-11-05 20:00:00,2,LONG,1.0,7.604562737642592,-1.3454226381983017,1.0,9.885931558935361,-1.3454226381983017,1.0,9.885931558935361,-2.4568587306229785
2023-11-06 00:00:00,2,LONG,1.0,8.709490740740728,-2.401620370370379,1.0,8.709490740740728,-3.501157407407407,1.0,8.709490740740728,-3.501157407407407
2023-11-06 04:00:00,2,LONG,1.0,8.930124673818497,-1.0437808060307312,1.0,8.930124673818497,-3.3053058857639797,1.0,12.032473180632078,-3.3053058857639797
2023-11-06 08:00:00,2,LONG,1.0,6.823997725334081,-0.6539664486778572,1.0,6.823997725334081,-5.174864941711684,1.0,9.866363377878876,-5.174864941711684
2023-11-06 12:00:00,2,LONG,1.0,6.732954545454546,-2.585227272727272,1.0,6.732954545454546,-5.255681818181808,1.0,9.772727272727286,-5.255681818181808
2023-11-06 16:00:00,2,LONG,1.0,2.147906470908092,-8.265361609570428,1.0,2.147906470908092,-9.325720500271887,1.0,5.05709624796085,-9.325720500271887
2023-11-06 20:00:00,2,LONG,0.0,0.8554083885209691,-7.974613686534211,0.0,0.8554083885209691,-7.974613686534211,1.0,6.622516556291397,-7.974613686534211
2023-11-07 00:00:00,2,LONG,0.0,0.2523836231071262,-6.47784632641614,0.0,0.7851934941110558,-6.47784632641614,1.0,8.356702187324748,-6.47784632641614
2023-11-07 04:00:00,2,LONG,0.0,0.8781869688385404,-5.524079320113303,1.0,2.067988668555249,-5.524079320113303,1.0,9.461756373937689,-5.524079320113303
2023-11-07 08:00:00,2,LONG,1.0,3.9107763615295514,-3.3893395133256052,1.0,5.996523754345306,-3.3893395133256052,1.0,11.935110081112404,-3.3893395133256052
2023-11-07 12:00:00,2,LONG,1.0,5.674801528962066,-1.940605704204644,1.0,8.791531902381648,-1.940605704204644,1.0,14.260511614231106,-1.940605704204644
2023-11-07 16:00:00,2,LONG,1.0,2.2475106685633057,-1.1379800853485076,1.0,6.543385490753918,-1.1379800853485076,1.0,10.611664295874823,-2.788051209103834
2023-11-07 20:00:00,2,LONG,1.0,2.3348519362186746,-0.74031890660592,1.0,10.022779043280185,-0.74031890660592,1.0,10.70615034168564,-2.7050113895216423
2023-11-08 00:00:00,2,LONG,1.0,1.5787989850577937,-1.099520721736683,1.0,8.937129968987879,-3.665069072455599,1.0,9.613758105441207,-3.665069072455599
2023-11-08 04:00:00,2,LONG,1.0,2.7231892195395804,-1.5160022459292577,1.0,8.478382930937677,-4.070746771476702,1.0,9.48905109489051,-4.070746771476702
2023-11-08 08:00:00,2,LONG,1.0,4.13734871939206,-1.2665353222628775,1.0,8.753166338305663,-3.8277511961722492,1.0,11.201801294680552,-3.8277511961722492
2023-11-08 12:00:00,2,LONG,1.0,5.403884041654939,-0.4503236701379089,1.0,8.753166338305663,-3.8277511961722492,1.0,11.201801294680552,-3.8277511961722492
2023-11-08 16:00:00,2,LONG,1.0,8.144416456759028,-1.00755667506297,1.0,8.144416456759028,-4.36607892527288,1.0,10.579345088161208,-4.36607892527288
2023-11-08 20:00:00,2,LONG,1.0,8.02348336594912,-4.4730220855465515,1.0,8.02348336594912,-4.4730220855465515,1.0,10.455689124965051,-4.4730220855465515
2023-11-09 00:00:00,2,LONG,1.0,5.660377358490565,-6.562756357670227,1.0,5.660377358490565,-6.562756357670227,1.0,8.039376538146016,-6.562756357670227
2023-11-09 04:00:00,2,LONG,1.0,5.544933078393893,-6.664845670581802,1.0,6.145861786397165,-6.664845670581802,1.0,7.921332969134124,-6.664845670581802
2023-11-09 08:00:00,2,LONG,1.0,3.3984479529034104,-8.563018464008557,1.0,4.040674337704042,-8.563018464008557,1.0,5.726518597805734,-8.563018464008557
2023-11-09 12:00:00,2,LONG,0.0,0.7949125596184426,-9.459459459459461,1.0,3.0206677265500703,-9.459459459459461,1.0,4.689984101748806,-9.459459459459461
2023-11-09 16:00:00,2,LONG,0.0,5.142383190489357,-3.0135471385125854,1.0,7.49239701410007,-3.0135471385125854,1.0,9.23417196571744,-3.0135471385125854
2023-11-09 20:00:00,2,LONG,1.0,3.2301845819761184,-1.5743756786102137,1.0,5.863192182410425,-1.5743756786102137,1.0,7.247557003257329,-1.5743756786102137
2023-11-10 00:00:00,2,LONG,1.0,4.46236559139785,-2.526881720430113,1.0,6.209677419354842,-2.526881720430113,1.0,6.209677419354842,-2.526881720430113
2023-11-10 04:00:00,2,LONG,1.0,3.5971223021582612,-3.3839594990674247,1.0,5.275779376498797,-3.3839594990674247,1.0,5.275779376498797,-4.050093258726364
2023-11-10 08:00:00,2,LONG,1.0,2.7484143763213438,-4.175475687103603,1.0,4.413319238900632,-4.175475687103603,1.0,4.413319238900632,-4.83615221987316
2023-11-10 12:00:00,2,LONG,1.0,5.824714207947734,-0.29940119760478767,1.0,7.53946652150245,-0.29940119760478767,1.0,7.53946652150245,-3.9466521502449683
2023-11-10 16:00:00,2,LONG,1.0,4.445634708087843,-1.0712372790573121,1.0,5.8114622388859125,-1.0712372790573121,1.0,5.8114622388859125,-6.266738082485279
2023-11-10 20:00:00,2,LONG,1.0,2.3840373153666716,-4.275719098211975,1.0,2.3840373153666716,-4.275719098211975,1.0,2.3840373153666716,-9.30292821974606
2023-11-11 00:00:00,2,LONG,1.0,5.585248530197764,-1.2827365045430175,1.0,5.585248530197764,-1.2827365045430175,1.0,5.585248530197764,-6.467129877071086
2023-11-11 04:00:00,2,LONG,1.0,4.4409199048374255,-2.0618556701031006,1.0,4.4409199048374255,-2.0618556701031006,1.0,4.4409199048374255,-7.480835315886875
2023-11-11 08:00:00,2,LONG,1.0,4.220522289633346,-2.2685307306779205,1.0,4.220522289633346,-2.2685307306779205,1.0,4.220522289633346,-10.313901345291471
2023-11-11 12:00:00,2,LONG,1.0,1.934984520123841,-4.411764705882354,1.0,1.934984520123841,-4.411764705882354,1.0,1.934984520123841,-12.280701754385959
2023-11-11 16:00:00,2,LONG,0.0,0.2304737516005152,-5.121638924455831,0.0,0.2304737516005152,-6.5556978233034595,0.0,0.2304737516005152,-12.932138284250957
2023-11-11 20:00:00,2,LONG,1.0,1.8210197710718017,-3.6160249739854375,1.0,1.8210197710718017,-6.321540062434974,1.0,1.8210197710718017,-11.550468262226845
2023-11-12 00:00:00,2,LONG,1.0,2.7836134453781507,-1.0241596638655501,1.0,2.7836134453781507,-5.435924369747912,1.0,2.7836134453781507,-10.714285714285714
2023-11-12 04:00:00,2,LONG,1.0,0.9022944057746849,-3.248259860788863,1.0,0.9022944057746849,-9.02294405774685,1.0,0.9022944057746849,-12.348543439030676
2023-11-12 08:00:00,2,LONG,0.0,0.46547711404189906,-3.8272562710111147,0.0,0.46547711404189906,-9.490561158520821,0.0,0.46547711404189906,-12.076545125420212
2023-11-12 12:00:00,2,LONG,1.0,0.6998444790046748,-5.417314670813886,1.0,0.6998444790046748,-9.279419388284085,1.0,0.6998444790046748,-11.871435977190242
2023-11-12 16:00:00,2,LONG,1.0,2.075669994745144,-5.3862322648449865,1.0,2.075669994745144,-8.03993694167105,1.0,2.075669994745144,-10.66736731476615
2023-11-12 20:00:00,2,LONG,1.0,1.3302034428794973,-6.077203964527919,1.0,1.3302034428794973,-8.711528429838298,1.0,3.8080333854981747,-11.31977047470005
2023-11-13 00:00:00,2,LONG,0.0,0.876261285183225,-6.293149229952204,0.0,0.876261285183225,-9.71853425385023,1.0,8.7360594795539,-9.71853425385023
2023-11-13 04:00:00,1,LONG,1.0,0.742508618403613,-7.186422699549194,1.0,0.742508618403613,-9.838239193847777,1.0,8.591885441527443,-9.838239193847777
2023-11-13 08:00:00,1,LONG,0.0,1.494971459635772,-4.865452568632788,0.0,1.494971459635772,-7.583582495243267,1.0,11.307420494699638,-7.583582495243267
2023-11-13 12:00:00,1,LONG,1.0,1.0281385281385351,-5.303030303030305,1.0,1.0281385281385351,-8.008658008658,1.0,10.795454545454543,-8.008658008658
2023-11-13 16:00:00,1,LONG,0.0,1.0872519706441977,-4.865452568632788,0.0,1.440608861103553,-7.583582495243267,1.0,11.307420494699638,-7.583582495243267
2023-11-13 20:00:00,1,LONG,1.0,4.232062780269059,-4.708520179372192,1.0,4.596412556053804,-4.708520179372192,1.0,14.770179372197301,-4.708520179372192
2023-11-14 00:00:00,1,LONG,1.0,3.6510590858416943,-5.239687848383496,1.0,4.988851727982155,-5.239687848383496,1.0,14.130434782608686,-5.239687848383496
2023-11-14 04:00:00,1,LONG,1.0,1.1697497279651867,-7.5081610446137,1.0,3.2100108813928276,-7.5081610446137,1.0,11.398258977149075,-7.5081610446137
2023-11-14 08:00:00,1,LONG,1.0,4.261283992150264,-4.68180543874404,1.0,7.513316512475467,-4.68180543874404,1.0,14.802354920100914,-4.68180543874404
2023-11-14 12:00:00,1,LONG,1.0,2.64026402640264,-6.490649064906479,1.0,9.460946094609472,-6.490649064906479,1.0,12.623762376237623,-6.490649064906479
2023-11-14 16:00:00,1,LONG,1.0,6.720045753502993,-0.2287675150128747,1.0,17.100371747211884,-0.2287675150128747,1.0,17.100371747211884,-0.2287675150128747
2023-11-14 20:00:00,1,LONG,1.0,5.252863928471636,-1.2573344509639575,1.0,14.417435037720027,-1.2573344509639575,1.0,14.417435037720027,-2.542609667504889
2023-11-15 00:00:00,1,LONG,1.0,7.235726399095538,-0.11305822498587097,1.0,15.743357829282074,-0.11305822498587097,1.0,15.743357829282074,-1.4132278123233477
2023-11-15 04:00:00,1,LONG,1.0,5.705622932745313,-0.2756339581036386,1.0,12.872105843439902,-1.1852260198456521,1.0,12.872105843439902,-3.8588754134509404
2023-11-15 08:00:00,1,LONG,1.0,6.931757119828062,-1.638903815153142,1.0,10.021493820526599,-3.6808167651800083,1.0,10.021493820526599,-6.286942504030085
2023-11-15 12:00:00,1,LONG,1.0,10.228802153432026,-1.2113055181695838,1.0,10.228802153432026,-3.499327052489909,1.0,10.228802153432026,-6.110363391655451
2023-11-15 16:00:00,1,LONG,1.0,8.996539792387543,-0.8783603939313201,1.0,8.996539792387543,-4.578120841096618,1.0,8.996539792387543,-7.159968059622034
2023-11-15 20:00:00,1,LONG,1.0,8.104540654699036,-5.359028511087655,1.0,8.104540654699036,-6.652587117212248,1.0,8.104540654699036,-7.919746568109827
2023-11-16 00:00:00,1,LONG,1.0,7.367593078133182,-6.004195070791828,1.0,7.367593078133182,-7.52490823282643,1.0,7.367593078133182,-8.547456738332464
2023-11-16 04:00:00,1,LONG,1.0,3.356890459363952,-9.515396264512875,1.0,3.356890459363952,-10.979303382130233,1.0,3.356890459363952,-11.963654719838464
2023-11-16 08:00:00,1,LONG,0.0,0.6622516556291368,-8.685685175751406,0.0,0.6622516556291368,-10.163015792154862,0.0,0.6622516556291368,-11.156393275598575
2023-11-16 12:00:00,1,LONG,0.0,0.5485893416928022,-6.347962382445138,0.0,0.5485893416928022,-8.881922675026118,0.0,0.7575757575757612,-8.881922675026118
2023-11-16 16:00:00,1,LONG,0.0,3.079019073569491,-3.6512261580381384,0.0,3.079019073569491,-4.9591280653950935,1.0,5.095367847411443,-4.9591280653950935
2023-11-16 20:00:00,1,LONG,1.0,2.077711818672434,-4.830005396654067,1.0,2.077711818672434,-5.8823529411764675,1.0,4.614139233675123,-5.8823529411764675
2023-11-17 00:00:00,1,LONG,0.0,0.21333333333333945,-5.946666666666664,0.0,0.21333333333333945,-6.986666666666667,1.0,6.506666666666661,-6.986666666666667
2023-11-17 04:00:00,1,LONG,0.0,2.095808383233529,-4.001088731627651,1.0,2.8034839412084853,-5.062602068590094,1.0,8.70985302123026,-5.062602068590094
2023-11-17 08:00:00,1,LONG,1.0,0.6169527896995624,-6.4377682403433525,1.0,1.6899141630901213,-6.4377682403433525,1.0,7.135193133047199,-6.4377682403433525
2023-11-17 12:00:00,1,LONG,0.0,3.7130801687763846,-1.8846694796061838,1.0,6.6385372714486675,-1.8846694796061838,1.0,12.348804500703233,-1.8846694796061838
2023-11-17 16:00:00,1,LONG,0.0,1.319406267179761,-4.123144584936782,1.0,4.2056074766355085,-4.123144584936782,1.0,9.785596481583278,-4.123144584936782
2023-11-17 20:00:00,1,LONG,1.0,1.9885589757559325,-4.98501770634704,1.0,3.26886406973577,-4.98501770634704,1.0,8.798692454372105,-4.98501770634704
2023-11-18 00:00:00,1,LONG,1.0,5.00417014178481,-3.030303030303036,1.0,6.783430636641639,-3.030303030303036,1.0,11.03697525715873,-3.030303030303036
2023-11-18 04:00:00,1,LONG,1.0,6.101315421214661,-0.783655191715652,1.0,7.948502658830109,-0.783655191715652,1.0,11.782815561153084,-0.783655191715652
2023-11-18 08:00:00,1,LONG,1.0,5.74616457461646,-1.115760111576012,1.0,7.587168758716876,-1.115760111576012,1.0,11.408647140864712,-1.115760111576012
2023-11-18 12:00:00,1,LONG,1.0,3.353326063249721,-0.21810250817885032,1.0,5.697928026172294,-0.21810250817885032,1.0,8.887677208287885,-3.1897491821155906
2023-11-18 16:00:00,1,LONG,1.0,1.4450093658014493,-1.3379716350013244,1.0,6.877174203906877,-1.3379716350013244,1.0,6.877174203906877,-4.977254482204964
2023-11-18 20:00:00,1,LONG,1.0,1.8292682926829316,-2.2534464475079408,1.0,5.885471898197243,-2.2534464475079408,1.0,5.885471898197243,-5.858960763520667
2023-11-19 00:00:00,1,LONG,1.0,2.416356877323419,-1.460435475305365,1.0,6.054168879447686,-1.460435475305365,1.0,6.054168879447686,-5.708975039830049
2023-11-19 04:00:00,1,LONG,1.0,2.908217716115252,-0.9871931696905112,1.0,6.563500533617918,-0.9871931696905112,1.0,6.563500533617918,-5.256136606189966
2023-11-19 08:00:00,1,LONG,1.0,3.4970635344367325,-0.48051254671648913,1.0,6.6203950880939635,-0.48051254671648913,1.0,6.6203950880939635,-5.205552589428715
2023-11-19 12:00:00,1,LONG,1.0,5.969753250198982,-0.37145131334571835,1.0,5.969753250198982,-0.37145131334571835,1.0,5.969753250198982,-5.7840275935261305
2023-11-19 16:00:00,1,LONG,1.0,4.146023468057358,-1.1734028683181237,1.0,4.146023468057358,-1.4341590612777066,1.0,4.146023468057358,-7.405475880052147
2023-11-19 20:00:00,1,LONG,1.0,4.010416666666659,-0.9635416666666616,1.0,4.010416666666659,-5.260416666666665,1.0,4.010416666666659,-7.5260416666666625
2023-11-20 00:00:00,1,LONG,1.0,4.582351400890275,-1.0212097407698388,1.0,4.582351400890275,-5.655930871956012,1.0,4.582351400890275,-7.01754385964912
2023-11-20 04:00:00,1,LONG,1.0,3.150826446280989,-2.3760330578512363,1.0,3.150826446280989,-8.290289256198337,1.0,3.150826446280989,-8.290289256198337
2023-11-20 08:00:00,1,LONG,0.0,0.6627580932959448,-3.645169513127703,0.0,0.6627580932959448,-9.482538873311231,0.0,0.6627580932959448,-9.482538873311231
2023-11-20 12:00:00,1,LONG,0.0,0.4080591685794416,-3.5960214231063508,0.0,0.4080591685794416,-9.436368273399637,0.0,0.4080591685794416,-9.436368273399637
2023-11-20 16:00:00,1,LONG,0.0,1.167618059159316,-5.6045666839647135,0.0,1.167618059159316,-7.861961598339386,1.0,3.191489361702122,-7.861961598339386
2023-11-20 20:00:00,1,LONG,1.0,2.4973711882229255,-5.283911671924292,1.0,2.4973711882229255,-6.650893796004204,1.0,4.547844374342793,-6.650893796004204
2023-11-21 00:00:00,1,LONG,1.0,1.325363825363838,-7.718295218295205,1.0,1.325363825363838,-7.718295218295205,1.0,3.352390852390858,-7.718295218295205
2023-11-21 04:00:00,1,LONG,0.0,0.5490196078431349,-7.163398692810452,0.0,1.2810457516339908,-7.163398692810452,1.0,3.9738562091503247,-7.163398692810452
2023-11-21 08:00:00,1,LONG,0.0,0.3697834125726393,-6.207078711040667,1.0,2.324352879028006,-6.207078711040667,1.0,5.044902271526679,-6.207078711040667
2023-11-21 12:00:00,1,LONG,0.0,0.9577015163607322,-5.533386538973127,1.0,3.0593242883745706,-5.533386538973127,1.0,5.79941473796222,-5.533386538973127
2023-11-21 16:00:00,1,LONG,0.0,1.5163823449769818,-3.8451123747630627,1.0,4.901164365014894,-3.8451123747630627,1.0,7.690224749526125,-3.8451123747630627
2023-11-21 20:00:00,1,LONG,1.0,6.393718452047124,-0.3645541222658351,1.0,8.637128435221552,-0.3645541222658351,1.0,11.525518788558617,-0.3645541222658351
2023-11-22 00:00:00,1,LONG,1.0,4.589632829373654,-1.1609071274298126,1.0,4.589632829373654,-1.1609071274298126,1.0,7.370410367170624,-1.1609071274298126
2023-11-22 04:00:00,1,LONG,1.0,5.214557305812058,-0.5703422053232065,1.0,5.214557305812058,-0.5703422053232065,1.0,8.011950027159145,-0.5703422053232065
2023-11-22 08:00:00,1,LONG,1.0,5.100379815518187,-0.6782419967444391,1.0,7.894736842105267,-0.6782419967444391,1.0,7.894736842105267,-0.6782419967444391
2023-11-22 12:00:00,1,LONG,1.0,4.872766648619387,-0.7038440714672417,1.0,7.6610720086626936,-0.7038440714672417,1.0,7.6610720086626936,-0.7038440714672417
2023-11-22 16:00:00,1,LONG,1.0,2.486772486772492,-0.5291005291005296,1.0,5.21164021164021,-0.5291005291005296,1.0,5.21164021164021,-0.5291005291005296
2023-11-22 20:00:00,1,LONG,0.0,1.8134034165571662,-1.1826544021024978,1.0,4.520367936925097,-1.1826544021024978,1.0,4.520367936925097,-1.1826544021024978
2023-11-23 00:00:00,1,LONG,1.0,1.9742037378257453,-1.0265859436693905,1.0,4.685443537773094,-1.0265859436693905,1.0,4.685443537773094,-1.0265859436693905
2023-11-23 04:00:00,1,LONG,1.0,4.273728369166224,-1.415836392239123,1.0,4.273728369166224,-1.415836392239123,1.0,4.273728369166224,-1.415836392239123
2023-11-23 08:00:00,1,LONG,1.0,3.9195192056441113,-1.7507185785210304,1.0,3.9195192056441113,-1.7507185785210304,1.0,3.9195192056441113,-1.7507185785210304
2023-11-23 12:00:00,1,LONG,1.0,5.239481344270967,0.0,1.0,5.239481344270967,0.0,1.0,5.239481344270967,0.0
2023-11-23 16:00:00,1,LONG,1.0,4.71300684570826,-0.10531858873091401,1.0,4.71300684570826,-0.10531858873091401,1.0,4.71300684570826,-0.42127435492365606
2023-11-23 20:00:00,1,LONG,1.0,2.685256906790607,-0.5680351148980067,1.0,2.685256906790607,-0.9553317841466515,1.0,2.685256906790607,-2.349599793441776
2023-11-24 00:00:00,1,LONG,0.0,0.4051658647759042,-2.8614839199797357,0.0,0.4051658647759042,-2.8614839199797357,0.0,0.4051658647759042,-4.228918713598378
2023-11-24 04:00:00,1,LONG,0.0,0.6380806533945896,-2.0929045431342486,0.0,1.0464522715671243,-2.0929045431342486,0.0,1.0464522715671243,-4.54313425216947
2023-11-24 08:00:00,1,LONG,1.0,1.050743208610967,-1.69144028703229,1.0,1.4607893388006106,-1.69144028703229,1.0,1.4607893388006106,-4.715530497180926
2023-11-24 12:00:00,1,LONG,1.0,0.5354411014788351,-2.1927587965323805,1.0,0.9433962264150895,-2.1927587965323805,1.0,0.9433962264150895,-5.354411014788378
2023-11-24 16:00:00,1,LONG,1.0,2.5382025382025315,-0.6475006475006481,1.0,2.5382025382025315,-0.6475006475006481,1.0,2.5382025382025315,-3.8591038591038656
2023-11-24 20:00:00,1,LONG,1.0,2.5116519937855997,-0.44018643190056433,1.0,2.5116519937855997,-0.44018643190056433,1.0,2.5116519937855997,-4.194717762817191
2023-11-25 00:00:00,1,LONG,1.0,1.356886840757801,-0.9984639016897119,1.0,1.356886840757801,-3.17460317460318,1.0,1.356886840757801,-5.453149001536095
2023-11-25 04:00:00,1,LONG,1.0,0.7892057026476558,-1.5529531568228092,1.0,0.7892057026476558,-3.716904276985744,1.0,0.7892057026476558,-5.982688391038688
2023-11-25 08:00:00,1,LONG,1.0,1.9835136527563073,-0.0515198351365219,1.0,1.9835136527563073,-2.5759917568263804,1.0,1.9835136527563073,-4.868624420401848
2023-11-25 12:00:00,1,LONG,0.0,0.686673448626648,-0.8138351983723248,0.0,0.686673448626648,-3.8148524923702984,0.0,0.686673448626648,-6.0783316378433305
2023-11-25 16:00:00,1,LONG,1.0,0.2532286654849331,-2.4563180552038455,1.0,0.2532286654849331,-4.228918713598378,1.0,0.2532286654849331,-6.482653836414272
2023-11-25 20:00:00,1,LONG,0.0,0.38061405734585163,-4.03450900786603,0.0,0.38061405734585163,-5.100228368434409,0.0,0.38061405734585163,-6.2928190814514045
2023-11-26 00:00:00,1,LONG,0.0,1.0744435917114303,-3.24891276541316,0.0,1.0744435917114303,-4.886160143259147,0.0,1.0744435917114303,-5.52570990023024
2023-11-26 04:00:00,1,LONG,0.0,0.025316455696199742,-4.253164556962035,0.0,0.025316455696199742,-6.025316455696213,0.0,0.025316455696199742,-6.506329113924051
2023-11-26 08:00:00,1,LONG,0.0,0.40899795501022246,-3.323108384458081,0.0,0.40899795501022246,-5.112474437627816,0.0,0.40899795501022246,-5.598159509202448
2023-11-26 12:00:00,1,LONG,0.0,1.6053858104609111,-2.0714655618850353,0.0,1.6053858104609111,-4.194717762817191,0.0,1.6053858104609111,-4.375970999482126
2023-11-26 16:00:00,1,LONG,1.0,2.001559656875498,-2.7813880946191807,1.0,2.001559656875498,-4.003119313750967,1.0,2.001559656875498,-4.003119313750967
2023-11-26 20:00:00,1,LONG,0.0,1.2651691195455759,-4.002065582235982,0.0,1.2651691195455759,-4.6475600309837235,0.0,1.2651691195455759,-4.6475600309837235
2023-11-27 00:00:00,1,LONG,0.0,0.7031249999999948,-3.3333333333333424,0.0,1.119791666666659,-3.8281249999999973,0.0,1.354166666666662,-3.8281249999999973
2023-11-27 04:00:00,1,LONG,0.0,0.8091882015139629,-3.1062385800052263,1.0,1.3573479509266464,-3.602192638997645,1.0,1.5922735578178007,-3.602192638997645
2023-11-27 08:00:00,1,LONG,0.0,0.28916929547844106,-2.733964248159837,1.0,2.0767613038906316,-2.9179810725552047,1.0,2.313354363827543,-2.9179810725552047
2023-11-27 12:00:00,1,LONG,0.0,1.547491995731049,-1.4674493062966927,1.0,3.6019210245464133,-1.4674493062966927,1.0,3.842049092849511,-1.4674493062966927
2023-11-27 16:00:00,1,LONG,1.0,2.2721197540764524,-1.283079390537282,1.0,4.036353916065224,-1.283079390537282,1.0,4.036353916065224,-1.283079390537282
2023-11-27 20:00:00,1,LONG,1.0,2.806460153561027,-2.2239872915011816,1.0,3.044744506221872,-2.2239872915011816,1.0,3.044744506221872,-2.2239872915011816
2023-11-28 00:00:00,1,LONG,1.0,3.243818133475137,-1.8080297793140048,1.0,3.4831161925019942,-1.8080297793140048,1.0,3.4831161925019942,-1.8080297793140048
2023-11-28 04:00:00,1,LONG,1.0,3.879079721776339,-1.203852327447834,1.0,4.119850187265909,-1.203852327447834,1.0,4.119850187265909,-1.203852327447834
2023-11-28 08:00:00,1,LONG,1.0,2.806460153561027,-0.7148530579825206,1.0,3.044744506221872,-0.7148530579825206,1.0,3.044744506221872,-1.5356102727031962
2023-11-28 12:00:00,1,LONG,1.0,2.1254263972710565,-0.10495932826030215,1.0,2.1254263972710565,-1.2332721070585102,1.0,2.1254263972710565,-2.4140645499868763
