symbol,episode_view,episode_id,event_id,event_family,side,calendar_month,chronological_third,observation_role,observation_identity,observation_timestamp,available_history_status,scale,representation,volatility_regime,regime_reason,atr_to_prior_96_median,ohlc_closed_through
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046254,2024-10-24T19:30:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.896971104,2024-10-24T19:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046254,2024-10-24T19:30:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.896971104,2024-10-24T19:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461,BTCUSDT-O046254,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00461|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,15m,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.9484135457,2024-10-25T07:30:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,15m,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.9484135457,2024-10-25T07:30:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,15m,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.9484135457,2024-10-25T07:30:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.9484135457,2024-10-25T07:30:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,15m,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.9484135457,2024-10-25T07:30:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,1H,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8729426123,2024-10-25T07:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,1H,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8729426123,2024-10-25T07:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,1H,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8729426123,2024-10-25T07:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8729426123,2024-10-25T07:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046302,2024-10-25T07:30:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8729426123,2024-10-25T07:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462,BTCUSDT-O046302,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00462|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,1H,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,1H,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,1H,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046336,2024-10-25T16:00:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463,BTCUSDT-O046336,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00463|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.605984431,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.605984431,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.605984431,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.605984431,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.605984431,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,1H,FIXED_8,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.6591226437,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,1H,DIRECTION_RUN,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.6591226437,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,1H,ATR_ORIGIN,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.6591226437,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.6591226437,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046552,2024-10-27T22:00:00Z,AVAILABLE,1H,HYBRID_ORIGIN,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.6591226437,2024-10-27T22:00:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464,BTCUSDT-O046552,OI,OI_CONTRACTION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00464|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00465,BTCUSDT-O046621,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046621,2024-10-28T15:15:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.111254983,2024-10-28T15:15:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00465,BTCUSDT-O046621,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046621,2024-10-28T15:15:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.111254983,2024-10-28T15:15:00Z
BTCUSDT,8H,BTCUSDT|OI|OI_CONTRACTION_SHOCK|8H|00465,BTCUSDT-O046621,OI,OI_CONTRACTION_SHOCK,10,3,EVENT,BTCUSDT-O046621,2024-10-28T15:15:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.111254983,2024-10-28T15:15:00Z
