instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,variant,boundary_margin_threshold_atr,boundary_distance_atr,gate_pass,counter_boundary_preserved,balance_boundary_preserved,reassertion_boundary_preserved
ADAUSDT,1H_FALLBACK,DOWN,2023-09-29 12:00:00,2023-09-30 20:00:00,2023-10-01 08:00:00,2023-10-01 12:00:00,2023-10-01 12:00:00,0.2559,0,1,0,1,0,1,0.540773,2.645161,1.0,0.538917,0.333333,8,4,1.277108,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0555,BASE,0.0,-1.351931,1,1,0,0
ADAUSDT,1H_FALLBACK,UP,2023-09-29 20:00:00,2023-10-01 04:00:00,2023-10-01 16:00:00,2023-10-01 20:00:00,2023-10-01 20:00:00,0.2476,1,1,1,1,1,1,1.568,-1.374945,0.542169,0.450067,0.666667,8,4,1.535714,0.5,1.0,0,,ADA_0557,BASE,0.0,5.124,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2023-09-30 04:00:00,2023-10-01 12:00:00,2023-10-02 00:00:00,2023-10-02 04:00:00,2023-10-02 04:00:00,0.2497,1,1,0,1,0,1,0.530526,-1.272727,0.623188,0.613491,1.0,8,4,0.724638,0.5,1.0,0,,ADA_0559,BASE,0.0,4.951579,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2023-10-01 00:00:00,2023-10-02 08:00:00,2023-10-02 20:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,0.2537,1,1,1,1,1,1,0.858065,1.958909,1.0,0.57873,0.333333,8,4,0.859155,0.5,1.0,0,,ADA_0564,BASE,0.0,2.077419,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2023-10-02 00:00:00,2023-10-03 08:00:00,2023-10-03 20:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,0.2696,1,1,1,1,1,1,1.005525,0.0,0.0,0.728509,1.0,8,4,0.991803,0.5,1.0,0,,ADA_0570,BASE,0.0,2.668508,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2023-10-05 20:00:00,2023-10-07 04:00:00,2023-10-07 16:00:00,2023-10-07 20:00:00,2023-10-07 20:00:00,0.2593,0,1,1,1,1,1,0.546638,0.9891,0.59322,0.718056,1.0,8,4,0.987013,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0593,BASE,0.0,-0.182213,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2023-10-06 04:00:00,2023-10-07 12:00:00,2023-10-08 00:00:00,2023-10-08 04:00:00,2023-10-08 04:00:00,0.267,1,1,1,1,1,1,0.819672,-0.030095,0.025641,0.680906,0.666667,8,4,0.447917,0.5,1.0,0,,ADA_0595,BASE,0.0,3.508197,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2023-10-07 08:00:00,2023-10-08 16:00:00,2023-10-09 04:00:00,2023-10-09 08:00:00,2023-10-09 08:00:00,0.2622,1,1,1,1,0,1,2.105263,0.11248,0.176471,0.466246,0.666667,8,4,1.217391,0.5,1.0,0,,ADA_0602,BASE,0.0,3.964912,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2023-10-08 08:00:00,2023-10-09 16:00:00,2023-10-10 04:00:00,2023-10-10 08:00:00,2023-10-10 08:00:00,0.2586,1,1,1,1,1,1,1.021898,0.0,0.0,0.69188,0.666667,8,4,0.607143,0.5,1.0,0,,ADA_0608,BASE,0.0,3.099757,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2023-10-08 12:00:00,2023-10-09 20:00:00,2023-10-10 08:00:00,2023-10-10 12:00:00,2023-10-10 12:00:00,0.2586,1,1,1,1,0,1,0.553086,-0.640569,0.428571,0.540094,0.333333,8,4,0.612245,0.5,1.0,0,,ADA_0609,BASE,0.0,3.698765,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2023-10-09 00:00:00,2023-10-10 08:00:00,2023-10-10 20:00:00,2023-10-11 00:00:00,2023-10-11 00:00:00,0.2586,1,1,1,1,1,1,1.048458,-0.166746,0.185185,0.588712,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_0612,BASE,0.0,4.008811,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2023-10-10 00:00:00,2023-10-11 08:00:00,2023-10-11 20:00:00,2023-10-12 00:00:00,2023-10-12 00:00:00,0.2538,1,1,1,1,1,1,0.622222,0.189959,0.25,0.793636,0.666667,8,4,0.450549,0.5,1.0,0,,ADA_0618,BASE,0.0,2.592593,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2023-10-12 08:00:00,2023-10-13 16:00:00,2023-10-14 04:00:00,2023-10-14 08:00:00,2023-10-14 08:00:00,0.2422,1,1,0,1,0,1,0.56875,0.379747,0.473684,0.750627,1.0,8,4,0.859649,0.5,1.0,0,,ADA_0632,BASE,0.0,1.8375,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2023-10-12 12:00:00,2023-10-13 20:00:00,2023-10-14 08:00:00,2023-10-14 12:00:00,2023-10-14 12:00:00,0.2422,1,1,1,1,0,1,0.529968,-0.256098,0.2,0.709704,0.666667,8,4,0.859649,0.5,1.0,0,,ADA_0633,BASE,0.0,2.384858,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2023-10-14 00:00:00,2023-10-15 08:00:00,2023-10-15 20:00:00,2023-10-16 00:00:00,2023-10-16 00:00:00,0.2449,1,1,1,1,0,1,0.639004,-0.401639,0.411765,0.51622,0.333333,8,4,1.125,0.5,1.0,0,,ADA_0642,BASE,0.0,2.033195,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2023-10-14 12:00:00,2023-10-15 20:00:00,2023-10-16 08:00:00,2023-10-16 12:00:00,2023-10-16 12:00:00,0.2483,0,1,1,1,1,1,0.864706,2.592593,1.0,0.488172,0.333333,8,4,4.689655,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0645,BASE,0.0,-0.741176,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2023-10-16 12:00:00,2023-10-17 20:00:00,2023-10-18 08:00:00,2023-10-18 12:00:00,2023-10-18 12:00:00,0.26,1,1,1,1,1,1,0.581907,0.13289,0.333333,0.564732,0.666667,8,4,0.24026,0.5,1.0,0,,ADA_0657,BASE,0.0,5.134474,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-03 00:00:00,2024-01-04 08:00:00,2024-01-04 20:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,0.6188,1,1,1,1,0,1,0.776808,0.555923,0.560748,0.634884,0.333333,8,4,0.367003,0.5,1.0,0,,ADA_1128,BASE,0.0,2.910848,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-04 04:00:00,2024-01-05 12:00:00,2024-01-06 00:00:00,2024-01-06 04:00:00,2024-01-06 04:00:00,0.5791,1,1,1,1,0,1,0.937994,0.175439,0.147826,0.608995,0.666667,8,4,0.892202,0.5,1.0,0,,ADA_1135,BASE,0.0,3.565543,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-05 20:00:00,2024-01-07 04:00:00,2024-01-07 16:00:00,2024-01-07 20:00:00,2024-01-07 20:00:00,0.5429,1,1,1,1,1,1,1.577268,-0.664557,0.631579,0.565831,0.666667,8,4,1.171745,0.5,1.0,0,,ADA_1145,BASE,0.0,3.377866,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-06 00:00:00,2024-01-07 08:00:00,2024-01-07 20:00:00,2024-01-08 00:00:00,2024-01-08 00:00:00,0.5429,1,1,1,1,0,1,1.278966,-1.784976,0.822222,0.497573,0.666667,8,4,1.819945,0.5,1.0,0,,ADA_1146,BASE,0.0,4.298574,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-01-06 04:00:00,2024-01-07 12:00:00,2024-01-08 00:00:00,2024-01-08 04:00:00,2024-01-08 04:00:00,0.5068,0,1,1,1,1,1,0.930133,2.679521,0.877996,0.583393,0.666667,8,4,2.14386,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1147,BASE,0.0,-1.038148,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-01-07 00:00:00,2024-01-08 08:00:00,2024-01-08 20:00:00,2024-01-09 00:00:00,2024-01-09 00:00:00,0.53,0,1,1,1,0,1,0.764307,2.325283,0.953917,0.463249,0.333333,8,4,0.975647,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1152,BASE,0.0,0.173946,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-01-12 16:00:00,2024-01-14 00:00:00,2024-01-14 12:00:00,2024-01-14 16:00:00,2024-01-14 16:00:00,0.571,1,1,1,1,1,1,0.693,0.100661,0.230769,0.723834,1.0,8,4,0.359909,0.5,1.0,0,,ADA_1186,BASE,0.0,2.471,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-12 20:00:00,2024-01-14 04:00:00,2024-01-14 16:00:00,2024-01-14 20:00:00,2024-01-14 20:00:00,0.5658,1,1,1,1,0,1,0.770109,-0.765216,0.810219,0.622778,0.666667,8,4,0.69509,0.5,1.0,0,,ADA_1187,BASE,0.0,2.956928,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-01-13 00:00:00,2024-01-14 08:00:00,2024-01-14 20:00:00,2024-01-15 00:00:00,2024-01-15 00:00:00,0.531,0,1,1,1,1,1,1.003953,1.375358,0.880734,0.622778,0.666667,8,4,1.134783,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1188,BASE,0.0,0.537549,1,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-01-13 12:00:00,2024-01-14 20:00:00,2024-01-15 08:00:00,2024-01-15 12:00:00,2024-01-15 12:00:00,0.5526,1,1,1,1,0,1,1.179487,1.000383,0.788732,0.727737,0.333333,8,4,1.005495,0.5,1.0,0,,ADA_1191,BASE,0.0,2.851282,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-13 20:00:00,2024-01-15 04:00:00,2024-01-15 16:00:00,2024-01-15 20:00:00,2024-01-15 20:00:00,0.5516,1,1,0,1,0,1,0.615697,-0.278686,0.130841,0.740539,0.666667,8,4,0.70318,0.5,1.0,0,,ADA_1193,BASE,0.0,2.273342,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-16 00:00:00,2024-01-17 08:00:00,2024-01-17 20:00:00,2024-01-18 00:00:00,2024-01-18 00:00:00,0.5482,1,1,1,1,1,1,0.693069,-0.395917,0.518987,0.740163,0.666667,8,4,0.75,0.5,1.0,0,,ADA_1206,BASE,0.0,2.673267,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-16 08:00:00,2024-01-17 16:00:00,2024-01-18 04:00:00,2024-01-18 08:00:00,2024-01-18 08:00:00,0.5482,1,1,0,1,0,1,0.822917,-0.259852,0.22807,0.760702,1.0,8,4,0.663793,0.5,1.0,0,,ADA_1208,BASE,0.0,3.21875,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-16 16:00:00,2024-01-18 00:00:00,2024-01-18 12:00:00,2024-01-18 16:00:00,2024-01-18 16:00:00,0.5482,1,1,1,1,1,1,1.822691,-0.088832,0.060403,0.656749,1.0,8,4,1.219331,0.5,1.0,0,,ADA_1210,BASE,0.0,4.244265,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-17 00:00:00,2024-01-18 08:00:00,2024-01-18 20:00:00,2024-01-19 00:00:00,2024-01-19 00:00:00,0.5395,1,1,0,1,0,1,0.726923,-1.385672,0.538462,0.638363,1.0,8,4,1.788018,0.5,1.0,0,,ADA_1212,BASE,0.0,4.038462,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-17 12:00:00,2024-01-18 20:00:00,2024-01-19 08:00:00,2024-01-19 12:00:00,2024-01-19 12:00:00,0.5346,1,1,1,1,1,1,1.098392,-0.173607,0.132867,0.631095,0.666667,8,4,0.483376,0.5,1.0,0,,ADA_1215,BASE,0.0,4.150482,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-20 08:00:00,2024-01-21 16:00:00,2024-01-22 04:00:00,2024-01-22 08:00:00,2024-01-22 08:00:00,0.5205,1,1,0,1,0,1,0.507655,-1.458107,0.817073,0.48752,0.666667,8,4,2.122302,0.5,1.0,0,,ADA_1232,BASE,0.0,3.045931,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-20 16:00:00,2024-01-22 00:00:00,2024-01-22 12:00:00,2024-01-22 16:00:00,2024-01-22 16:00:00,0.5205,1,1,1,1,1,1,1.38259,-0.1115,0.125,0.689821,1.0,8,4,1.635359,0.5,1.0,0,,ADA_1234,BASE,0.0,3.942941,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-21 04:00:00,2024-01-22 12:00:00,2024-01-23 00:00:00,2024-01-23 04:00:00,2024-01-23 04:00:00,0.5205,1,1,0,1,0,1,0.691589,-1.280426,0.601896,0.783093,0.666667,8,4,0.779037,0.5,1.0,0,,ADA_1237,BASE,0.0,4.214953,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-21 08:00:00,2024-01-22 16:00:00,2024-01-23 04:00:00,2024-01-23 08:00:00,2024-01-23 08:00:00,0.5204,1,1,1,1,0,1,1.427714,-0.626696,0.44,0.696843,0.666667,8,4,1.303977,0.5,1.0,0,,ADA_1238,BASE,0.0,5.206959,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-22 00:00:00,2024-01-23 08:00:00,2024-01-23 20:00:00,2024-01-24 00:00:00,2024-01-24 00:00:00,0.5063,1,1,1,1,1,1,0.837255,1.414217,0.687273,0.80298,1.0,8,4,0.926254,0.5,1.0,0,,ADA_1242,BASE,0.0,2.827451,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-01-26 00:00:00,2024-01-27 08:00:00,2024-01-27 20:00:00,2024-01-28 00:00:00,2024-01-28 00:00:00,0.463,1,1,1,1,1,1,1.264432,-0.52808,0.555556,0.487687,0.666667,8,4,0.766423,0.5,1.0,0,,ADA_1266,BASE,0.0,4.288641,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-01-26 20:00:00,2024-01-28 04:00:00,2024-01-28 16:00:00,2024-01-28 20:00:00,2024-01-28 20:00:00,0.4754,1,1,0,1,0,1,0.534949,0.84107,0.55,0.763109,0.666667,8,4,0.819048,0.5,1.0,0,,ADA_1271,BASE,0.0,1.944082,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-01-27 12:00:00,2024-01-28 20:00:00,2024-01-29 08:00:00,2024-01-29 12:00:00,2024-01-29 12:00:00,0.4814,1,1,1,1,0,1,1.176672,0.301724,0.226415,0.667418,0.666667,8,4,0.760417,0.5,1.0,0,,ADA_1275,BASE,0.0,1.957118,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-01-27 16:00:00,2024-01-29 00:00:00,2024-01-29 12:00:00,2024-01-29 16:00:00,2024-01-29 16:00:00,0.483,1,1,1,1,0,1,2.32656,-0.45292,0.22619,0.555364,0.333333,8,4,2.329545,0.5,1.0,0,,ADA_1276,BASE,0.0,3.820029,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-01-29 12:00:00,2024-01-30 20:00:00,2024-01-31 08:00:00,2024-01-31 12:00:00,2024-01-31 12:00:00,0.4836,1,1,0,1,0,1,0.536206,1.004994,0.982906,0.622365,1.0,8,4,0.647834,0.5,1.0,0,,ADA_1287,BASE,0.0,2.086176,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-29 20:00:00,2024-01-31 04:00:00,2024-01-31 16:00:00,2024-01-31 20:00:00,2024-01-31 20:00:00,0.5367,1,1,1,1,1,1,1.125821,-0.024944,0.014493,0.454009,0.666667,8,4,0.871383,0.5,1.0,0,,ADA_1289,BASE,0.0,2.99453,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-01-31 16:00:00,2024-02-02 00:00:00,2024-02-02 12:00:00,2024-02-02 16:00:00,2024-02-02 16:00:00,0.5203,1,1,1,1,0,1,0.601885,0.933109,0.948718,0.74135,0.333333,8,4,0.588406,0.5,1.0,0,,ADA_1300,BASE,0.0,0.799764,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-02 20:00:00,2024-02-04 04:00:00,2024-02-04 16:00:00,2024-02-04 20:00:00,2024-02-04 20:00:00,0.5257,1,1,1,1,0,1,0.847706,-0.46334,0.393939,0.677377,0.333333,8,4,0.965909,0.5,1.0,0,,ADA_1313,BASE,0.0,4.148624,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-03 12:00:00,2024-02-04 20:00:00,2024-02-05 08:00:00,2024-02-05 12:00:00,2024-02-05 12:00:00,0.5241,1,1,1,1,1,1,1.092559,1.371269,1.0,0.425575,0.333333,8,4,0.665428,0.5,1.0,0,,ADA_1317,BASE,0.0,3.658802,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 00:00:00,2024-02-06 08:00:00,2024-02-06 20:00:00,2024-02-07 00:00:00,2024-02-07 00:00:00,0.5062,1,1,1,1,0,1,1.157233,0.788436,0.405405,0.501993,0.333333,8,4,0.826316,0.5,1.0,0,,ADA_1326,BASE,0.0,2.150943,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 04:00:00,2024-02-06 12:00:00,2024-02-07 00:00:00,2024-02-07 04:00:00,2024-02-07 04:00:00,0.5062,1,1,1,1,0,1,0.739481,-1.011861,0.402062,0.387435,0.333333,8,4,1.273684,0.5,1.0,0,,ADA_1327,BASE,0.0,2.882722,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 12:00:00,2024-02-06 20:00:00,2024-02-07 08:00:00,2024-02-07 12:00:00,2024-02-07 12:00:00,0.4872,0,1,1,1,1,1,0.822828,2.821473,1.0,0.452249,0.333333,8,4,1.657895,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1329,BASE,0.0,-0.548552,1,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-05 16:00:00,2024-02-07 00:00:00,2024-02-07 12:00:00,2024-02-07 16:00:00,2024-02-07 16:00:00,0.4872,0,1,1,1,0,1,1.013677,0.786381,0.320197,0.459392,0.333333,8,4,1.670588,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1330,BASE,0.0,0.495575,1,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-08 20:00:00,2024-02-10 04:00:00,2024-02-10 16:00:00,2024-02-10 20:00:00,2024-02-10 20:00:00,0.5257,1,1,1,1,0,1,0.994374,-0.688337,0.75,0.420387,0.333333,8,4,1.248963,0.5,1.0,0,,ADA_1349,BASE,0.0,2.540084,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-09 08:00:00,2024-02-10 16:00:00,2024-02-11 04:00:00,2024-02-11 08:00:00,2024-02-11 08:00:00,0.5498,0,1,1,1,0,1,0.594114,1.809087,0.801724,0.52396,0.333333,8,4,1.394495,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1352,BASE,0.0,-0.383299,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-02-09 12:00:00,2024-02-10 20:00:00,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-11 12:00:00,0.5498,0,1,1,1,0,1,1.041555,0.220096,0.119171,0.559892,0.333333,8,4,1.16055,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1353,BASE,0.0,0.66622,1,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-10 12:00:00,2024-02-11 20:00:00,2024-02-12 08:00:00,2024-02-12 12:00:00,2024-02-12 12:00:00,0.5306,1,1,1,1,1,1,1.815291,0.609511,1.0,0.583493,0.333333,8,4,0.778736,0.5,1.0,0,,ADA_1359,BASE,0.0,2.183486,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-11 00:00:00,2024-02-12 08:00:00,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-13 00:00:00,0.5654,1,1,1,1,1,1,0.746352,2.051375,0.858657,0.58379,1.0,8,4,1.026239,0.5,1.0,0,,ADA_1362,BASE,0.0,1.233446,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-12 04:00:00,2024-02-13 12:00:00,2024-02-14 00:00:00,2024-02-14 04:00:00,2024-02-14 04:00:00,0.5306,1,1,1,1,0,1,0.502897,-0.503367,0.863014,0.726948,0.333333,8,4,0.585227,0.5,1.0,0,,ADA_1369,BASE,0.0,1.760139,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 08:00:00,2024-02-14 16:00:00,2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-15 08:00:00,0.5338,1,1,0,1,0,1,0.899441,-0.204013,0.220339,0.612867,0.666667,8,4,0.60202,0.5,1.0,0,,ADA_1376,BASE,0.0,4.340782,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 12:00:00,2024-02-14 20:00:00,2024-02-15 08:00:00,2024-02-15 12:00:00,2024-02-15 12:00:00,0.5338,1,1,1,1,0,1,0.759124,-0.981932,0.576037,0.549673,0.666667,8,4,0.836364,0.5,1.0,0,,ADA_1377,BASE,0.0,4.810219,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-14 20:00:00,2024-02-16 04:00:00,2024-02-16 16:00:00,2024-02-16 20:00:00,2024-02-16 20:00:00,0.5706,1,1,1,1,1,1,0.602564,0.55928,0.813084,0.672047,0.666667,8,4,0.759524,0.5,1.0,0,,ADA_1385,BASE,0.0,1.794872,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-16 12:00:00,2024-02-17 20:00:00,2024-02-18 08:00:00,2024-02-18 12:00:00,2024-02-18 12:00:00,0.614,0,1,1,1,1,1,0.853974,1.61024,1.0,0.453608,0.333333,8,4,1.16777,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1395,BASE,0.0,-0.465804,1,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-17 04:00:00,2024-02-18 12:00:00,2024-02-19 00:00:00,2024-02-19 04:00:00,2024-02-19 04:00:00,0.5687,1,1,1,1,0,1,0.718899,0.11855,0.809524,0.719064,0.333333,8,4,0.340909,0.5,1.0,0,,ADA_1399,BASE,0.0,4.483854,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-17 20:00:00,2024-02-19 04:00:00,2024-02-19 16:00:00,2024-02-19 20:00:00,2024-02-19 20:00:00,0.5862,1,1,1,1,1,1,0.653333,0.539957,1.0,0.627202,0.333333,8,4,0.457467,0.5,1.0,0,,ADA_1403,BASE,0.0,3.202051,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-20 00:00:00,2024-02-21 08:00:00,2024-02-21 20:00:00,2024-02-22 00:00:00,2024-02-22 00:00:00,0.6414,1,1,0,1,0,1,0.597015,0.658595,0.522267,0.782266,1.0,8,4,0.485265,0.5,1.0,0,,ADA_1416,BASE,0.0,2.716418,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-21 16:00:00,2024-02-23 00:00:00,2024-02-23 12:00:00,2024-02-23 16:00:00,2024-02-23 16:00:00,0.5747,1,1,1,1,1,1,0.836111,0.464949,0.755102,0.710426,1.0,8,4,0.81982,0.5,1.0,0,,ADA_1426,BASE,0.0,1.075926,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-21 20:00:00,2024-02-23 04:00:00,2024-02-23 16:00:00,2024-02-23 20:00:00,2024-02-23 20:00:00,0.608,1,1,0,1,0,1,0.566879,0.529771,0.417085,0.695106,1.0,8,4,0.941606,0.5,1.0,0,,ADA_1427,BASE,0.0,1.630573,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-25 16:00:00,2024-02-27 00:00:00,2024-02-27 12:00:00,2024-02-27 16:00:00,2024-02-27 16:00:00,0.5732,1,1,1,1,1,1,0.976228,0.640094,0.464286,0.849513,1.0,8,4,0.463265,0.5,1.0,0,,ADA_1450,BASE,0.0,3.941891,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-26 04:00:00,2024-02-27 12:00:00,2024-02-28 00:00:00,2024-02-28 04:00:00,2024-02-28 04:00:00,0.5732,1,1,0,1,0,1,0.752837,-0.277604,0.168142,0.884911,0.666667,8,4,0.392606,0.5,1.0,0,,ADA_1453,BASE,0.0,3.784904,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-26 12:00:00,2024-02-27 20:00:00,2024-02-28 08:00:00,2024-02-28 12:00:00,2024-02-28 12:00:00,0.5753,1,1,1,1,1,1,0.88547,-0.05364,0.038095,0.714032,1.0,8,4,0.641682,0.5,1.0,0,,ADA_1455,BASE,0.0,3.841026,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-27 00:00:00,2024-02-28 08:00:00,2024-02-28 20:00:00,2024-02-29 00:00:00,2024-02-29 00:00:00,0.6073,1,1,1,1,0,1,0.655726,-0.214198,0.08547,0.684107,0.666667,8,4,2.859031,0.5,1.0,0,,ADA_1458,BASE,0.0,1.68,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-27 04:00:00,2024-02-28 12:00:00,2024-02-29 00:00:00,2024-02-29 04:00:00,2024-02-29 04:00:00,0.6073,1,1,1,1,0,1,1.680163,-0.141572,0.063457,0.528728,0.333333,8,4,2.730667,0.5,1.0,0,,ADA_1459,BASE,0.0,3.111564,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-28 00:00:00,2024-02-29 08:00:00,2024-02-29 20:00:00,2024-03-01 00:00:00,2024-03-01 00:00:00,0.5961,1,1,1,1,1,1,0.609137,1.301359,0.885856,0.664829,0.666667,8,4,0.673828,0.5,1.0,0,,ADA_1464,BASE,0.0,2.592217,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-28 08:00:00,2024-02-29 16:00:00,2024-03-01 04:00:00,2024-03-01 08:00:00,2024-03-01 08:00:00,0.5961,1,1,1,1,1,1,0.701468,0.430938,0.259259,0.676743,1.0,8,4,0.496007,0.5,1.0,0,,ADA_1466,BASE,0.0,2.916803,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-28 20:00:00,2024-03-01 04:00:00,2024-03-01 16:00:00,2024-03-01 20:00:00,2024-03-01 20:00:00,0.6112,1,1,1,1,0,1,0.913043,-0.878947,0.688776,0.571104,0.666667,8,4,0.595287,0.5,1.0,0,,ADA_1469,BASE,0.0,3.469565,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-02-29 00:00:00,2024-03-01 08:00:00,2024-03-01 20:00:00,2024-03-02 00:00:00,2024-03-02 00:00:00,0.6223,1,1,1,1,0,1,1.206781,-1.105126,0.735931,0.475021,0.333333,8,4,1.178035,0.5,1.0,0,,ADA_1470,BASE,0.0,4.456065,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-03-01 08:00:00,2024-03-02 16:00:00,2024-03-03 04:00:00,2024-03-03 08:00:00,2024-03-03 08:00:00,0.6619,1,1,0,1,0,1,0.575444,1.084325,0.954397,0.769219,0.666667,8,4,0.578999,0.5,1.0,0,,ADA_1478,BASE,0.0,2.420578,1,1,1,1
