instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,balance_duration_bars,balance_range_atr,balance_body_atr,compression_ratio,directional_drift_atr,boundary_distance_change_atr,reassertion_setup_distance_atr,balance_end_time,gate_DURATION_1,gate_DURATION_2,gate_DURATION_3,gate_DURATION_4PLUS,gate_RANGE_COMPRESSION_050,gate_RANGE_COMPRESSION_075,gate_RANGE_COMPRESSION_100,gate_OVERLAP_025,gate_OVERLAP_050,gate_OVERLAP_075,gate_LOW_DRIFT_010,gate_LOW_DRIFT_025,gate_LOW_DRIFT_050,gate_BOUNDARY_RECOVERY_000,gate_BOUNDARY_RECOVERY_010,gate_BOUNDARY_RECOVERY_025,gate_COMPACT_BALANCE
ADAUSDT,1H_FALLBACK,UP,2024-01-26 20:00:00,2024-01-28 04:00:00,2024-01-28 16:00:00,2024-01-28 20:00:00,2024-01-28 20:00:00,0.4754,1,1,0,1,0,1,0.534949,0.84107,0.55,1.0,0.666667,8,4,0.819048,0.5,1.0,0,,ADA_1271,1,1.35820895522388,0.6791044776119365,0.8595041322314028,-0.6791044776119365,-0.6791044776119366,-1.4104477611940307,2024-01-28 16:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-01-27 12:00:00,2024-01-28 20:00:00,2024-01-29 08:00:00,2024-01-29 12:00:00,2024-01-29 12:00:00,0.4814,1,1,1,1,0,1,1.176672,0.301724,0.226415,1.0,0.666667,8,4,0.760417,0.5,1.0,0,,ADA_1275,1,0.6238859180035649,0.04991087344028657,0.3424657534246578,0.04991087344028657,0.04991087344028655,-0.8110516934046343,2024-01-29 08:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-01-27 16:00:00,2024-01-29 00:00:00,2024-01-29 12:00:00,2024-01-29 16:00:00,2024-01-29 16:00:00,0.483,1,1,1,1,0,1,2.32656,-0.45292,0.22619,1.0,0.333333,8,4,2.329545,0.5,1.0,0,,ADA_1276,1,1.7049742710120093,1.1646655231560854,1.1735537190082683,1.1646655231560854,1.1646655231560854,-1.7650085763293266,2024-01-29 12:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-01-29 12:00:00,2024-01-30 20:00:00,2024-01-31 08:00:00,2024-01-31 12:00:00,2024-01-31 12:00:00,0.4836,1,1,0,1,0,1,0.536206,1.004994,0.982906,1.0,1.0,8,4,0.647834,0.5,1.0,0,,ADA_1287,1,1.3763306199123357,0.9292423293675695,0.65966386554622,-0.9292423293675695,-0.9292423293675696,-1.6217908578584872,2024-01-31 08:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-01-29 20:00:00,2024-01-31 04:00:00,2024-01-31 16:00:00,2024-01-31 20:00:00,2024-01-31 20:00:00,0.5367,1,1,1,1,1,1,1.125821,-0.024944,0.014493,1.0,0.666667,8,4,0.871383,0.5,1.0,0,,ADA_1289,1,1.1857707509881434,0.30039525691699814,0.8241758241758251,-0.30039525691699814,-0.3003952569169981,-1.9288537549407099,2024-01-31 16:00:00,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-01-31 16:00:00,2024-02-02 00:00:00,2024-02-02 12:00:00,2024-02-02 16:00:00,2024-02-02 16:00:00,0.5203,1,1,1,1,0,1,0.601885,0.933109,0.948718,1.0,0.333333,8,4,0.588406,0.5,1.0,0,,ADA_1300,1,1.1451612903225796,0.024193548387094102,0.6995073891625616,0.024193548387094102,0.024193548387094116,-0.19354838709677075,2024-02-02 12:00:00,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-02 20:00:00,2024-02-04 04:00:00,2024-02-04 16:00:00,2024-02-04 20:00:00,2024-02-04 20:00:00,0.5257,1,1,1,1,0,1,0.847706,-0.46334,0.393939,1.0,0.333333,8,4,0.965909,0.5,1.0,0,,ADA_1313,1,0.961641391614634,0.5994647636039279,0.8850574712643683,0.5994647636039279,0.5994647636039279,-3.2096342551293393,2024-02-04 16:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,DOWN,2024-02-03 12:00:00,2024-02-04 20:00:00,2024-02-05 08:00:00,2024-02-05 12:00:00,2024-02-05 12:00:00,0.5241,1,1,1,1,1,1,1.092559,1.371269,1.0,1.0,0.333333,8,4,0.665428,0.5,1.0,0,,ADA_1317,1,0.6905222437137322,0.23017408123791575,0.3187500000000004,-0.23017408123791575,-0.23017408123791583,-2.7350096711798835,2024-02-05 08:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 00:00:00,2024-02-06 08:00:00,2024-02-06 20:00:00,2024-02-07 00:00:00,2024-02-07 00:00:00,0.5062,1,1,1,1,0,1,1.157233,0.788436,0.405405,1.0,0.333333,8,4,0.826316,0.5,1.0,0,,ADA_1326,1,0.8026315789473677,0.5789473684210547,0.42957746478873227,0.5789473684210547,0.5789473684210547,-1.0394736842105214,2024-02-06 20:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 04:00:00,2024-02-06 12:00:00,2024-02-07 00:00:00,2024-02-07 04:00:00,2024-02-07 04:00:00,0.5062,1,1,1,1,0,1,0.739481,-1.011861,0.402062,1.0,0.333333,8,4,1.273684,0.5,1.0,0,,ADA_1327,1,1.584905660377359,1.1446540880503144,0.8129032258064538,1.1446540880503144,1.1446540880503144,-2.1509433962264164,2024-02-07 00:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-02-08 20:00:00,2024-02-10 04:00:00,2024-02-10 16:00:00,2024-02-10 20:00:00,2024-02-10 20:00:00,0.5257,1,1,1,1,0,1,0.994374,-0.688337,0.75,1.0,0.333333,8,4,1.248963,0.5,1.0,0,,ADA_1349,1,0.9068413391557496,0.34643377001455106,0.6312056737588665,0.34643377001455106,0.346433770014551,-1.599708879184863,2024-02-10 16:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-02-10 12:00:00,2024-02-11 20:00:00,2024-02-12 08:00:00,2024-02-12 12:00:00,2024-02-12 12:00:00,0.5306,1,1,1,1,1,1,1.815291,0.609511,1.0,1.0,0.333333,8,4,0.778736,0.5,1.0,0,,ADA_1359,1,0.9517335146159084,0.18082936777702366,0.6172839506172848,-0.18082936777702366,-0.1808293677770237,-0.409245411284848,2024-02-12 08:00:00,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-11 00:00:00,2024-02-12 08:00:00,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-13 00:00:00,0.5654,1,1,1,1,1,1,0.746352,2.051375,0.858657,1.0,1.0,8,4,1.026239,0.5,1.0,0,,ADA_1362,1,0.7768691588785018,0.41705607476635514,0.2698863636363622,-0.41705607476635514,-0.4170560747663551,-0.5070093457943918,2024-02-12 20:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-12 04:00:00,2024-02-13 12:00:00,2024-02-14 00:00:00,2024-02-14 04:00:00,2024-02-14 04:00:00,0.5306,1,1,1,1,0,1,0.502897,-0.503367,0.863014,1.0,0.333333,8,4,0.585227,0.5,1.0,0,,ADA_1369,1,0.695953757225438,0.10520231213873474,0.4174757281553433,0.10520231213873474,0.10520231213873488,-1.254335260115613,2024-02-14 00:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 08:00:00,2024-02-14 16:00:00,2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-15 08:00:00,0.5338,1,1,0,1,0,1,0.899441,-0.204013,0.220339,1.0,0.666667,8,4,0.60202,0.5,1.0,0,,ADA_1376,1,0.9574712643678176,0.37011494252873944,0.6800000000000028,-0.37011494252873944,-0.37011494252873955,-3.5402298850574647,2024-02-15 04:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-13 12:00:00,2024-02-14 20:00:00,2024-02-15 08:00:00,2024-02-15 12:00:00,2024-02-15 12:00:00,0.5338,1,1,1,1,0,1,0.759124,-0.981932,0.576037,1.0,0.666667,8,4,0.836364,0.5,1.0,0,,ADA_1377,1,1.6346368715083741,0.8994413407821285,1.7272727272727206,0.8994413407821285,0.8994413407821282,-4.340782122905029,2024-02-15 08:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-02-14 20:00:00,2024-02-16 04:00:00,2024-02-16 16:00:00,2024-02-16 20:00:00,2024-02-16 20:00:00,0.5706,1,1,1,1,1,1,0.602564,0.55928,0.813084,1.0,0.666667,8,4,0.759524,0.5,1.0,0,,ADA_1385,1,0.848678213309023,0.025524156791253128,0.41692789968651917,-0.025524156791253128,-0.025524156791252972,-1.1868732907930686,2024-02-16 16:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-02-17 04:00:00,2024-02-18 12:00:00,2024-02-19 00:00:00,2024-02-19 04:00:00,2024-02-19 04:00:00,0.5687,1,1,1,1,0,1,0.718899,0.11855,0.809524,1.0,0.333333,8,4,0.340909,0.5,1.0,0,,ADA_1399,1,0.6202531645569593,0.007383966244733123,0.34999999999999976,0.007383966244733123,0.007383966244733031,-3.75105485232068,2024-02-19 00:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-02-17 20:00:00,2024-02-19 04:00:00,2024-02-19 16:00:00,2024-02-19 20:00:00,2024-02-19 20:00:00,0.5862,1,1,1,1,1,1,0.653333,0.539957,1.0,1.0,0.333333,8,4,0.457467,0.5,1.0,0,,ADA_1403,1,1.0385964912280659,0.18947368421052124,0.7326732673267291,-0.18947368421052124,-0.18947368421052113,-2.4912280701754397,2024-02-19 16:00:00,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-20 00:00:00,2024-02-21 08:00:00,2024-02-21 20:00:00,2024-02-22 00:00:00,2024-02-22 00:00:00,0.6414,1,1,0,1,0,1,0.597015,0.658595,0.522267,1.0,1.0,8,4,0.485265,0.5,1.0,0,,ADA_1416,1,0.8970482361411108,0.7912167026637895,0.7206477732793521,-0.7912167026637895,-0.7912167026637893,-2.146868250539956,2024-02-21 20:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-21 16:00:00,2024-02-23 00:00:00,2024-02-23 12:00:00,2024-02-23 16:00:00,2024-02-23 16:00:00,0.5747,1,1,1,1,1,1,0.836111,0.464949,0.755102,1.0,1.0,8,4,0.81982,0.5,1.0,0,,ADA_1426,1,0.8368121442125193,0.3918406072106269,0.732558139534876,-0.3918406072106269,-0.39184060721062686,-0.24573055028463217,2024-02-23 12:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-02-21 20:00:00,2024-02-23 04:00:00,2024-02-23 16:00:00,2024-02-23 20:00:00,2024-02-23 20:00:00,0.608,1,1,0,1,0,1,0.566879,0.529771,0.417085,1.0,1.0,8,4,0.941606,0.5,1.0,0,,ADA_1427,1,1.5490740740740747,0.8425925925925926,1.6258503401360638,-0.8425925925925926,-0.8425925925925926,-1.0824074074074024,2024-02-23 16:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-25 16:00:00,2024-02-27 00:00:00,2024-02-27 12:00:00,2024-02-27 16:00:00,2024-02-27 16:00:00,0.5732,1,1,1,1,1,1,0.976228,0.640094,0.464286,1.0,1.0,8,4,0.463265,0.5,1.0,0,,ADA_1450,1,1.4598290598290584,0.5264957264957305,1.2119205298013231,-0.5264957264957305,-0.5264957264957304,-3.198860398860392,2024-02-27 12:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-26 04:00:00,2024-02-27 12:00:00,2024-02-28 00:00:00,2024-02-28 04:00:00,2024-02-28 04:00:00,0.5732,1,1,0,1,0,1,0.752837,-0.277604,0.168142,1.0,0.666667,8,4,0.392606,0.5,1.0,0,,ADA_1453,1,1.01612903225807,0.47278225806451885,0.6486486486486523,-0.47278225806451885,-0.4727822580645187,-3.0977822580645116,2024-02-28 00:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-26 12:00:00,2024-02-27 20:00:00,2024-02-28 08:00:00,2024-02-28 12:00:00,2024-02-28 12:00:00,0.5753,1,1,1,1,1,1,0.88547,-0.05364,0.038095,1.0,1.0,8,4,0.641682,0.5,1.0,0,,ADA_1455,1,1.596491228070179,0.21975992613111459,1.7152777777777721,-0.21975992613111459,-0.21975992613111472,-3.1929824561403506,2024-02-28 08:00:00,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-27 00:00:00,2024-02-28 08:00:00,2024-02-28 20:00:00,2024-02-29 00:00:00,2024-02-29 00:00:00,0.6073,1,1,1,1,0,1,0.655726,-0.214198,0.08547,1.0,0.666667,8,4,2.859031,0.5,1.0,0,,ADA_1458,1,1.2837108953613836,0.5336209996404194,0.39291217257319033,0.5336209996404194,0.5336209996404194,-1.0773103200287701,2024-02-28 20:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-02-27 04:00:00,2024-02-28 12:00:00,2024-02-29 00:00:00,2024-02-29 04:00:00,2024-02-29 04:00:00,0.6073,1,1,1,1,0,1,1.680163,-0.141572,0.063457,1.0,0.333333,8,4,2.730667,0.5,1.0,0,,ADA_1459,1,1.2923076923076926,0.6557264957264921,0.4160246533127888,0.6557264957264921,0.6557264957264921,-1.6799999999999997,2024-02-29 00:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-02-28 00:00:00,2024-02-29 08:00:00,2024-02-29 20:00:00,2024-03-01 00:00:00,2024-03-01 00:00:00,0.5961,1,1,1,1,1,1,0.609137,1.301359,0.885856,1.0,0.666667,8,4,0.673828,0.5,1.0,0,,ADA_1464,1,1.3595255744996289,0.7575982209043743,0.859956236323852,-0.7575982209043743,-0.7575982209043741,-2.0271806276254,2024-02-29 20:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-28 08:00:00,2024-02-29 16:00:00,2024-03-01 04:00:00,2024-03-01 08:00:00,2024-03-01 08:00:00,0.5961,1,1,1,1,1,1,0.701468,0.430938,0.259259,1.0,1.0,8,4,0.496007,0.5,1.0,0,,ADA_1466,1,0.42117930204572646,0.2931407942238243,0.22361359570661837,-0.2931407942238243,-0.2931407942238242,-2.2878459687123964,2024-03-01 04:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-02-28 20:00:00,2024-03-01 04:00:00,2024-03-01 16:00:00,2024-03-01 20:00:00,2024-03-01 20:00:00,0.6112,1,1,1,1,0,1,0.913043,-0.878947,0.688776,1.0,0.666667,8,4,0.595287,0.5,1.0,0,,ADA_1469,1,0.6734505087881606,0.3755781683626255,0.6283987915407885,0.3755781683626255,0.3755781683626256,-2.5837187789084184,2024-03-01 16:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-02-29 00:00:00,2024-03-01 08:00:00,2024-03-01 20:00:00,2024-03-02 00:00:00,2024-03-02 00:00:00,0.6223,1,1,1,1,0,1,1.206781,-1.105126,0.735931,1.0,0.333333,8,4,1.178035,0.5,1.0,0,,ADA_1470,1,0.99954233409611,0.9098398169336379,0.9258160237388738,0.9098398169336379,0.9098398169336379,-3.1139588100686524,2024-03-01 20:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-03-01 08:00:00,2024-03-02 16:00:00,2024-03-03 04:00:00,2024-03-03 08:00:00,2024-03-03 08:00:00,0.6619,1,1,0,1,0,1,0.575444,1.084325,0.954397,1.0,0.666667,8,4,0.578999,0.5,1.0,0,,ADA_1478,1,2.092670157068061,1.0188481675392649,3.0534759358288652,-1.0188481675392649,-1.018848167539265,-1.8214659685863868,2024-03-03 04:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-03-11 12:00:00,2024-03-12 20:00:00,2024-03-13 08:00:00,2024-03-13 12:00:00,2024-03-13 12:00:00,0.7882,1,1,1,1,0,1,0.560538,0.450653,0.552083,1.0,0.333333,8,4,0.469121,0.5,1.0,0,,ADA_1539,1,0.7575852361588982,0.1926806380982153,0.4873239436619717,0.1926806380982153,0.19268063809821534,-1.2918360963403177,2024-03-13 08:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
ADAUSDT,1H_FALLBACK,UP,2024-03-12 04:00:00,2024-03-13 12:00:00,2024-03-14 00:00:00,2024-03-14 04:00:00,2024-03-14 04:00:00,0.704,1,1,1,1,1,1,1.028322,-0.605962,0.607306,1.0,0.666667,8,4,0.83068,0.5,1.0,0,,ADA_1543,1,0.6627505183137549,0.21285418106427434,0.44336569579288276,-0.21285418106427434,-0.21285418106427434,-2.684865238424326,2024-03-14 00:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-03-13 08:00:00,2024-03-14 16:00:00,2024-03-15 04:00:00,2024-03-15 08:00:00,2024-03-15 08:00:00,0.8104,1,1,1,1,1,1,0.562785,-0.200157,0.113971,1.0,1.0,8,4,1.281124,0.5,1.0,0,,ADA_1550,1,0.7368421052631581,0.006379585326953045,0.346846846846847,-0.006379585326953045,-0.006379585326953041,-2.8612440191387556,2024-03-15 04:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-03-15 04:00:00,2024-03-16 12:00:00,2024-03-17 00:00:00,2024-03-17 04:00:00,2024-03-17 04:00:00,0.7402,1,1,0,1,0,1,0.82247,-0.901987,0.523649,1.0,0.666667,8,4,1.275281,0.5,1.0,0,,ADA_1561,1,0.7211367673179396,0.4382770870337479,0.3333333333333333,-0.4382770870337479,-0.438277087033748,-2.0825932504440483,2024-03-17 00:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-03-16 12:00:00,2024-03-17 20:00:00,2024-03-18 08:00:00,2024-03-18 12:00:00,2024-03-18 12:00:00,0.7196,1,1,1,1,0,1,0.761953,0.010949,0.009231,1.0,0.666667,8,4,0.542952,0.5,1.0,0,,ADA_1569,1,0.6494657284336695,0.20067761271827167,0.41882352941176315,0.20067761271827167,0.20067761271827167,-1.3828511858222585,2024-03-18 08:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-03-17 20:00:00,2024-03-19 04:00:00,2024-03-19 16:00:00,2024-03-19 20:00:00,2024-03-19 20:00:00,0.699,1,1,1,1,0,1,1.083465,-0.38684,0.355482,1.0,0.666667,8,4,0.732911,0.5,1.0,0,,ADA_1577,1,0.7216890595009612,0.4184261036468338,0.4051724137931043,0.4184261036468338,0.41842610364683397,-3.197696737044143,2024-03-19 16:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-03-22 20:00:00,2024-03-24 04:00:00,2024-03-24 16:00:00,2024-03-24 20:00:00,2024-03-24 20:00:00,0.6,1,1,1,1,1,1,1.152542,0.343886,1.0,1.0,0.333333,8,4,0.604061,0.5,1.0,0,,ADA_1607,1,0.8840413318025254,0.1526980482204371,0.5238095238095238,-0.1526980482204371,-0.15269804822043698,-2.6681974741676204,2024-03-24 16:00:00,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-03-23 12:00:00,2024-03-24 20:00:00,2024-03-25 08:00:00,2024-03-25 12:00:00,2024-03-25 12:00:00,0.6223,1,1,1,1,0,1,1.60166,0.385557,0.882353,1.0,0.666667,8,4,1.428571,0.5,1.0,0,,ADA_1611,1,0.9357097390197284,0.026734563971989412,0.43032786885245755,0.026734563971989412,0.026734563971989367,-1.782304264799492,2024-03-25 08:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-03-24 00:00:00,2024-03-25 08:00:00,2024-03-25 20:00:00,2024-03-26 00:00:00,2024-03-26 00:00:00,0.6224,1,1,0,1,0,1,0.724541,-1.186161,0.447205,1.0,0.666667,8,4,0.915916,0.5,1.0,0,,ADA_1614,1,1.0812680115273832,0.7262247838616717,0.43934426229508494,-0.7262247838616717,-0.7262247838616713,-2.7677233429394796,2024-03-25 20:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-03-24 20:00:00,2024-03-26 04:00:00,2024-03-26 16:00:00,2024-03-26 20:00:00,2024-03-26 20:00:00,0.6313,1,1,1,1,1,1,0.535294,1.057989,0.630901,1.0,0.666667,8,4,0.862534,0.5,1.0,0,,ADA_1619,1,0.9479882237487752,0.39156035328753924,0.440894568690097,-0.39156035328753924,-0.39156035328753913,-1.779195289499511,2024-03-26 16:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-03-25 08:00:00,2024-03-26 16:00:00,2024-03-27 04:00:00,2024-03-27 08:00:00,2024-03-27 08:00:00,0.6379,1,1,0,1,0,1,0.568998,0.594204,0.358025,1.0,0.666667,8,4,0.69214,0.5,1.0,0,,ADA_1622,1,1.1867915229176924,0.9797930014785597,0.8911917098445549,-0.9797930014785597,-0.9797930014785599,-0.7313947757515975,2024-03-27 04:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-03-25 12:00:00,2024-03-26 20:00:00,2024-03-27 08:00:00,2024-03-27 12:00:00,2024-03-27 12:00:00,0.6837,1,1,0,1,0,1,1.417029,-0.526015,0.314741,1.0,0.666667,8,4,0.827511,0.5,1.0,0,,ADA_1623,1,1.1776937618147467,0.5623818525519887,0.7355371900826462,-0.5623818525519887,-0.5623818525519888,-1.7599243856332665,2024-03-27 08:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-03-28 12:00:00,2024-03-29 20:00:00,2024-03-30 08:00:00,2024-03-30 12:00:00,2024-03-30 12:00:00,0.6678,1,1,0,1,0,1,0.580194,-0.435403,0.283721,1.0,0.666667,8,4,0.820122,0.5,1.0,0,,ADA_1641,1,0.8791208791208797,0.5567765567765603,0.44609665427509276,-0.5567765567765603,-0.5567765567765603,-0.7032967032966988,2024-03-30 08:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-03-30 00:00:00,2024-03-31 08:00:00,2024-03-31 20:00:00,2024-04-01 00:00:00,2024-04-01 00:00:00,0.6691,1,1,1,1,1,1,0.538056,0.272727,0.681818,1.0,0.666667,8,4,0.327273,0.5,1.0,0,,ADA_1650,1,0.6902133922001403,0.2884473877851389,0.7528089887640352,-0.2884473877851389,-0.2884473877851388,-1.9573215599705698,2024-03-31 20:00:00,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-03-30 04:00:00,2024-03-31 12:00:00,2024-04-01 00:00:00,2024-04-01 04:00:00,2024-04-01 04:00:00,0.6613,1,1,1,1,0,1,1.415054,-0.134412,0.159091,1.0,0.333333,8,4,1.817259,0.5,1.0,0,,ADA_1651,1,0.8229088168801733,0.5380557648831952,0.8666666666666568,0.5380557648831952,0.5380557648831954,-1.7196684250188399,2024-04-01 00:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,DOWN,2024-03-31 00:00:00,2024-04-01 08:00:00,2024-04-01 20:00:00,2024-04-02 00:00:00,2024-04-02 00:00:00,0.6535,1,1,1,1,1,1,1.959385,-0.530303,0.196078,1.0,0.666667,8,4,1.275132,0.5,1.0,0,,ADA_1656,1,0.6192307692307715,0.10769230769230592,0.23958333333333354,-0.10769230769230592,-0.10769230769230598,-2.8987179487179517,2024-04-01 20:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-03-31 08:00:00,2024-04-01 16:00:00,2024-04-02 04:00:00,2024-04-02 08:00:00,2024-04-02 08:00:00,0.6515,1,1,0,1,0,1,0.750246,-1.884615,0.875,1.0,1.0,8,4,1.090323,0.5,1.0,0,,ADA_1658,1,0.9566160520607428,0.030368763557480423,0.3368983957219267,-0.030368763557480423,-0.030368763557480527,-4.206073752711502,2024-04-02 04:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-04-03 12:00:00,2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-05 12:00:00,2024-04-05 12:00:00,0.5588,1,1,1,1,1,1,1.066941,1.502242,1.0,1.0,0.333333,8,4,0.69657,0.5,1.0,0,,ADA_1677,1,1.2978606692265506,0.6911684037301152,0.7347826086956527,-0.6911684037301152,-0.6911684037301152,-0.3225452550740521,2024-04-05 08:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-04-04 00:00:00,2024-04-05 08:00:00,2024-04-05 20:00:00,2024-04-06 00:00:00,2024-04-06 00:00:00,0.5588,1,1,0,1,0,1,0.51881,-0.840545,0.6,1.0,0.666667,8,4,0.593668,0.5,1.0,0,,ADA_1680,1,0.37837837837837934,0.0231660231660206,0.2425742574257434,-0.0231660231660206,-0.023166023166020677,-1.1814671814671878,2024-04-05 20:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
