instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id
ADAUSDT,1H_FALLBACK,UP,2024-09-06 04:00:00,2024-09-07 12:00:00,2024-09-08 00:00:00,2024-09-08 04:00:00,2024-09-08 04:00:00,0.3034,1,1,1,1,0,1,0.6125,-0.841214,0.628866,0.507729,0.666667,8,4,0.463158,0.5,1.0,0,,ADA_2611
ADAUSDT,1H_FALLBACK,UP,2024-09-06 08:00:00,2024-09-07 16:00:00,2024-09-08 04:00:00,2024-09-08 08:00:00,2024-09-08 08:00:00,0.3034,1,1,1,1,0,1,0.614286,-1.057828,0.675676,0.4529,0.333333,8,4,0.763948,0.5,1.0,0,,ADA_2612
ADAUSDT,1H_FALLBACK,UP,2024-09-06 16:00:00,2024-09-08 00:00:00,2024-09-08 12:00:00,2024-09-08 16:00:00,2024-09-08 16:00:00,0.3034,1,1,0,1,0,1,0.594819,-0.247968,0.111111,0.551203,0.666667,8,4,0.704918,0.5,1.0,0,,ADA_2614
ADAUSDT,1H_FALLBACK,UP,2024-09-07 00:00:00,2024-09-08 08:00:00,2024-09-08 20:00:00,2024-09-09 00:00:00,2024-09-09 00:00:00,0.3145,1,1,1,1,0,1,0.8403,-0.014849,0.007299,0.679689,0.333333,8,4,0.834906,0.5,1.0,0,,ADA_2616
ADAUSDT,1H_FALLBACK,UP,2024-09-08 04:00:00,2024-09-09 12:00:00,2024-09-10 00:00:00,2024-09-10 04:00:00,2024-09-10 04:00:00,0.3303,1,1,0,1,0,1,0.500559,0.413824,0.302326,0.530227,0.666667,8,4,0.61828,0.5,1.0,0,,ADA_2623
ADAUSDT,1H_FALLBACK,DOWN,2024-09-09 00:00:00,2024-09-10 08:00:00,2024-09-10 20:00:00,2024-09-11 00:00:00,2024-09-11 00:00:00,0.3489,1,1,1,1,0,1,0.632138,-0.119775,0.127273,0.736517,0.666667,8,4,0.704348,0.5,1.0,0,,ADA_2628
ADAUSDT,1H_FALLBACK,UP,2024-09-11 12:00:00,2024-09-12 20:00:00,2024-09-13 08:00:00,2024-09-13 12:00:00,2024-09-13 12:00:00,0.33,1,1,1,1,1,1,1.622129,0.550686,0.368421,0.721079,1.0,8,4,0.44164,0.5,1.0,0,,ADA_2643
ADAUSDT,1H_FALLBACK,DOWN,2024-09-13 16:00:00,2024-09-15 00:00:00,2024-09-15 12:00:00,2024-09-15 16:00:00,2024-09-15 16:00:00,0.365,1,1,1,1,0,1,1.255689,-1.104225,0.666667,0.563779,0.333333,8,4,1.064286,0.5,1.0,0,,ADA_2656
ADAUSDT,1H_FALLBACK,DOWN,2024-09-14 08:00:00,2024-09-15 16:00:00,2024-09-16 04:00:00,2024-09-16 08:00:00,2024-09-16 08:00:00,0.3594,1,1,0,1,0,1,0.752688,-1.030269,0.557895,0.559706,0.666667,8,4,1.342857,0.5,1.0,0,,ADA_2660
ADAUSDT,1H_FALLBACK,DOWN,2024-09-15 16:00:00,2024-09-17 00:00:00,2024-09-17 12:00:00,2024-09-17 16:00:00,2024-09-17 16:00:00,0.3488,1,1,0,1,0,1,1.109375,1.411908,0.633588,0.570757,1.0,8,4,0.65625,0.5,1.0,0,,ADA_2668
ADAUSDT,1H_FALLBACK,UP,2024-09-16 16:00:00,2024-09-18 00:00:00,2024-09-18 12:00:00,2024-09-18 16:00:00,2024-09-18 16:00:00,0.3264,1,1,1,1,1,1,0.894619,1.326626,1.0,0.582592,0.333333,8,4,0.760479,0.5,1.0,0,,ADA_2674
ADAUSDT,1H_FALLBACK,UP,2024-09-16 20:00:00,2024-09-18 04:00:00,2024-09-18 16:00:00,2024-09-18 20:00:00,2024-09-18 20:00:00,0.3264,1,1,1,1,0,1,1.446764,-0.048354,0.027027,0.495978,0.333333,8,4,1.023952,0.5,1.0,0,,ADA_2675
ADAUSDT,1H_FALLBACK,UP,2024-09-17 00:00:00,2024-09-18 08:00:00,2024-09-18 20:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,0.3284,1,1,1,1,0,1,0.695035,-2.091882,0.752809,0.47304,0.333333,8,4,1.659864,0.5,1.0,0,,ADA_2676
ADAUSDT,1H_FALLBACK,UP,2024-09-18 00:00:00,2024-09-19 08:00:00,2024-09-19 20:00:00,2024-09-20 00:00:00,2024-09-20 00:00:00,0.3272,1,1,1,1,1,1,1.174194,-0.260062,0.36,0.430991,0.666667,8,4,0.528689,0.5,1.0,0,,ADA_2682
ADAUSDT,1H_FALLBACK,DOWN,2024-09-20 00:00:00,2024-09-21 08:00:00,2024-09-21 20:00:00,2024-09-22 00:00:00,2024-09-22 00:00:00,0.3613,1,1,1,1,1,1,0.64,0.937322,1.0,0.682577,0.333333,8,4,0.576,0.5,1.0,0,,ADA_2694
ADAUSDT,1H_FALLBACK,DOWN,2024-09-21 04:00:00,2024-09-22 12:00:00,2024-09-23 00:00:00,2024-09-23 04:00:00,2024-09-23 04:00:00,0.36,1,1,1,1,1,1,0.646919,1.760771,1.0,0.711973,0.333333,8,4,1.826531,0.5,1.0,0,,ADA_2701
ADAUSDT,1H_FALLBACK,UP,2024-09-22 04:00:00,2024-09-23 12:00:00,2024-09-24 00:00:00,2024-09-24 04:00:00,2024-09-24 04:00:00,0.3427,1,1,0,1,0,1,0.847222,-0.854207,0.670588,0.619397,0.666667,8,4,0.938547,0.5,1.0,0,,ADA_2707
ADAUSDT,1H_FALLBACK,UP,2024-09-24 00:00:00,2024-09-25 08:00:00,2024-09-25 20:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,0.3584,1,1,1,1,1,1,0.604224,0.242612,0.612903,0.688119,0.666667,8,4,0.266854,0.5,1.0,0,,ADA_2718
ADAUSDT,1H_FALLBACK,UP,2024-09-24 04:00:00,2024-09-25 12:00:00,2024-09-26 00:00:00,2024-09-26 04:00:00,2024-09-26 04:00:00,0.3605,1,1,1,1,0,1,1.215278,-0.277477,0.305556,0.633667,0.333333,8,4,0.552239,0.5,1.0,0,,ADA_2719
ADAUSDT,1H_FALLBACK,UP,2024-09-25 00:00:00,2024-09-26 08:00:00,2024-09-26 20:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,0.3779,1,1,1,1,0,1,1.065924,-0.571876,0.376,0.605467,0.666667,8,4,0.940541,0.5,1.0,0,,ADA_2724
ADAUSDT,1H_FALLBACK,DOWN,2024-09-27 20:00:00,2024-09-29 04:00:00,2024-09-29 16:00:00,2024-09-29 20:00:00,2024-09-29 20:00:00,0.4059,1,1,1,1,1,1,1.003468,1.46702,1.0,0.604216,0.333333,8,4,0.846715,0.5,1.0,0,,ADA_2741
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 00:00:00,2024-09-29 08:00:00,2024-09-29 20:00:00,2024-09-30 00:00:00,2024-09-30 00:00:00,0.4059,1,1,1,1,0,1,1.196057,0.046865,0.023622,0.391173,0.333333,8,4,1.313869,0.5,1.0,0,,ADA_2742
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 08:00:00,2024-09-29 16:00:00,2024-09-30 04:00:00,2024-09-30 08:00:00,2024-09-30 08:00:00,0.4043,1,1,0,1,0,1,0.763103,-2.045153,0.891892,0.509554,0.666667,8,4,1.867769,0.5,1.0,0,,ADA_2744
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 20:00:00,2024-09-30 04:00:00,2024-09-30 16:00:00,2024-09-30 20:00:00,2024-09-30 20:00:00,0.4042,1,1,0,1,0,1,0.855072,-1.692341,0.875969,0.546784,0.666667,8,4,1.222222,0.5,1.0,0,,ADA_2747
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 12:00:00,2024-09-30 20:00:00,2024-10-01 08:00:00,2024-10-01 12:00:00,2024-10-01 12:00:00,0.4042,1,1,1,1,1,1,2.006405,1.450914,1.0,0.591185,0.333333,8,4,1.175573,0.5,1.0,0,,ADA_2751
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 16:00:00,2024-10-01 00:00:00,2024-10-01 12:00:00,2024-10-01 16:00:00,2024-10-01 16:00:00,0.4042,1,1,1,1,0,1,1.261433,-1.880813,0.772277,0.466185,0.333333,8,4,1.301493,0.5,1.0,0,,ADA_2752
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 08:00:00,2024-10-01 16:00:00,2024-10-02 04:00:00,2024-10-02 08:00:00,2024-10-02 08:00:00,0.3904,1,1,1,1,0,1,0.781311,0.555262,0.434783,0.668993,0.666667,8,4,0.727273,0.5,1.0,0,,ADA_2756
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 16:00:00,2024-10-02 00:00:00,2024-10-02 12:00:00,2024-10-02 16:00:00,2024-10-02 16:00:00,0.386,1,1,0,1,0,1,1.050207,-0.885403,0.793651,0.57541,0.666667,8,4,0.630734,0.5,1.0,0,,ADA_2758
ADAUSDT,1H_FALLBACK,DOWN,2024-10-01 04:00:00,2024-10-02 12:00:00,2024-10-03 00:00:00,2024-10-03 04:00:00,2024-10-03 04:00:00,0.386,1,1,0,1,0,1,0.547069,-0.225107,0.118943,0.755988,0.666667,8,4,0.456422,0.5,1.0,0,,ADA_2761
ADAUSDT,1H_FALLBACK,UP,2024-10-03 04:00:00,2024-10-04 12:00:00,2024-10-05 00:00:00,2024-10-05 04:00:00,2024-10-05 04:00:00,0.3318,1,1,1,1,1,1,0.798427,0.404129,0.804878,0.796527,0.666667,8,4,0.385321,0.5,1.0,0,,ADA_2773
ADAUSDT,1H_FALLBACK,UP,2024-10-03 20:00:00,2024-10-05 04:00:00,2024-10-05 16:00:00,2024-10-05 20:00:00,2024-10-05 20:00:00,0.3389,1,1,1,1,1,1,0.508475,1.13661,1.0,0.67241,0.333333,8,4,0.604651,0.5,1.0,0,,ADA_2777
ADAUSDT,1H_FALLBACK,UP,2024-10-06 00:00:00,2024-10-07 08:00:00,2024-10-07 20:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,0.3479,1,1,0,1,0,1,0.665962,1.035642,0.868421,0.866303,0.666667,8,4,0.737864,0.5,1.0,0,,ADA_2790
ADAUSDT,1H_FALLBACK,DOWN,2024-10-07 16:00:00,2024-10-09 00:00:00,2024-10-09 12:00:00,2024-10-09 16:00:00,2024-10-09 16:00:00,0.3613,1,1,1,1,1,1,0.587097,-0.21131,0.454545,0.660714,0.666667,8,4,0.517073,0.5,1.0,0,,ADA_2800
ADAUSDT,1H_FALLBACK,UP,2024-10-11 04:00:00,2024-10-12 12:00:00,2024-10-13 00:00:00,2024-10-13 04:00:00,2024-10-13 04:00:00,0.3401,1,1,1,1,0,1,0.895623,-0.112685,0.111111,0.620185,0.333333,8,4,0.49697,0.5,1.0,0,,ADA_2821
ADAUSDT,1H_FALLBACK,DOWN,2024-10-14 12:00:00,2024-10-15 20:00:00,2024-10-16 08:00:00,2024-10-16 12:00:00,2024-10-16 12:00:00,0.3711,1,1,0,1,0,1,0.621961,0.0,0.0,0.671866,0.666667,8,4,0.440678,0.5,1.0,0,,ADA_2841
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 04:00:00,2024-10-16 12:00:00,2024-10-17 00:00:00,2024-10-17 04:00:00,2024-10-17 04:00:00,0.3711,1,1,1,1,1,1,0.552316,-0.096022,0.307692,0.667007,0.666667,8,4,0.605932,0.5,1.0,0,,ADA_2845
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 08:00:00,2024-10-16 16:00:00,2024-10-17 04:00:00,2024-10-17 08:00:00,2024-10-17 08:00:00,0.3711,1,1,1,1,0,1,0.584327,-0.602099,0.735294,0.600392,0.666667,8,4,0.597458,0.5,1.0,0,,ADA_2846
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 16:00:00,2024-10-17 00:00:00,2024-10-17 12:00:00,2024-10-17 16:00:00,2024-10-17 16:00:00,0.364,1,1,0,1,0,1,0.695872,-0.475624,0.266667,0.504783,0.666667,8,4,1.18797,0.5,1.0,0,,ADA_2848
ADAUSDT,1H_FALLBACK,UP,2024-10-18 08:00:00,2024-10-19 16:00:00,2024-10-20 04:00:00,2024-10-20 08:00:00,2024-10-20 08:00:00,0.3439,1,1,1,1,0,1,0.521036,-0.204798,0.25,0.80212,0.666667,8,4,0.427481,0.5,1.0,0,,ADA_2864
ADAUSDT,1H_FALLBACK,UP,2024-10-18 12:00:00,2024-10-19 20:00:00,2024-10-20 08:00:00,2024-10-20 12:00:00,2024-10-20 12:00:00,0.3439,1,1,1,1,0,1,1.423369,-0.361044,0.361702,0.617596,0.333333,8,4,0.900763,0.5,1.0,0,,ADA_2865
ADAUSDT,1H_FALLBACK,UP,2024-10-20 00:00:00,2024-10-21 08:00:00,2024-10-21 20:00:00,2024-10-22 00:00:00,2024-10-22 00:00:00,0.3482,1,1,1,1,0,1,0.525597,0.197183,0.15942,0.512542,0.333333,8,4,0.607287,0.5,1.0,0,,ADA_2874
ADAUSDT,1H_FALLBACK,DOWN,2024-10-22 04:00:00,2024-10-23 12:00:00,2024-10-24 00:00:00,2024-10-24 04:00:00,2024-10-24 04:00:00,0.3692,1,1,1,1,1,1,0.726115,0.150322,0.5,0.53197,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_2887
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 04:00:00,2024-10-24 12:00:00,2024-10-25 00:00:00,2024-10-25 04:00:00,2024-10-25 04:00:00,0.3692,1,1,1,1,0,1,0.739044,0.151784,0.120879,0.47435,0.333333,8,4,0.462838,0.5,1.0,0,,ADA_2893
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 16:00:00,2024-10-25 00:00:00,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 16:00:00,0.3551,1,1,1,1,0,1,0.77547,-0.34626,0.242718,0.587905,0.666667,8,4,1.0,0.5,1.0,0,,ADA_2896
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 20:00:00,2024-10-25 04:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,2024-10-25 20:00:00,0.3551,1,1,1,1,0,1,1.147176,-0.367316,0.264151,0.591775,0.333333,8,4,2.135484,0.5,1.0,0,,ADA_2897
ADAUSDT,1H_FALLBACK,DOWN,2024-10-24 12:00:00,2024-10-25 20:00:00,2024-10-26 08:00:00,2024-10-26 12:00:00,2024-10-26 12:00:00,0.351,1,1,1,1,0,1,0.574417,0.50893,0.605263,0.628668,0.333333,8,4,1.673575,0.5,1.0,0,,ADA_2901
ADAUSDT,1H_FALLBACK,UP,2024-10-26 04:00:00,2024-10-27 12:00:00,2024-10-28 00:00:00,2024-10-28 04:00:00,2024-10-28 04:00:00,0.3237,1,1,0,1,0,1,0.583333,0.905966,0.888889,0.572188,1.0,8,4,1.070796,0.5,1.0,0,,ADA_2911
ADAUSDT,1H_FALLBACK,UP,2024-10-26 08:00:00,2024-10-27 16:00:00,2024-10-28 04:00:00,2024-10-28 08:00:00,2024-10-28 08:00:00,0.3237,1,1,1,1,0,1,0.518519,0.466149,0.3,0.606911,0.666667,8,4,0.742331,0.5,1.0,0,,ADA_2912
ADAUSDT,1H_FALLBACK,UP,2024-10-26 16:00:00,2024-10-28 00:00:00,2024-10-28 12:00:00,2024-10-28 16:00:00,2024-10-28 16:00:00,0.3251,1,1,0,1,0,1,1.520988,-0.017766,0.009009,0.64148,0.666667,8,4,0.774566,0.5,1.0,0,,ADA_2914
ADAUSDT,1H_FALLBACK,UP,2024-10-27 00:00:00,2024-10-28 08:00:00,2024-10-28 20:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,0.3303,1,1,1,1,0,1,0.925337,-0.860356,0.299363,0.575437,0.333333,8,4,1.652893,0.5,1.0,0,,ADA_2916
ADAUSDT,1H_FALLBACK,UP,2024-10-29 08:00:00,2024-10-30 16:00:00,2024-10-31 04:00:00,2024-10-31 08:00:00,2024-10-31 08:00:00,0.3454,1,1,0,1,0,1,0.541063,-0.097065,0.125,0.773121,1.0,8,4,0.473118,0.5,1.0,0,,ADA_2930
ADAUSDT,1H_FALLBACK,DOWN,2024-10-31 04:00:00,2024-11-01 12:00:00,2024-11-02 00:00:00,2024-11-02 04:00:00,2024-11-02 04:00:00,0.3613,1,1,1,1,1,1,0.523598,1.127569,1.0,0.701123,0.333333,8,4,0.613971,0.5,1.0,0,,ADA_2941
ADAUSDT,1H_FALLBACK,DOWN,2024-11-02 12:00:00,2024-11-03 20:00:00,2024-11-04 08:00:00,2024-11-04 12:00:00,2024-11-04 12:00:00,0.3589,1,1,0,1,0,1,0.659319,-0.167966,0.193548,0.740872,0.666667,8,4,0.375796,0.5,1.0,0,,ADA_2955
ADAUSDT,1H_FALLBACK,DOWN,2024-11-03 16:00:00,2024-11-05 00:00:00,2024-11-05 12:00:00,2024-11-05 16:00:00,2024-11-05 16:00:00,0.3368,1,1,1,1,1,1,0.646396,0.579159,1.0,0.555557,0.333333,8,4,0.730539,0.5,1.0,0,,ADA_2962
ADAUSDT,1H_FALLBACK,UP,2024-11-04 20:00:00,2024-11-06 04:00:00,2024-11-06 16:00:00,2024-11-06 20:00:00,2024-11-06 20:00:00,0.3201,1,1,1,1,0,1,0.668942,0.253099,0.203883,0.648239,0.333333,8,4,0.35109,0.5,1.0,0,,ADA_2969
ADAUSDT,1H_FALLBACK,UP,2024-11-05 00:00:00,2024-11-06 08:00:00,2024-11-06 20:00:00,2024-11-07 00:00:00,2024-11-07 00:00:00,0.326,1,1,1,1,0,1,1.118697,-0.562814,0.328767,0.550611,0.333333,8,4,0.676692,0.5,1.0,0,,ADA_2970
ADAUSDT,1H_FALLBACK,UP,2024-11-05 12:00:00,2024-11-06 20:00:00,2024-11-07 08:00:00,2024-11-07 12:00:00,2024-11-07 12:00:00,0.3287,1,1,1,1,0,1,1.80959,-0.737984,0.43038,0.608078,0.666667,8,4,0.844086,0.5,1.0,0,,ADA_2973
ADAUSDT,1H_FALLBACK,UP,2024-11-07 20:00:00,2024-11-09 04:00:00,2024-11-09 16:00:00,2024-11-09 20:00:00,2024-11-09 20:00:00,0.3931,1,1,1,1,0,1,3.173999,-0.291047,0.365854,0.584621,0.666667,8,4,1.088415,0.5,1.0,0,,ADA_2987
ADAUSDT,1H_FALLBACK,UP,2024-11-08 00:00:00,2024-11-09 08:00:00,2024-11-09 20:00:00,2024-11-10 00:00:00,2024-11-10 00:00:00,0.4038,1,1,1,1,0,1,1.71264,-3.311905,0.87619,0.455757,0.333333,8,4,1.994536,0.5,1.0,0,,ADA_2988
ADAUSDT,1H_FALLBACK,UP,2024-11-09 08:00:00,2024-11-10 16:00:00,2024-11-11 04:00:00,2024-11-11 08:00:00,2024-11-11 08:00:00,0.4313,1,1,1,1,1,1,0.624833,1.132761,0.707581,0.656596,1.0,8,4,0.391076,0.5,1.0,0,,ADA_2996
ADAUSDT,1H_FALLBACK,DOWN,2024-11-11 16:00:00,2024-11-13 00:00:00,2024-11-13 12:00:00,2024-11-13 16:00:00,2024-11-13 16:00:00,0.6541,1,1,0,1,0,1,0.639928,1.572033,0.961538,0.65155,0.666667,8,4,0.914228,0.5,1.0,0,,ADA_3010
ADAUSDT,1H_FALLBACK,DOWN,2024-11-12 12:00:00,2024-11-13 20:00:00,2024-11-14 08:00:00,2024-11-14 12:00:00,2024-11-14 12:00:00,0.6098,1,1,1,1,0,1,0.53595,-0.275705,0.385185,0.671408,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3015
ADAUSDT,1H_FALLBACK,UP,2024-11-12 16:00:00,2024-11-14 00:00:00,2024-11-14 12:00:00,2024-11-14 16:00:00,2024-11-14 16:00:00,0.5192,1,1,1,1,1,1,0.535275,0.673791,0.596107,0.684777,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3016
ADAUSDT,1H_FALLBACK,UP,2024-11-13 08:00:00,2024-11-14 16:00:00,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-15 08:00:00,0.5265,1,1,0,1,0,1,0.685174,-0.752361,0.728614,0.652022,0.666667,8,4,1.003601,0.5,1.0,0,,ADA_3020
ADAUSDT,1H_FALLBACK,UP,2024-11-13 16:00:00,2024-11-15 00:00:00,2024-11-15 12:00:00,2024-11-15 16:00:00,2024-11-15 16:00:00,0.5417,1,1,1,1,0,1,0.760035,-1.470436,0.851852,0.660712,0.333333,8,4,2.089194,0.5,1.0,0,,ADA_3022
ADAUSDT,1H_FALLBACK,UP,2024-11-14 08:00:00,2024-11-15 16:00:00,2024-11-16 04:00:00,2024-11-16 08:00:00,2024-11-16 08:00:00,0.5417,1,1,0,1,0,1,0.61165,-1.180921,0.536723,0.489303,0.666667,8,4,0.924419,0.5,1.0,0,,ADA_3026
ADAUSDT,1H_FALLBACK,DOWN,2024-11-16 08:00:00,2024-11-17 16:00:00,2024-11-18 04:00:00,2024-11-18 08:00:00,2024-11-18 08:00:00,0.8193,1,1,1,1,1,1,0.568723,0.954025,0.623269,0.499373,0.666667,8,4,0.675385,0.5,1.0,0,,ADA_3038
ADAUSDT,1H_FALLBACK,DOWN,2024-11-16 16:00:00,2024-11-18 00:00:00,2024-11-18 12:00:00,2024-11-18 16:00:00,2024-11-18 16:00:00,0.7798,1,1,0,1,0,1,0.632029,0.601719,0.34402,0.707926,1.0,8,4,0.924862,0.5,1.0,0,,ADA_3040
ADAUSDT,1H_FALLBACK,UP,2024-11-17 00:00:00,2024-11-18 08:00:00,2024-11-18 20:00:00,2024-11-19 00:00:00,2024-11-19 00:00:00,0.6893,1,1,1,1,1,1,0.514182,0.048072,0.033493,0.869896,0.666667,8,4,0.734873,0.5,1.0,0,,ADA_3042
ADAUSDT,1H_FALLBACK,UP,2024-11-18 00:00:00,2024-11-19 08:00:00,2024-11-19 20:00:00,2024-11-20 00:00:00,2024-11-20 00:00:00,0.7002,1,1,1,1,1,1,0.872059,-0.022724,0.024691,0.748654,1.0,8,4,0.684588,0.5,1.0,0,,ADA_3048
ADAUSDT,1H_FALLBACK,UP,2024-11-19 20:00:00,2024-11-21 04:00:00,2024-11-21 16:00:00,2024-11-21 20:00:00,2024-11-21 20:00:00,0.72,1,1,1,1,0,1,0.650225,-0.284206,0.45082,0.801037,0.666667,8,4,0.419782,0.5,1.0,0,,ADA_3059
ADAUSDT,1H_FALLBACK,UP,2024-11-20 00:00:00,2024-11-21 08:00:00,2024-11-21 20:00:00,2024-11-22 00:00:00,2024-11-22 00:00:00,0.7384,1,1,1,1,0,1,1.127501,-0.905823,0.728745,0.595801,0.333333,8,4,1.07,0.5,1.0,0,,ADA_3060
ADAUSDT,1H_FALLBACK,UP,2024-11-20 16:00:00,2024-11-22 00:00:00,2024-11-22 12:00:00,2024-11-22 16:00:00,2024-11-22 16:00:00,0.7655,1,1,1,1,0,1,0.889949,-1.238604,0.648428,0.576786,0.333333,8,4,2.275194,0.5,1.0,0,,ADA_3064
ADAUSDT,1H_FALLBACK,DOWN,2024-11-23 12:00:00,2024-11-24 20:00:00,2024-11-25 08:00:00,2024-11-25 12:00:00,2024-11-25 12:00:00,1.148,1,1,1,1,1,1,0.633957,0.368609,0.568282,0.583512,0.666667,8,4,0.504253,0.5,1.0,0,,ADA_3081
ADAUSDT,1H_FALLBACK,DOWN,2024-11-23 20:00:00,2024-11-25 04:00:00,2024-11-25 16:00:00,2024-11-25 20:00:00,2024-11-25 20:00:00,1.0978,1,1,1,1,0,1,0.908833,-0.530484,0.644283,0.670454,0.333333,8,4,0.919455,0.5,1.0,0,,ADA_3083
ADAUSDT,1H_FALLBACK,UP,2024-11-26 16:00:00,2024-11-28 00:00:00,2024-11-28 12:00:00,2024-11-28 16:00:00,2024-11-28 16:00:00,0.8928,1,1,1,1,1,1,0.600755,0.630063,0.953947,0.783568,1.0,8,4,0.413146,0.5,1.0,0,,ADA_3100
ADAUSDT,1H_FALLBACK,UP,2024-11-26 20:00:00,2024-11-28 04:00:00,2024-11-28 16:00:00,2024-11-28 20:00:00,2024-11-28 20:00:00,0.9312,1,1,1,1,0,1,0.714164,-0.12403,0.119826,0.586371,0.666667,8,4,0.720867,0.5,1.0,0,,ADA_3101
ADAUSDT,1H_FALLBACK,UP,2024-11-27 20:00:00,2024-11-29 04:00:00,2024-11-29 16:00:00,2024-11-29 20:00:00,2024-11-29 20:00:00,0.9693,1,1,0,1,0,1,0.625386,-0.131703,0.1,0.7705,0.666667,8,4,0.687097,0.5,1.0,0,,ADA_3107
ADAUSDT,1H_FALLBACK,UP,2024-11-28 04:00:00,2024-11-29 12:00:00,2024-11-30 00:00:00,2024-11-30 04:00:00,2024-11-30 04:00:00,0.9693,1,1,1,1,1,1,1.399767,0.139296,0.103825,0.706231,1.0,8,4,0.915038,0.5,1.0,0,,ADA_3109
ADAUSDT,1H_FALLBACK,DOWN,2024-11-30 08:00:00,2024-12-01 16:00:00,2024-12-02 04:00:00,2024-12-02 08:00:00,2024-12-02 08:00:00,1.1498,1,1,1,1,1,1,1.401842,1.083088,0.698671,0.520054,1.0,8,4,1.205699,0.5,1.0,0,,ADA_3122
ADAUSDT,1H_FALLBACK,UP,2024-11-30 12:00:00,2024-12-01 20:00:00,2024-12-02 08:00:00,2024-12-02 12:00:00,2024-12-02 12:00:00,1.0375,1,1,1,1,1,1,2.468738,1.648294,0.95528,0.593969,1.0,8,4,2.778325,0.5,1.0,0,,ADA_3123
ADAUSDT,1H_FALLBACK,UP,2024-12-01 00:00:00,2024-12-02 08:00:00,2024-12-02 20:00:00,2024-12-03 00:00:00,2024-12-03 00:00:00,1.0375,1,1,0,1,0,1,1.44557,-2.299477,0.796923,0.683006,0.666667,8,4,1.755859,0.5,1.0,0,,ADA_3126
ADAUSDT,1H_FALLBACK,DOWN,2024-12-03 20:00:00,2024-12-05 04:00:00,2024-12-05 16:00:00,2024-12-05 20:00:00,2024-12-05 20:00:00,1.2417,1,1,1,1,0,1,0.558465,-0.290016,0.326996,0.472301,0.333333,8,4,0.810008,0.5,1.0,0,,ADA_3143
ADAUSDT,1H_FALLBACK,DOWN,2024-12-04 08:00:00,2024-12-05 16:00:00,2024-12-06 04:00:00,2024-12-06 08:00:00,2024-12-06 08:00:00,1.2417,1,1,1,1,1,1,0.549341,-0.003857,0.003448,0.553182,0.666667,8,4,0.810008,0.5,1.0,0,,ADA_3146
ADAUSDT,1H_FALLBACK,DOWN,2024-12-07 00:00:00,2024-12-08 08:00:00,2024-12-08 20:00:00,2024-12-09 00:00:00,2024-12-09 00:00:00,1.2369,1,1,0,1,0,1,1.009858,-0.422765,0.371274,0.760381,0.666667,8,4,1.222028,0.5,1.0,0,,ADA_3162
ADAUSDT,1H_FALLBACK,DOWN,2024-12-07 08:00:00,2024-12-08 16:00:00,2024-12-09 04:00:00,2024-12-09 08:00:00,2024-12-09 08:00:00,1.228,1,1,1,1,0,1,1.670988,-0.812679,0.520661,0.575555,0.333333,8,4,1.789946,0.5,1.0,0,,ADA_3164
ADAUSDT,1H_FALLBACK,DOWN,2024-12-07 20:00:00,2024-12-09 04:00:00,2024-12-09 16:00:00,2024-12-09 20:00:00,2024-12-09 20:00:00,1.224,1,1,1,1,0,1,2.185325,-1.38658,0.678474,0.556718,0.666667,8,4,3.638701,0.5,1.0,0,,ADA_3167
ADAUSDT,1H_FALLBACK,DOWN,2024-12-08 12:00:00,2024-12-09 20:00:00,2024-12-10 08:00:00,2024-12-10 12:00:00,2024-12-10 12:00:00,1.2164,1,1,1,1,1,1,1.195663,0.287574,0.388889,0.741598,0.666667,8,4,1.621644,0.5,1.0,0,,ADA_3171
