event_id,event_family,side,timestamp,funding_rate,delta_log_oi,z_mad,oi_shock_side,qualification_reason
F000000,FUNDING,INSUFFICIENT_HISTORY,2023-07-01T00:00:00Z,-0.00000843,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000001,FUNDING,INSUFFICIENT_HISTORY,2023-07-01T08:00:00Z,-0.00004973,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000002,FUNDING,INSUFFICIENT_HISTORY,2023-07-01T16:00:00Z,0.00008028,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000003,FUNDING,INSUFFICIENT_HISTORY,2023-07-02T00:00:00Z,0.00009878,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000004,FUNDING,INSUFFICIENT_HISTORY,2023-07-02T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000005,FUNDING,INSUFFICIENT_HISTORY,2023-07-02T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000006,FUNDING,INSUFFICIENT_HISTORY,2023-07-03T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000007,FUNDING,INSUFFICIENT_HISTORY,2023-07-03T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000008,FUNDING,INSUFFICIENT_HISTORY,2023-07-03T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000009,FUNDING,INSUFFICIENT_HISTORY,2023-07-04T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000010,FUNDING,INSUFFICIENT_HISTORY,2023-07-04T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000011,FUNDING,INSUFFICIENT_HISTORY,2023-07-04T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000012,FUNDING,INSUFFICIENT_HISTORY,2023-07-05T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000013,FUNDING,INSUFFICIENT_HISTORY,2023-07-05T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000014,FUNDING,INSUFFICIENT_HISTORY,2023-07-05T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000015,FUNDING,INSUFFICIENT_HISTORY,2023-07-06T00:00:00Z,-0.00001193,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000016,FUNDING,INSUFFICIENT_HISTORY,2023-07-06T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000017,FUNDING,INSUFFICIENT_HISTORY,2023-07-06T16:00:00Z,0.00006976,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000018,FUNDING,INSUFFICIENT_HISTORY,2023-07-07T00:00:00Z,-0.00001129,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000019,FUNDING,INSUFFICIENT_HISTORY,2023-07-07T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000020,FUNDING,INSUFFICIENT_HISTORY,2023-07-07T16:00:00Z,-0.00009188,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000021,FUNDING,INSUFFICIENT_HISTORY,2023-07-08T00:00:00Z,-0.00002387,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000022,FUNDING,INSUFFICIENT_HISTORY,2023-07-08T08:00:00Z,-0.00010107,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000023,FUNDING,INSUFFICIENT_HISTORY,2023-07-08T16:00:00Z,0.00003583,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000024,FUNDING,INSUFFICIENT_HISTORY,2023-07-09T00:00:00Z,0.00003313,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000025,FUNDING,INSUFFICIENT_HISTORY,2023-07-09T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000026,FUNDING,INSUFFICIENT_HISTORY,2023-07-09T16:00:00Z,0.00004281,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000027,FUNDING,INSUFFICIENT_HISTORY,2023-07-10T00:00:00Z,0.00000488,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000028,FUNDING,INSUFFICIENT_HISTORY,2023-07-10T08:00:00Z,-0.00013065,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000029,FUNDING,INSUFFICIENT_HISTORY,2023-07-10T16:00:00Z,0.00005292,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000030,FUNDING,INSUFFICIENT_HISTORY,2023-07-11T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000031,FUNDING,INSUFFICIENT_HISTORY,2023-07-11T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000032,FUNDING,INSUFFICIENT_HISTORY,2023-07-11T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000033,FUNDING,INSUFFICIENT_HISTORY,2023-07-12T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000034,FUNDING,INSUFFICIENT_HISTORY,2023-07-12T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000035,FUNDING,INSUFFICIENT_HISTORY,2023-07-12T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000036,FUNDING,INSUFFICIENT_HISTORY,2023-07-13T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000037,FUNDING,INSUFFICIENT_HISTORY,2023-07-13T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000038,FUNDING,INSUFFICIENT_HISTORY,2023-07-13T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000039,FUNDING,INSUFFICIENT_HISTORY,2023-07-14T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000040,FUNDING,INSUFFICIENT_HISTORY,2023-07-14T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000041,FUNDING,INSUFFICIENT_HISTORY,2023-07-14T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000042,FUNDING,INSUFFICIENT_HISTORY,2023-07-15T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000043,FUNDING,INSUFFICIENT_HISTORY,2023-07-15T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000044,FUNDING,INSUFFICIENT_HISTORY,2023-07-15T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000045,FUNDING,INSUFFICIENT_HISTORY,2023-07-16T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000046,FUNDING,INSUFFICIENT_HISTORY,2023-07-16T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000047,FUNDING,INSUFFICIENT_HISTORY,2023-07-16T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000048,FUNDING,INSUFFICIENT_HISTORY,2023-07-17T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000049,FUNDING,INSUFFICIENT_HISTORY,2023-07-17T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000050,FUNDING,INSUFFICIENT_HISTORY,2023-07-17T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000051,FUNDING,INSUFFICIENT_HISTORY,2023-07-18T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000052,FUNDING,INSUFFICIENT_HISTORY,2023-07-18T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000053,FUNDING,INSUFFICIENT_HISTORY,2023-07-18T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000054,FUNDING,INSUFFICIENT_HISTORY,2023-07-19T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000055,FUNDING,INSUFFICIENT_HISTORY,2023-07-19T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000056,FUNDING,INSUFFICIENT_HISTORY,2023-07-19T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000057,FUNDING,INSUFFICIENT_HISTORY,2023-07-20T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000058,FUNDING,INSUFFICIENT_HISTORY,2023-07-20T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000059,FUNDING,INSUFFICIENT_HISTORY,2023-07-20T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000060,FUNDING,INSUFFICIENT_HISTORY,2023-07-21T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000061,FUNDING,INSUFFICIENT_HISTORY,2023-07-21T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000062,FUNDING,INSUFFICIENT_HISTORY,2023-07-21T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000063,FUNDING,INSUFFICIENT_HISTORY,2023-07-22T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000064,FUNDING,INSUFFICIENT_HISTORY,2023-07-22T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000065,FUNDING,INSUFFICIENT_HISTORY,2023-07-22T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000066,FUNDING,INSUFFICIENT_HISTORY,2023-07-23T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000067,FUNDING,INSUFFICIENT_HISTORY,2023-07-23T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000068,FUNDING,INSUFFICIENT_HISTORY,2023-07-23T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000069,FUNDING,INSUFFICIENT_HISTORY,2023-07-24T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000070,FUNDING,INSUFFICIENT_HISTORY,2023-07-24T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000071,FUNDING,INSUFFICIENT_HISTORY,2023-07-24T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000072,FUNDING,INSUFFICIENT_HISTORY,2023-07-25T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000073,FUNDING,INSUFFICIENT_HISTORY,2023-07-25T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000074,FUNDING,INSUFFICIENT_HISTORY,2023-07-25T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000075,FUNDING,INSUFFICIENT_HISTORY,2023-07-26T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000076,FUNDING,INSUFFICIENT_HISTORY,2023-07-26T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000077,FUNDING,INSUFFICIENT_HISTORY,2023-07-26T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000078,FUNDING,INSUFFICIENT_HISTORY,2023-07-27T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000079,FUNDING,INSUFFICIENT_HISTORY,2023-07-27T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000080,FUNDING,INSUFFICIENT_HISTORY,2023-07-27T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000081,FUNDING,INSUFFICIENT_HISTORY,2023-07-28T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000082,FUNDING,INSUFFICIENT_HISTORY,2023-07-28T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000083,FUNDING,INSUFFICIENT_HISTORY,2023-07-28T16:00:00Z,0.00004096,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000084,FUNDING,INSUFFICIENT_HISTORY,2023-07-29T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000085,FUNDING,INSUFFICIENT_HISTORY,2023-07-29T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000086,FUNDING,INSUFFICIENT_HISTORY,2023-07-29T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000087,FUNDING,INSUFFICIENT_HISTORY,2023-07-30T00:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000088,FUNDING,INSUFFICIENT_HISTORY,2023-07-30T08:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000089,FUNDING,INSUFFICIENT_HISTORY,2023-07-30T16:00:00Z,0.00010000,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
F000090,FUNDING,FUNDING_HIGH,2023-07-31T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000091,FUNDING,FUNDING_HIGH,2023-07-31T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000092,FUNDING,FUNDING_HIGH,2023-07-31T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000093,FUNDING,FUNDING_HIGH,2023-08-01T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000094,FUNDING,FUNDING_HIGH,2023-08-01T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000095,FUNDING,FUNDING_HIGH,2023-08-01T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000096,FUNDING,FUNDING_HIGH,2023-08-02T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000097,FUNDING,FUNDING_HIGH,2023-08-02T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000098,FUNDING,FUNDING_HIGH,2023-08-02T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000099,FUNDING,FUNDING_HIGH,2023-08-03T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000100,FUNDING,FUNDING_HIGH,2023-08-03T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000101,FUNDING,FUNDING_HIGH,2023-08-03T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000102,FUNDING,FUNDING_HIGH,2023-08-04T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000103,FUNDING,FUNDING_HIGH,2023-08-04T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000104,FUNDING,FUNDING_HIGH,2023-08-04T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000105,FUNDING,FUNDING_HIGH,2023-08-05T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000106,FUNDING,FUNDING_HIGH,2023-08-05T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000107,FUNDING,FUNDING_HIGH,2023-08-05T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000108,FUNDING,FUNDING_HIGH,2023-08-06T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000109,FUNDING,FUNDING_HIGH,2023-08-06T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000110,FUNDING,FUNDING_HIGH,2023-08-06T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000111,FUNDING,FUNDING_HIGH,2023-08-07T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000112,FUNDING,FUNDING_HIGH,2023-08-07T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000113,FUNDING,FUNDING_HIGH,2023-08-07T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000114,FUNDING,FUNDING_HIGH,2023-08-08T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000116,FUNDING,FUNDING_HIGH,2023-08-08T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000117,FUNDING,FUNDING_HIGH,2023-08-09T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000118,FUNDING,FUNDING_HIGH,2023-08-09T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000119,FUNDING,FUNDING_HIGH,2023-08-09T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000120,FUNDING,FUNDING_HIGH,2023-08-10T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000121,FUNDING,FUNDING_HIGH,2023-08-10T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000122,FUNDING,FUNDING_HIGH,2023-08-10T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000123,FUNDING,FUNDING_HIGH,2023-08-11T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000124,FUNDING,FUNDING_HIGH,2023-08-11T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000125,FUNDING,FUNDING_HIGH,2023-08-11T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000126,FUNDING,FUNDING_HIGH,2023-08-12T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000127,FUNDING,FUNDING_HIGH,2023-08-12T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000128,FUNDING,FUNDING_HIGH,2023-08-12T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000129,FUNDING,FUNDING_HIGH,2023-08-13T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000130,FUNDING,FUNDING_HIGH,2023-08-13T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000131,FUNDING,FUNDING_HIGH,2023-08-13T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000132,FUNDING,FUNDING_HIGH,2023-08-14T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000133,FUNDING,FUNDING_HIGH,2023-08-14T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000134,FUNDING,FUNDING_HIGH,2023-08-14T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000135,FUNDING,FUNDING_HIGH,2023-08-15T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000136,FUNDING,FUNDING_HIGH,2023-08-15T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000137,FUNDING,FUNDING_HIGH,2023-08-15T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000138,FUNDING,FUNDING_LOW,2023-08-16T00:00:00Z,-0.00007126,,,,CAUSAL_90_DAY_PERCENTILE
F000139,FUNDING,FUNDING_HIGH,2023-08-16T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000140,FUNDING,FUNDING_HIGH,2023-08-16T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000141,FUNDING,FUNDING_LOW,2023-08-17T00:00:00Z,-0.00014447,,,,CAUSAL_90_DAY_PERCENTILE
F000143,FUNDING,FUNDING_HIGH,2023-08-17T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000144,FUNDING,FUNDING_LOW,2023-08-18T00:00:00Z,-0.00050108,,,,CAUSAL_90_DAY_PERCENTILE
F000145,FUNDING,FUNDING_LOW,2023-08-18T08:00:00Z,-0.00021814,,,,CAUSAL_90_DAY_PERCENTILE
F000149,FUNDING,FUNDING_LOW,2023-08-19T16:00:00Z,-0.00006970,,,,CAUSAL_90_DAY_PERCENTILE
F000157,FUNDING,FUNDING_LOW,2023-08-22T08:00:00Z,-0.00013591,,,,CAUSAL_90_DAY_PERCENTILE
F000158,FUNDING,FUNDING_LOW,2023-08-22T16:00:00Z,-0.00011350,,,,CAUSAL_90_DAY_PERCENTILE
F000160,FUNDING,FUNDING_LOW,2023-08-23T08:00:00Z,-0.00011985,,,,CAUSAL_90_DAY_PERCENTILE
F000166,FUNDING,FUNDING_HIGH,2023-08-25T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000172,FUNDING,FUNDING_HIGH,2023-08-27T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000173,FUNDING,FUNDING_HIGH,2023-08-27T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000177,FUNDING,FUNDING_HIGH,2023-08-29T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000179,FUNDING,FUNDING_HIGH,2023-08-29T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000180,FUNDING,FUNDING_HIGH,2023-08-30T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000181,FUNDING,FUNDING_HIGH,2023-08-30T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000183,FUNDING,FUNDING_HIGH,2023-08-31T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000186,FUNDING,FUNDING_LOW,2023-09-01T00:00:00Z,-0.00020268,,,,CAUSAL_90_DAY_PERCENTILE
F000187,FUNDING,FUNDING_LOW,2023-09-01T08:00:00Z,-0.00011384,,,,CAUSAL_90_DAY_PERCENTILE
F000190,FUNDING,FUNDING_LOW,2023-09-02T08:00:00Z,-0.00012430,,,,CAUSAL_90_DAY_PERCENTILE
F000193,FUNDING,FUNDING_LOW,2023-09-03T08:00:00Z,-0.00017770,,,,CAUSAL_90_DAY_PERCENTILE
F000194,FUNDING,FUNDING_LOW,2023-09-03T16:00:00Z,-0.00020001,,,,CAUSAL_90_DAY_PERCENTILE
F000204,FUNDING,FUNDING_HIGH,2023-09-07T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000205,FUNDING,FUNDING_HIGH,2023-09-07T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000206,FUNDING,FUNDING_HIGH,2023-09-07T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000209,FUNDING,FUNDING_HIGH,2023-09-08T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000211,FUNDING,FUNDING_HIGH,2023-09-09T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000212,FUNDING,FUNDING_HIGH,2023-09-09T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000214,FUNDING,FUNDING_LOW,2023-09-10T08:00:00Z,-0.00015544,,,,CAUSAL_90_DAY_PERCENTILE
F000230,FUNDING,FUNDING_HIGH,2023-09-15T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000231,FUNDING,FUNDING_HIGH,2023-09-16T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000239,FUNDING,FUNDING_HIGH,2023-09-18T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000240,FUNDING,FUNDING_HIGH,2023-09-19T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000243,FUNDING,FUNDING_HIGH,2023-09-20T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000244,FUNDING,FUNDING_HIGH,2023-09-20T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000248,FUNDING,FUNDING_HIGH,2023-09-21T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000249,FUNDING,FUNDING_HIGH,2023-09-22T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000250,FUNDING,FUNDING_HIGH,2023-09-22T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000251,FUNDING,FUNDING_HIGH,2023-09-22T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000252,FUNDING,FUNDING_HIGH,2023-09-23T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000253,FUNDING,FUNDING_HIGH,2023-09-23T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000254,FUNDING,FUNDING_HIGH,2023-09-23T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000255,FUNDING,FUNDING_HIGH,2023-09-24T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000256,FUNDING,FUNDING_HIGH,2023-09-24T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000257,FUNDING,FUNDING_HIGH,2023-09-24T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000258,FUNDING,FUNDING_HIGH,2023-09-25T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000259,FUNDING,FUNDING_HIGH,2023-09-25T08:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000260,FUNDING,FUNDING_HIGH,2023-09-25T16:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000264,FUNDING,FUNDING_HIGH,2023-09-27T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
F000270,FUNDING,FUNDING_HIGH,2023-09-29T00:00:00Z,0.00010000,,,,CAUSAL_90_DAY_PERCENTILE
