event_id,symbol,timeframe,timestamp,direction,matched_group_id,event_type,horizon,signed_close_return_pct,signed_close_return_atr,mfe_pct,mfe_atr,mae_pct,mae_atr,final_direction,efficiency_ratio,signed_efficiency,total_path_pct,total_path_atr,net_to_path_ratio,return_sign_changes,swing_direction_changes,number_of_local_pivots,high_low_range_pct,high_low_range_atr,range_expansion_vs_pre_event,range_expansion_vs_pre10,range_expansion_vs_pre60,realized_volatility,realized_volatility_ratio,realized_volatility_ratio_pre10,realized_volatility_ratio_pre60,rolling_range_contraction,atr_decay,realized_volatility_decay,inside_bar_fraction,overlap_ratio,body_range_ratio,mean_body_to_range,median_body_to_range,upper_wick_fraction,lower_wick_fraction,directional_body_fraction,large_body_fraction,doji_fraction,outside_bar_fraction,fraction_bars_in_event_direction,longest_same_direction_run,close_above_or_below_event_price_fraction,time_to_mfe,time_to_mae,time_to_new_extreme,initial_move_in_expected_direction,initial_move_against_expected_direction,bars_until_first_favorable_break,bars_until_first_adverse_break,mfe_before_mae,mae_before_mfe,delayed_mfe_after_30,delayed_mae_after_30,delayed_major_move_flag
F017,ADAUSDT,4H,2024-09-28 16:00,SHORT,M06,MATCHED_NON_MAJOR,60,0.14193065602394614,7.696618357487921,0.17335994013469697,9.400966183574877,-0.00823147917186337,-0.44637681159420617,EVENT_DIRECTION,0.24368308351177734,0.24368308351177734,0.5824395111000249,31.584541062801918,0.24368308351177734,28,28,28,0.18159141930656034,9.847342995169083,1.176090468497577,3.046025104602515,0.8170594837261507,0.014189744880009078,1.0966911646648099,1.6564965632201614,1.2466486941973567,0.6526029261653619,0.6526029261653619,0.57124185197746,0.22033898305084745,0.5820709582186119,0.454675144927185,0.454675144927185,0.4948312236286943,0.20903612552781944,0.3362887295449955,0.5333333333333333,0.38333333333333336,0.18333333333333332,0.06779661016949153,0.5333333333333333,4,0.9833333333333333,28,6,28,1,0,1,1,0,1,0.1551509104514841,0.08156647543028175,0
F018,ADAUSDT,4H,2024-09-27 04:00,SHORT,M06,MATCHED_NON_MAJOR,10,0.018391368317802862,0.9528130671506363,0.03898970083374196,2.0199637023593433,-0.003678273663560572,-0.19056261343012726,EVENT_DIRECTION,0.2873563218390787,0.2873563218390787,0.06400196174595434,3.315789473684234,0.2873563218390787,6,5,5,0.04266797449730253,2.210526315789471,0.2585438335809804,0.5437499999999995,0.2093862815884473,0.008094158060076238,0.6400714618051588,0.7295362973189666,0.6667243374258459,0.9821428571428542,0.9821428571428542,1.1768369806869967,0.0,0.6389723056389728,0.3514829877540283,0.3514829877540283,0.2934981684981712,0.3659672901418603,0.28254972210411133,0.5,0.1,0.0,0.0,0.5,2,1.0,7,2,7,1,0,1,1,0,1,0.0,-0.0,0
F018,ADAUSDT,4H,2024-09-27 04:00,SHORT,M06,MATCHED_NON_MAJOR,20,0.07258460029426193,3.7604355716878435,0.07332025502697397,3.7985480943738645,-0.003678273663560572,-0.19056261343012726,EVENT_DIRECTION,0.43023255813953426,0.43023255813953426,0.16871015203531176,8.740471869328514,0.43023255813953426,10,9,9,0.07699852869053454,3.989110707803992,0.4665676077265973,0.9812500000000003,0.3778580024067386,0.009894608074444054,0.7824478107780961,0.8918130439849942,0.8150293042906059,1.075075075075075,1.075075075075075,1.371018920802928,0.15789473684210525,0.5796328737908455,0.4600103953015168,0.4600103953015168,0.4802884615384602,0.2369497662574696,0.3030398384410136,0.55,0.35,0.05,0.05263157894736842,0.55,4,1.0,20,2,20,1,0,1,1,0,1,0.0,-0.0,0
F018,ADAUSDT,4H,2024-09-27 04:00,SHORT,M06,MATCHED_NON_MAJOR,30,0.11991172143207454,6.212341197822143,0.1615988229524277,8.37205081669692,-0.003678273663560572,-0.19056261343012726,EVENT_DIRECTION,0.37242955064737204,0.37242955064737204,0.3219715546836688,16.680580762250475,0.37242955064737204,16,15,15,0.16527709661598827,8.562613430127046,1.0014858841010408,2.1062500000000024,0.8110709987966307,0.015095839397077655,1.193751829201664,1.360606340637989,1.243460214787155,1.6856846473029026,1.6856846473029026,2.2187019604686093,0.1724137931034483,0.5498062092939631,0.45140944920574044,0.45140944920574044,0.4745639534883703,0.22695261419019147,0.32163793660406814,0.5333333333333333,0.3,0.06666666666666667,0.034482758620689655,0.5333333333333333,4,1.0,27,2,27,1,0,1,1,0,1,0.0,-0.0,0
F018,ADAUSDT,4H,2024-09-27 04:00,SHORT,M06,MATCHED_NON_MAJOR,60,0.11157430112800389,5.780399274047187,0.1873467385973517,9.70598911070781,-0.003678273663560572,-0.19056261343012726,EVENT_DIRECTION,0.19756838905775054,0.19756838905775054,0.5647376164786665,29.25771324863887,0.19756838905775054,30,29,29,0.19102501226091229,9.896551724137938,1.1575037147102534,2.434375000000003,0.9374247894103492,0.014016885801273572,1.108430119375831,1.2633589425244807,1.1545856689806038,0.8223252220934723,0.8223252220934723,0.82424514328319,0.1864406779661017,0.5752940415717666,0.45421755079077236,0.45421755079077236,0.4948312236286943,0.22843100878230682,0.31735144042692087,0.48333333333333334,0.35,0.15,0.06779661016949153,0.48333333333333334,4,1.0,37,2,37,1,0,1,1,0,1,0.1873467385973517,0.09710642471799895,0
F019,ADAUSDT,4H,2024-10-03 16:00,LONG,M07,MATCHED_NON_MAJOR,10,0.030656934306569204,0.8162132148806179,0.03941605839416045,1.0494169905607957,-0.011094890510948979,-0.2953914491948936,EVENT_DIRECTION,0.4585152838427921,0.4585152838427921,0.06686131386861323,1.7801221543586911,0.4585152838427921,5,5,5,0.05051094890510943,1.3448084397556892,0.2376373626373623,0.5635179153094456,0.20497630331753525,0.007635383087251988,0.4452441511243804,0.46833960813900305,0.484331644503852,0.7701863354037275,0.7701863354037275,1.6521289208882177,0.2222222222222222,0.6608187134502929,0.44300742009122657,0.44300742009122657,0.41431451612903114,0.2440829741256044,0.312909605783169,0.6,0.4,0.3,0.2222222222222222,0.6,4,1.0,5,1,5,1,0,1,1,0,1,0.0,-0.0,0
F019,ADAUSDT,4H,2024-10-03 16:00,LONG,M07,MATCHED_NON_MAJOR,20,0.06656934306569338,1.7723486951693486,0.07503649635036495,1.997779011660188,-0.011094890510948979,-0.2953914491948936,EVENT_DIRECTION,0.45967741935483813,0.45967741935483813,0.14481751824817526,3.8556357579122715,0.45967741935483813,8,8,8,0.08613138686131394,2.2931704608550816,0.4052197802197804,0.9609120521172645,0.3495260663507111,0.008550660800790838,0.49861698703199414,0.5244809701111139,0.5423900228602866,0.9789473684210539,0.9789473684210539,1.2274804789587148,0.10526315789473684,0.5888391190742811,0.43120140012643005,0.43120140012643005,0.47976190476190694,0.2764783926065186,0.29232020726705127,0.65,0.35,0.3,0.10526315789473684,0.65,6,1.0,20,1,20,1,0,1,1,0,1,0.0,-0.0,0
F019,ADAUSDT,4H,2024-10-03 16:00,LONG,M07,MATCHED_NON_MAJOR,30,0.004379562043795462,0.11660188784008457,0.07503649635036495,1.997779011660188,-0.011094890510948979,-0.2953914491948936,EVENT_DIRECTION,0.018450184501844342,0.018450184501844342,0.23737226277372273,6.319822320932815,0.018450184501844342,13,13,13,0.08613138686131394,2.2931704608550816,0.4052197802197804,0.9609120521172645,0.3495260663507111,0.009779963786396464,0.570301663235665,0.5998840339762244,0.6203678177931865,1.3945068664169793,1.3945068664169793,1.4153176531722276,0.1724137931034483,0.6288878501312428,0.4263625996061321,0.4263625996061321,0.47835497835497715,0.27082836313894093,0.30280903725492697,0.5,0.36666666666666664,0.26666666666666666,0.06896551724137931,0.5,6,1.0,20,1,20,1,0,1,1,0,1,0.0,-0.0,0
F019,ADAUSDT,4H,2024-10-03 16:00,LONG,M07,MATCHED_NON_MAJOR,60,0.0140145985401459,0.37312604108828185,0.07503649635036495,1.997779011660188,-0.03357664233576645,-0.8939478067740148,EVENT_DIRECTION,0.033898305084745534,0.033898305084745534,0.41343065693430686,11.00721821210439,0.033898305084745534,28,27,27,0.10861313868613141,2.891726818434203,0.510989010989011,1.211726384364821,0.4407582938388625,0.00872815982536881,0.5089675354747532,0.5353684164469366,0.5536492345447941,0.780500521376433,0.780500521376433,0.7699496936244361,0.22033898305084745,0.6244633595553017,0.40786380182248755,0.40786380182248755,0.43461160275319727,0.2800129861878228,0.31212321198968973,0.5333333333333333,0.3333333333333333,0.23333333333333334,0.06779661016949153,0.5333333333333333,6,0.85,20,42,20,1,0,1,1,1,0,0.049635036496350246,-0.03357664233576645,0
F020,ADAUSDT,4H,2024-10-02 00:00,LONG,M07,MATCHED_NON_MAJOR,10,-0.05255878284923918,-1.7073170731707281,0.0016597510373443692,0.05391527599486426,-0.0832641770401107,-2.7047496790757397,AGAINST_EVENT_DIRECTION,0.38775510204081565,-0.38775510204081565,0.13554633471645916,4.403080872913991,-0.38775510204081565,5,5,5,0.08492392807745507,2.758664955070604,0.4154262516914749,0.6342975206611572,0.4154262516914749,0.016378754035697447,1.158837132795722,0.8010392161021672,1.1486717532076738,0.8775137111517389,0.8775137111517389,0.755059290930717,0.3333333333333333,0.6296656929568327,0.4743093953164892,0.4743093953164892,0.4499730676003261,0.1286534780591195,0.3970371266243914,0.4,0.4,0.1,0.1111111111111111,0.4,2,0.0,1,8,1,0,1,1,1,1,0,0.0,-0.0,0
F020,ADAUSDT,4H,2024-10-02 00:00,LONG,M07,MATCHED_NON_MAJOR,20,-0.02351313969571233,-0.7637997432605912,0.0016597510373443692,0.05391527599486426,-0.0832641770401107,-2.7047496790757397,AGAINST_EVENT_DIRECTION,0.11821974965229493,-0.11821974965229493,0.19889349930843714,6.46084724005135,-0.11821974965229493,10,10,10,0.08492392807745507,2.758664955070604,0.4154262516914749,0.6342975206611572,0.4154262516914749,0.013435519326675523,0.9505960380265998,0.65709380859552,0.9422573601503372,0.5550146056475161,0.5550146056475161,0.46617606385752497,0.2631578947368421,0.632765382460535,0.45865840770385785,0.45865840770385785,0.4499730676003261,0.18636822609236198,0.3549733662037802,0.5,0.4,0.2,0.15789473684210525,0.5,5,0.0,1,8,1,0,1,1,1,1,0,0.0,-0.0,0
F020,ADAUSDT,4H,2024-10-02 00:00,LONG,M07,MATCHED_NON_MAJOR,30,0.010511756569847928,0.34146341463414864,0.018533886583679222,0.6020539152759984,-0.0832641770401107,-2.7047496790757397,EVENT_DIRECTION,0.038539553752535746,0.038539553752535746,0.2727524204702629,8.860077021822852,0.038539553752535746,13,13,13,0.10179806362378992,3.306803594351738,0.497970230040596,0.7603305785123978,0.497970230040596,0.012420483482251896,0.8787797554770784,0.607451234113933,0.8710710537657643,0.5974796145292809,0.5974796145292809,0.6296958921062847,0.1724137931034483,0.6010080806464517,0.4455707318564498,0.4455707318564498,0.47976190476190694,0.2272034210907189,0.32722584705283136,0.5666666666666667,0.36666666666666664,0.23333333333333334,0.10344827586206896,0.5666666666666667,6,0.03333333333333333,30,8,30,0,1,1,1,0,1,0.0,-0.0,0
F020,ADAUSDT,4H,2024-10-02 00:00,LONG,M07,MATCHED_NON_MAJOR,60,-0.028215767634854737,-0.9165596919127074,0.018533886583679222,0.6020539152759984,-0.0843706777316735,-2.740693196405646,AGAINST_EVENT_DIRECTION,0.06234718826405857,-0.06234718826405857,0.4525587828492395,14.700898587933255,-0.06234718826405857,28,28,28,0.10290456431535273,3.342747111681644,0.503382949932341,0.7685950413223143,0.503382949932341,0.010449638240805517,0.7393376072035232,0.5110626856427813,0.7328520992678123,0.8306264501160087,0.8306264501160087,0.6374316556670789,0.22033898305084745,0.6271830895147259,0.4074466726401482,0.4074466726401482,0.40919789116927446,0.24795989870121732,0.3445934286586345,0.5,0.3333333333333333,0.23333333333333334,0.06779661016949153,0.5,6,0.03333333333333333,30,52,30,0,1,1,1,1,0,0.012448132780082999,-0.0843706777316735,0
F021,ADAUSDT,4H,2025-05-31 04:00,LONG,M07,MATCHED_NON_MAJOR,10,0.02992031273492712,0.8966849050531072,0.04480529243722739,1.3427743804312815,-0.017140279657194522,-0.513678789829421,EVENT_DIRECTION,0.2671140939597319,0.2671140939597319,0.11201323109306872,3.356935951078211,0.2671140939597319,3,2,2,0.06194557209442191,1.8564531702607023,0.3485617597292726,0.42126789366053186,0.2248908296943232,0.012298846255984897,0.8500445125421042,0.7388238398003828,0.7978562765573547,1.0904109589041104,1.0904109589041104,0.8681000581283286,0.0,0.5439056356487566,0.46061163978018005,0.46061163978018005,0.5155172413793125,0.3039865902990505,0.23540176992076933,0.5,0.3,0.0,0.0,0.5,3,0.8,4,7,4,0,1,1,1,1,0,0.0,-0.0,0
F021,ADAUSDT,4H,2025-05-31 04:00,LONG,M07,MATCHED_NON_MAJOR,20,0.0419485791610283,1.2571612487930446,0.06254698541572691,1.8744769874476974,-0.017140279657194522,-0.513678789829421,EVENT_DIRECTION,0.21478060046189354,0.21478060046189354,0.19530897609382017,5.8532346314773,0.21478060046189354,11,10,10,0.07968726507292144,2.3881557772771185,0.4483925549915403,0.5419222903885486,0.2893013100436683,0.011806814169643744,0.8160373246902023,0.709266186361251,0.7659369501275389,0.8741808650065518,0.8741808650065518,0.9123746038783082,0.15789473684210525,0.5693779904306228,0.4123785575578756,0.4123785575578756,0.41783216783216515,0.3340007734147461,0.2536206690273783,0.5,0.3,0.05,0.10526315789473684,0.5,3,0.9,17,7,17,0,1,1,1,0,1,0.0,-0.0,0
F021,ADAUSDT,4H,2025-05-31 04:00,LONG,M07,MATCHED_NON_MAJOR,30,0.016538866335889354,0.4956549726424208,0.06254698541572691,1.8744769874476974,-0.017140279657194522,-0.513678789829421,EVENT_DIRECTION,0.05681818181818197,0.05681818181818197,0.29108404751165184,8.723527518506582,0.05681818181818197,15,14,14,0.07968726507292144,2.3881557772771185,0.4483925549915403,0.5419222903885486,0.2893013100436683,0.011832181824336136,0.8177906302620024,0.7107900876814618,0.7675826120129386,0.9136657433056314,0.9136657433056314,0.9365202044799973,0.1724137931034483,0.5458175616654884,0.42655921838491356,0.42655921838491356,0.37857719287354696,0.2892441291013101,0.28419665251377635,0.4666666666666667,0.3,0.1,0.06896551724137931,0.4666666666666667,3,0.9333333333333333,17,7,17,0,1,1,1,0,1,0.0,-0.0,0
F021,ADAUSDT,4H,2025-05-31 04:00,LONG,M07,MATCHED_NON_MAJOR,60,0.046308825740490056,1.3878339233987742,0.07577807848443843,2.271000965561635,-0.07036535859269293,-2.108786610878664,EVENT_DIRECTION,0.07386091127098314,0.07386091127098314,0.6269733874605317,18.789829417444462,0.07386091127098314,28,27,27,0.14614343707713134,4.379787576440299,0.8223350253807113,0.9938650306748473,0.5305676855895199,0.013684936284473825,0.94584522409527,0.8220898906024141,0.8877753312463502,0.9968636911942097,0.9968636911942097,1.294068818166455,0.13559322033898305,0.48936915241950835,0.44821593843470636,0.44821593843470636,0.4531086729362624,0.282437535069374,0.2693465264959197,0.5,0.3,0.06666666666666667,0.06779661016949153,0.5,4,0.7166666666666667,59,34,59,0,1,1,1,0,1,0.07577807848443843,-0.07036535859269293,0
F022,ADAUSDT,4H,2025-05-30 16:00,LONG,M08,MATCHED_NON_MAJOR,10,-0.06695737797158528,-2.313085734120095,0.0016880011253340539,0.05831308573411904,-0.08046138697425803,-2.779590419993058,AGAINST_EVENT_DIRECTION,0.44821092278719393,-0.44821092278719393,0.14938809959206634,5.160708087469624,-0.44821092278719393,4,4,4,0.08214938809959207,2.837903505727177,0.6179894179894186,0.7061668681983072,0.36614420062695935,0.01821190549974885,1.4538791106633797,1.6104624968771526,1.296274653246079,0.6580125335720697,0.6580125335720697,0.4217819321502509,0.0,0.43676505879529687,0.5030071560919234,0.5030071560919234,0.5155172413793125,0.2778475252766438,0.21914531863143294,0.3,0.4,0.0,0.0,0.3,2,0.0,1,10,1,0,1,1,1,1,0,0.0,-0.0,0
F022,ADAUSDT,4H,2025-05-30 16:00,LONG,M08,MATCHED_NON_MAJOR,20,-0.024616683077788665,-0.8503991669559157,0.0016880011253340539,0.05831308573411904,-0.08046138697425803,-2.779590419993058,AGAINST_EVENT_DIRECTION,0.09727626459143955,-0.09727626459143955,0.2530595020396678,8.742103436306826,-0.09727626459143955,11,11,11,0.08214938809959207,2.837903505727177,0.6179894179894186,0.7061668681983072,0.36614420062695935,0.016476642428208194,1.315350897278277,1.4570147371701512,1.1727632756813804,0.8002159827213822,0.8002159827213822,0.6677353478930407,0.10526315789473684,0.5061093044548989,0.4870179530923351,0.4870179530923351,0.5202943114430062,0.29881300438281355,0.2141690425248514,0.5,0.4,0.0,0.05263157894736842,0.5,3,0.0,1,10,1,0,1,1,1,1,0,0.0,-0.0,0
F022,ADAUSDT,4H,2025-05-30 16:00,LONG,M08,MATCHED_NON_MAJOR,30,-0.053031368687579065,-1.8320027768136034,0.0016880011253340539,0.05831308573411904,-0.08046138697425803,-2.779590419993058,AGAINST_EVENT_DIRECTION,0.16542343132953055,-0.16542343132953055,0.3205795470530309,11.07462686567162,-0.16542343132953055,16,16,16,0.08214938809959207,2.837903505727177,0.6179894179894186,0.7061668681983072,0.36614420062695935,0.014517401020647747,1.1589422142199264,1.2837607737532852,1.0333097200803039,0.8037529319781075,0.8037529319781075,0.7028315517006123,0.1724137931034483,0.5219496883547824,0.429981742506006,0.429981742506006,0.37857719287354696,0.28564135921823675,0.28437689827575713,0.43333333333333335,0.3,0.06666666666666667,0.06896551724137931,0.43333333333333335,3,0.0,1,10,1,0,1,1,1,1,0,0.0,-0.0,0
F022,ADAUSDT,4H,2025-05-30 16:00,LONG,M08,MATCHED_NON_MAJOR,60,-0.04205936137290748,-1.4529677195418214,0.0016880011253340539,0.05831308573411904,-0.13025742017161349,-4.499826449149599,AGAINST_EVENT_DIRECTION,0.06859371415462251,-0.06859371415462251,0.6131664087776053,21.182228392919097,-0.06859371415462251,29,29,29,0.13194542129694753,4.558139534883718,0.9925925925925934,1.1342200725513905,0.5880877742946709,0.014407965193286017,1.1502058157490702,1.2740834615256758,1.0255203710103793,0.8528391850888599,0.8528391850888599,0.9790468393000687,0.13559322033898305,0.495805833173074,0.4502471785241497,0.4502471785241497,0.4531086729362624,0.272098593326057,0.27765422814979346,0.48333333333333334,0.3,0.06666666666666667,0.06779661016949153,0.48333333333333334,4,0.0,1,37,1,0,1,1,1,1,0,-0.02982135321423547,-0.13025742017161349,0
F023,ADAUSDT,4H,2025-05-18 04:00,LONG,M08,MATCHED_NON_MAJOR,10,-0.022137303992620948,-0.8206559665038401,0.023191461325602777,0.8597348220516375,-0.06522598497825799,-2.4180041870202373,AGAINST_EVENT_DIRECTION,0.11200000000000022,-0.11200000000000022,0.19765449993411519,7.327285415212843,-0.11200000000000022,5,4,4,0.08841744630386077,3.2777390090718748,0.5789473684210521,1.1431005110732533,0.4025194961007796,0.027147945203867187,1.8435237213103461,1.8007502162203597,1.4226387841121377,0.49106078665077435,0.49106078665077435,0.1646479202376237,0.2222222222222222,0.6799005240252247,0.47497422861383054,0.47497422861383054,0.35321198291188,0.20387551814603092,0.32115025324013863,0.6,0.4,0.1,0.1111111111111111,0.6,4,0.2,2,6,2,0,1,1,1,1,0,0.0,-0.0,0
F023,ADAUSDT,4H,2025-05-18 04:00,LONG,M08,MATCHED_NON_MAJOR,20,0.007906179997364614,0.2930914166085139,0.023191461325602777,0.8597348220516375,-0.06522598497825799,-2.4180041870202373,EVENT_DIRECTION,0.029761904761904788,0.029761904761904788,0.2656476479114508,9.847871598046058,0.029761904761904788,7,6,6,0.08841744630386077,3.2777390090718748,0.5789473684210521,1.1431005110732533,0.4025194961007796,0.02008058903515261,1.3636038361722846,1.331965449883562,1.0522868141473796,0.6298960831334934,0.6298960831334934,0.278922620870437,0.10526315789473684,0.6197568467515036,0.39883618639803,0.39883618639803,0.3408889717187721,0.27464107550145456,0.32652273810051546,0.7,0.25,0.15,0.05263157894736842,0.7,7,0.15,2,6,2,0,1,1,1,1,0,0.0,-0.0,0
F023,ADAUSDT,4H,2025-05-18 04:00,LONG,M08,MATCHED_NON_MAJOR,30,0.06522598497825799,2.4180041870202373,0.10910528396363155,4.044661549197488,-0.06522598497825799,-2.4180041870202373,EVENT_DIRECTION,0.15719275960622411,0.15719275960622411,0.4149426801950192,15.382414515003495,0.15719275960622411,12,11,11,0.17433126894188955,6.462665736217725,1.1415012942191542,2.2538330494037484,0.7936412717456509,0.019557498702239162,1.3280825681767718,1.2972683476526907,1.0248752148676374,0.9806431470496417,0.9806431470496417,0.6574482879863544,0.1724137931034483,0.6093729616906551,0.4188259946181497,0.4188259946181497,0.36654585662509953,0.2740719422236898,0.3071020631581607,0.7,0.26666666666666666,0.16666666666666666,0.13793103448275862,0.7,7,0.43333333333333335,30,6,30,0,1,1,1,0,1,0.0,-0.0,0
F023,ADAUSDT,4H,2025-05-18 04:00,LONG,M08,MATCHED_NON_MAJOR,60,-0.011332191329556004,-0.42009769713887213,0.10910528396363155,4.044661549197488,-0.06522598497825799,-2.4180041870202373,AGAINST_EVENT_DIRECTION,0.01626323751891083,-0.01626323751891083,0.6967979971010677,25.831123517097016,-0.01626323751891083,24,23,23,0.17433126894188955,6.462665736217725,1.1415012942191542,2.2538330494037484,0.7936412717456509,0.016448514644420136,1.1169621383716966,1.091046341813893,0.8619545493577618,0.7853089533417403,0.7853089533417403,0.6210220257043378,0.1694915254237288,0.5988022159902067,0.41699871743211503,0.41699871743211503,0.36654585662509953,0.2519425243246818,0.331058758243203,0.55,0.23333333333333334,0.13333333333333333,0.11864406779661017,0.55,7,0.4666666666666667,30,6,30,0,1,1,1,0,1,0.08683621030438787,-0.04163921465278702,0
F024,ADAUSDT,4H,2025-05-18 12:00,LONG,M08,MATCHED_NON_MAJOR,10,-0.052869700103412534,-1.9979064898813657,0.002973112719751913,0.11235170969993417,-0.08298862461220259,-3.1360781577110934,AGAINST_EVENT_DIRECTION,0.2948810382119677,-0.2948810382119677,0.1792916235780766,6.775296580600146,-0.2948810382119677,4,3,3,0.0859617373319545,3.2484298674110277,0.5737704918032787,1.209090909090908,0.4439252336448597,0.02591419615386512,1.665619171721982,1.465345515333764,1.347969706961719,0.46051838456901617,0.46051838456901617,0.2471415519072368,0.2222222222222222,0.585591782455175,0.44066666375411334,0.44066666375411334,0.35321198291188,0.23160281707057248,0.32773051917531426,0.6,0.4,0.2,0.0,0.6,5,0.0,1,4,1,0,1,1,1,1,0,0.0,-0.0,0
F024,ADAUSDT,4H,2025-05-18 12:00,LONG,M08,MATCHED_NON_MAJOR,20,-0.006075491209927516,-0.22958827634333218,0.013185108583247283,0.49825540823447817,-0.08298862461220259,-3.1360781577110934,AGAINST_EVENT_DIRECTION,0.024517475221700193,-0.024517475221700193,0.24780248190279214,9.364270760642015,-0.024517475221700193,7,6,6,0.09617373319544988,3.6343335659455716,0.6419327006039691,1.352727272727272,0.49666221628838453,0.019488723547951507,1.2526258341614092,1.1020103992811237,1.0137381385095336,0.7981840693355355,0.7981840693355355,0.24028469714373818,0.15789473684210525,0.5938417307901379,0.3701817905161669,0.3701817905161669,0.3408889717187721,0.28140535579017695,0.34841285369365615,0.7,0.2,0.2,0.05263157894736842,0.7,7,0.0,19,4,19,0,1,1,1,0,1,0.0,-0.0,0
F024,ADAUSDT,4H,2025-05-18 12:00,LONG,M08,MATCHED_NON_MAJOR,30,0.004912099276111719,0.18562456385205997,0.08802998965873844,3.3265875785066337,-0.08298862461220259,-3.1360781577110934,EVENT_DIRECTION,0.011735639283508414,0.011735639283508414,0.4185625646328853,15.817166782972796,0.011735639283508414,10,9,9,0.17101861427094103,6.462665736217727,1.1415012942191542,2.4054545454545426,0.8831775700934575,0.020122265888157,1.2933463821451632,1.1378347181788453,1.0466928895503937,1.1409119696010133,1.1409119696010133,0.814427507214257,0.1724137931034483,0.5687283558339155,0.40746035125608404,0.40746035125608404,0.36654585662509953,0.2709658972220297,0.3215737515218865,0.6666666666666666,0.23333333333333334,0.16666666666666666,0.10344827586206896,0.6666666666666666,7,0.3333333333333333,28,4,28,0,1,1,1,0,1,0.0,-0.0,0
F024,ADAUSDT,4H,2025-05-18 12:00,LONG,M08,MATCHED_NON_MAJOR,60,-0.042140641158221255,-1.5924633635729228,0.08802998965873844,3.3265875785066337,-0.08298862461220259,-3.1360781577110934,AGAINST_EVENT_DIRECTION,0.06123215627347849,-0.06123215627347849,0.6882109617373323,26.006978367062132,-0.06123215627347849,24,23,23,0.17101861427094103,6.462665736217727,1.1415012942191542,2.4054545454545426,0.8831775700934575,0.016455760474569786,1.05768398020018,0.9305083078651051,0.8559735556925477,0.6709066706108564,0.6709066706108564,0.5771566555847256,0.1694915254237288,0.5891769676365252,0.4239246771876346,0.4239246771876346,0.3706457925636,0.24353427898434402,0.33254104382802124,0.55,0.25,0.13333333333333333,0.11864406779661017,0.55,7,0.18333333333333332,28,4,28,0,1,1,1,0,1,0.014865563598759134,-0.05985005170630818,0
F025,ADAUSDT,4H,2024-08-28 16:00,LONG,M09,MATCHED_NON_MAJOR,10,-0.0011379800853483812,-0.041116005873710636,0.045234708392603205,1.6343612334801803,-0.012802275960170709,-0.462555066079296,AGAINST_EVENT_DIRECTION,0.010869565217390124,-0.010869565217390124,0.10469416785206244,3.7826725403817894,-0.010869565217390124,4,3,3,0.058036984352773914,2.096916299559476,0.3411371237458201,0.6559485530546642,0.2764227642276428,0.012545853837527734,0.9639250703229792,0.6827963888716632,0.8189530543351936,1.1880108991825604,1.1880108991825604,1.9628783561923828,0.3333333333333333,0.5354919053549185,0.4388257840083181,0.4388257840083181,0.5151515151515158,0.3377074086412243,0.22346680735045762,0.5,0.3,0.1,0.1111111111111111,0.5,4,0.8,5,1,5,0,1,1,1,0,1,0.0,-0.0,0
F025,ADAUSDT,4H,2024-08-28 16:00,LONG,M09,MATCHED_NON_MAJOR,20,-0.019914651493598882,-0.719530102790016,0.045234708392603205,1.6343612334801803,-0.04267425320056887,-1.5418502202643143,AGAINST_EVENT_DIRECTION,0.11290322580645182,-0.11290322580645182,0.17638691322901834,6.372980910425844,-0.11290322580645182,6,5,5,0.08790896159317207,3.1762114537444943,0.5167224080267558,0.9935691318327982,0.4186991869918698,0.012285098557949244,0.9438906785263094,0.6686050260851111,0.8019317869579138,0.7297633872976325,0.7297633872976325,0.9526593050189712,0.2631578947368421,0.5380622181804396,0.3988337466203501,0.3988337466203501,0.45422222222222997,0.32363468111403076,0.27753157226561914,0.55,0.2,0.15,0.10526315789473684,0.55,6,0.4,5,12,5,0,1,1,1,1,0,0.0,-0.0,0
F025,ADAUSDT,4H,2024-08-28 16:00,LONG,M09,MATCHED_NON_MAJOR,30,-0.0588904694167852,-2.1277533039647594,0.045234708392603205,1.6343612334801803,-0.07624466571834991,-2.754772393538915,AGAINST_EVENT_DIRECTION,0.22234156820623005,-0.22234156820623005,0.2648648648648646,9.569750367107194,-0.22234156820623005,10,9,9,0.12147937411095311,4.3891336270190955,0.7140468227424756,1.3729903536977515,0.5785907859078595,0.012428496227584594,0.954908231462718,0.6764093104540834,0.8112923263881707,0.8234797297297297,0.8234797297297297,0.7453627710305372,0.27586206896551724,0.5917490536806627,0.38387948530726096,0.38387948530726096,0.37956621004566193,0.28677213221182046,0.3293483824809184,0.43333333333333335,0.2,0.16666666666666666,0.10344827586206896,0.43333333333333335,6,0.26666666666666666,5,27,5,0,1,1,1,1,0,0.0,-0.0,0
