open_time,close_time,open,high,low,close,timeframe,ema27,ema200,signed_ema_distance_pct,ema27_slope_6,ema200_slope_24,ema200_slope_change_12,ema_distance_change_6,ema27_slope_noise,ema200_slope_noise,distance_noise,eps_fast,eps_slow,eps_distance,warmup,MODEL_A_state,MODEL_B_state,MODEL_C_state,MODEL_A_direction,MODEL_A_condition,MODEL_B_direction,MODEL_B_condition,MODEL_C_direction,MODEL_C_condition
2024-03-20 12:00:00,2024-03-20 15:59:59.999,0.6112,0.6162,0.5965,0.5986,4H,0.6489412050408999,0.6672078726983438,-2.73777759599407,-0.6532123371155034,-0.03928918888632116,-0.0771464495844985,-3.35558039571149,0.037272473927160744,0.004046624397026827,0.25208291007414907,0.05590871089074112,0.00606993659554024,0.3781243651112236,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-20 16:00:00,2024-03-20 19:59:59.999,0.5987,0.6346,0.5757,0.6318,4H,0.6477168332522643,0.6668555555570668,-2.8699951804127544,-0.5818509347599199,-0.041032313958598576,-0.07364483322625931,-2.93482312296965,0.037272473927160744,0.004020947117262336,0.24672059723022244,0.05590871089074112,0.0060314206758935035,0.37008089584533366,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-20 20:00:00,2024-03-20 23:59:59.999,0.6319,0.6441,0.6289,0.6396,4H,0.6471370594485312,0.666584355999285,-2.917454689076846,-0.4499829786066223,-0.04183332894155446,-0.06846539883510425,-2.203941099667186,0.0374339605773377,0.004020947117262336,0.24672059723022244,0.056150940866006555,0.0060314206758935035,0.37008089584533366,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-21 00:00:00,2024-03-21 03:59:59.999,0.6395,0.6459,0.6326,0.6355,4H,0.6463058409164932,0.6662750589246653,-2.997143257981382,-0.336305330636529,-0.0437384453704337,-0.06480170664085647,-1.5851543483352306,0.03749751752778102,0.003986678242334785,0.24020074862401763,0.05624627629167153,0.005980017363502177,0.36030112293602645,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-21 04:00:00,2024-03-21 07:59:59.999,0.6354,0.6385,0.6202,0.6309,4H,0.6452054237081722,0.665923068288599,-3.1111168191951184,-0.2746185688324928,-0.04423867179769818,-0.05923991163703883,-1.2482625534574276,0.03749751752778102,0.003969213915798006,0.24020074862401763,0.05624627629167153,0.005953820873697009,0.36030112293602645,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-21 08:00:00,2024-03-21 11:59:59.999,0.6309,0.6379,0.628,0.6321,4H,0.6442693220147314,0.665586520345429,-3.202768938234246,-0.21813994435975945,-0.04659805028449926,-0.056221743420261275,-0.9443691226707256,0.03749751752778102,0.003955491884460857,0.23703123091863088,0.05624627629167153,0.005933237826691286,0.3555468463779463,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-21 12:00:00,2024-03-21 15:59:59.999,0.6323,0.6382,0.6282,0.636,4H,0.6436786561565364,0.6652921271081611,-3.2487188816696824,-0.13515731069534592,-0.04908297092530156,-0.053003263406186295,-0.5109412856756124,0.03749751752778102,0.0038822737473275387,0.23447717920432432,0.05624627629167153,0.005823410620991308,0.3517157688064865,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-21 16:00:00,2024-03-21 19:59:59.999,0.636,0.6484,0.6178,0.6325,4H,0.6428801807167838,0.6649658372861893,-3.321321988440778,-0.12445388393966066,-0.051782209507839995,-0.04925447280528007,-0.4513268080280235,0.03749751752778102,0.00381076580380503,0.2302133405988629,0.05624627629167153,0.005716148705707545,0.34532001089829434,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-21 20:00:00,2024-03-21 23:59:59.999,0.6324,0.6409,0.6242,0.6318,4H,0.6420887392370135,0.6646358289549834,-3.392397571076035,-0.13001676996162354,-0.05431452385549346,-0.043110811850171724,-0.47494288199918877,0.0374339605773377,0.0037812629300332384,0.2143999318342913,0.056150940866006555,0.005671894395049858,0.32159989775143694,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-22 00:00:00,2024-03-22 03:59:59.999,0.6319,0.635,0.6203,0.6345,4H,0.6415466864343697,0.6643359699604064,-3.4303853105221624,-0.12272709969052091,-0.05601108776533461,-0.036680672370838684,-0.4332420525407805,0.037272473927160744,0.003750204663201709,0.20084524098221612,0.05590871089074112,0.005625306994802563,0.3012678614733242,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-22 04:00:00,2024-03-22 07:59:59.999,0.6344,0.6426,0.6317,0.6398,4H,0.641421923117629,0.6640918309558252,-3.4136706373224768,-0.09773374627464748,-0.058360190851116746,-0.03154300977795214,-0.3025538181273584,0.035872697364191186,0.003730106789169095,0.20029879804746198,0.05380904604628678,0.005595160183753643,0.30044819707119297,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-22 08:00:00,2024-03-22 11:59:59.999,0.6399,0.6427,0.6164,0.6186,4H,0.6397917857520841,0.663639175921439,-3.59342712645673,-0.11582982741455046,-0.06165621443868045,-0.02852229990518012,-0.390658188222484,0.03567944669547374,0.0036622485237118793,0.1953634445114334,0.05351917004321061,0.005493372785567819,0.2930451667671501,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-22 12:00:00,2024-03-22 15:59:59.999,0.6187,0.6246,0.5987,0.6179,4H,0.6382280867697924,0.6631840597431161,-3.763053801834505,-0.14113070589419724,-0.06366488266147477,-0.024375693775153612,-0.5143349201648229,0.033474816763423565,0.003524110187186791,0.19058326777441703,0.05021222514513535,0.005286165280780186,0.28587490166162555,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-22 16:00:00,2024-03-22 19:59:59.999,0.618,0.618,0.6073,0.6131,4H,0.636433223429093,0.6626857108899508,-3.9615291275259388,-0.1671373474422218,-0.06526501997022918,-0.024232706011630606,-0.6402071390851609,0.033474816763423565,0.0033676450182672235,0.19058326777441703,0.05021222514513535,0.005051467527400835,0.28587490166162555,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-22 20:00:00,2024-03-22 23:59:59.999,0.6129,0.6151,0.6,0.6147,4H,0.6348808503270149,0.6622082411298519,-4.1267065411646495,-0.18709482738485755,-0.06743667561687114,-0.025603346675316677,-0.7343089700886147,0.033474816763423565,0.003279592492971134,0.18600513819609787,0.05021222514513535,0.004919388739456701,0.2790077072941468,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-23 00:00:00,2024-03-23 03:59:59.999,0.6147,0.6261,0.6103,0.6169,4H,0.6335965038750853,0.6617574128599032,-4.25547314432271,-0.20653686700678833,-0.06793696638900301,-0.024198521018569313,-0.8250878338005472,0.03269822482166267,0.0032619932611938976,0.18071872781146192,0.04904733723249401,0.004892989891790846,0.2710780917171929,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-23 04:00:00,2024-03-23 07:59:59.999,0.6168,0.6311,0.6163,0.6276,4H,0.633168182169722,0.6614175381050783,-4.271032185854791,-0.2144646825652019,-0.06723309056325585,-0.022994418765557675,-0.8573615485323143,0.0325289520147154,0.0032574882106654393,0.18071872781146192,0.04879342802207311,0.004886232315998159,0.2710780917171929,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-23 08:00:00,2024-03-23 11:59:59.999,0.6277,0.632,0.6242,0.6301,4H,0.6329490263004562,0.6611059208105005,-4.259059497686017,-0.17825485321978735,-0.06580396932922747,-0.01920591904472821,-0.6656323712292873,0.0325289520147154,0.0032199556701126286,0.17970944828436108,0.04879342802207311,0.004829933505168943,0.2695641724265416,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-23 12:00:00,2024-03-23 15:59:59.999,0.6301,0.6394,0.6287,0.633,4H,0.6329526672789951,0.6608262599069135,-4.217991069520257,-0.13776212611537425,-0.06479748771540442,-0.015714516790102856,-0.4549372676857515,0.0325289520147154,0.0031446981880534908,0.17970944828436108,0.04879342802207311,0.004717047282080236,0.2695641724265416,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2024-03-23 16:00:00,2024-03-23 19:59:59.999,0.633,0.6353,0.6287,0.6299,4H,0.6327346196162098,0.6605185359277402,-4.206379503416382,-0.09685760361354637,-0.06332786199793236,-0.011545652490092366,-0.24485037589044278,0.0325289520147154,0.0030356350363367757,0.17970944828436108,0.04879342802207311,0.0045534525545051635,0.2695641724265416,False,DOWN,DOWN_STABLE,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,STABLE,DOWN,EXPANDING
2024-03-23 20:00:00,2024-03-23 23:59:59.999,0.6299,0.6333,0.6223,0.6232,4H,0.6320535753579092,0.6601472072120413,-4.255661698968363,-0.07422061865753893,-0.060498653644657875,-0.006184129789164418,-0.12895515780371358,0.03233533830336957,0.002948953674956456,0.17970944828436108,0.048503007455054356,0.004423430512434684,0.2695641724265416,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-24 00:00:00,2024-03-24 03:59:59.999,0.6231,0.6356,0.6224,0.627,4H,0.6316926056894872,0.6598173842547076,-4.262509481617948,-0.05008177323038154,-0.05757735160022426,-0.0015662638348896488,-0.007036337295238226,0.03233533830336957,0.002925787827438176,0.17464454140612196,0.048503007455054356,0.004388681741157264,0.26196681210918293,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-24 04:00:00,2024-03-24 07:59:59.999,0.627,0.6387,0.6244,0.6377,4H,0.6321217052830952,0.6595973107795364,-4.165512055221928,-0.02754604848274796,-0.05528762349647313,0.0030725673546436183,0.10552013063286303,0.03207853344045405,0.0029125933038121506,0.1683983669532112,0.04811780016068107,0.004368889955718226,0.2525975504298168,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-24 08:00:00,2024-03-24 11:59:59.999,0.6377,0.6404,0.6342,0.636,4H,0.6323987263343027,0.6593625116673023,-4.089371909364,-0.014490370822065982,-0.05324475112661736,0.008411463312063085,0.16968758832201747,0.031216449133996352,0.002866546458232585,0.16617373608367902,0.04682467370099453,0.004299819687348877,0.24926060412551854,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-24 12:00:00,2024-03-24 15:59:59.999,0.636,0.6454,0.6343,0.6351,4H,0.6325916744532811,0.659121093640762,-4.024968923531383,-0.009505524514334212,-0.050501371639477544,0.013163511021997226,0.19302214598887346,0.030347711997792293,0.0027862939202071522,0.16368256481573162,0.04552156799668844,0.004179440880310728,0.24552384722359744,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-24 16:00:00,2024-03-24 19:59:59.999,0.6351,0.6359,0.6249,0.6332,4H,0.6326351262780467,0.6588631723110031,-3.980803167516539,-0.002620723208923703,-0.049938246118051234,0.015326773852177948,0.22557633589984238,0.029979016316058135,0.0027213090348391263,0.1599275923350829,0.0449685244740872,0.004081963552258689,0.23989138850262437,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-24 20:00:00,2024-03-24 23:59:59.999,0.6332,0.6482,0.6313,0.6468,4H,0.6336469029724721,0.6587431407457196,-3.8097152320763064,0.042014571672469955,-0.049013646853758586,0.018423028763112553,0.44594646689205675,0.030347711997792293,0.0026861851493809076,0.1599275923350829,0.04552156799668844,0.004029277724071361,0.23989138850262437,False,TRANSITION,DOWN_WEAKENING,DOWN_STABLE,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,STABLE
2024-03-25 00:00:00,2024-03-25 03:59:59.999,0.6469,0.6476,0.6385,0.6469,4H,0.6345935527601527,0.6586252985492448,-3.6487735654896394,0.07653899603851469,-0.0478391035913836,0.02009786279761941,0.6137359161283085,0.031216449133996352,0.0026717486338224544,0.15930456763204015,0.04682467370099453,0.004007622950733682,0.23895685144806023,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-25 04:00:00,2024-03-25 07:59:59.999,0.6469,0.6557,0.6418,0.6421,4H,0.6351297275629989,0.6584608677179091,-3.543284240378808,0.07931020916709386,-0.046690832407685526,0.020542258155570328,0.6222278148431202,0.030152253516973135,0.002605383885674141,0.15930456763204015,0.0452283802754597,0.0039080758285112115,0.23895685144806023,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-25 08:00:00,2024-03-25 11:59:59.999,0.642,0.6516,0.6411,0.6423,4H,0.6356418898799275,0.6583000630639996,-3.4419217702352283,0.08547254051843126,-0.045614263126702206,0.020189706202525262,0.6474501391287717,0.029673990221231357,0.0025363582837901084,0.15930456763204015,0.04451098533184704,0.0038045374256851627,0.23895685144806023,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-25 12:00:00,2024-03-25 15:59:59.999,0.6423,0.6643,0.6379,0.6616,4H,0.6374960406027899,0.6583328982573926,-3.1650943936962466,0.12921358140824218,-0.04358504436876946,0.021212443346634954,0.8598745298351367,0.029673990221231357,0.0025363582837901084,0.16156469128970974,0.04451098533184704,0.0038045374256851627,0.2423470369345646,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-25 16:00:00,2024-03-25 19:59:59.999,0.6616,0.6684,0.6585,0.6656,4H,0.6395034662740191,0.6584052077274684,-2.870837173158143,0.18094526925761523,-0.041108813358340754,0.022219048639591607,1.1099659943583964,0.029673990221231357,0.002524442328682746,0.16156469128970974,0.04451098533184704,0.003786663493024119,0.2423470369345646,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-25 20:00:00,2024-03-25 23:59:59.999,0.6657,0.6669,0.6535,0.6567,4H,0.6407317901115891,0.6583882404863991,-2.681768793708391,0.18635213360104946,-0.03916673986720104,0.021331913777456836,1.1279464383679154,0.029403443078277837,0.0025007454752571656,0.16156469128970974,0.04410516461741676,0.0037511182128857484,0.2423470369345646,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-26 00:00:00,2024-03-26 03:59:59.999,0.6566,0.6669,0.6541,0.666,4H,0.6425366622464757,0.658463979387032,-2.4188592905846162,0.20861409248419763,-0.03682869586380856,0.020748655736415697,1.2299142749050231,0.02779216634714406,0.0024805758256155053,0.16156469128970974,0.04168824952071609,0.003720863738423258,0.2423470369345646,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-26 04:00:00,2024-03-26 07:59:59.999,0.666,0.6807,0.6656,0.6719,4H,0.6446340435145845,0.6585976711344247,-2.1202060426038276,0.24940615906543137,-0.03447163708702784,0.020815986409445285,1.4230781977749802,0.029403443078277837,0.002426103638764998,0.16368256481573162,0.04410516461741676,0.003639155458147497,0.24552384722359744,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-26 08:00:00,2024-03-26 11:59:59.999,0.6719,0.6837,0.6695,0.6762,4H,0.6468887546921143,0.658772818685326,-1.803969996352925,0.29489520727651686,-0.03055348330762847,0.02269126781898889,1.6379517738823033,0.029403443078277837,0.002426103638764998,0.16740204450824292,0.04410516461741676,0.003639155458147497,0.2511030667623644,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-26 12:00:00,2024-03-26 15:59:59.999,0.6761,0.6781,0.6524,0.663,4H,0.6480395579283919,0.6588148801909447,-1.6355614583917453,0.27564922378792156,-0.0274507725770215,0.023050599062456045,1.5295329353045013,0.02779216634714406,0.002426103638764998,0.16679297579994523,0.04168824952071609,0.003639155458147497,0.25018946369991785,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-26 16:00:00,2024-03-26 19:59:59.999,0.6629,0.6655,0.6517,0.6572,4H,0.6486938752192211,0.6587988117313333,-1.5338425528662185,0.2395193935577522,-0.02443905594275847,0.025499190175292764,1.3369946202919243,0.02779216634714406,0.002426103638764998,0.16679297579994523,0.04168824952071609,0.003639155458147497,0.25018946369991785,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-26 20:00:00,2024-03-26 23:59:59.999,0.6574,0.6684,0.6571,0.665,4H,0.6498585984178481,0.6588605150971907,-1.3662856512223498,0.23740584456483824,-0.02106415716847989,0.027949489685278696,1.3154831424860411,0.02617425534649037,0.002426103638764998,0.16798271980252422,0.03926138301973556,0.003639155458147497,0.2519740797037863,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-27 00:00:00,2024-03-27 03:59:59.999,0.665,0.671,0.6614,0.6626,4H,0.650768698530859,0.6588977239021937,-1.2337309838000623,0.21352961286291716,-0.0180056474254342,0.0298334561659494,1.185128306784554,0.025653760013835673,0.002426103638764998,0.16798271980252422,0.03848064002075351,0.003639155458147497,0.2519740797037863,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-27 04:00:00,2024-03-27 07:59:59.999,0.6627,0.664,0.6468,0.6485,4H,0.6506066486357975,0.6587942639628683,-1.2428182476604372,0.1544184947852985,-0.016525580735566224,0.030165251672119302,0.8773877949433904,0.02617425534649037,0.002426103638764998,0.16798271980252422,0.03926138301973556,0.003639155458147497,0.2519740797037863,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-27 08:00:00,2024-03-27 11:59:59.999,0.6486,0.6571,0.6393,0.6571,4H,0.6510704594475263,0.6587774056149791,-1.1698862319448047,0.10773889444103772,-0.014675631154703606,0.0309386319719986,0.6340837644081203,0.02779216634714406,0.002426103638764998,0.16798271980252422,0.04168824952071609,0.003639155458147497,0.2519740797037863,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-27 12:00:00,2024-03-27 15:59:59.999,0.6571,0.6656,0.6331,0.6338,4H,0.6498368552012743,0.6585288742158251,-1.3199146392633405,0.04622395991349393,-0.014485562938862847,0.029099481429906614,0.31564681912840475,0.02779216634714406,0.002426103638764998,0.16798271980252422,0.04168824952071609,0.003639155458147497,0.2519740797037863,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2024-03-27 16:00:00,2024-03-27 19:59:59.999,0.6338,0.6458,0.6301,0.6449,4H,0.6494842226868975,0.6583932635271105,-1.3531488448842686,0.02030612326986425,-0.01340659071263304,0.027702222645707715,0.18069370798194995,0.02617425534649037,0.002426103638764998,0.16798271980252422,0.03926138301973556,0.003639155458147497,0.2519740797037863,False,TRANSITION,DOWN_STABLE,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,STABLE,DOWN,WEAKENING
2024-03-27 20:00:00,2024-03-27 23:59:59.999,0.6449,0.6597,0.6445,0.6478,4H,0.6493639210664048,0.6582878579198755,-1.355628354086533,-0.012686794549040167,-0.011735698693744745,0.027431041173456294,0.010657297135816757,0.02779216634714406,0.002426103638764998,0.16798271980252422,0.04168824952071609,0.003639155458147497,0.2519740797037863,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-28 00:00:00,2024-03-28 03:59:59.999,0.6478,0.6531,0.6352,0.6398,4H,0.6486807838473759,0.6581038991346031,-1.4318582976971304,-0.05347303602126208,-0.010820450482421085,0.026008245381387476,-0.19812731389706806,0.029403443078277837,0.002367677376951184,0.16798271980252422,0.04410516461741676,0.003551516065426776,0.2519740797037863,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-28 04:00:00,2024-03-28 07:59:59.999,0.6398,0.6536,0.6394,0.6512,4H,0.6488607278582776,0.6580352036208259,-1.394222636124312,-0.044725456904483776,-0.009867808315149513,0.02460382877187833,-0.15140438846387472,0.029403443078277837,0.0023582186317908996,0.16636715764128973,0.04410516461741676,0.0035373279476863494,0.2495507364619346,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-28 08:00:00,2024-03-28 11:59:59.999,0.6511,0.6543,0.6474,0.6517,4H,0.6490635330112579,0.6579721667688774,-1.3539529797084584,-0.0513750446705726,-0.008785916155270208,0.021767567152358263,-0.18406674776365373,0.029403443078277837,0.0023530809312814274,0.16636715764128973,0.04410516461741676,0.003529621396922141,0.2495507364619346,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-28 12:00:00,2024-03-28 15:59:59.999,0.6517,0.658,0.6433,0.6548,4H,0.6494732806533109,0.6579406029204309,-1.2869432635006417,-0.009324764748090224,-0.007462530606544097,0.0199882419704774,0.03297137576269882,0.029403443078277837,0.0023435735445873074,0.16368256481573162,0.04410516461741676,0.003515360316880961,0.24552384722359744,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-28 16:00:00,2024-03-28 19:59:59.999,0.6549,0.6559,0.649,0.6503,4H,0.6495323320352173,0.6578645770207251,-1.2665593005846367,0.0012345526557674034,-0.006315140812769108,0.01812391512998936,0.08658954429963184,0.02779216634714406,0.0023138860535718044,0.16156469128970974,0.04168824952071609,0.0034708290803577065,0.2423470369345646,False,TRANSITION,DOWN_STABLE,DOWN_STABLE,TRANSITION,TRANSITION,DOWN,STABLE,DOWN,STABLE
2024-03-28 20:00:00,2024-03-28 23:59:59.999,0.6502,0.6534,0.6461,0.6511,4H,0.6496443083184161,0.6577972677966383,-1.2394334664130404,0.007196459050543928,-0.005982813397308976,0.015081343771170914,0.11619488767349262,0.02617425534649037,0.002271668219673572,0.1554850369526014,0.03926138301973556,0.003407502329510358,0.2332275554289021,False,TRANSITION,DOWN_STABLE,DOWN_STABLE,TRANSITION,TRANSITION,DOWN,STABLE,DOWN,STABLE
2024-03-29 00:00:00,2024-03-29 03:59:59.999,0.6511,0.6521,0.6418,0.6474,4H,0.6494840005813864,0.6576938123956768,-1.2482726246710139,0.0206371853463024,-0.005892868547689259,0.012112778877744942,0.1835856730261165,0.02617425534649037,0.002212631991118985,0.14618868520458717,0.03926138301973556,0.0033189479866784777,0.21928302780688075,False,TRANSITION,DOWN_STABLE,DOWN_STABLE,TRANSITION,TRANSITION,DOWN,STABLE,DOWN,STABLE
2024-03-29 04:00:00,2024-03-29 07:59:59.999,0.6474,0.6515,0.635,0.6378,4H,0.6486494291112874,0.6574958640136302,-1.3454738480544168,-0.005427429388112545,-0.006106435423815226,0.010419145311750998,0.04874878806989513,0.02620324193968556,0.002164995069195208,0.14618868520458717,0.03930486290952834,0.003247492603792812,0.21928302780688075,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-29 08:00:00,2024-03-29 11:59:59.999,0.6378,0.6571,0.6371,0.652,4H,0.6488887556033384,0.6574411787995643,-1.3008651529619737,-0.004487937852776236,-0.005436251089648014,0.009239380065055591,0.05308782674648471,0.02620324193968556,0.002131330552060856,0.14178119339411666,0.03930486290952834,0.003196995828091284,0.21267179009117498,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-29 12:00:00,2024-03-29 15:59:59.999,0.652,0.6678,0.6433,0.6495,4H,0.6489324159173856,0.6573621620950911,-1.2823595064916624,-0.013879573700636971,-0.006143903821753209,0.00834165911710964,0.004583757008979283,0.026035628141219756,0.0020777744909735163,0.14178119339411666,0.03905344221182963,0.0031166617364602744,0.21267179009117498,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-29 16:00:00,2024-03-29 19:59:59.999,0.6495,0.6559,0.6449,0.648,4H,0.6488658147804295,0.657269006253349,-1.27850109969745,-0.01710249107742349,-0.007190363553123691,0.00621622715950935,-0.011941799112813234,0.026035628141219756,0.0020470473697147724,0.14178119339411666,0.03905344221182963,0.0030705710545721587,0.21267179009117498,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2024-03-29 20:00:00,2024-03-29 23:59:59.999,0.6479,0.6665,0.6422,0.6643,4H,0.6499682565818274,0.6573389663901317,-1.1212951285668504,0.008310913609784382,-0.0066404214599645,0.005095277233780245,0.11813833784618999,0.025962239095827122,0.0020470473697147724,0.14618868520458717,0.03894335864374068,0.0030705710545721587,0.21928302780688075,False,TRANSITION,DOWN_STABLE,DOWN_STABLE,TRANSITION,TRANSITION,DOWN,STABLE,DOWN,STABLE
2024-03-30 00:00:00,2024-03-30 03:59:59.999,0.6643,0.6691,0.6574,0.658,4H,0.6505419525402684,0.6573455438389861,-1.0350098760818982,0.027148525032560933,-0.007077301511915675,0.0037431489705054095,0.21326274858911565,0.025962239095827122,0.0020360455638942544,0.14618868520458717,0.03894335864374068,0.0030540683458413816,0.21928302780688075,False,TRANSITION,DOWN_STABLE,DOWN_STABLE,TRANSITION,TRANSITION,DOWN,STABLE,DOWN,STABLE
