instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,parent_state_time,parent_origin_time,parent_age_bars,parent_full_executable_duration_bars,parent_state_causal_assertion,parent_displacement_atr,parent_efficiency,parent_extension_from_origin_atr,parent_close_location,parent_recent_slope_atr,parent_slope_change_atr,parent_range_expansion_ratio,parent_body_efficiency,distance_to_parent_boundary_atr,distance_from_parent_extreme_atr,parent_maturity_fraction,invalid_measurement_flags,mechanical_redundancy
ADAUSDT,1H_FALLBACK,DOWN,2024-05-11 00:00:00,2024-05-12 08:00:00,2024-05-12 20:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,0.4511,1,1,1,1,0,1,1.343173,-0.483909,0.591837,0.489823,0.333333,8,4,1.293706,0.5,1.0,0,,ADA_1902,2024-05-12 04:00:00,2024-05-11 00:00:00,8,8,1,1.0830188679245345,0.2055137844611545,1.2679245283018876,0.902097902097905,0.13207547169811346,-0.21132075471698247,0.6432432432432417,0.43333333333334073,1.7037735849056648,0.18490566037735295,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-11 20:00:00,2024-05-13 04:00:00,2024-05-13 16:00:00,2024-05-13 20:00:00,2024-05-13 20:00:00,0.4436,0,1,1,1,0,1,0.612093,-0.353467,0.220339,0.53851,0.333333,8,4,1.497297,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1907,2024-05-13 00:00:00,2024-05-11 20:00:00,8,8,1,1.468799538838451,0.18958333333333333,2.243550943940056,0.7405405405405393,0.6294855166450499,0.6886679156458662,1.8424657534246707,1.0,2.2112696353941503,0.774751405101605,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-12 16:00:00,2024-05-14 00:00:00,2024-05-14 12:00:00,2024-05-14 16:00:00,2024-05-14 16:00:00,0.4532,1,1,0,1,0,1,0.521036,0.118664,0.104167,0.747279,1.0,8,4,0.380783,0.5,1.0,0,,ADA_1912,2024-05-13 20:00:00,2024-05-12 16:00:00,8,8,1,0.2066148372644556,0.01709401709401655,1.9333245486888941,0.5836298932384328,0.5854087055826406,1.1265428031800413,0.5704697986577184,1.0,2.42034523652655,1.7267097114244385,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-21 12:00:00,2024-05-22 20:00:00,2024-05-23 08:00:00,2024-05-23 12:00:00,2024-05-23 12:00:00,0.5106,1,1,1,1,0,1,1.621951,0.157924,0.32,0.536012,0.333333,8,4,0.791667,0.5,1.0,0,,ADA_1965,2024-05-22 16:00:00,2024-05-21 12:00:00,8,8,1,1.4145281956399318,0.18668252080856088,2.0632290242136575,0.8000000000000006,0.2492692998686073,0.09009733730190495,1.291497975708501,0.6974789915966352,2.5948033142949125,0.6487008285737257,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-25 04:00:00,2024-05-26 12:00:00,2024-05-27 00:00:00,2024-05-27 04:00:00,2024-05-27 04:00:00,0.4647,1,1,0,1,0,1,0.711864,0.56825,0.490909,0.679474,0.666667,8,4,1.253333,0.5,1.0,0,,ADA_1987,2024-05-26 08:00:00,2024-05-25 04:00:00,8,8,1,0.15016501650165276,0.04024767801857658,0.6122112211221149,0.4666666666666667,0.042354235423541935,0.07315731573157146,1.358490566037733,0.3333333333333196,0.40429042904290435,0.46204620462046214,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-25 16:00:00,2024-05-27 00:00:00,2024-05-27 12:00:00,2024-05-27 16:00:00,2024-05-27 16:00:00,0.463,0,1,0,1,0,1,1.305521,2.029574,0.60241,0.688324,0.666667,8,4,2.3,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1990,2024-05-26 20:00:00,2024-05-25 16:00:00,8,8,1,0.27650528048278195,0.05142857142857056,0.7527088190920246,0.6125000000000014,0.15873451286974755,0.10240936314177297,1.0069444444444478,1.0,0.7527088190920331,0.47620353860924264,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-26 00:00:00,2024-05-27 08:00:00,2024-05-27 20:00:00,2024-05-28 00:00:00,2024-05-28 00:00:00,0.4644,0,1,1,1,1,1,1.143488,1.254159,0.315315,0.613324,1.0,8,4,1.744681,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1992,2024-05-27 04:00:00,2024-05-26 00:00:00,8,8,1,0.297032985247812,0.037825059101655976,1.0210508867893255,0.5851063829787262,-0.012376374385323784,-0.16708105420188826,1.2945205479452033,-0.012345679012344325,1.0210508867893255,0.7240179015415135,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-05-26 08:00:00,2024-05-27 16:00:00,2024-05-28 04:00:00,2024-05-28 08:00:00,2024-05-28 08:00:00,0.455,1,1,1,1,1,1,0.595142,1.421875,0.551515,0.633377,0.666667,8,4,1.232955,0.5,1.0,0,,ADA_1994,2024-05-27 12:00:00,2024-05-26 08:00:00,8,8,1,2.2343126586869797,0.22357723577235783,2.315560391730145,0.9772727272727266,0.6770644420263575,0.49425704267924253,1.5033112582781545,0.5928143712574845,3.493652520856,0.08124773304316515,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-27 12:00:00,2024-05-28 20:00:00,2024-05-29 08:00:00,2024-05-29 12:00:00,2024-05-29 12:00:00,0.475,1,1,1,1,1,1,0.601307,0.349798,0.40625,0.637308,1.0,8,4,0.404348,0.5,1.0,0,,ADA_2001,2024-05-28 16:00:00,2024-05-27 12:00:00,8,8,1,2.2295442064799595,0.19781718963165115,3.105985722130699,0.7521739130434786,-0.11275855756910026,-0.5791689547867463,1.0252100840336107,-0.37704918032786405,2.6600768808347053,0.8764415156507392,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-28 20:00:00,2024-05-30 04:00:00,2024-05-30 16:00:00,2024-05-30 20:00:00,2024-05-30 20:00:00,0.4642,1,1,1,1,1,1,0.773481,0.837004,1.0,0.682335,0.333333,8,4,0.873239,0.5,1.0,0,,ADA_2009,2024-05-30 00:00:00,2024-05-28 20:00:00,8,8,1,0.43574468085106205,0.07158836689038003,1.034893617021278,0.6901408450704213,0.054468085106382125,-0.19517730496454058,0.6371681415929228,0.12820512820512783,1.3344680851063822,0.599148936170216,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-05-29 12:00:00,2024-05-30 20:00:00,2024-05-31 08:00:00,2024-05-31 12:00:00,2024-05-31 12:00:00,0.4637,1,1,1,1,1,1,0.645291,0.668506,0.633803,0.763254,1.0,8,4,0.556098,0.5,1.0,0,,ADA_2013,2024-05-30 16:00:00,2024-05-29 12:00:00,8,8,1,0.5772470144563167,0.07400722021660629,1.7458202388435005,0.5951219512195111,-0.2675047140163441,-0.5819400796145027,0.9716981132075452,-1.0,1.7176618478944072,1.1685732243871838,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-01 00:00:00,2024-06-02 08:00:00,2024-06-02 20:00:00,2024-06-03 00:00:00,2024-06-03 00:00:00,0.445,0,1,1,1,0,1,0.769231,1.432283,0.663158,0.656372,0.333333,8,4,1.406593,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2028,2024-06-02 04:00:00,2024-06-01 00:00:00,8,8,1,0.7839817678658678,0.1814345991561201,1.1850887188670034,0.7582417582417604,0.1337023170003819,0.04861902436377585,1.5441176470588227,0.6875000000000032,1.2580172554126672,0.4011069510011356,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-01 04:00:00,2024-06-02 12:00:00,2024-06-03 00:00:00,2024-06-03 04:00:00,2024-06-03 04:00:00,0.4469,0,1,1,1,0,1,0.71151,0.200573,0.081081,0.568872,0.333333,8,4,2.111111,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2029,2024-06-02 08:00:00,2024-06-01 04:00:00,8,8,1,0.8631615002568938,0.17374517374517442,1.1125192669977784,0.8194444444444408,0.18541987783295955,0.10230062225266465,1.4352941176470655,0.7435897435897406,1.131700633670141,0.24935776674088467,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-02 00:00:00,2024-06-03 08:00:00,2024-06-03 20:00:00,2024-06-04 00:00:00,2024-06-04 00:00:00,0.4406,1,1,0,1,0,1,0.56,-0.667645,0.261745,0.708,1.0,8,4,1.013158,0.5,1.0,0,,ADA_2034,2024-06-03 04:00:00,2024-06-02 00:00:00,8,8,1,0.22187004754358225,0.020040080160320682,0.7543581616481697,0.8421052631578975,0.6286318013734831,1.146328578975175,1.149253731343287,1.0,2.8399366085578577,0.5324881141045875,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-02 12:00:00,2024-06-03 20:00:00,2024-06-04 08:00:00,2024-06-04 12:00:00,2024-06-04 12:00:00,0.4406,1,1,1,1,1,1,0.700701,0.192674,0.149425,0.666956,0.666667,8,4,0.479638,0.5,1.0,0,,ADA_2037,2024-06-03 16:00:00,2024-06-02 12:00:00,8,8,1,2.3587659338629203,0.17757009345794345,2.441529650840569,0.9819004524886873,0.6138309009175429,0.02758790565921243,1.1471861471861478,0.8787878787878804,4.489931646037326,0.08276371697764895,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-04 16:00:00,2024-06-06 00:00:00,2024-06-06 12:00:00,2024-06-06 16:00:00,2024-06-06 16:00:00,0.4656,1,1,1,1,1,1,1.386792,0.153125,0.411765,0.544232,0.333333,8,4,1.0,0.5,1.0,0,,ADA_2050,2024-06-05 20:00:00,2024-06-04 16:00:00,8,8,1,0.2774184670427999,0.05000000000000077,0.9401403605339197,0.5000000000000032,-0.04109903215448665,-0.0924728223475971,1.0819672131147495,-0.17073170731705467,0.6627218934911283,0.6627218934911198,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-05 12:00:00,2024-06-06 20:00:00,2024-06-07 08:00:00,2024-06-07 12:00:00,2024-06-07 12:00:00,0.4637,0,1,0,1,0,1,0.721212,4.716833,1.0,0.511893,0.333333,8,4,3.872549,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2055,2024-06-06 16:00:00,2024-06-05 12:00:00,8,8,1,1.497010200492438,0.22551928783382771,1.5954977136827302,0.9509803921568626,0.3348575448469925,0.08535584476492128,1.4747474747474776,0.6800000000000036,1.9106577558916626,0.09848751319029211,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-05 16:00:00,2024-06-07 00:00:00,2024-06-07 12:00:00,2024-06-07 16:00:00,2024-06-07 16:00:00,0.4637,0,1,1,1,0,1,2.764628,3.091104,0.668831,0.375716,0.333333,8,4,4.901515,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2056,2024-06-06 20:00:00,2024-06-05 16:00:00,8,8,1,0.9597082953509543,0.1284153005464475,2.5319963536918824,0.41666666666666735,0.061257976298998124,-0.08848374354299393,2.5731707317073056,0.06896551724138163,1.1230628988149518,1.572288058340928,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 00:00:00,2024-06-09 08:00:00,2024-06-09 20:00:00,2024-06-10 00:00:00,2024-06-10 00:00:00,0.4493,1,1,1,1,0,1,0.531646,0.383761,0.552239,0.665018,0.666667,8,4,0.56,0.5,1.0,0,,ADA_2070,2024-06-09 04:00:00,2024-06-08 00:00:00,8,8,1,0.806504065040653,0.19175257731958809,1.3094850948509484,0.6685714285714294,-0.08961156278229424,-0.4133694670280029,0.640692640692638,-0.5789473684210588,1.0146341463414623,0.5029810298102956,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 04:00:00,2024-06-09 12:00:00,2024-06-10 00:00:00,2024-06-10 04:00:00,2024-06-10 04:00:00,0.4476,1,1,1,1,0,1,0.908201,0.177126,0.168539,0.485018,0.333333,8,4,0.71519,0.5,1.0,0,,ADA_2071,2024-06-09 08:00:00,2024-06-08 04:00:00,8,8,1,0.44676281067812057,0.10420841683366687,1.1942313593126699,0.44936708860759517,-0.10596297432750278,-0.04868569090723066,1.2147651006711393,-0.6250000000000043,0.610003068425897,0.7474685486345491,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-08 08:00:00,2024-06-09 16:00:00,2024-06-10 04:00:00,2024-06-10 08:00:00,2024-06-10 08:00:00,0.4318,1,1,1,1,1,1,1.658696,1.202979,1.0,0.489894,0.333333,8,4,1.188406,0.5,1.0,0,,ADA_2072,2024-06-09 12:00:00,2024-06-08 08:00:00,8,8,1,0.41826080329242854,0.09939148073022229,0.9218809541955623,0.5724637681159402,0.11950308665498002,0.13372964459009676,1.4285714285714255,0.733333333333326,0.67433884612453,0.5036201509031337,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-10 16:00:00,2024-06-12 00:00:00,2024-06-12 12:00:00,2024-06-12 16:00:00,2024-06-12 16:00:00,0.4479,1,1,0,1,0,1,0.773006,1.776368,0.898876,0.519714,1.0,8,4,0.85755,0.5,1.0,0,,ADA_2086,2024-06-11 20:00:00,2024-06-10 16:00:00,8,8,1,2.461393818310026,0.2660028449502132,3.6723469267834066,0.7378917378917385,0.3290633446938541,-0.1579504054530495,1.045614035087718,0.536231884057967,3.4090962510283305,1.2109531084733802,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-11 00:00:00,2024-06-12 08:00:00,2024-06-12 20:00:00,2024-06-13 00:00:00,2024-06-13 00:00:00,0.4419,1,1,1,1,1,1,0.705794,1.375309,0.468635,0.686176,1.0,8,4,0.687285,0.5,1.0,0,,ADA_2088,2024-06-12 04:00:00,2024-06-11 00:00:00,8,8,1,1.0808202653799805,0.12273361227336158,2.7020506634499446,0.5463917525773202,-0.15147859779946568,-0.5445041488467299,0.4599406528189938,-0.8636363636363539,1.9528457067660976,1.621230398069964,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-12 12:00:00,2024-06-13 20:00:00,2024-06-14 08:00:00,2024-06-14 12:00:00,2024-06-14 12:00:00,0.4445,1,1,1,1,1,1,1.026359,0.188775,0.666667,0.748675,0.666667,8,4,0.503937,0.5,1.0,0,,ADA_2097,2024-06-13 16:00:00,2024-06-12 12:00:00,8,8,1,1.7676364327818976,0.19324796274738076,2.2787602205742563,0.8110236220472433,0.2626608353932946,0.191671420422134,1.0968992248062015,0.5522388059701496,2.1935729226088614,0.5111237877923587,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-12 16:00:00,2024-06-14 00:00:00,2024-06-14 12:00:00,2024-06-14 16:00:00,2024-06-14 16:00:00,0.4445,1,1,1,1,0,1,0.960366,-0.801793,0.633028,0.565049,0.333333,8,4,0.976378,0.5,1.0,0,,ADA_2098,2024-06-13 20:00:00,2024-06-12 16:00:00,8,8,1,1.3235972328977743,0.16780354706684908,1.5280553420445857,0.9251968503937004,0.30130668716372083,0.0,1.1265306122449001,0.5804195804195811,2.5288239815526534,0.20445810914681148,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-14 00:00:00,2024-06-15 08:00:00,2024-06-15 20:00:00,2024-06-16 00:00:00,2024-06-16 00:00:00,0.4248,1,1,1,1,1,1,0.53717,0.417465,1.0,0.784524,0.333333,8,4,0.233871,0.5,1.0,0,,ADA_2106,2024-06-15 04:00:00,2024-06-14 00:00:00,8,8,1,1.049042306882757,0.15136054421768655,2.428120395706161,0.5282258064516132,-0.27502981828387024,-0.9586753665894889,0.6655290102389099,-0.896103896103893,1.5440959797937275,1.379078088823404,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-15 16:00:00,2024-06-17 00:00:00,2024-06-17 12:00:00,2024-06-17 16:00:00,2024-06-17 16:00:00,0.409,0,1,1,1,1,1,1.778689,2.335263,1.0,0.424128,0.333333,8,4,3.0,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2116,2024-06-16 20:00:00,2024-06-15 16:00:00,8,8,1,0.5049594229035173,0.0967741935483871,0.9257589419897816,0.7572815533980588,0.11221320508967049,0.06732792305380104,0.7173913043478257,1.0,1.3128944995491485,0.42079951908626434,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-15 20:00:00,2024-06-17 04:00:00,2024-06-17 16:00:00,2024-06-17 20:00:00,2024-06-17 20:00:00,0.4193,1,1,0,1,0,1,1.500949,0.381755,0.097345,0.605947,0.666667,8,4,3.0,0.5,1.0,0,,ADA_2117,2024-06-17 00:00:00,2024-06-15 20:00:00,8,8,1,0.301122884706623,0.05014749262536806,0.8856555432547851,0.6796116504854355,0.24798355211133852,0.5845326585481555,0.9850746268656733,0.7959183673469392,1.2399177605566991,0.584532658548162,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 00:00:00,2024-06-17 08:00:00,2024-06-17 20:00:00,2024-06-18 00:00:00,2024-06-18 00:00:00,0.4193,1,1,1,1,0,1,2.129604,-0.502358,0.123675,0.499789,0.666667,8,4,4.847328,0.5,1.0,0,,ADA_2118,2024-06-17 04:00:00,2024-06-16 00:00:00,8,8,1,0.07368421052631792,0.010443864229765298,0.8473684210526304,0.6793893129771007,0.36842105263157937,0.6078947368421066,1.8787878787878756,0.8529411764705888,1.6394736842105302,0.7736842105263125,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-19 08:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,1.0,0,,ADA_2126,2024-06-18 12:00:00,2024-06-17 08:00:00,8,8,1,3.523939808481529,0.22807017543859637,5.574660633484163,0.7259842519685035,0.16107194219369292,-0.6717878564663791,0.29625425652667436,0.7735849056603801,5.433231611070184,2.0507208250026334,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-18 16:00:00,2024-06-20 00:00:00,2024-06-20 12:00:00,2024-06-20 16:00:00,2024-06-20 16:00:00,0.3674,1,1,0,1,0,1,0.627512,0.643956,0.355556,0.525143,0.666667,8,4,0.664474,0.5,1.0,0,,ADA_2134,2024-06-19 20:00:00,2024-06-18 16:00:00,8,8,1,0.7963551014772909,0.14693295292439418,1.83238989369046,0.5592105263157903,-0.025772009756546574,-0.06958442634267661,0.7813620071684624,-0.13043478260869004,1.3143724975838753,1.036034792213169,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-25 04:00:00,2024-06-26 12:00:00,2024-06-27 00:00:00,2024-06-27 04:00:00,2024-06-27 04:00:00,0.3974,1,1,1,1,0,1,0.513904,-0.862339,0.623762,0.471864,0.333333,8,4,1.62069,0.5,1.0,0,,ADA_2173,2024-06-26 08:00:00,2024-06-25 04:00:00,8,8,1,0.11794439764111214,0.024154589371980735,0.4128053917438925,0.7844827586206895,0.13760179724796417,0.08649255827014804,0.9400000000000062,0.9444444444444204,1.0732940185341193,0.2948609941027804,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-06-26 04:00:00,2024-06-27 12:00:00,2024-06-28 00:00:00,2024-06-28 04:00:00,2024-06-28 04:00:00,0.3965,1,1,1,1,1,1,0.724919,0.846154,1.0,0.663359,0.333333,8,4,0.851064,0.5,1.0,0,,ADA_2179,2024-06-27 08:00:00,2024-06-26 04:00:00,8,8,1,1.371983020012129,0.202,1.6979987871437259,0.8723404255319145,0.221871841520114,0.07244794825146764,0.5555555555555536,0.636363636363635,2.2277744087325697,0.32601576713159686,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-27 00:00:00,2024-06-28 08:00:00,2024-06-28 20:00:00,2024-06-29 00:00:00,2024-06-29 00:00:00,0.3777,1,1,1,1,1,1,1.835252,0.614634,0.405405,0.613571,0.666667,8,4,1.027322,0.5,1.0,0,,ADA_2184,2024-06-28 04:00:00,2024-06-27 00:00:00,8,8,1,0.7551947158387261,0.09333333333333364,2.1576991881106413,0.5027322404371597,-0.215769918811063,-0.8528049172056339,0.5772058823529441,-0.8148148148148133,1.4179166093298552,1.402504472271915,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-28 04:00:00,2024-06-29 12:00:00,2024-06-30 00:00:00,2024-06-30 04:00:00,2024-06-30 04:00:00,0.3851,0,1,1,1,1,1,0.77087,1.15,1.0,0.393673,0.333333,8,4,1.042553,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2191,2024-06-29 08:00:00,2024-06-28 04:00:00,8,8,1,1.4967493378280756,0.15438108484005558,2.2923188056826334,0.6861702127659592,0.5483586162613391,0.7506220402921604,1.2000000000000013,0.5103734439834025,1.739465446665064,0.7955694678545575,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-30 00:00:00,2024-07-01 08:00:00,2024-07-01 20:00:00,2024-07-02 00:00:00,2024-07-02 00:00:00,0.3785,1,1,0,1,0,1,0.739326,-0.62514,0.625,0.67128,0.666667,8,4,0.53112,0.5,1.0,0,,ADA_2202,2024-07-01 04:00:00,2024-06-30 00:00:00,8,8,1,2.167404989508045,0.3126177024482114,2.7549545348566116,0.8132780082987551,0.4918007305510236,0.5309707002409285,2.1764705882352935,0.7872340425531922,2.5591046864070894,0.5875495453485668,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-30 08:00:00,2024-07-01 16:00:00,2024-07-02 04:00:00,2024-07-02 08:00:00,2024-07-02 08:00:00,0.3834,1,1,1,1,1,1,1.331858,-0.409449,0.382353,0.717523,1.0,8,4,0.696078,0.5,1.0,0,,ADA_2204,2024-07-01 12:00:00,2024-06-30 08:00:00,8,8,1,2.4721951219512217,0.3605577689243039,2.513170731707315,0.9852941176470604,0.18211382113821167,-0.40520325203252144,0.7542372881355915,0.5652173913043486,2.745365853658539,0.04097560975609307,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-06-30 16:00:00,2024-07-02 00:00:00,2024-07-02 12:00:00,2024-07-02 16:00:00,2024-07-02 16:00:00,0.3841,1,1,0,1,0,1,0.623236,-0.812681,0.433333,0.719435,1.0,8,4,0.673469,0.5,1.0,0,,ADA_2206,2024-07-01 20:00:00,2024-06-30 16:00:00,8,8,1,2.357289527720745,0.31060606060606166,3.1334702258726987,0.7795918367346935,0.19164955509924742,-0.1341546885694716,0.7675438596491259,0.6507936507936525,2.7453798767967177,0.7761806981519537,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-07-06 04:00:00,2024-07-07 12:00:00,2024-07-08 00:00:00,2024-07-08 04:00:00,2024-07-08 04:00:00,0.3477,0,1,1,1,1,1,0.699001,1.29003,1.0,0.466285,0.333333,8,4,1.46875,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2239,2024-07-07 08:00:00,2024-07-06 04:00:00,8,8,1,0.8713765842640238,0.1980830670926518,1.3984188731333924,0.7070312499999999,-0.1147780984648837,-0.41694901074998736,0.7258687258687228,-0.7846153846153744,1.2719287238047425,0.5270422888693688,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-07-06 12:00:00,2024-07-07 20:00:00,2024-07-08 08:00:00,2024-07-08 12:00:00,2024-07-08 12:00:00,0.3733,0,1,0,1,0,1,1.301569,2.913451,0.848315,0.437266,0.666667,8,4,2.341121,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2241,2024-07-07 16:00:00,2024-07-06 12:00:00,8,8,1,0.2988134522221459,0.056047197640118306,0.6212174401460374,0.8084112149532716,0.2359053570174822,0.04193873013644098,1.5885714285714267,0.8691588785046671,1.3603875588008159,0.32240398792389147,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
