control_id,matched_move_id,direction,control_event_time,window_bars,net_return,abs_path_pct,efficiency_ratio,up_candle_share,down_candle_share,direction_changes,max_directional_run,range_pct,close_position_in_range,avg_body_change_first_to_last_third,avg_true_range_change_first_to_last_third,new_high_count,new_low_count,max_pullback_pct,failed_previous_direction_attempt,last5_directions,last5_bodies,last5_extremes,last5_acceleration,window_start_time,window_end_time,window_bars_available,assigned_state
M03_C1,M03,LONG,2025-06-11 00:00,30,0.125,0.29836683417085436,0.4189473684210525,0.6,0.4,14,4,0.1570351758793971,0.9609999999999999,0.40437956204379866,0.4070231444533099,9,0,0.01750741839762616,True,DUDUU,0.009800;0.008600;0.009100;0.013300;0.007700,H=0.720300;L=0.685700,false,2025-06-06 00:00,2025-06-10 20:00,30,SAME_TREND
M03_C1,M03,LONG,2025-06-11 00:00,20,0.07972871137905058,0.1972871137905051,0.4041252864782277,0.6,0.4,10,4,0.10369253956292401,0.943313953488372,1.3894230769230758,0.7699836867862921,6,2,0.01750741839762616,True,DUDUU,0.009800;0.008600;0.009100;0.013300;0.007700,H=0.720300;L=0.685700,false,2025-06-07 16:00,2025-06-10 20:00,20,SAME_TREND
M03_C1,M03,LONG,2025-06-11 00:00,10,0.06054774241302746,0.12272390821613632,0.4933655006031364,0.7,0.3,5,3,0.08941524796447078,0.9354304635761587,0.3086956521739126,0.5133819951338239,4,0,0.014595437154598236,False,DUDUU,0.009800;0.008600;0.009100;0.013300;0.007700,H=0.720300;L=0.685700,false,2025-06-09 08:00,2025-06-10 20:00,10,SAME_TREND
M03_C1,M03,LONG,2025-06-11 00:00,5,0.029458255496479485,0.05561143842506117,0.5297157622739028,0.6,0.4,2,2,0.049719787325765305,0.8872832369942195,-0.21428571428571264,0.24087591240875605,4,1,0.012916962384669974,False,DUDUU,0.009800;0.008600;0.009100;0.013300;0.007700,H=0.720300;L=0.685700,false,2025-06-10 04:00,2025-06-10 20:00,5,UNKNOWN
M03_C2,M03,LONG,2025-06-04 20:00,50,-0.1225234619395203,0.5216371220020849,0.23488255872063987,0.38,0.62,26,5,0.15823774765380613,0.16062602965403677,-0.3362193362193391,-0.253481894150418,0,12,0.1380344108446298,False,UUDDD,0.011800;0.000600;0.003100;0.004700;0.014700,H=0.702300;L=0.670700,true,2025-05-27 12:00,2025-06-04 16:00,50,OPPOSITE_TREND
M03_C2,M03,LONG,2025-06-04 20:00,30,-0.02208018593840789,0.2983730389308537,0.074001947419669,0.43333333333333335,0.5666666666666667,16,4,0.08483439860546195,0.3339041095890423,-0.548022598870058,-0.30885529157667335,0,3,0.03936664729808253,False,UUDDD,0.011800;0.000600;0.003100;0.004700;0.014700,H=0.702300;L=0.670700,true,2025-05-30 20:00,2025-06-04 16:00,30,CHOP
M03_C2,M03,LONG,2025-06-04 20:00,20,-0.0020753038837829185,0.16365253483545764,0.012681159420289497,0.5,0.5,11,3,0.07396975985769337,0.3286573146292583,-0.040816326530612734,0.00802752293578024,5,0,0.0323415265200517,False,UUDDD,0.011800;0.000600;0.003100;0.004700;0.014700,H=0.702300;L=0.670700,true,2025-06-01 12:00,2025-06-04 16:00,20,RANGE
M03_C2,M03,LONG,2025-06-04 20:00,10,-0.028150714595062742,0.06828352822289561,0.412262156448204,0.3,0.7,4,3,0.04561859390789674,0.07911392405063455,5.6176470588236,0.3322683706070313,1,4,0.0323415265200517,False,UUDDD,0.011800;0.000600;0.003100;0.004700;0.014700,H=0.702300;L=0.670700,true,2025-06-03 04:00,2025-06-04 16:00,10,UNKNOWN
M03_C2,M03,LONG,2025-06-04 20:00,5,-0.03150625809236085,0.03323262839879139,0.9480519480519536,0.4,0.6,1,3,0.04546108473600931,0.07911392405063455,0.2457627118643979,-0.11055276381909429,0,2,0.0323415265200517,False,UUDDD,0.011800;0.000600;0.003100;0.004700;0.014700,H=0.702300;L=0.670700,true,2025-06-04 00:00,2025-06-04 16:00,5,UNKNOWN
M03_C3,M03,LONG,2025-06-27 16:00,50,-0.07219251336898398,0.47493315508021483,0.15200562983814192,0.46,0.54,29,4,0.16209893048128338,0.470103092783505,-0.20920043811610312,-0.1509341199606694,2,9,0.13180610889774239,False,DUDUU,0.001400;0.005600;0.006100;0.000400;0.001300,H=0.563700;L=0.546500,false,2025-06-19 08:00,2025-06-27 12:00,50,CHOP
