window_id,move_id,sample_type,control_id,direction,event_time,window_bars_requested,window_bars_available,window_start_time,window_end_time,price_slope_pct,price_acceleration_pct,direction_changes,range_pct,range_compression_ratio,range_state,directional_candle_share,avg_body,avg_body_change_ratio,max_pullback_pct,local_extreme_update_last5,failed_continuation_attempt,ema27_slope_state,ema27_slope_change,price_vs_ema27,distance_to_ema27_pct,ema27_crosses,ema27_aligned_to_move,ema200_slope_state,price_vs_ema200,distance_to_ema200_pct,ema200_crosses,ema200_aligned_to_move,last5_directions,last5_body_sequence,last5_acceleration,last5_tempo_change_candle,last5_false_attempt,uses_post_start_data
M18_control_C2_20,M18,control,C2,LONG,2026-04-16 16:00,20,20,2026-04-13 08:00,2026-04-16 12:00,6.3866,5.1762,10,7.2689,1.3603,expanded,0.5500,0.002380,0.1835,2.2204,true,true,flat,0.00029124,above,3.2016,3,true,falling,below,-0.2486,0,false,DUUDU,0.003100;0.003300;0.000800;0.001500;0.004800,true,true,true,false
M18_control_C2_10,M18,control,C2,LONG,2026-04-16 16:00,10,10,2026-04-15 00:00,2026-04-16 12:00,5.7203,-2.1972,5,6.9729,0.8429,neutral,0.7000,0.002580,0.0976,1.2612,true,true,rising,0.00000000,above,3.2016,1,true,falling,below,-0.2486,0,false,DUUDU,0.003100;0.003300;0.000800;0.001500;0.004800,true,true,true,false
M18_control_C2_5,M18,control,C2,LONG,2026-04-16 16:00,5,5,2026-04-15 20:00,2026-04-16 12:00,3.0106,0.3034,2,4.4345,1.4676,expanded,0.6000,0.002700,-0.2604,0.6039,false,false,rising,0.00000000,above,3.2016,0,true,falling,below,-0.2486,0,false,DUUDU,0.003100;0.003300;0.000800;0.001500;0.004800,true,true,false,false
M18_control_C3_50,M18,control,C3,LONG,2024-04-03 20:00,50,50,2024-03-26 12:00,2024-04-03 16:00,-13.0441,-9.4353,28,17.5629,1.9624,expanded,0.4200,0.006874,-0.2518,6.8264,false,false,falling,-0.00287950,below,-5.3566,13,false,falling,below,-10.9211,7,false,UUDDD,0.006200;0.001400;0.002900;0.003500;0.004600,false,false,false,false
M18_control_C3_30,M18,control,C3,LONG,2024-04-03 20:00,30,30,2024-03-29 20:00,2024-04-03 16:00,-13.2010,-3.4718,14,16.2231,1.3912,expanded,0.4000,0.006407,0.2143,6.8264,false,false,falling,-0.00279928,below,-5.3566,5,false,falling,below,-10.9211,3,false,UUDDD,0.006200;0.001400;0.002900;0.003500;0.004600,false,false,false,false
M18_control_C3_20,M18,control,C3,LONG,2024-04-03 20:00,20,20,2024-03-31 12:00,2024-04-03 16:00,-10.7728,4.6815,9,14.0031,0.6361,compressed,0.4000,0.006515,-0.4634,6.8264,false,false,falling,-0.00142988,below,-5.3566,2,false,falling,below,-10.9211,0,false,UUDDD,0.006200;0.001400;0.002900;0.003500;0.004600,false,false,false,false
M18_control_C3_10,M18,control,C3,LONG,2024-04-03 20:00,10,10,2024-04-02 04:00,2024-04-03 16:00,-3.2188,2.0633,4,6.6555,0.9953,neutral,0.4000,0.004550,-0.3086,2.6325,false,false,falling,0.00000000,below,-5.3566,0,false,falling,below,-10.9211,0,false,UUDDD,0.006200;0.001400;0.002900;0.003500;0.004600,false,false,false,false
M18_control_C3_5,M18,control,C3,LONG,2024-04-03 20:00,5,5,2024-04-03 00:00,2024-04-03 16:00,-1.6357,-2.1083,1,5.6398,0.7632,neutral,0.4000,0.003720,-0.0351,1.9054,false,false,falling,0.00000000,below,-5.3566,0,false,falling,below,-10.9211,0,false,UUDDD,0.006200;0.001400;0.002900;0.003500;0.004600,false,false,false,false
M19_control_C1_50,M19,control,C1,SHORT,2023-10-31 04:00,50,50,2023-10-22 20:00,2023-10-31 00:00,13.6036,-4.3677,27,17.3172,0.6001,compressed,0.4400,0.003118,-0.4221,6.4825,false,false,rising,-0.00049537,above,2.2967,0,false,rising,above,12.6347,0,false,UUDUD,0.007200;0.000900;0.000600;0.002000;0.003400,false,false,false,false
M19_control_C1_30,M19,control,C1,SHORT,2023-10-31 04:00,30,30,2023-10-26 04:00,2023-10-31 00:00,1.4895,3.1333,15,8.3615,1.0131,neutral,0.5333,0.002563,-0.4079,3.3596,false,false,rising,-0.00001291,above,2.2967,0,false,rising,above,12.6347,0,false,UUDUD,0.007200;0.000900;0.000600;0.002000;0.003400,false,false,false,false
M19_control_C1_20,M19,control,C1,SHORT,2023-10-31 04:00,20,20,2023-10-27 20:00,2023-10-31 00:00,3.6295,-0.5501,10,6.0145,1.2773,expanded,0.5000,0.001990,-0.1315,2.6839,false,false,rising,0.00002285,above,2.2967,0,false,rising,above,12.6347,0,false,UUDUD,0.007200;0.000900;0.000600;0.002000;0.003400,false,false,false,false
M19_control_C1_10,M19,control,C1,SHORT,2023-10-31 04:00,10,10,2023-10-29 12:00,2023-10-31 00:00,1.0448,3.0881,3,4.4152,1.7434,expanded,0.5000,0.001850,2.2045,2.6839,false,false,rising,0.00000000,above,2.2967,0,false,rising,above,12.6347,0,false,UUDUD,0.007200;0.000900;0.000600;0.002000;0.003400,false,false,false,false
M19_control_C1_5,M19,control,C1,SHORT,2023-10-31 04:00,5,5,2023-10-30 08:00,2023-10-31 00:00,-0.3656,-0.9618,3,4.0545,1.0823,neutral,0.4000,0.002820,-0.5062,0.6596,false,false,rising,0.00000000,above,2.2967,0,false,rising,above,12.6347,0,false,UUDUD,0.007200;0.000900;0.000600;0.002000;0.003400,false,false,false,false
M19_control_C2_50,M19,control,C2,SHORT,2023-08-29 16:00,50,50,2023-08-21 08:00,2023-08-29 12:00,2.4326,5.7943,24,11.3772,1.0742,neutral,0.5400,0.001930,-0.1371,4.7132,false,false,falling,0.00068232,above,3.8550,11,false,falling,below,-2.0161,0,true,UDDDU,0.002500;0.002200;0.002600;0.001800;0.012900,true,true,false,false
M19_control_C2_30,M19,control,C2,SHORT,2023-08-29 16:00,30,30,2023-08-24 16:00,2023-08-29 12:00,3.4392,6.4605,14,8.5790,1.7704,expanded,0.4667,0.001773,1.2439,4.7132,false,false,falling,0.00029728,above,3.8550,9,false,falling,below,-2.0161,0,true,UDDDU,0.002500;0.002200;0.002600;0.001800;0.012900,true,true,false,false
M19_control_C2_20,M19,control,C2,SHORT,2023-08-29 16:00,20,20,2023-08-26 08:00,2023-08-29 12:00,5.6757,2.4459,8,8.7645,2.9685,expanded,0.4000,0.001975,3.1299,4.7132,false,false,rising,0.00014759,above,3.8550,7,false,falling,below,-2.0161,0,true,UDDDU,0.002500;0.002200;0.002600;0.001800;0.012900,true,true,false,false
M19_control_C2_10,M19,control,C2,SHORT,2023-08-29 16:00,10,10,2023-08-28 00:00,2023-08-29 12:00,5.0269,1.6720,5,8.7107,1.9989,expanded,0.6000,0.003180,1.2449,4.7132,false,false,rising,0.00000000,above,3.8550,3,false,falling,below,-2.0161,0,true,UDDDU,0.002500;0.002200;0.002600;0.001800;0.012900,true,true,false,false
M19_control_C2_5,M19,control,C2,SHORT,2023-08-29 16:00,5,5,2023-08-28 20:00,2023-08-29 12:00,2.3560,4.0279,1,7.5168,4.8732,expanded,0.6000,0.004400,1.4539,4.7132,false,false,rising,0.00000000,above,3.8550,2,false,falling,below,-2.0161,0,true,UDDDU,0.002500;0.002200;0.002600;0.001800;0.012900,true,true,false,false
M19_control_C3_50,M19,control,C3,SHORT,2024-01-03 12:00,50,50,2023-12-26 04:00,2024-01-03 08:00,-1.4720,-1.3735,23,19.7486,0.5022,compressed,0.5400,0.008166,-0.5516,7.4753,false,true,flat,0.00031605,below,-2.5238,12,true,rising,above,6.4324,0,false,UDUDD,0.000900;0.009300;0.004000;0.000100;0.014100,true,true,true,false
M19_control_C3_30,M19,control,C3,SHORT,2024-01-03 12:00,30,30,2023-12-29 12:00,2024-01-03 08:00,-1.4068,1.9409,11,9.8477,0.9930,neutral,0.5667,0.005183,0.1099,5.8329,false,true,falling,0.00105446,below,-2.5238,2,true,rising,above,6.4324,0,false,UDUDD,0.000900;0.009300;0.004000;0.000100;0.014100,true,true,true,false
M19_control_C3_20,M19,control,C3,SHORT,2024-01-03 12:00,20,20,2023-12-31 04:00,2024-01-03 08:00,-2.0552,-5.6997,6,9.7830,1.0903,neutral,0.5000,0.005125,0.2234,5.8329,false,true,falling,0.00075427,below,-2.5238,2,true,rising,above,6.4324,0,false,UDUDD,0.000900;0.009300;0.004000;0.000100;0.014100,true,true,true,false
M19_control_C3_10,M19,control,C3,SHORT,2024-01-03 12:00,10,10,2024-01-01 20:00,2024-01-03 08:00,-4.5658,-1.4418,5,7.3855,0.9304,neutral,0.6000,0.005640,0.0143,1.0620,true,true,rising,0.00000000,below,-2.5238,1,true,rising,above,6.4324,0,false,UDUDD,0.000900;0.009300;0.004000;0.000100;0.014100,true,true,true,false
M19_control_C3_5,M19,control,C3,SHORT,2024-01-03 12:00,5,5,2024-01-02 16:00,2024-01-03 08:00,-3.1697,-0.1717,2,4.4863,1.6671,expanded,0.6000,0.005680,0.1895,0.6558,false,false,falling,0.00000000,below,-2.5238,1,true,rising,above,6.4324,0,false,UDUDD,0.000900;0.009300;0.004000;0.000100;0.014100,true,true,false,false
M20_control_C1_50,M20,control,C1,LONG,2024-07-25 20:00,50,50,2024-07-17 12:00,2024-07-25 16:00,-13.3737,-6.3959,24,16.4427,1.6382,expanded,0.4000,0.004426,0.4480,6.2912,false,false,falling,-0.00125809,below,-6.3379,7,false,rising,below,-6.4042,3,false,DUDDD,0.011800;0.001900;0.001300;0.002100;0.006000,false,false,false,false
M20_control_C1_30,M20,control,C1,LONG,2024-07-25 20:00,30,30,2024-07-20 20:00,2024-07-25 16:00,-11.4900,-3.8362,14,15.3582,1.3449,expanded,0.3333,0.004697,-0.0778,6.2912,false,false,falling,-0.00140416,below,-6.3379,3,false,rising,below,-6.4042,3,false,DUDDD,0.011800;0.001900;0.001300;0.002100;0.006000,false,false,false,false
M20_control_C1_20,M20,control,C1,LONG,2024-07-25 20:00,20,20,2024-07-22 12:00,2024-07-25 16:00,-9.9860,-1.3056,7,13.0121,1.0788,neutral,0.3000,0.004615,-0.0609,6.2912,false,false,falling,-0.00046519,below,-6.3379,0,false,falling,below,-6.4042,3,false,DUDDD,0.011800;0.001900;0.001300;0.002100;0.006000,false,false,false,false
M20_control_C1_10,M20,control,C1,LONG,2024-07-25 20:00,10,10,2024-07-24 04:00,2024-07-25 16:00,-7.7088,-1.6511,2,9.1408,1.5313,expanded,0.2000,0.004470,0.0694,6.2912,false,false,falling,0.00000000,below,-6.3379,0,false,falling,below,-6.4042,1,false,DUDDD,0.011800;0.001900;0.001300;0.002100;0.006000,false,false,false,false
M20_control_C1_5,M20,control,C1,LONG,2024-07-25 20:00,5,5,2024-07-25 00:00,2024-07-25 16:00,-1.9026,-2.8551,1,6.4688,0.7977,neutral,0.2000,0.004620,-0.5426,2.4308,false,false,falling,0.00000000,below,-6.3379,0,false,falling,below,-6.4042,0,false,DUDDD,0.011800;0.001900;0.001300;0.002100;0.006000,false,false,false,false
M20_control_C2_50,M20,control,C2,LONG,2024-02-25 04:00,50,50,2024-02-16 20:00,2024-02-25 00:00,-0.3839,-8.0023,24,12.4353,0.7467,compressed,0.4600,0.006770,-0.0512,6.1573,false,false,rising,-0.00202868,above,0.5274,6,true,rising,above,6.7432,0,true,UUUUD,0.002000;0.000700;0.005300;0.003400;0.000800,false,false,false,false
M20_control_C2_30,M20,control,C2,LONG,2024-02-25 04:00,30,30,2024-02-20 04:00,2024-02-25 00:00,-5.1946,5.0967,15,11.7236,0.5632,compressed,0.4667,0.006790,-0.4568,6.1573,false,false,falling,-0.00003024,above,0.5274,4,true,rising,above,6.7432,0,true,UUUUD,0.002000;0.000700;0.005300;0.003400;0.000800,false,false,false,false
M20_control_C2_20,M20,control,C2,LONG,2024-02-25 04:00,20,20,2024-02-21 20:00,2024-02-25 00:00,-0.3506,4.3722,8,6.7624,1.1438,neutral,0.4500,0.005980,-0.0986,2.7290,false,false,falling,0.00036169,above,0.5274,1,true,rising,above,6.7432,0,true,UUUUD,0.002000;0.000700;0.005300;0.003400;0.000800,false,false,false,false
M20_control_C2_10,M20,control,C2,LONG,2024-02-25 04:00,10,10,2024-02-23 12:00,2024-02-25 00:00,3.1277,0.5122,3,5.8061,0.7022,compressed,0.6000,0.005670,-0.7258,2.6727,true,false,falling,0.00000000,above,0.5274,1,true,rising,above,6.7432,0,true,UUUUD,0.002000;0.000700;0.005300;0.003400;0.000800,false,false,false,false
M20_control_C2_5,M20,control,C2,LONG,2024-02-25 04:00,5,5,2024-02-24 08:00,2024-02-25 00:00,1.4621,1.2225,1,3.1792,1.2649,expanded,0.8000,0.002440,1.3457,0.1340,false,false,rising,0.00000000,above,0.5274,1,true,rising,above,6.7432,0,true,UUUUD,0.002000;0.000700;0.005300;0.003400;0.000800,false,false,false,false
M20_control_C3_50,M20,control,C3,LONG,2023-11-25 16:00,50,50,2023-11-17 08:00,2023-11-25 12:00,5.4975,2.2721,23,13.7302,0.8351,neutral,0.5400,0.004336,-0.0712,7.9338,false,false,rising,0.00109455,above,2.3293,3,true,rising,above,13.5696,0,true,DUUDU,0.000100;0.004600;0.002300;0.004700;0.005000,true,true,false,false
M20_control_C3_30,M20,control,C3,LONG,2023-11-25 16:00,30,30,2023-11-20 16:00,2023-11-25 12:00,2.0228,4.8723,15,11.1774,0.5716,compressed,0.5000,0.004223,-0.2524,7.9338,false,false,rising,0.00094314,above,2.3293,2,true,rising,above,13.5696,0,true,DUUDU,0.000100;0.004600;0.002300;0.004700;0.005000,true,true,false,false
M20_control_C3_20,M20,control,C3,LONG,2023-11-25 16:00,20,20,2023-11-22 08:00,2023-11-25 12:00,6.7282,-3.6049,10,8.7086,0.6535,compressed,0.6500,0.003325,0.2466,1.5795,false,false,rising,0.00039301,above,2.3293,1,true,rising,above,13.5696,0,true,DUUDU,0.000100;0.004600;0.002300;0.004700;0.005000,true,true,false,false
M20_control_C3_10,M20,control,C3,LONG,2023-11-25 16:00,10,10,2023-11-24 00:00,2023-11-25 12:00,-0.4303,4.0652,5,3.8471,1.0624,neutral,0.5000,0.003690,-0.1733,1.5795,false,false,rising,0.00000000,above,2.3293,0,true,rising,above,13.5696,0,true,DUUDU,0.000100;0.004600;0.002300;0.004700;0.005000,true,true,false,false
M20_control_C3_5,M20,control,C3,LONG,2023-11-25 16:00,5,5,2023-11-24 20:00,2023-11-25 12:00,1.8643,-0.5258,2,3.4956,0.9930,neutral,0.6000,0.003340,0.7021,1.2101,false,false,rising,0.00000000,above,2.3293,0,true,rising,above,13.5696,0,true,DUUDU,0.000100;0.004600;0.002300;0.004700;0.005000,true,true,false,false
M21_control_C1_50,M21,control,C1,SHORT,2024-06-12 20:00,50,50,2024-06-04 12:00,2024-06-12 16:00,-6.0928,4.7989,29,16.9775,0.6045,compressed,0.5600,0.004084,-0.1075,5.3273,false,false,falling,-0.00132185,below,-0.6916,7,true,falling,below,-5.5067,2,true,UUDUD,0.002500;0.001700;0.001000;0.015300;0.007100,true,false,false,false
M21_control_C1_30,M21,control,C1,SHORT,2024-06-12 20:00,30,30,2024-06-07 20:00,2024-06-12 16:00,-3.6271,2.4067,16,8.7895,1.9361,expanded,0.6000,0.003747,0.7348,3.4757,false,false,falling,0.00025513,below,-0.6916,4,true,falling,below,-5.5067,0,true,UUDUD,0.002500;0.001700;0.001000;0.015300;0.007100,true,false,false,false
M21_control_C1_20,M21,control,C1,SHORT,2024-06-12 20:00,20,20,2024-06-09 12:00,2024-06-12 16:00,-1.5458,0.7684,9,8.8429,1.4191,expanded,0.6500,0.004300,0.2222,3.4757,false,false,falling,-0.00051814,below,-0.6916,4,true,falling,below,-5.5067,0,true,UUDUD,0.002500;0.001700;0.001000;0.015300;0.007100,true,false,false,false
M21_control_C1_10,M21,control,C1,SHORT,2024-06-12 20:00,10,10,2024-06-11 04:00,2024-06-12 16:00,0.3011,5.0424,6,7.3877,1.3769,expanded,0.6000,0.004730,0.4010,3.4757,false,false,falling,0.00000000,below,-0.6916,2,true,falling,below,-5.5067,0,true,UUDUD,0.002500;0.001700;0.001000;0.015300;0.007100,true,false,false,false
M21_control_C1_5,M21,control,C1,SHORT,2024-06-12 20:00,5,5,2024-06-12 00:00,2024-06-12 16:00,2.0981,1.2898,3,7.1429,1.6502,expanded,0.4000,0.005520,2.7143,3.4757,false,false,falling,0.00000000,below,-0.6916,2,true,falling,below,-5.5067,0,true,UUDUD,0.002500;0.001700;0.001000;0.015300;0.007100,true,false,false,false
M21_control_C2_50,M21,control,C2,SHORT,2025-08-31 04:00,50,50,2025-08-22 20:00,2025-08-31 00:00,-10.1901,3.5718,25,17.1695,0.5901,compressed,0.5800,0.009786,-0.2462,3.9643,true,true,falling,-0.00303081,below,-0.7249,5,true,rising,below,-0.1504,1,true,DDDUU,0.009900;0.003800;0.003500;0.002400;0.014500,true,true,true,false
M21_control_C2_30,M21,control,C2,SHORT,2025-08-31 04:00,30,30,2025-08-26 04:00,2025-08-31 00:00,-0.4049,-4.8707,15,9.0260,1.2811,expanded,0.5000,0.008577,-0.1039,3.9643,true,true,falling,-0.00070630,below,-0.7249,2,true,rising,below,-0.1504,1,true,DDDUU,0.009900;0.003800;0.003500;0.002400;0.014500,true,true,true,false
M21_control_C2_20,M21,control,C2,SHORT,2025-08-31 04:00,20,20,2025-08-27 20:00,2025-08-31 00:00,-1.6463,4.8020,8,8.9135,0.7052,compressed,0.5500,0.008455,-0.4888,2.5106,true,true,falling,-0.00053668,below,-0.7249,2,true,flat,below,-0.1504,1,true,DDDUU,0.009900;0.003800;0.003500;0.002400;0.014500,true,true,true,false
M21_control_C2_10,M21,control,C2,SHORT,2025-08-31 04:00,10,10,2025-08-29 12:00,2025-08-31 00:00,1.3695,-1.4417,3,5.3569,0.8842,neutral,0.4000,0.005720,0.4762,2.0206,true,true,falling,0.00000000,below,-0.7249,0,true,falling,below,-0.1504,0,true,DDDUU,0.009900;0.003800;0.003500;0.002400;0.014500,true,true,true,false
M21_control_C2_5,M21,control,C2,SHORT,2025-08-31 04:00,5,5,2025-08-30 08:00,2025-08-31 00:00,1.1611,2.0878,1,4.1364,0.6756,compressed,0.6000,0.006820,-0.0073,2.0206,false,false,falling,0.00000000,below,-0.7249,0,true,falling,below,-0.1504,0,true,DDDUU,0.009900;0.003800;0.003500;0.002400;0.014500,true,true,false,false
M21_control_C3_50,M21,control,C3,SHORT,2025-10-05 04:00,50,50,2025-09-26 20:00,2025-10-05 00:00,7.9596,3.9792,16,16.1592,1.8459,expanded,0.5400,0.006688,0.3368,6.6378,false,true,rising,0.00224990,above,1.4858,5,false,falling,above,1.7771,3,false,DDUUU,0.009100;0.007900;0.002700;0.001300;0.015500,true,true,true,false
M21_control_C3_30,M21,control,C3,SHORT,2025-10-05 04:00,30,30,2025-09-30 04:00,2025-10-05 00:00,7.6603,-7.3442,9,14.4513,0.6243,compressed,0.5333,0.007667,0.0372,6.6378,false,true,rising,-0.00017489,above,1.4858,3,false,rising,above,1.7771,3,false,DDUUU,0.009100;0.007900;0.002700;0.001300;0.015500,true,true,true,false
M21_control_C3_20,M21,control,C3,SHORT,2025-10-05 04:00,20,20,2025-10-01 20:00,2025-10-05 00:00,0.5058,-0.3649,6,6.9866,1.3744,expanded,0.6000,0.006720,0.3093,2.7918,true,true,rising,-0.00182803,above,1.4858,2,false,rising,above,1.7771,2,false,DDUUU,0.009100;0.007900;0.002700;0.001300;0.015500,true,true,true,false
M21_control_C3_10,M21,control,C3,SHORT,2025-10-05 04:00,10,10,2025-10-03 12:00,2025-10-05 00:00,-2.0967,2.6766,1,6.8057,0.7140,compressed,0.6000,0.007620,-0.0806,2.2820,true,true,rising,0.00000000,above,1.4858,2,false,rising,above,1.7771,2,false,DDUUU,0.009100;0.007900;0.002700;0.001300;0.015500,true,true,true,false
M21_control_C3_5,M21,control,C3,SHORT,2025-10-05 04:00,5,5,2025-10-04 08:00,2025-10-05 00:00,1.3762,3.2726,1,3.5829,1.4255,expanded,0.4000,0.007300,-0.2353,2.2820,false,false,flat,0.00000000,above,1.4858,2,false,rising,above,1.7771,2,false,DDUUU,0.009100;0.007900;0.002700;0.001300;0.015500,true,true,false,false
